EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1572449217.595342,69239.000,11592,10,AY,1,100,-0.655
1572449217.595342,69239.000,11592,10,AY,1,100,-0.649
1572449217.595342,69239.000,11592,10,AY,1,100,-0.555
1572449217.595342,69239.000,11592,10,AY,1,100,-0.565
1572449217.595342,69239.000,11592,10,AY,1,100,-0.634
1572449217.595342,69239.000,11592,10,AY,1,100,-0.663
1572449217.595342,69239.000,11592,10,AY,1,100,-0.677
1572449217.595342,69239.000,11592,10,AY,1,100,-0.675
1572449217.595342,69239.000,11592,10,AY,1,100,-0.724
1572449217.595342,69239.000,11592,10,AY,1,100,-0.771
1572449217.611776,69251.875,11611,8,AY,1,100,-0.812
1572449217.628210,69264.750,11611,8,AY,1,100,-0.821
1572449217.644644,69277.625,11611,8,AY,1,100,-0.859
1572449217.661078,69290.500,11611,8,AY,1,100,-0.874
1572449217.677513,69303.375,11611,8,AY,1,100,-0.880
1572449217.693947,69316.250,11611,8,AY,1,100,-0.837
1572449217.710381,69329.125,11611,8,AY,1,100,-0.801
1572449217.726815,69342.000,11611,8,AY,1,100,-0.834
1572449217.744138,69355.571,11629,7,AY,1,100,-0.890
1572449217.761461,69369.143,11629,7,AY,1,100,-0.902
1572449217.778784,69382.714,11629,7,AY,1,100,-0.839
1572449217.796107,69396.286,11629,7,AY,1,100,-0.852
1572449217.813430,69409.857,11629,7,AY,1,100,-0.891
1572449217.830753,69423.429,11629,7,AY,1,100,-0.872
1572449217.848076,69437.000,11629,7,AY,1,100,-0.862
1572449217.864511,69449.875,11647,8,AY,1,100,-0.913
1572449217.880945,69462.750,11647,8,AY,1,100,-0.880
1572449217.897379,69475.625,11647,8,AY,1,100,-0.792
1572449217.913813,69488.500,11647,8,AY,1,100,-0.699
1572449217.930247,69501.375,11647,8,AY,1,100,-0.809
1572449217.946681,69514.250,11647,8,AY,1,100,-0.852
1572449217.963115,69527.125,11647,8,AY,1,100,-0.781
1572449217.979549,69540.000,11647,8,AY,1,100,-0.683
1572449217.996303,69553.125,11664,8,AY,1,100,-0.666
1572449218.013056,69566.250,11664,8,AY,1,100,-0.554
1572449218.029809,69579.375,11664,8,AY,1,100,-0.583
1572449218.046562,69592.500,11664,8,AY,1,100,-0.622
1572449218.063316,69605.625,11664,8,AY,1,100,-0.659
1572449218.080069,69618.750,11664,8,AY,1,100,-0.675
1572449218.096822,69631.875,11664,8,AY,1,100,-0.685
1572449218.113575,69645.000,11664,8,AY,1,100,-0.674
1572449218.130169,69658.000,11681,7,AY,1,100,-0.674
1572449218.146763,69671.000,11681,7,AY,1,100,-0.709
1572449218.163356,69684.000,11681,7,AY,1,100,-0.723
1572449218.179950,69697.000,11681,7,AY,1,100,-0.750
1572449218.196544,69710.000,11681,7,AY,1,100,-0.741
1572449218.213137,69723.000,11681,7,AY,1,100,-0.756
1572449218.229731,69736.000,11681,7,AY,1,100,-0.742
1572449218.246484,69749.125,11699,8,AY,1,100,-0.716
1572449218.263237,69762.250,11699,8,AY,1,100,-0.734
1572449218.279991,69775.375,11699,8,AY,1,100,-0.750
1572449218.296744,69788.500,11699,8,AY,1,100,-0.740
1572449218.313497,69801.625,11699,8,AY,1,100,-0.712
1572449218.330250,69814.750,11699,8,AY,1,100,-0.733
1572449218.347003,69827.875,11699,8,AY,1,100,-0.720
1572449218.363757,69841.000,11699,8,AY,1,100,-0.735
1572449218.380350,69854.000,11717,8,AY,1,100,-0.757
1572449218.396944,69867.000,11717,8,AY,1,100,-0.747
1572449218.413538,69880.000,11717,8,AY,1,100,-0.793
1572449218.430131,69893.000,11717,8,AY,1,100,-0.768
1572449218.446725,69906.000,11717,8,AY,1,100,-0.701
1572449218.463319,69919.000,11717,8,AY,1,100,-0.738
1572449218.479913,69932.000,11717,8,AY,1,100,-0.745
1572449218.496506,69945.000,11717,8,AY,1,100,-0.734
1572449218.512940,69957.875,11736,8,AY,1,100,-0.750
1572449218.529374,69970.750,11736,8,AY,1,100,-0.739
1572449218.545809,69983.625,11736,8,AY,1,100,-0.706
1572449218.562243,69996.500,11736,8,AY,1,100,-0.717
1572449218.578677,70009.375,11736,8,AY,1,100,-0.733
1572449218.595111,70022.250,11736,8,AY,1,100,-0.732
1572449218.611545,70035.125,11736,8,AY,1,100,-0.726
1572449218.627979,70048.000,11736,8,AY,1,100,-0.733
1572449218.644573,70061.000,11754,8,AY,1,100,-0.741
1572449218.661166,70074.000,11754,8,AY,1,100,-0.739
1572449218.677760,70087.000,11754,8,AY,1,100,-0.734
1572449218.694354,70100.000,11754,8,AY,1,100,-0.716
1572449218.710948,70113.000,11754,8,AY,1,100,-0.712
1572449218.727541,70126.000,11754,8,AY,1,100,-0.740
1572449218.744135,70139.000,11754,8,AY,1,100,-0.730
1572449218.760729,70152.000,11754,8,AY,1,100,-0.752
1572449218.777003,70164.750,11772,8,AY,1,100,-0.738
1572449218.793278,70177.500,11772,8,AY,1,100,-0.719
