37933,5780,2,RD,1,100,TL
37933,5780,2,RD,1,100,TU
43377,7726,2,RD,1,100,TL
48821,7726,2,RD,1,100,TU
54286,9672,2,RD,1,100,TL
59751,9672,2,RD,1,100,TU
65195,11617,2,RD,1,100,TL
70639,11617,2,RD,1,100,TU
76099,13561,2,RD,1,100,TL
81560,13561,2,RD,1,100,TU
87004,15506,2,RD,1,100,TL
92448,15506,2,RD,1,100,TU
97906,17451,2,RD,1,100,TL
103364,17451,2,RD,1,100,TU
108808,19397,2,RD,1,100,TL
114252,19397,2,RD,1,100,TU
119696,21342,2,RD,1,100,TL
125140,21342,2,RD,1,100,TU
130584,23270,2,RD,1,100,TL
136028,23270,2,RD,1,100,TU
141472,25215,2,RD,1,100,TL
146916,25215,2,RD,1,100,TU
152382,27161,2,RD,1,100,TL
157848,27161,2,RD,1,100,TU
163292,29107,2,RD,1,100,TL
168736,29107,2,RD,1,100,TU
174180,31034,2,RD,1,100,TL
179624,31034,2,RD,1,100,TU
185068,32980,2,RD,1,100,TL
190512,32980,2,RD,1,100,TU
195956,34907,2,RD,1,100,TL
201400,34907,2,RD,1,100,TU
206870,36853,2,RD,1,100,TL
212340,36853,2,RD,1,100,TU
217784,38799,2,RD,1,100,TL
223228,38799,2,RD,1,100,TU
228700,40744,2,RD,1,100,TL
234172,40744,2,RD,1,100,TU
239616,42690,2,RD,1,100,TL
245060,42690,2,RD,1,100,TU
250504,44636,2,RD,1,100,TL
255948,44636,2,RD,1,100,TU
261418,46581,2,RD,1,100,TL
266888,46581,2,RD,1,100,TU
272332,48527,2,RD,1,100,TL
277776,48527,2,RD,1,100,TU
283246,50473,2,RD,1,100,TL
288716,50473,2,RD,1,100,TU
294160,52418,2,RD,1,100,TL
299604,52418,2,RD,1,100,TU
305064,54364,2,RD,1,100,TL
310524,54364,2,RD,1,100,TU
315968,56309,2,RD,1,100,TL
321412,56309,2,RD,1,100,TU
326856,58255,2,RD,1,100,TL
332300,58255,2,RD,1,100,TU
337769,60201,2,RD,1,100,TL
343239,60201,2,RD,1,100,TU
348683,62146,2,RD,1,100,TL
354127,62146,2,RD,1,100,TU
359599,64092,2,RD,1,100,TL
365072,64092,2,RD,1,100,TU
370516,501,2,RD,1,100,TL
375960,501,2,RD,1,100,TU
381434,2446,2,RD,1,100,TL
386909,2446,2,RD,1,100,TU
392353,4392,2,RD,1,100,TL
397797,4392,2,RD,1,100,TU
403241,6337,2,RD,1,100,TL
408685,6337,2,RD,1,100,TU
414154,8283,2,RD,1,100,TL
419623,8283,2,RD,1,100,TU
425067,10229,2,RD,1,100,TL
430511,10229,2,RD,1,100,TU
435965,12138,2,RD,1,100,TL
441420,12138,2,RD,1,100,TU
446864,14084,2,RD,1,100,TL
452308,14084,2,RD,1,100,TU
457752,16029,2,RD,1,100,TL
463196,16029,2,RD,1,100,TU
468670,17975,2,RD,1,100,TL
474145,17975,2,RD,1,100,TU
479589,19921,2,RD,1,100,TL
485033,19921,2,RD,1,100,TU
490506,21866,2,RD,1,100,TL
495979,21866,2,RD,1,100,TU
501423,23812,2,RD,1,100,TL
506867,23812,2,RD,1,100,TU
