35498,5342,12,MX,1,100,409
35498,5342,12,MX,1,100,409
35498,5342,12,MX,1,100,409
35498,5342,12,MX,1,100,441
35498,5342,12,MX,1,100,441
35498,5342,12,MX,1,100,417
35498,5342,12,MX,1,100,417
35498,5342,12,MX,1,100,417
35498,5342,12,MX,1,100,385
35498,5342,12,MX,1,100,385
35498,5342,12,MX,1,100,369
35498,5342,12,MX,1,100,369
35509,5360,7,MX,1,100,353
35521,5360,7,MX,1,100,353
35532,5360,7,MX,1,100,353
35544,5360,7,MX,1,100,353
35555,5360,7,MX,1,100,353
35567,5360,7,MX,1,100,281
35579,5360,7,MX,1,100,281
35591,5378,8,MX,1,100,281
35603,5378,8,MX,1,100,273
35616,5378,8,MX,1,100,273
35628,5378,8,MX,1,100,297
35640,5378,8,MX,1,100,297
35653,5378,8,MX,1,100,265
35665,5378,8,MX,1,100,265
35678,5378,8,MX,1,100,265
35690,5396,8,MX,1,100,249
35703,5396,8,MX,1,100,249
35716,5396,8,MX,1,100,297
35729,5396,8,MX,1,100,297
35741,5396,8,MX,1,100,297
35754,5396,8,MX,1,100,297
35767,5396,8,MX,1,100,297
35780,5396,8,MX,1,100,265
35791,5414,9,MX,1,100,265
35802,5414,9,MX,1,100,265
35814,5414,9,MX,1,100,297
35825,5414,9,MX,1,100,297
35836,5414,9,MX,1,100,273
35848,5414,9,MX,1,100,273
35859,5414,9,MX,1,100,289
35870,5414,9,MX,1,100,289
35882,5414,9,MX,1,100,289
35894,5433,8,MX,1,100,249
35907,5433,8,MX,1,100,249
35919,5433,8,MX,1,100,257
35932,5433,8,MX,1,100,257
35944,5433,8,MX,1,100,257
35957,5433,8,MX,1,100,249
35969,5433,8,MX,1,100,249
35982,5433,8,MX,1,100,225
35994,5451,8,MX,1,100,225
36007,5451,8,MX,1,100,225
36019,5451,8,MX,1,100,257
36032,5451,8,MX,1,100,257
36045,5451,8,MX,1,100,305
36057,5451,8,MX,1,100,305
36070,5451,8,MX,1,100,337
36083,5451,8,MX,1,100,337
36095,5469,8,MX,1,100,337
36108,5469,8,MX,1,100,417
36121,5469,8,MX,1,100,417
36134,5469,8,MX,1,100,433
36146,5469,8,MX,1,100,433
36159,5469,8,MX,1,100,433
36172,5469,8,MX,1,100,497
36185,5469,8,MX,1,100,497
36196,5487,9,MX,1,100,529
36207,5487,9,MX,1,100,529
36219,5487,9,MX,1,100,553
36230,5487,9,MX,1,100,553
36242,5487,9,MX,1,100,553
36253,5487,9,MX,1,100,561
36265,5487,9,MX,1,100,561
36276,5487,9,MX,1,100,561
36288,5487,9,MX,1,100,561
36300,5505,8,MX,1,100,561
36312,5505,8,MX,1,100,633
36325,5505,8,MX,1,100,633
36337,5505,8,MX,1,100,641
36349,5505,8,MX,1,100,641
36362,5505,8,MX,1,100,641
36374,5505,8,MX,1,100,673
36387,5505,8,MX,1,100,673
36399,5523,8,MX,1,100,697
36412,5523,8,MX,1,100,697
36424,5523,8,MX,1,100,697
36437,5523,8,MX,1,100,713
36450,5523,8,MX,1,100,713
36462,5523,8,MX,1,100,729
36475,5523,8,MX,1,100,729
36488,5523,8,MX,1,100,737
36500,5541,8,MX,1,100,737
36513,5541,8,MX,1,100,737
36525,5541,8,MX,1,100,737
36538,5541,8,MX,1,100,737
36550,5541,8,MX,1,100,713
36563,5541,8,MX,1,100,713
36575,5541,8,MX,1,100,713
36588,5541,8,MX,1,100,713
36599,5560,9,MX,1,100,713
36610,5560,9,MX,1,100,713
36622,5560,9,MX,1,100,713
36633,5560,9,MX,1,100,729
36645,5560,9,MX,1,100,729
36656,5560,9,MX,1,100,729
36668,5560,9,MX,1,100,721
36679,5560,9,MX,1,100,721
36691,5560,9,MX,1,100,729
36703,5578,8,MX,1,100,729
36716,5578,8,MX,1,100,729
36728,5578,8,MX,1,100,721
36741,5578,8,MX,1,100,721
36753,5578,8,MX,1,100,745
36766,5578,8,MX,1,100,745
36778,5578,8,MX,1,100,745
36791,5578,8,MX,1,100,785
36803,5596,8,MX,1,100,785
36816,5596,8,MX,1,100,801
36828,5596,8,MX,1,100,801
36841,5596,8,MX,1,100,801
36853,5596,8,MX,1,100,817
36866,5596,8,MX,1,100,817
36878,5596,8,MX,1,100,849
36891,5596,8,MX,1,100,849
36903,5614,8,MX,1,100,841
36916,5614,8,MX,1,100,841
36929,5614,8,MX,1,100,841
36942,5614,8,MX,1,100,841
36955,5614,8,MX,1,100,841
36968,5614,8,MX,1,100,849
36981,5614,8,MX,1,100,849
36994,5614,8,MX,1,100,849
37006,5632,8,MX,1,100,849
37018,5632,8,MX,1,100,849
37031,5632,8,MX,1,100,849
37043,5632,8,MX,1,100,849
37055,5632,8,MX,1,100,833
37068,5632,8,MX,1,100,833
37080,5632,8,MX,1,100,833
37093,5632,8,MX,1,100,833
37105,5650,8,MX,1,100,833
37118,5650,8,MX,1,100,825
37130,5650,8,MX,1,100,825
37143,5650,8,MX,1,100,825
37156,5650,8,MX,1,100,801
37168,5650,8,MX,1,100,801
37181,5650,8,MX,1,100,809
37194,5650,8,MX,1,100,809
37205,5668,9,MX,1,100,809
37217,5668,9,MX,1,100,793
37228,5668,9,MX,1,100,793
37240,5668,9,MX,1,100,801
37251,5668,9,MX,1,100,801
37263,5668,9,MX,1,100,761
37274,5668,9,MX,1,100,761
37286,5668,9,MX,1,100,761
37298,5668,9,MX,1,100,745
37310,5687,8,MX,1,100,745
37322,5687,8,MX,1,100,753
37334,5687,8,MX,1,100,753
37346,5687,8,MX,1,100,753
37358,5687,8,MX,1,100,753
37370,5687,8,MX,1,100,753
37382,5687,8,MX,1,100,745
37395,5687,8,MX,1,100,745
37406,5705,9,MX,1,100,745
37417,5705,9,MX,1,100,745
37429,5705,9,MX,1,100,745
37440,5705,9,MX,1,100,761
37452,5705,9,MX,1,100,761
37463,5705,9,MX,1,100,713
37475,5705,9,MX,1,100,713
37486,5705,9,MX,1,100,713
37498,5705,9,MX,1,100,745
37510,5723,8,MX,1,100,745
37523,5723,8,MX,1,100,737
37535,5723,8,MX,1,100,737
37548,5723,8,MX,1,100,737
37560,5723,8,MX,1,100,737
37573,5723,8,MX,1,100,737
37585,5723,8,MX,1,100,737
37598,5723,8,MX,1,100,737
37610,5741,8,MX,1,100,737
37623,5741,8,MX,1,100,737
37636,5741,8,MX,1,100,737
37649,5741,8,MX,1,100,745
37662,5741,8,MX,1,100,745
37675,5741,8,MX,1,100,745
37688,5741,8,MX,1,100,745
37701,5741,8,MX,1,100,745
37713,5759,8,MX,1,100,753
37726,5759,8,MX,1,100,753
37738,5759,8,MX,1,100,745
37751,5759,8,MX,1,100,745
37763,5759,8,MX,1,100,745
37776,5759,8,MX,1,100,721
37788,5759,8,MX,1,100,721
37801,5759,8,MX,1,100,745
37813,5777,8,MX,1,100,745
37826,5777,8,MX,1,100,745
37838,5777,8,MX,1,100,713
37851,5777,8,MX,1,100,713
37863,5777,8,MX,1,100,753
37876,5777,8,MX,1,100,753
37888,5777,8,MX,1,100,713
37901,5777,8,MX,1,100,713
37912,5798,15,MX,1,100,713
37924,5798,15,MX,1,100,729
37935,5798,15,MX,1,100,729
37947,5798,15,MX,1,100,729
37959,5798,15,MX,1,100,729
37970,5798,15,MX,1,100,729
37982,5798,15,MX,1,100,697
37993,5798,15,MX,1,100,697
38005,5798,15,MX,1,100,721
38017,5798,15,MX,1,100,721
38028,5798,15,MX,1,100,737
38040,5798,15,MX,1,100,737
38051,5798,15,MX,1,100,737
38063,5798,15,MX,1,100,721
38075,5798,15,MX,1,100,721
38087,5819,7,MX,1,100,705
38099,5819,7,MX,1,100,705
38111,5819,7,MX,1,100,705
38124,5819,7,MX,1,100,737
38136,5819,7,MX,1,100,737
38148,5819,7,MX,1,100,729
38161,5819,7,MX,1,100,729
38173,5837,8,MX,1,100,729
38186,5837,8,MX,1,100,721
38198,5837,8,MX,1,100,721
38211,5837,8,MX,1,100,721
38224,5837,8,MX,1,100,721
38236,5837,8,MX,1,100,721
38249,5837,8,MX,1,100,721
38262,5837,8,MX,1,100,721
38273,5855,9,MX,1,100,721
38285,5855,9,MX,1,100,721
38297,5855,9,MX,1,100,697
38308,5855,9,MX,1,100,697
38320,5855,9,MX,1,100,697
38332,5855,9,MX,1,100,737
38343,5855,9,MX,1,100,737
38355,5855,9,MX,1,100,689
38367,5855,9,MX,1,100,689
38379,5873,8,MX,1,100,689
38391,5873,8,MX,1,100,697
38403,5873,8,MX,1,100,697
38416,5873,8,MX,1,100,713
38428,5873,8,MX,1,100,713
38440,5873,8,MX,1,100,721
38452,5873,8,MX,1,100,721
38465,5873,8,MX,1,100,721
38477,5891,8,MX,1,100,729
38490,5891,8,MX,1,100,729
38502,5891,8,MX,1,100,705
38515,5891,8,MX,1,100,705
38528,5891,8,MX,1,100,705
38540,5891,8,MX,1,100,705
38553,5891,8,MX,1,100,705
38566,5891,8,MX,1,100,681
38578,5909,8,MX,1,100,681
38591,5909,8,MX,1,100,681
38604,5909,8,MX,1,100,689
38617,5909,8,MX,1,100,689
38629,5909,8,MX,1,100,713
38642,5909,8,MX,1,100,713
38655,5909,8,MX,1,100,713
38668,5909,8,MX,1,100,713
38680,5927,8,MX,1,100,713
38692,5927,8,MX,1,100,729
38704,5927,8,MX,1,100,729
38717,5927,8,MX,1,100,689
38729,5927,8,MX,1,100,689
38741,5927,8,MX,1,100,689
38753,5927,8,MX,1,100,705
38766,5927,8,MX,1,100,705
38777,5945,9,MX,1,100,689
38789,5945,9,MX,1,100,689
38801,5945,9,MX,1,100,689
38812,5945,9,MX,1,100,729
38824,5945,9,MX,1,100,729
38836,5945,9,MX,1,100,713
38847,5945,9,MX,1,100,713
38859,5945,9,MX,1,100,721
38871,5945,9,MX,1,100,721
38883,5964,8,MX,1,100,721
38895,5964,8,MX,1,100,713
38907,5964,8,MX,1,100,713
38920,5964,8,MX,1,100,697
38932,5964,8,MX,1,100,697
38944,5964,8,MX,1,100,697
38956,5964,8,MX,1,100,713
38969,5964,8,MX,1,100,713
38981,5982,8,MX,1,100,721
38994,5982,8,MX,1,100,721
39007,5982,8,MX,1,100,721
39020,5982,8,MX,1,100,729
39033,5982,8,MX,1,100,729
39046,5982,8,MX,1,100,729
39059,5982,8,MX,1,100,729
39072,5982,8,MX,1,100,785
39084,6000,8,MX,1,100,785
39097,6000,8,MX,1,100,785
