48905,7703,2,RD,1,100,TL
48905,7703,2,RD,1,100,TU
54374,9649,2,RD,1,100,TL
59844,9649,2,RD,1,100,TU
65288,11594,2,RD,1,100,TL
70732,11594,2,RD,1,100,TU
76176,13522,2,RD,1,100,TL
81620,13522,2,RD,1,100,TU
87064,15467,2,RD,1,100,TL
92508,15467,2,RD,1,100,TU
97952,17413,2,RD,1,100,TL
103396,17413,2,RD,1,100,TU
108864,19359,2,RD,1,100,TL
114332,19359,2,RD,1,100,TU
119776,21304,2,RD,1,100,TL
125220,21304,2,RD,1,100,TU
130684,23250,2,RD,1,100,TL
136148,23250,2,RD,1,100,TU
141592,25195,2,RD,1,100,TL
147036,25195,2,RD,1,100,TU
152480,27141,2,RD,1,100,TL
157924,27141,2,RD,1,100,TU
163390,29087,2,RD,1,100,TL
168857,29087,2,RD,1,100,TU
174301,31032,2,RD,1,100,TL
179745,31032,2,RD,1,100,TU
185212,32976,2,RD,1,100,TL
190679,32976,2,RD,1,100,TU
196123,34921,2,RD,1,100,TL
201567,34921,2,RD,1,100,TU
207029,36867,2,RD,1,100,TL
212492,36867,2,RD,1,100,TU
217936,38813,2,RD,1,100,TL
223380,38813,2,RD,1,100,TU
228824,40758,2,RD,1,100,TL
234268,40758,2,RD,1,100,TU
239736,42701,2,RD,1,100,TL
245205,42701,2,RD,1,100,TU
250649,44647,2,RD,1,100,TL
256093,44647,2,RD,1,100,TU
261537,46572,2,RD,1,100,TL
266981,46572,2,RD,1,100,TU
277881,50445,2,RD,1,100,TL
288782,50445,2,RD,1,100,TU
294226,52391,2,RD,1,100,TL
299670,52391,2,RD,1,100,TU
305114,54337,2,RD,1,100,TL
310558,54337,2,RD,1,100,TU
316020,56282,2,RD,1,100,TL
321482,56282,2,RD,1,100,TU
326926,58228,2,RD,1,100,TL
332370,58228,2,RD,1,100,TU
337831,60173,2,RD,1,100,TL
343293,60173,2,RD,1,100,TU
348737,62119,2,RD,1,100,TL
354181,62119,2,RD,1,100,TU
365114,474,2,RD,1,100,TL
376047,474,2,RD,1,100,TU
381491,2420,2,RD,1,100,TL
386935,2420,2,RD,1,100,TU
392402,4366,2,RD,1,100,TL
397869,4366,2,RD,1,100,TU
403313,6311,2,RD,1,100,TL
408757,6311,2,RD,1,100,TU
414201,8239,2,RD,1,100,TL
419645,8239,2,RD,1,100,TU
425089,10184,2,RD,1,100,TL
430533,10184,2,RD,1,100,TU
435977,12130,2,RD,1,100,TL
441421,12130,2,RD,1,100,TU
446865,14058,2,RD,1,100,TL
452309,14058,2,RD,1,100,TU
457753,16003,2,RD,1,100,TL
463197,16003,2,RD,1,100,TU
474085,19876,2,RD,1,100,TL
484973,19876,2,RD,1,100,TU
490441,21822,2,RD,1,100,TL
495910,21822,2,RD,1,100,TU
501354,23768,2,RD,1,100,TL
506798,23768,2,RD,1,100,TU
512242,25713,2,RD,1,100,TL
517686,25713,2,RD,1,100,TU
523153,27659,2,RD,1,100,TL
528620,27659,2,RD,1,100,TU
