EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1570470239.610081,50873.000,8233,12,GZ,1,100,-30.518
1570470239.610081,50873.000,8233,12,GZ,1,100,-29.755
1570470239.610081,50873.000,8233,12,GZ,1,100,-7.996
1570470239.610081,50873.000,8233,12,GZ,1,100,-2.960
1570470239.610081,50873.000,8233,12,GZ,1,100,-4.181
1570470239.610081,50873.000,8233,12,GZ,1,100,0.916
1570470239.610081,50873.000,8233,12,GZ,1,100,-4.578
1570470239.610081,50873.000,8233,12,GZ,1,100,-8.606
1570470239.610081,50873.000,8233,12,GZ,1,100,-18.219
1570470239.610081,50873.000,8233,12,GZ,1,100,-24.963
1570470239.610081,50873.000,8233,12,GZ,1,100,-25.940
1570470239.610081,50873.000,8233,12,GZ,1,100,-26.001
1570470239.626886,50886.167,8251,6,GZ,1,100,-26.825
1570470239.643692,50899.333,8251,6,GZ,1,100,-28.992
1570470239.660498,50912.500,8251,6,GZ,1,100,-30.548
1570470239.677304,50925.667,8251,6,GZ,1,100,-33.447
1570470239.694109,50938.833,8251,6,GZ,1,100,-33.417
1570470239.710915,50952.000,8251,6,GZ,1,100,-24.017
1570470239.727508,50965.000,8269,8,GZ,1,100,-17.578
1570470239.744101,50978.000,8269,8,GZ,1,100,-12.848
1570470239.760694,50991.000,8269,8,GZ,1,100,-1.373
1570470239.777287,51004.000,8269,8,GZ,1,100,7.751
1570470239.793880,51017.000,8269,8,GZ,1,100,14.679
1570470239.810472,51030.000,8269,8,GZ,1,100,12.085
1570470239.827065,51043.000,8269,8,GZ,1,100,11.047
1570470239.843658,51056.000,8269,8,GZ,1,100,9.949
1570470239.860251,51069.000,8287,8,GZ,1,100,9.796
1570470239.876844,51082.000,8287,8,GZ,1,100,10.864
1570470239.893437,51095.000,8287,8,GZ,1,100,17.487
1570470239.910030,51108.000,8287,8,GZ,1,100,32.227
1570470239.926623,51121.000,8287,8,GZ,1,100,32.837
1570470239.943216,51134.000,8287,8,GZ,1,100,34.546
1570470239.959809,51147.000,8287,8,GZ,1,100,27.771
1570470239.976402,51160.000,8287,8,GZ,1,100,21.606
1570470239.992995,51173.000,8305,8,GZ,1,100,18.494
1570470240.009588,51186.000,8305,8,GZ,1,100,23.438
1570470240.026181,51199.000,8305,8,GZ,1,100,34.088
1570470240.042774,51212.000,8305,8,GZ,1,100,42.664
1570470240.059367,51225.000,8305,8,GZ,1,100,40.710
1570470240.075960,51238.000,8305,8,GZ,1,100,42.969
1570470240.092553,51251.000,8305,8,GZ,1,100,66.895
1570470240.109146,51264.000,8305,8,GZ,1,100,87.463
1570470240.125739,51277.000,8323,8,GZ,1,100,144.012
1570470240.142332,51290.000,8323,8,GZ,1,100,190.063
1570470240.158925,51303.000,8323,8,GZ,1,100,188.934
1570470240.175518,51316.000,8323,8,GZ,1,100,158.783
1570470240.192111,51329.000,8323,8,GZ,1,100,128.693
1570470240.208704,51342.000,8323,8,GZ,1,100,111.969
1570470240.225296,51355.000,8323,8,GZ,1,100,92.133
1570470240.241889,51368.000,8323,8,GZ,1,100,90.820
1570470240.258847,51381.286,8341,7,GZ,1,100,92.194
1570470240.275805,51394.571,8341,7,GZ,1,100,85.022
1570470240.292763,51407.857,8341,7,GZ,1,100,60.883
1570470240.309720,51421.143,8341,7,GZ,1,100,36.285
1570470240.326678,51434.429,8341,7,GZ,1,100,4.028
1570470240.343635,51447.714,8341,7,GZ,1,100,-5.554
1570470240.360593,51461.000,8341,7,GZ,1,100,-15.320
1570470240.377346,51474.125,8360,8,GZ,1,100,-15.686
1570470240.394098,51487.250,8360,8,GZ,1,100,-29.755
1570470240.410851,51500.375,8360,8,GZ,1,100,-23.590
1570470240.427603,51513.500,8360,8,GZ,1,100,-7.629
1570470240.444355,51526.625,8360,8,GZ,1,100,9.216
1570470240.461108,51539.750,8360,8,GZ,1,100,49.133
1570470240.477860,51552.875,8360,8,GZ,1,100,101.318
1570470240.494613,51566.000,8360,8,GZ,1,100,112.152
1570470240.511525,51579.250,8378,8,GZ,1,100,124.969
1570470240.528437,51592.500,8378,8,GZ,1,100,110.168
1570470240.545349,51605.750,8378,8,GZ,1,100,100.677
1570470240.562261,51619.000,8378,8,GZ,1,100,76.935
1570470240.579173,51632.250,8378,8,GZ,1,100,43.121
1570470240.596085,51645.500,8378,8,GZ,1,100,23.895
1570470240.612998,51658.750,8378,8,GZ,1,100,-15.442
1570470240.629910,51672.000,8378,8,GZ,1,100,-56.335
1570470240.646502,51685.000,8396,7,GZ,1,100,-67.963
1570470240.663095,51698.000,8396,7,GZ,1,100,-68.085
1570470240.679688,51711.000,8396,7,GZ,1,100,-64.484
1570470240.696281,51724.000,8396,7,GZ,1,100,-53.253
1570470240.712874,51737.000,8396,7,GZ,1,100,-26.855
1570470240.729467,51750.000,8396,7,GZ,1,100,-8.087
1570470240.746060,51763.000,8396,7,GZ,1,100,-7.263
1570470240.762334,51775.750,8414,8,GZ,1,100,-0.580
1570470240.778608,51788.500,8414,8,GZ,1,100,1.801
1570470240.794882,51801.250,8414,8,GZ,1,100,16.937
1570470240.811156,51814.000,8414,8,GZ,1,100,27.405
1570470240.827430,51826.750,8414,8,GZ,1,100,35.583
1570470240.843704,51839.500,8414,8,GZ,1,100,46.478
1570470240.859977,51852.250,8414,8,GZ,1,100,47.821
1570470240.876251,51865.000,8414,8,GZ,1,100,44.006
1570470240.892844,51878.000,8432,8,GZ,1,100,41.168
1570470240.909437,51891.000,8432,8,GZ,1,100,37.476
1570470240.926030,51904.000,8432,8,GZ,1,100,22.736
1570470240.942623,51917.000,8432,8,GZ,1,100,5.096
1570470240.959216,51930.000,8432,8,GZ,1,100,-5.096
1570470240.975809,51943.000,8432,8,GZ,1,100,-12.543
1570470240.992402,51956.000,8432,8,GZ,1,100,-13.123
1570470241.008995,51969.000,8432,8,GZ,1,100,-9.155
1570470241.025588,51982.000,8450,8,GZ,1,100,-11.200
1570470241.042181,51995.000,8450,8,GZ,1,100,-19.867
1570470241.058774,52008.000,8450,8,GZ,1,100,-25.330
1570470241.075367,52021.000,8450,8,GZ,1,100,-23.926
1570470241.091960,52034.000,8450,8,GZ,1,100,-7.263
1570470241.108553,52047.000,8450,8,GZ,1,100,0.702
1570470241.125145,52060.000,8450,8,GZ,1,100,20.050
1570470241.141738,52073.000,8450,8,GZ,1,100,20.203
1570470241.158012,52085.750,8468,8,GZ,1,100,16.205
1570470241.174286,52098.500,8468,8,GZ,1,100,12.939
1570470241.190560,52111.250,8468,8,GZ,1,100,7.507
