EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1570470239.464573,50759.000,8227,1,H0,1,100,94.254
1570470239.593488,50860.000,8245,1,H0,1,100,94.246
1570470239.728784,50966.000,8263,1,H0,1,100,94.246
1570470239.862804,51071.000,8281,1,H0,1,100,94.246
1570470239.992995,51173.000,8299,1,H0,1,100,94.243
1570470240.127015,51278.000,8317,1,H0,1,100,94.250
1570470240.261035,51383.000,8335,1,H0,1,100,94.246
1570470240.393779,51487.000,8354,1,H0,1,100,94.246
1570470240.527799,51592.000,8372,1,H0,1,100,94.250
1570470240.664372,51699.000,8390,1,H0,1,100,94.246
1570470240.795839,51802.000,8408,1,H0,1,100,94.246
1570470240.927306,51905.000,8426,1,H0,1,100,94.239
1570470241.060050,52009.000,8444,1,H0,1,100,94.243
1570470241.191517,52112.000,8462,1,H0,1,100,94.243
1570470241.322985,52215.000,8480,1,H0,1,100,94.239
1570470241.457005,52320.000,8499,1,H0,1,100,94.243
1570470241.591025,52425.000,8517,1,H0,1,100,94.231
1570470241.723768,52529.000,8535,1,H0,1,100,94.239
1570470241.857789,52634.000,8553,1,H0,1,100,94.235
1570470241.989256,52737.000,8571,1,H0,1,100,94.235
1570470242.123276,52842.000,8589,1,H0,1,100,94.239
1570470242.254743,52945.000,8606,1,H0,1,100,94.239
1570470242.387487,53049.000,8625,1,H0,1,100,94.239
1570470242.524060,53156.000,8643,1,H0,1,100,94.246
1570470242.658080,53261.000,8661,1,H0,1,100,94.239
1570470242.790823,53365.000,8679,1,H0,1,100,94.239
1570470242.926120,53471.000,8697,1,H0,1,100,94.231
1570470243.060140,53576.000,8714,1,H0,1,100,94.243
1570470243.190331,53678.000,8732,1,H0,1,100,94.231
1570470243.324351,53783.000,8768,1,H0,1,100,94.231
1570470243.458371,53888.000,8786,1,H0,1,100,94.239
1570470243.591115,53992.000,8804,1,H0,1,100,94.235
1570470243.725135,54097.000,8822,1,H0,1,100,94.246
1570470243.861707,54204.000,8840,1,H0,1,100,94.250
1570470243.993175,54307.000,8858,1,H0,1,100,94.243
1570470244.124642,54410.000,8876,1,H0,1,100,94.254
1570470244.257386,54514.000,8894,1,H0,1,100,94.250
1570470244.388853,54617.000,8913,1,H0,1,100,94.254
1570470244.521597,54721.000,8931,1,H0,1,100,94.250
1570470244.655617,54826.000,8949,1,H0,1,100,94.250
1570470244.789637,54931.000,8967,1,H0,1,100,94.262
1570470244.923657,55036.000,8985,1,H0,1,100,94.254
1570470245.055124,55139.000,9003,1,H0,1,100,94.262
1570470245.187868,55243.000,9021,1,H0,1,100,94.254
1570470245.321888,55348.000,9039,1,H0,1,100,94.254
1570470245.455908,55453.000,9058,1,H0,1,100,94.254
1570470245.588652,55557.000,9076,1,H0,1,100,94.254
1570470245.725224,55664.000,9094,1,H0,1,100,94.246
1570470245.859245,55769.000,9112,1,H0,1,100,94.250
1570470245.991988,55873.000,9133,1,H0,1,100,94.258
1570470246.126008,55978.000,9153,1,H0,1,100,94.254
1570470246.260028,56083.000,9171,1,H0,1,100,94.250
1570470246.390219,56185.000,9190,1,H0,1,100,94.254
1570470246.524239,56290.000,9208,1,H0,1,100,94.246
1570470246.660812,56397.000,9226,1,H0,1,100,94.250
1570470246.793556,56501.000,9244,1,H0,1,100,94.243
1570470246.927576,56606.000,9262,1,H0,1,100,94.250
1570470247.061596,56711.000,9280,1,H0,1,100,94.239
1570470247.193063,56814.000,9298,1,H0,1,100,94.250
1570470247.324531,56917.000,9316,1,H0,1,100,94.243
1570470247.457274,57021.000,9335,1,H0,1,100,94.239
1570470247.590018,57125.000,9353,1,H0,1,100,94.239
1570470247.722762,57229.000,9371,1,H0,1,100,94.243
1570470247.856782,57334.000,9389,1,H0,1,100,94.246
1570470247.990802,57439.000,9407,1,H0,1,100,94.235
1570470248.124822,57544.000,9425,1,H0,1,100,94.243
1570470248.256289,57647.000,9443,1,H0,1,100,94.243
1570470248.389033,57751.000,9460,1,H0,1,100,94.250
1570470248.523053,57856.000,9479,1,H0,1,100,94.243
1570470248.657073,57961.000,9497,1,H0,1,100,94.239
1570470248.789817,58065.000,9515,1,H0,1,100,94.243
1570470248.926389,58172.000,9533,1,H0,1,100,94.243
1570470249.060410,58277.000,9551,1,H0,1,100,94.239
1570470249.191877,58380.000,9569,1,H0,1,100,94.239
1570470249.325897,58485.000,9603,1,H0,1,100,94.246
1570470249.459917,58590.000,9622,1,H0,1,100,94.243
1570470249.591384,58693.000,9640,1,H0,1,100,94.239
1570470249.725404,58798.000,9658,1,H0,1,100,94.243
1570470249.861977,58905.000,9676,1,H0,1,100,94.243
1570470249.994721,59009.000,9694,1,H0,1,100,94.246
1570470250.128741,59114.000,9712,1,H0,1,100,94.239
1570470250.261485,59218.000,9730,1,H0,1,100,94.243
1570470250.392952,59321.000,9748,1,H0,1,100,94.243
1570470250.524419,59424.000,9767,1,H0,1,100,94.243
1570470250.657163,59528.000,9785,1,H0,1,100,94.231
