EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1570470239.593488,50860.000,8230,12,AZ,1,100,0.528
1570470239.593488,50860.000,8230,12,AZ,1,100,0.544
1570470239.593488,50860.000,8230,12,AZ,1,100,0.582
1570470239.593488,50860.000,8230,12,AZ,1,100,0.570
1570470239.593488,50860.000,8230,12,AZ,1,100,0.608
1570470239.593488,50860.000,8230,12,AZ,1,100,0.559
1570470239.593488,50860.000,8230,12,AZ,1,100,0.497
1570470239.593488,50860.000,8230,12,AZ,1,100,0.459
1570470239.593488,50860.000,8230,12,AZ,1,100,0.464
1570470239.593488,50860.000,8230,12,AZ,1,100,0.501
1570470239.593488,50860.000,8230,12,AZ,1,100,0.527
1570470239.593488,50860.000,8230,12,AZ,1,100,0.539
1570470239.610263,50873.143,8248,7,AZ,1,100,0.574
1570470239.627038,50886.286,8248,7,AZ,1,100,0.596
1570470239.643814,50899.429,8248,7,AZ,1,100,0.595
1570470239.660589,50912.571,8248,7,AZ,1,100,0.579
1570470239.677364,50925.714,8248,7,AZ,1,100,0.578
1570470239.694139,50938.857,8248,7,AZ,1,100,0.615
1570470239.710915,50952.000,8248,7,AZ,1,100,0.697
1570470239.727508,50965.000,8266,8,AZ,1,100,0.715
1570470239.744101,50978.000,8266,8,AZ,1,100,0.704
1570470239.760694,50991.000,8266,8,AZ,1,100,0.714
1570470239.777287,51004.000,8266,8,AZ,1,100,0.712
1570470239.793880,51017.000,8266,8,AZ,1,100,0.691
1570470239.810472,51030.000,8266,8,AZ,1,100,0.641
1570470239.827065,51043.000,8266,8,AZ,1,100,0.654
1570470239.843658,51056.000,8266,8,AZ,1,100,0.630
1570470239.860251,51069.000,8284,7,AZ,1,100,0.686
1570470239.876844,51082.000,8284,7,AZ,1,100,0.738
1570470239.893437,51095.000,8284,7,AZ,1,100,0.739
1570470239.910030,51108.000,8284,7,AZ,1,100,0.721
1570470239.926623,51121.000,8284,7,AZ,1,100,0.684
1570470239.943216,51134.000,8284,7,AZ,1,100,0.635
1570470239.959809,51147.000,8284,7,AZ,1,100,0.626
1570470239.976562,51160.125,8302,8,AZ,1,100,0.637
1570470239.993314,51173.250,8302,8,AZ,1,100,0.740
1570470240.010067,51186.375,8302,8,AZ,1,100,0.771
1570470240.026819,51199.500,8302,8,AZ,1,100,0.734
1570470240.043572,51212.625,8302,8,AZ,1,100,0.669
1570470240.060324,51225.750,8302,8,AZ,1,100,0.675
1570470240.077077,51238.875,8302,8,AZ,1,100,0.740
1570470240.093829,51252.000,8302,8,AZ,1,100,0.925
1570470240.110422,51265.000,8320,8,AZ,1,100,1.008
1570470240.127015,51278.000,8320,8,AZ,1,100,1.024
1570470240.143608,51291.000,8320,8,AZ,1,100,0.826
1570470240.160201,51304.000,8320,8,AZ,1,100,0.524
1570470240.176794,51317.000,8320,8,AZ,1,100,0.240
1570470240.193387,51330.000,8320,8,AZ,1,100,0.373
1570470240.209980,51343.000,8320,8,AZ,1,100,0.536
1570470240.226573,51356.000,8320,8,AZ,1,100,0.750
1570470240.243325,51369.125,8338,8,AZ,1,100,0.709
1570470240.260078,51382.250,8338,8,AZ,1,100,0.542
1570470240.276830,51395.375,8338,8,AZ,1,100,0.355
1570470240.293583,51408.500,8338,8,AZ,1,100,0.414
1570470240.310335,51421.625,8338,8,AZ,1,100,0.436
