EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1570470239.442875,50742.000,8218,2,AK,1,100,1193
1570470239.442875,50742.000,8218,2,AK,1,100,RB
1570470242.711688,53303.000,9124,2,AK,1,100,9122
1570470245.980501,55864.000,9124,2,AK,1,100,RD
1570470246.092184,55951.500,9144,2,AK,1,100,9122
1570470246.203868,56039.000,9144,2,AK,1,100,RD
1570470249.350786,58504.500,10031,2,AK,1,100,10029
1570470252.497705,60970.000,10031,2,AK,1,100,RD
1570470252.609388,61057.500,10052,2,AK,1,100,10029
1570470252.721072,61145.000,10052,2,AK,1,100,RD
1570470255.876287,63617.000,10939,2,AK,1,100,10937
1570470259.031502,66089.000,10939,2,AK,1,100,RD
1570470259.139994,66174.000,10959,2,AK,1,100,10937
1570470259.248487,66259.000,10959,2,AK,1,100,RD
1570470262.396044,68725.000,11846,2,AK,1,100,11844
1570470265.543601,71191.000,11846,2,AK,1,100,RD
1570470265.653369,71277.000,11867,2,AK,1,100,11844
1570470265.763138,71363.000,11867,2,AK,1,100,RD
1570470268.910057,73828.500,12752,2,AK,1,100,12750
1570470272.056975,76294.000,12752,2,AK,1,100,RD
1570470272.169935,76382.500,12772,2,AK,1,100,12750
1570470272.282895,76471.000,12772,2,AK,1,100,RD
1570470275.431090,78937.500,13657,2,AK,1,100,13655
1570470278.579285,81404.000,13657,2,AK,1,100,RD
1570470278.690969,81491.500,13677,2,AK,1,100,13655
1570470278.802652,81579.000,13677,2,AK,1,100,RD
1570470281.948294,84043.500,14563,2,AK,1,100,14561
1570470285.093936,86508.000,14563,2,AK,1,100,RD
1570470285.209449,86598.500,14583,2,AK,1,100,14561
1570470285.324961,86689.000,14583,2,AK,1,100,RD
1570470288.469327,89152.500,15468,2,AK,1,100,15466
1570470291.613693,91616.000,15468,2,AK,1,100,RD
1570470291.728568,91706.000,15488,2,AK,1,100,15466
1570470291.843442,91796.000,15488,2,AK,1,100,RD
1570470294.989084,94260.500,16373,2,AK,1,100,16371
1570470298.134727,96725.000,16373,2,AK,1,100,RD
1570470298.251515,96816.500,16394,2,AK,1,100,16371
