EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1570469558.264177,220287.000,38131,1,TL,1,100,2019-10-07_13-32-38-268
1570469558.495223,220468.000,38152,1,TL,1,100,2019-10-07_13-32-38-471
1570469564.830491,225431.000,39037,1,TL,1,100,2019-10-07_13-32-44-792
1570469565.013031,225574.000,39057,1,TL,1,100,2019-10-07_13-32-44-993
1570469571.304897,230503.000,39942,1,TL,1,100,2019-10-07_13-32-51-311
1570469571.533391,230682.000,39962,1,TL,1,100,2019-10-07_13-32-51-510
1570469577.832916,235617.000,40848,1,TL,1,100,2019-10-07_13-32-57-830
1570469578.052474,235789.000,40868,1,TL,1,100,2019-10-07_13-32-58-030
1570469584.346894,240720.000,41753,1,TL,1,100,2019-10-07_13-33-04-351
1570469584.575388,240899.000,41773,1,TL,1,100,2019-10-07_13-33-04-560
1570469590.876190,245835.000,42659,1,TL,1,100,2019-10-07_13-33-10-874
1570469591.093195,246005.000,42680,1,TL,1,100,2019-10-07_13-33-11-076
1570469597.386338,250935.000,43566,1,TL,1,100,2019-10-07_13-33-17-395
1570469597.614832,251114.000,43586,1,TL,1,100,2019-10-07_13-33-17-617
1570469603.913081,256048.000,44472,1,TL,1,100,2019-10-07_13-33-23-918
1570469604.132639,256220.000,44493,1,TL,1,100,2019-10-07_13-33-24-121
1570469610.428335,261152.000,45381,1,TL,1,100,2019-10-07_13-33-30-437
1570469610.656829,261331.000,45401,1,TL,1,100,2019-10-07_13-33-30-639
1570469616.949972,266261.000,46289,1,TL,1,100,2019-10-07_13-33-36-956
1570469617.174636,266437.000,46309,1,TL,1,100,2019-10-07_13-33-37-157
1570469623.470333,271369.000,47197,1,TL,1,100,2019-10-07_13-33-43-474
1570469623.692443,271543.000,47217,1,TL,1,100,2019-10-07_13-33-43-670
1570469629.990693,276477.000,48104,1,TL,1,100,2019-10-07_13-33-49-989
1570469630.210251,276649.000,48124,1,TL,1,100,2019-10-07_13-33-50-185
1570469636.508500,281583.000,49011,1,TL,1,100,2019-10-07_13-33-56-506
1570469636.735717,281761.000,49032,1,TL,1,100,2019-10-07_13-33-56-706
1570469643.031413,286693.000,49917,1,TL,1,100,2019-10-07_13-34-03-034
1570469643.257354,286870.000,49937,1,TL,1,100,2019-10-07_13-34-03-241
1570469649.561986,291809.000,50822,1,TL,1,100,2019-10-07_13-34-09-561
1570469649.778991,291979.000,50842,1,TL,1,100,2019-10-07_13-34-09-759
1570469656.074687,296911.000,51728,1,TL,1,100,2019-10-07_13-34-16-078
1570469656.299351,297087.000,51748,1,TL,1,100,2019-10-07_13-34-16-276
1570469662.597600,302021.000,52633,1,TL,1,100,2019-10-07_13-34-22-597
1570469662.823541,302198.000,52653,1,TL,1,100,2019-10-07_13-34-22-797
1570469669.604307,307510.000,52986,1,TL,1,100,2019-10-07_13-34-29-608
1570469669.964280,307792.000,53006,1,TL,1,100,2019-10-07_13-34-29-906
1570469676.119561,312614.000,53875,1,TL,1,100,2019-10-07_13-34-36-119
1570469676.350608,312795.000,53896,1,TL,1,100,2019-10-07_13-34-36-321
1570469682.638645,317721.000,54783,1,TL,1,100,2019-10-07_13-34-42-642
1570469682.865862,317899.000,54803,1,TL,1,100,2019-10-07_13-34-42-847
1570469689.161558,322831.000,55690,1,TL,1,100,2019-10-07_13-34-49-171
1570469689.383669,323005.000,55710,1,TL,1,100,2019-10-07_13-34-49-365
1570469695.685748,327942.000,56598,1,TL,1,100,2019-10-07_13-34-55-691
1570469695.909135,328117.000,56618,1,TL,1,100,2019-10-07_13-34-55-893
1570469702.209938,333053.000,57503,1,TL,1,100,2019-10-07_13-35-02-216
1570469702.432049,333227.000,57523,1,TL,1,100,2019-10-07_13-35-02-419
1570469708.739233,338168.000,58408,1,TL,1,100,2019-10-07_13-35-08-740
1570469708.956239,338338.000,58429,1,TL,1,100,2019-10-07_13-35-08-930
1570469715.249382,343268.000,59314,1,TL,1,100,2019-10-07_13-35-15-250
1570469715.465110,343437.000,59334,1,TL,1,100,2019-10-07_13-35-15-445
1570469721.772295,348378.000,60219,1,TL,1,100,2019-10-07_13-35-21-765
1570469721.990577,348549.000,60239,1,TL,1,100,2019-10-07_13-35-21-959
1570469728.290102,353484.000,61125,1,TL,1,100,2019-10-07_13-35-28-281
1570469728.508384,353655.000,61145,1,TL,1,100,2019-10-07_13-35-28-482
1570469734.805357,358588.000,62031,1,TL,1,100,2019-10-07_13-35-34-805
1570469735.030020,358764.000,62051,1,TL,1,100,2019-10-07_13-35-34-997
1570469741.326993,363697.000,62938,1,TL,1,100,2019-10-07_13-35-41-321
1570469741.550381,363872.000,62958,1,TL,1,100,2019-10-07_13-35-41-518
1570469747.865225,368819.000,63845,1,TL,1,100,2019-10-07_13-35-47-847
1570469748.073294,368982.000,63865,1,TL,1,100,2019-10-07_13-35-48-053
1570469754.371543,373916.000,64753,1,TL,1,100,2019-10-07_13-35-54-369
1570469754.593654,374090.000,64774,1,TL,1,100,2019-10-07_13-35-54-567
1570469760.888074,379021.000,126,1,TL,1,100,2019-10-07_13-36-00-891
1570469761.110185,379195.000,146,1,TL,1,100,2019-10-07_13-36-01-084
1570469767.408435,384129.000,1033,1,TL,1,100,2019-10-07_13-36-07-406
1570469767.643311,384313.000,1053,1,TL,1,100,2019-10-07_13-36-07-609
1570469773.939007,389245.000,1941,1,TL,1,100,2019-10-07_13-36-13-935
1570469774.164947,389422.000,1961,1,TL,1,100,2019-10-07_13-36-14-125
1570469780.446602,394343.000,2848,1,TL,1,100,2019-10-07_13-36-20-443
1570469780.678925,394525.000,2868,1,TL,1,100,2019-10-07_13-36-20-654
1570469786.972068,399455.000,3753,1,TL,1,100,2019-10-07_13-36-26-968
1570469787.199285,399633.000,3774,1,TL,1,100,2019-10-07_13-36-27-172
1570469793.492429,404563.000,4659,1,TL,1,100,2019-10-07_13-36-33-489
1570469793.717093,404739.000,4679,1,TL,1,100,2019-10-07_13-36-33-683
1570469800.011513,409670.000,5564,1,TL,1,100,2019-10-07_13-36-40-009
1570469800.234900,409845.000,5584,1,TL,1,100,2019-10-07_13-36-40-219
1570469806.531873,414778.000,6470,1,TL,1,100,2019-10-07_13-36-46-530
1570469806.756537,414954.000,6490,1,TL,1,100,2019-10-07_13-36-46-730
1570469813.061168,419893.000,7375,1,TL,1,100,2019-10-07_13-36-53-055
1570469813.279450,420064.000,7395,1,TL,1,100,2019-10-07_13-36-53-255
1570469819.577699,424998.000,8282,1,TL,1,100,2019-10-07_13-36-59-575
1570469819.798534,425171.000,8302,1,TL,1,100,2019-10-07_13-36-59-772
1570469826.095506,430104.000,9188,1,TL,1,100,2019-10-07_13-37-06-096
1570469826.324000,430283.000,9208,1,TL,1,100,2019-10-07_13-37-06-312
1570469832.614590,435211.000,10094,1,TL,1,100,2019-10-07_13-37-12-614
1570469832.844360,435391.000,10115,1,TL,1,100,2019-10-07_13-37-12-816
1570469839.134951,440319.000,11002,1,TL,1,100,2019-10-07_13-37-19-131
1570469839.362168,440497.000,11022,1,TL,1,100,2019-10-07_13-37-19-329
1570469845.654034,445426.000,11910,1,TL,1,100,2019-10-07_13-37-25-649
1570469845.879975,445603.000,11930,1,TL,1,100,2019-10-07_13-37-25-859
1570469852.179501,450538.000,12818,1,TL,1,100,2019-10-07_13-37-32-173
1570469852.401612,450712.000,12838,1,TL,1,100,2019-10-07_13-37-32-371
1570469858.710073,455654.000,13725,1,TL,1,100,2019-10-07_13-37-38-703
1570469858.925801,455823.000,13745,1,TL,1,100,2019-10-07_13-37-38-900
1570469865.221498,460755.000,14631,1,TL,1,100,2019-10-07_13-37-45-220
1570469865.448715,460933.000,14652,1,TL,1,100,2019-10-07_13-37-45-420
1570469871.739305,465861.000,15538,1,TL,1,100,2019-10-07_13-37-51-739
1570469871.963969,466037.000,15558,1,TL,1,100,2019-10-07_13-37-51-953
1570469878.272430,470979.000,16443,1,TL,1,100,2019-10-07_13-37-58-262
1570469878.490712,471150.000,16464,1,TL,1,100,2019-10-07_13-37-58-469
1570469884.781302,476078.000,17349,1,TL,1,100,2019-10-07_13-38-04-781
1570469885.014901,476261.000,17369,1,TL,1,100,2019-10-07_13-38-04-982
1570469891.301662,481186.000,18254,1,TL,1,100,2019-10-07_13-38-11-302
1570469891.532709,481367.000,18274,1,TL,1,100,2019-10-07_13-38-11-504
1570469897.839894,486308.000,19160,1,TL,1,100,2019-10-07_13-38-17-820
1570469898.056899,486478.000,19180,1,TL,1,100,2019-10-07_13-38-18-023
1570469904.347489,491406.000,20065,1,TL,1,100,2019-10-07_13-38-24-338
1570469904.574706,491584.000,20085,1,TL,1,100,2019-10-07_13-38-24-539
1570469910.869126,496515.000,20971,1,TL,1,100,2019-10-07_13-38-30-864
1570469911.098896,496695.000,20992,1,TL,1,100,2019-10-07_13-38-31-063
1570469917.389486,501623.000,21878,1,TL,1,100,2019-10-07_13-38-37-376
1570469917.609044,501795.000,21898,1,TL,1,100,2019-10-07_13-38-37-574
1570469923.906017,506728.000,22786,1,TL,1,100,2019-10-07_13-38-43-897
1570469924.137063,506909.000,22806,1,TL,1,100,2019-10-07_13-38-44-101
1570469930.435313,511843.000,23695,1,TL,1,100,2019-10-07_13-38-50-421
1570469930.652318,512013.000,23715,1,TL,1,100,2019-10-07_13-38-50-625
1570469936.951843,516948.000,24603,1,TL,1,100,2019-10-07_13-38-56-952
1570469937.172678,517121.000,24623,1,TL,1,100,2019-10-07_13-38-57-151
1570469943.472203,522056.000,25510,1,TL,1,100,2019-10-07_13-39-03-466
1570469943.788775,522304.000,25549,1,TL,1,100,2019-10-07_13-39-03-671
1570469949.991287,527163.000,26418,1,TL,1,100,2019-10-07_13-39-09-991
1570469950.215951,527339.000,26438,1,TL,1,100,2019-10-07_13-39-10-186
1570469956.507818,532268.000,27325,1,TL,1,100,2019-10-07_13-39-16-509
1570469956.735035,532446.000,27345,1,TL,1,100,2019-10-07_13-39-16-709
1570469963.030731,537378.000,28231,1,TL,1,100,2019-10-07_13-39-23-025
1570469963.256672,537555.000,28251,1,TL,1,100,2019-10-07_13-39-23-223
1570469969.551092,542486.000,29136,1,TL,1,100,2019-10-07_13-39-29-547
1570469969.775756,542662.000,29156,1,TL,1,100,2019-10-07_13-39-29-750
1570469976.072728,547595.000,30042,1,TL,1,100,2019-10-07_13-39-36-068
1570469976.305051,547777.000,30062,1,TL,1,100,2019-10-07_13-39-36-272
1570469982.593089,552703.000,30947,1,TL,1,100,2019-10-07_13-39-42-589
1570469982.817753,552879.000,30967,1,TL,1,100,2019-10-07_13-39-42-796
1570469989.118555,557815.000,31852,1,TL,1,100,2019-10-07_13-39-49-120
1570469989.341943,557990.000,31873,1,TL,1,100,2019-10-07_13-39-49-319
1570469995.632533,562918.000,32759,1,TL,1,100,2019-10-07_13-39-55-632
1570469995.855920,563093.000,32779,1,TL,1,100,2019-10-07_13-39-55-844
1570470002.159276,568031.000,33665,1,TL,1,100,2019-10-07_13-40-02-161
1570470002.378834,568203.000,33685,1,TL,1,100,2019-10-07_13-40-02-359
1570470008.671977,573133.000,34572,1,TL,1,100,2019-10-07_13-40-08-672
1570470008.897917,573310.000,34592,1,TL,1,100,2019-10-07_13-40-08-875
1570470015.203826,578250.000,35480,1,TL,1,100,2019-10-07_13-40-15-203
1570470015.419554,578419.000,35500,1,TL,1,100,2019-10-07_13-40-15-390
1570470021.724186,583358.000,36388,1,TL,1,100,2019-10-07_13-40-21-719
1570470021.943744,583530.000,36409,1,TL,1,100,2019-10-07_13-40-21-914
1570470028.290500,588502.000,36956,1,TL,1,100,2019-10-07_13-40-28-288
1570470028.521547,588683.000,36976,1,TL,1,100,2019-10-07_13-40-28-498
1570470034.819796,593617.000,37862,1,TL,1,100,2019-10-07_13-40-34-812
