EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1570470239.576895,50847.000,8229,11,AY,1,100,0.757
1570470239.576895,50847.000,8229,11,AY,1,100,0.759
1570470239.576895,50847.000,8229,11,AY,1,100,0.760
1570470239.576895,50847.000,8229,11,AY,1,100,0.804
1570470239.576895,50847.000,8229,11,AY,1,100,0.724
1570470239.576895,50847.000,8229,11,AY,1,100,0.688
1570470239.576895,50847.000,8229,11,AY,1,100,0.745
1570470239.576895,50847.000,8229,11,AY,1,100,0.845
1570470239.576895,50847.000,8229,11,AY,1,100,0.857
1570470239.576895,50847.000,8229,11,AY,1,100,0.816
1570470239.576895,50847.000,8229,11,AY,1,100,0.769
1570470239.593647,50860.125,8247,8,AY,1,100,0.762
1570470239.610400,50873.250,8247,8,AY,1,100,0.763
1570470239.627152,50886.375,8247,8,AY,1,100,0.773
1570470239.643905,50899.500,8247,8,AY,1,100,0.774
1570470239.660657,50912.625,8247,8,AY,1,100,0.734
1570470239.677410,50925.750,8247,8,AY,1,100,0.719
1570470239.694162,50938.875,8247,8,AY,1,100,0.693
1570470239.710915,50952.000,8247,8,AY,1,100,0.672
1570470239.727690,50965.143,8265,7,AY,1,100,0.627
1570470239.744465,50978.286,8265,7,AY,1,100,0.581
1570470239.761241,50991.429,8265,7,AY,1,100,0.577
1570470239.778016,51004.571,8265,7,AY,1,100,0.579
1570470239.794791,51017.714,8265,7,AY,1,100,0.652
1570470239.811567,51030.857,8265,7,AY,1,100,0.647
1570470239.828342,51044.000,8265,7,AY,1,100,0.664
1570470239.844775,51056.875,8283,8,AY,1,100,0.703
1570470239.861209,51069.750,8283,8,AY,1,100,0.651
1570470239.877642,51082.625,8283,8,AY,1,100,0.662
1570470239.894076,51095.500,8283,8,AY,1,100,0.606
1570470239.910509,51108.375,8283,8,AY,1,100,0.597
1570470239.926942,51121.250,8283,8,AY,1,100,0.623
1570470239.943376,51134.125,8283,8,AY,1,100,0.700
1570470239.959809,51147.000,8283,8,AY,1,100,0.763
1570470239.976562,51160.125,8301,8,AY,1,100,0.752
1570470239.993314,51173.250,8301,8,AY,1,100,0.664
1570470240.010067,51186.375,8301,8,AY,1,100,0.626
1570470240.026819,51199.500,8301,8,AY,1,100,0.577
1570470240.043572,51212.625,8301,8,AY,1,100,0.670
1570470240.060324,51225.750,8301,8,AY,1,100,0.758
1570470240.077077,51238.875,8301,8,AY,1,100,0.733
1570470240.093829,51252.000,8301,8,AY,1,100,0.606
1570470240.110422,51265.000,8319,8,AY,1,100,0.526
1570470240.127015,51278.000,8319,8,AY,1,100,0.481
1570470240.143608,51291.000,8319,8,AY,1,100,0.530
1570470240.160201,51304.000,8319,8,AY,1,100,0.596
1570470240.176794,51317.000,8319,8,AY,1,100,1.078
1570470240.193387,51330.000,8319,8,AY,1,100,1.093
1570470240.209980,51343.000,8319,8,AY,1,100,0.957
1570470240.226573,51356.000,8319,8,AY,1,100,0.656
1570470240.243166,51369.000,8337,7,AY,1,100,0.524
1570470240.259759,51382.000,8337,7,AY,1,100,0.581
1570470240.276352,51395.000,8337,7,AY,1,100,0.906
1570470240.292945,51408.000,8337,7,AY,1,100,0.968
1570470240.309538,51421.000,8337,7,AY,1,100,0.871
1570470240.326131,51434.000,8337,7,AY,1,100,0.703
1570470240.342724,51447.000,8337,7,AY,1,100,0.652
1570470240.359476,51460.125,8356,8,AY,1,100,0.720
1570470240.376229,51473.250,8356,8,AY,1,100,0.833
1570470240.392981,51486.375,8356,8,AY,1,100,0.698
1570470240.409734,51499.500,8356,8,AY,1,100,0.730
1570470240.426486,51512.625,8356,8,AY,1,100,0.531
1570470240.443239,51525.750,8356,8,AY,1,100,0.526
1570470240.459991,51538.875,8356,8,AY,1,100,0.451
1570470240.476744,51552.000,8356,8,AY,1,100,0.494
1570470240.493656,51565.250,8374,8,AY,1,100,0.577
1570470240.510568,51578.500,8374,8,AY,1,100,0.762
1570470240.527480,51591.750,8374,8,AY,1,100,0.776
1570470240.544392,51605.000,8374,8,AY,1,100,0.793
1570470240.561304,51618.250,8374,8,AY,1,100,0.794
1570470240.578216,51631.500,8374,8,AY,1,100,0.861
1570470240.595128,51644.750,8374,8,AY,1,100,0.927
1570470240.612040,51658.000,8374,8,AY,1,100,0.944
1570470240.628815,51671.143,8392,7,AY,1,100,0.888
1570470240.645591,51684.286,8392,7,AY,1,100,0.835
1570470240.662366,51697.429,8392,7,AY,1,100,0.765
1570470240.679141,51710.571,8392,7,AY,1,100,0.747
1570470240.695917,51723.714,8392,7,AY,1,100,0.621
1570470240.712692,51736.857,8392,7,AY,1,100,0.611
1570470240.729467,51750.000,8392,7,AY,1,100,0.747
1570470240.746060,51763.000,8410,8,AY,1,100,0.763
1570470240.762653,51776.000,8410,8,AY,1,100,0.713
1570470240.779246,51789.000,8410,8,AY,1,100,0.718
1570470240.795839,51802.000,8410,8,AY,1,100,0.713
1570470240.812432,51815.000,8410,8,AY,1,100,0.677
1570470240.829025,51828.000,8410,8,AY,1,100,0.667
1570470240.845618,51841.000,8410,8,AY,1,100,0.748
1570470240.862211,51854.000,8410,8,AY,1,100,0.762
1570470240.878644,51866.875,8428,8,AY,1,100,0.766
1570470240.895078,51879.750,8428,8,AY,1,100,0.768
1570470240.911511,51892.625,8428,8,AY,1,100,0.779
1570470240.927945,51905.500,8428,8,AY,1,100,0.826
1570470240.944378,51918.375,8428,8,AY,1,100,0.842
1570470240.960811,51931.250,8428,8,AY,1,100,0.814
1570470240.977245,51944.125,8428,8,AY,1,100,0.807
1570470240.993678,51957.000,8428,8,AY,1,100,0.725
1570470241.010112,51969.875,8446,8,AY,1,100,0.770
1570470241.026545,51982.750,8446,8,AY,1,100,0.887
1570470241.042979,51995.625,8446,8,AY,1,100,0.870
1570470241.059412,52008.500,8446,8,AY,1,100,0.778
1570470241.075845,52021.375,8446,8,AY,1,100,0.723
1570470241.092279,52034.250,8446,8,AY,1,100,0.661
1570470241.108712,52047.125,8446,8,AY,1,100,0.667
1570470241.125145,52060.000,8446,8,AY,1,100,0.762
1570470241.141738,52073.000,8464,8,AY,1,100,0.829
1570470241.158331,52086.000,8464,8,AY,1,100,0.807
1570470241.174924,52099.000,8464,8,AY,1,100,0.752
1570470241.191517,52112.000,8464,8,AY,1,100,0.748
1570470241.208110,52125.000,8464,8,AY,1,100,0.795
1570470241.224703,52138.000,8464,8,AY,1,100,0.857
1570470241.241296,52151.000,8464,8,AY,1,100,0.847
1570470241.257889,52164.000,8464,8,AY,1,100,0.731
1570470241.274482,52177.000,8482,8,AY,1,100,0.700
1570470241.291075,52190.000,8482,8,AY,1,100,0.761
1570470241.307668,52203.000,8482,8,AY,1,100,0.771
1570470241.324261,52216.000,8482,8,AY,1,100,0.734
1570470241.340854,52229.000,8482,8,AY,1,100,0.725
1570470241.357447,52242.000,8482,8,AY,1,100,0.768
1570470241.374040,52255.000,8482,8,AY,1,100,0.806
1570470241.390633,52268.000,8482,8,AY,1,100,0.778
1570470241.407043,52280.857,8501,7,AY,1,100,0.712
1570470241.423454,52293.714,8501,7,AY,1,100,0.733
1570470241.439865,52306.571,8501,7,AY,1,100,0.781
1570470241.456275,52319.429,8501,7,AY,1,100,0.887
1570470241.472686,52332.286,8501,7,AY,1,100,0.865
1570470241.489097,52345.143,8501,7,AY,1,100,0.848
1570470241.505507,52358.000,8501,7,AY,1,100,0.791
1570470241.522260,52371.125,8519,8,AY,1,100,0.759
1570470241.539012,52384.250,8519,8,AY,1,100,0.752
1570470241.555765,52397.375,8519,8,AY,1,100,0.738
1570470241.572517,52410.500,8519,8,AY,1,100,0.728
1570470241.589270,52423.625,8519,8,AY,1,100,0.737
1570470241.606022,52436.750,8519,8,AY,1,100,0.739
1570470241.622775,52449.875,8519,8,AY,1,100,0.734
1570470241.639527,52463.000,8519,8,AY,1,100,0.704
1570470241.656280,52476.125,8537,8,AY,1,100,0.660
1570470241.673032,52489.250,8537,8,AY,1,100,0.685
1570470241.689785,52502.375,8537,8,AY,1,100,0.727
1570470241.706537,52515.500,8537,8,AY,1,100,0.750
1570470241.723290,52528.625,8537,8,AY,1,100,0.789
1570470241.740042,52541.750,8537,8,AY,1,100,0.797
1570470241.756795,52554.875,8537,8,AY,1,100,0.762
1570470241.773547,52568.000,8537,8,AY,1,100,0.732
1570470241.789981,52580.875,8555,8,AY,1,100,0.682
1570470241.806414,52593.750,8555,8,AY,1,100,0.672
1570470241.822848,52606.625,8555,8,AY,1,100,0.684
1570470241.839281,52619.500,8555,8,AY,1,100,0.711
1570470241.855714,52632.375,8555,8,AY,1,100,0.696
1570470241.872148,52645.250,8555,8,AY,1,100,0.711
1570470241.888581,52658.125,8555,8,AY,1,100,0.739
1570470241.905015,52671.000,8555,8,AY,1,100,0.724
1570470241.921972,52684.286,8573,7,AY,1,100,0.673
1570470241.938930,52697.571,8573,7,AY,1,100,0.650
1570470241.955888,52710.857,8573,7,AY,1,100,0.743
1570470241.972845,52724.143,8573,7,AY,1,100,0.812
1570470241.989803,52737.429,8573,7,AY,1,100,0.804
1570470242.006761,52750.714,8573,7,AY,1,100,0.762
1570470242.023718,52764.000,8573,7,AY,1,100,0.687
1570470242.040152,52776.875,8591,8,AY,1,100,0.635
1570470242.056585,52789.750,8591,8,AY,1,100,0.604
1570470242.073018,52802.625,8591,8,AY,1,100,0.499
1570470242.089452,52815.500,8591,8,AY,1,100,0.374
1570470242.105885,52828.375,8591,8,AY,1,100,0.389
1570470242.122319,52841.250,8591,8,AY,1,100,0.424
1570470242.138752,52854.125,8591,8,AY,1,100,0.529
1570470242.155185,52867.000,8591,8,AY,1,100,0.507
1570470242.171778,52880.000,8608,8,AY,1,100,0.423
1570470242.188371,52893.000,8608,8,AY,1,100,0.396
1570470242.204964,52906.000,8608,8,AY,1,100,0.421
1570470242.221557,52919.000,8608,8,AY,1,100,0.487
1570470242.238150,52932.000,8608,8,AY,1,100,0.527
1570470242.254743,52945.000,8608,8,AY,1,100,0.485
1570470242.271336,52958.000,8608,8,AY,1,100,0.369
1570470242.287929,52971.000,8608,8,AY,1,100,0.321
1570470242.304522,52984.000,8627,7,AY,1,100,0.260
1570470242.321115,52997.000,8627,7,AY,1,100,0.190
1570470242.337708,53010.000,8627,7,AY,1,100,0.175
1570470242.354301,53023.000,8627,7,AY,1,100,0.124
1570470242.370894,53036.000,8627,7,AY,1,100,0.116
1570470242.387487,53049.000,8627,7,AY,1,100,0.117
1570470242.404080,53062.000,8627,7,AY,1,100,0.194
1570470242.420992,53075.250,8645,8,AY,1,100,0.283
1570470242.437904,53088.500,8645,8,AY,1,100,0.287
1570470242.454816,53101.750,8645,8,AY,1,100,0.277
1570470242.471728,53115.000,8645,8,AY,1,100,0.327
1570470242.488640,53128.250,8645,8,AY,1,100,0.549
1570470242.505552,53141.500,8645,8,AY,1,100,0.535
1570470242.522464,53154.750,8645,8,AY,1,100,0.318
1570470242.539376,53168.000,8645,8,AY,1,100,0.240
