EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1570469551.886785,215291.000,37243,10,GY,1,100,0.702
1570469551.886785,215291.000,37243,10,GY,1,100,4.730
1570469551.886785,215291.000,37243,10,GY,1,100,0.824
1570469551.886785,215291.000,37243,10,GY,1,100,-1.221
1570469551.886785,215291.000,37243,10,GY,1,100,-2.594
1570469551.886785,215291.000,37243,10,GY,1,100,1.251
1570469551.886785,215291.000,37243,10,GY,1,100,0.305
1570469551.886785,215291.000,37243,10,GY,1,100,-2.014
1570469551.886785,215291.000,37243,10,GY,1,100,-0.641
1570469551.886785,215291.000,37243,10,GY,1,100,0.214
1570469551.903561,215304.143,37261,7,GY,1,100,2.472
1570469551.920338,215317.286,37261,7,GY,1,100,0.946
1570469551.937115,215330.429,37261,7,GY,1,100,-3.662
1570469551.953892,215343.571,37261,7,GY,1,100,-2.350
1570469551.970669,215356.714,37261,7,GY,1,100,3.021
1570469551.987446,215369.857,37261,7,GY,1,100,3.967
1570469552.004222,215383.000,37261,7,GY,1,100,2.167
1570469552.020977,215396.125,37279,8,GY,1,100,-3.143
1570469552.037730,215409.250,37279,8,GY,1,100,-3.143
1570469552.054485,215422.375,37279,8,GY,1,100,-1.984
1570469552.071239,215435.500,37279,8,GY,1,100,2.563
1570469552.087993,215448.625,37279,8,GY,1,100,2.899
1570469552.104747,215461.750,37279,8,GY,1,100,4.486
1570469552.121501,215474.875,37279,8,GY,1,100,-0.519
1570469552.138255,215488.000,37279,8,GY,1,100,-2.197
1570469552.154849,215501.000,37297,8,GY,1,100,0.824
1570469552.171444,215514.000,37297,8,GY,1,100,-4.303
1570469552.188038,215527.000,37297,8,GY,1,100,0.153
1570469552.204633,215540.000,37297,8,GY,1,100,5.859
1570469552.221227,215553.000,37297,8,GY,1,100,-1.526
1570469552.237822,215566.000,37297,8,GY,1,100,-4.578
1570469552.254416,215579.000,37297,8,GY,1,100,4.150
1570469552.271011,215592.000,37297,8,GY,1,100,-1.801
1570469552.287241,215604.714,37316,7,GY,1,100,-2.289
1570469552.303470,215617.429,37316,7,GY,1,100,3.113
1570469552.319700,215630.143,37316,7,GY,1,100,3.265
1570469552.335930,215642.857,37316,7,GY,1,100,-1.190
1570469552.352160,215655.571,37316,7,GY,1,100,1.160
1570469552.368390,215668.286,37316,7,GY,1,100,3.387
1570469552.384619,215681.000,37316,7,GY,1,100,0.610
1570469552.401373,215694.125,37334,8,GY,1,100,-3.204
1570469552.418128,215707.250,37334,8,GY,1,100,-1.099
1570469552.434881,215720.375,37334,8,GY,1,100,-4.486
1570469552.451636,215733.500,37334,8,GY,1,100,-2.411
1570469552.468390,215746.625,37334,8,GY,1,100,6.378
1570469552.485144,215759.750,37334,8,GY,1,100,-4.242
1570469552.501898,215772.875,37334,8,GY,1,100,-0.183
1570469552.518652,215786.000,37334,8,GY,1,100,2.838
1570469552.535087,215798.875,37352,8,GY,1,100,-9.216
1570469552.551522,215811.750,37352,8,GY,1,100,-14.343
1570469552.567957,215824.625,37352,8,GY,1,100,-5.585
1570469552.584392,215837.500,37352,8,GY,1,100,-1.556
1570469552.600827,215850.375,37352,8,GY,1,100,-5.219
1570469552.617261,215863.250,37352,8,GY,1,100,-2.106
1570469552.633696,215876.125,37352,8,GY,1,100,2.472
1570469552.650131,215889.000,37352,8,GY,1,100,1.984
1570469552.667045,215902.250,37370,8,GY,1,100,-4.456
1570469552.683959,215915.500,37370,8,GY,1,100,0.275
1570469552.700872,215928.750,37370,8,GY,1,100,-0.031
1570469552.717786,215942.000,37370,8,GY,1,100,1.160
1570469552.734699,215955.250,37370,8,GY,1,100,2.075
1570469552.751613,215968.500,37370,8,GY,1,100,0.000
1570469552.768527,215981.750,37370,8,GY,1,100,0.488
1570469552.785440,215995.000,37370,8,GY,1,100,1.709
1570469552.802217,216008.143,37388,7,GY,1,100,0.793
1570469552.818994,216021.286,37388,7,GY,1,100,0.671
1570469552.835771,216034.429,37388,7,GY,1,100,3.815
1570469552.852548,216047.571,37388,7,GY,1,100,1.129
1570469552.869324,216060.714,37388,7,GY,1,100,-2.625
1570469552.886101,216073.857,37388,7,GY,1,100,2.625
1570469552.902878,216087.000,37388,7,GY,1,100,5.035
1570469552.919792,216100.250,37405,8,GY,1,100,-4.364
1570469552.936705,216113.500,37405,8,GY,1,100,-0.305
1570469552.953619,216126.750,37405,8,GY,1,100,2.563
1570469552.970533,216140.000,37405,8,GY,1,100,-3.906
1570469552.987446,216153.250,37405,8,GY,1,100,-1.831
1570469553.004360,216166.500,37405,8,GY,1,100,7.233
1570469553.021274,216179.750,37405,8,GY,1,100,1.648
1570469553.038187,216193.000,37405,8,GY,1,100,-3.082
1570469553.054941,216206.125,37423,8,GY,1,100,2.289
1570469553.071695,216219.250,37423,8,GY,1,100,9.338
1570469553.088449,216232.375,37423,8,GY,1,100,6.378
1570469553.105203,216245.500,37423,8,GY,1,100,-6.653
1570469553.121958,216258.625,37423,8,GY,1,100,-8.209
1570469553.138711,216271.750,37423,8,GY,1,100,-5.890
1570469553.155466,216284.875,37423,8,GY,1,100,-10.437
