EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1570469551.886785,215291.000,37241,11,AZ,1,100,0.701
1570469551.886785,215291.000,37241,11,AZ,1,100,0.677
1570469551.886785,215291.000,37241,11,AZ,1,100,0.685
1570469551.886785,215291.000,37241,11,AZ,1,100,0.669
1570469551.886785,215291.000,37241,11,AZ,1,100,0.687
1570469551.886785,215291.000,37241,11,AZ,1,100,0.690
1570469551.886785,215291.000,37241,11,AZ,1,100,0.705
1570469551.886785,215291.000,37241,11,AZ,1,100,0.698
1570469551.886785,215291.000,37241,11,AZ,1,100,0.701
1570469551.886785,215291.000,37241,11,AZ,1,100,0.696
1570469551.886785,215291.000,37241,11,AZ,1,100,0.693
1570469551.903561,215304.143,37259,7,AZ,1,100,0.668
1570469551.920338,215317.286,37259,7,AZ,1,100,0.683
1570469551.937115,215330.429,37259,7,AZ,1,100,0.703
1570469551.953892,215343.571,37259,7,AZ,1,100,0.706
1570469551.970669,215356.714,37259,7,AZ,1,100,0.707
1570469551.987446,215369.857,37259,7,AZ,1,100,0.676
1570469552.004222,215383.000,37259,7,AZ,1,100,0.681
1570469552.020977,215396.125,37277,8,AZ,1,100,0.682
1570469552.037730,215409.250,37277,8,AZ,1,100,0.695
1570469552.054485,215422.375,37277,8,AZ,1,100,0.703
1570469552.071239,215435.500,37277,8,AZ,1,100,0.711
1570469552.087993,215448.625,37277,8,AZ,1,100,0.699
1570469552.104747,215461.750,37277,8,AZ,1,100,0.669
1570469552.121501,215474.875,37277,8,AZ,1,100,0.674
1570469552.138255,215488.000,37277,8,AZ,1,100,0.663
1570469552.154485,215500.714,37295,7,AZ,1,100,0.696
1570469552.170714,215513.429,37295,7,AZ,1,100,0.712
1570469552.186944,215526.143,37295,7,AZ,1,100,0.697
1570469552.203174,215538.857,37295,7,AZ,1,100,0.689
1570469552.219404,215551.571,37295,7,AZ,1,100,0.695
1570469552.235634,215564.286,37295,7,AZ,1,100,0.715
1570469552.251863,215577.000,37295,7,AZ,1,100,0.689
1570469552.268458,215590.000,37314,8,AZ,1,100,0.685
1570469552.285052,215603.000,37314,8,AZ,1,100,0.689
1570469552.301647,215616.000,37314,8,AZ,1,100,0.679
1570469552.318241,215629.000,37314,8,AZ,1,100,0.680
1570469552.334836,215642.000,37314,8,AZ,1,100,0.690
1570469552.351430,215655.000,37314,8,AZ,1,100,0.697
1570469552.368025,215668.000,37314,8,AZ,1,100,0.671
1570469552.384619,215681.000,37314,8,AZ,1,100,0.684
1570469552.401373,215694.125,37332,8,AZ,1,100,0.665
1570469552.418128,215707.250,37332,8,AZ,1,100,0.691
1570469552.434881,215720.375,37332,8,AZ,1,100,0.714
1570469552.451636,215733.500,37332,8,AZ,1,100,0.700
1570469552.468390,215746.625,37332,8,AZ,1,100,0.691
1570469552.485144,215759.750,37332,8,AZ,1,100,0.696
1570469552.501898,215772.875,37332,8,AZ,1,100,0.686
1570469552.518652,215786.000,37332,8,AZ,1,100,0.664
1570469552.535087,215798.875,37350,8,AZ,1,100,0.658
1570469552.551522,215811.750,37350,8,AZ,1,100,0.675
1570469552.567957,215824.625,37350,8,AZ,1,100,0.701
1570469552.584392,215837.500,37350,8,AZ,1,100,0.688
1570469552.600827,215850.375,37350,8,AZ,1,100,0.693
1570469552.617261,215863.250,37350,8,AZ,1,100,0.705
1570469552.633696,215876.125,37350,8,AZ,1,100,0.686
1570469552.650131,215889.000,37350,8,AZ,1,100,0.687
1570469552.667090,215902.286,37368,7,AZ,1,100,0.685
1570469552.684050,215915.571,37368,7,AZ,1,100,0.711
1570469552.701009,215928.857,37368,7,AZ,1,100,0.712
1570469552.717968,215942.143,37368,7,AZ,1,100,0.695
1570469552.734927,215955.429,37368,7,AZ,1,100,0.693
1570469552.751887,215968.714,37368,7,AZ,1,100,0.693
1570469552.768846,215982.000,37368,7,AZ,1,100,0.705
1570469552.785600,215995.125,37386,8,AZ,1,100,0.687
1570469552.802354,216008.250,37386,8,AZ,1,100,0.689
1570469552.819108,216021.375,37386,8,AZ,1,100,0.694
1570469552.835862,216034.500,37386,8,AZ,1,100,0.673
1570469552.852616,216047.625,37386,8,AZ,1,100,0.694
1570469552.869370,216060.750,37386,8,AZ,1,100,0.702
1570469552.886124,216073.875,37386,8,AZ,1,100,0.676
1570469552.902878,216087.000,37386,8,AZ,1,100,0.675
1570469552.919655,216100.143,37403,7,AZ,1,100,0.698
1570469552.936432,216113.286,37403,7,AZ,1,100,0.702
1570469552.953209,216126.429,37403,7,AZ,1,100,0.696
1570469552.969985,216139.571,37403,7,AZ,1,100,0.691
1570469552.986763,216152.714,37403,7,AZ,1,100,0.673
1570469553.003539,216165.857,37403,7,AZ,1,100,0.690
1570469553.020316,216179.000,37403,7,AZ,1,100,0.712
1570469553.037194,216192.222,37421,9,AZ,1,100,0.715
1570469553.054072,216205.444,37421,9,AZ,1,100,0.717
1570469553.070951,216218.667,37421,9,AZ,1,100,0.668
1570469553.087829,216231.889,37421,9,AZ,1,100,0.668
1570469553.104707,216245.111,37421,9,AZ,1,100,0.684
1570469553.121585,216258.333,37421,9,AZ,1,100,0.691
1570469553.138463,216271.556,37421,9,AZ,1,100,0.667
1570469553.155341,216284.778,37421,9,AZ,1,100,0.681
1570469553.172220,216298.000,37421,9,AZ,1,100,0.718
1570469553.188814,216311.000,37439,7,AZ,1,100,0.707
1570469553.205409,216324.000,37439,7,AZ,1,100,0.679
1570469553.222003,216337.000,37439,7,AZ,1,100,0.679
1570469553.238598,216350.000,37439,7,AZ,1,100,0.706
1570469553.255192,216363.000,37439,7,AZ,1,100,0.658
1570469553.271787,216376.000,37439,7,AZ,1,100,0.688
1570469553.288381,216389.000,37439,7,AZ,1,100,0.715
1570469553.304976,216402.000,37458,8,AZ,1,100,0.723
1570469553.321570,216415.000,37458,8,AZ,1,100,0.692
1570469553.338165,216428.000,37458,8,AZ,1,100,0.672
1570469553.354759,216441.000,37458,8,AZ,1,100,0.686
1570469553.371354,216454.000,37458,8,AZ,1,100,0.694
1570469553.387948,216467.000,37458,8,AZ,1,100,0.674
1570469553.404542,216480.000,37458,8,AZ,1,100,0.689
1570469553.421137,216493.000,37458,8,AZ,1,100,0.687
1570469553.437732,216506.000,37476,8,AZ,1,100,0.664
1570469553.454326,216519.000,37476,8,AZ,1,100,0.695
1570469553.470921,216532.000,37476,8,AZ,1,100,0.660
1570469553.487515,216545.000,37476,8,AZ,1,100,0.695
1570469553.504110,216558.000,37476,8,AZ,1,100,0.706
1570469553.520704,216571.000,37476,8,AZ,1,100,0.693
1570469553.537298,216584.000,37476,8,AZ,1,100,0.695
1570469553.553893,216597.000,37476,8,AZ,1,100,0.685
1570469553.570670,216610.143,37494,7,AZ,1,100,0.714
1570469553.587447,216623.286,37494,7,AZ,1,100,0.691
1570469553.604223,216636.429,37494,7,AZ,1,100,0.700
1570469553.621001,216649.571,37494,7,AZ,1,100,0.697
1570469553.637777,216662.714,37494,7,AZ,1,100,0.676
1570469553.654554,216675.857,37494,7,AZ,1,100,0.691
