EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1570470239.576895,50847.000,8223,4,PR,1,100,171749
1570470239.576895,50847.000,8223,4,PR,1,100,171766
1570470239.576895,50847.000,8223,4,PR,1,100,171776
1570470239.576895,50847.000,8223,4,PR,1,100,171781
1570470239.616462,50878.000,8241,3,PR,1,100,171792
1570470239.656030,50909.000,8241,3,PR,1,100,171803
1570470239.695598,50940.000,8241,3,PR,1,100,171772
1570470239.739846,50974.667,8259,3,PR,1,100,171694
1570470239.784094,51009.333,8259,3,PR,1,100,171609
1570470239.828342,51044.000,8259,3,PR,1,100,171583
1570470239.866633,51074.000,8277,3,PR,1,100,171610
1570470239.904925,51104.000,8277,3,PR,1,100,171607
1570470239.943216,51134.000,8277,3,PR,1,100,171620
1570470239.982784,51165.000,8295,3,PR,1,100,171630
1570470240.022352,51196.000,8295,3,PR,1,100,171637
1570470240.061920,51227.000,8295,3,PR,1,100,171644
1570470240.099786,51256.667,8313,3,PR,1,100,171649
1570470240.137652,51286.333,8313,3,PR,1,100,171661
1570470240.175518,51316.000,8313,3,PR,1,100,171702
1570470240.217319,51348.750,8331,4,PR,1,100,171724
1570470240.259121,51381.500,8331,4,PR,1,100,171796
1570470240.300922,51414.250,8331,4,PR,1,100,171784
1570470240.342724,51447.000,8331,4,PR,1,100,171797
1570470240.382717,51478.333,8350,3,PR,1,100,171814
1570470240.422710,51509.667,8350,3,PR,1,100,171781
1570470240.462703,51541.000,8350,3,PR,1,100,171815
1570470240.501420,51571.333,8368,3,PR,1,100,171810
1570470240.540137,51601.667,8368,3,PR,1,100,171801
1570470240.578854,51632.000,8368,3,PR,1,100,171859
1570470240.617997,51662.667,8386,3,PR,1,100,171847
1570470240.657139,51693.333,8386,3,PR,1,100,171852
1570470240.696281,51724.000,8386,3,PR,1,100,171764
1570470240.737764,51756.500,8404,4,PR,1,100,171633
1570470240.779246,51789.000,8404,4,PR,1,100,171599
1570470240.820729,51821.500,8404,4,PR,1,100,171571
1570470240.862211,51854.000,8404,4,PR,1,100,171570
1570470240.900502,51884.000,8422,3,PR,1,100,171589
1570470240.938794,51914.000,8422,3,PR,1,100,171589
1570470240.977085,51944.000,8422,3,PR,1,100,171622
1570470241.015802,51974.333,8440,3,PR,1,100,171609
1570470241.054519,52004.667,8440,3,PR,1,100,171581
1570470241.093236,52035.000,8440,3,PR,1,100,171603
1570470241.137058,52069.333,8458,3,PR,1,100,171591
1570470241.180881,52103.667,8458,3,PR,1,100,171627
1570470241.224703,52138.000,8458,3,PR,1,100,171633
1570470241.261718,52167.000,8476,4,PR,1,100,171628
1570470241.298733,52196.000,8476,4,PR,1,100,171637
1570470241.335748,52225.000,8476,4,PR,1,100,171627
1570470241.372764,52254.000,8476,4,PR,1,100,171646
1570470241.411906,52284.667,8495,3,PR,1,100,171663
1570470241.451048,52315.333,8495,3,PR,1,100,171650
1570470241.490191,52346.000,8495,3,PR,1,100,171665
1570470241.534864,52381.000,8513,3,PR,1,100,171657
1570470241.579537,52416.000,8513,3,PR,1,100,171664
1570470241.624211,52451.000,8513,3,PR,1,100,171665
1570470241.662928,52481.333,8531,3,PR,1,100,171564
1570470241.701645,52511.667,8531,3,PR,1,100,171481
1570470241.740361,52542.000,8531,3,PR,1,100,171432
1570470241.777696,52571.250,8549,4,PR,1,100,171423
1570470241.815030,52600.500,8549,4,PR,1,100,171401
