EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1570470239.493930,50782.000,8226,1,TH,1,100,16386
1570470239.629226,50888.000,8244,1,TH,1,100,16380
1570470239.760694,50991.000,8262,1,TH,1,100,16378
1570470239.894714,51096.000,8280,1,TH,1,100,16382
1570470240.027457,51200.000,8298,1,TH,1,100,16394
1570470240.158925,51303.000,8316,1,TH,1,100,16378
1570470240.292945,51408.000,8334,1,TH,1,100,16378
1570470240.428241,51514.000,8353,1,TH,1,100,16376
1570470240.562261,51619.000,8371,1,TH,1,100,16372
1570470240.696281,51724.000,8389,1,TH,1,100,16386
1570470240.829025,51828.000,8407,1,TH,1,100,16396
1570470240.960492,51931.000,8425,1,TH,1,100,16394
1570470241.093236,52035.000,8443,1,TH,1,100,16400
1570470241.224703,52138.000,8461,1,TH,1,100,16404
1570470241.356171,52241.000,8479,1,TH,1,100,16420
1570470241.490191,52346.000,8498,1,TH,1,100,16410
1570470241.624211,52451.000,8516,1,TH,1,100,16400
1570470241.756954,52555.000,8534,1,TH,1,100,16408
1570470241.889698,52659.000,8552,1,TH,1,100,16398
1570470242.023718,52764.000,8570,1,TH,1,100,16406
1570470242.155185,52867.000,8588,1,TH,1,100,16398
1570470242.287929,52971.000,8624,1,TH,1,100,16398
1570470242.423226,53077.000,8642,1,TH,1,100,16386
1570470242.555969,53181.000,8660,1,TH,1,100,16370
1570470242.691266,53287.000,8678,1,TH,1,100,16388
1570470242.826562,53393.000,8696,1,TH,1,100,16376
1570470242.958030,53496.000,8713,1,TH,1,100,16408
1570470243.092050,53601.000,8731,1,TH,1,100,16414
1570470243.224793,53705.000,8749,1,TH,1,100,16414
1570470243.356261,53808.000,8767,1,TH,1,100,16404
1570470243.490281,53913.000,8785,1,TH,1,100,16406
1570470243.625577,54019.000,8803,1,TH,1,100,16394
1570470243.759597,54124.000,8821,1,TH,1,100,16374
1570470243.894893,54230.000,8839,1,TH,1,100,16360
1570470244.026361,54333.000,8857,1,TH,1,100,16360
1570470244.157828,54436.000,8875,1,TH,1,100,16350
1570470244.290572,54540.000,8893,1,TH,1,100,16360
1570470244.422039,54643.000,8912,1,TH,1,100,16352
1570470244.554783,54747.000,8930,1,TH,1,100,16354
1570470244.688803,54852.000,8948,1,TH,1,100,16358
1570470244.822823,54957.000,8966,1,TH,1,100,16366
1570470244.955566,55061.000,8984,1,TH,1,100,16382
1570470245.088310,55165.000,9002,1,TH,1,100,16394
1570470245.222330,55270.000,9020,1,TH,1,100,16408
1570470245.353797,55373.000,9038,1,TH,1,100,16426
1570470245.489094,55479.000,9057,1,TH,1,100,16422
1570470245.624390,55585.000,9075,1,TH,1,100,16412
1570470245.757134,55689.000,9093,1,TH,1,100,16414
1570470245.892431,55795.000,9111,1,TH,1,100,16416
1570470246.026451,55900.000,9132,1,TH,1,100,16412
1570470246.157918,56003.000,9152,1,TH,1,100,16408
1570470246.291938,56108.000,9170,1,TH,1,100,16428
1570470246.424682,56212.000,9189,1,TH,1,100,16408
1570470246.558702,56317.000,9207,1,TH,1,100,16386
1570470246.692722,56422.000,9225,1,TH,1,100,16416
1570470246.828018,56528.000,9243,1,TH,1,100,16414
1570470246.962038,56633.000,9261,1,TH,1,100,16416
1570470247.094782,56737.000,9279,1,TH,1,100,16430
1570470247.226249,56840.000,9297,1,TH,1,100,16432
1570470247.357717,56943.000,9315,1,TH,1,100,16434
1570470247.490460,57047.000,9334,1,TH,1,100,16436
1570470247.623204,57151.000,9352,1,TH,1,100,16438
1570470247.755948,57255.000,9370,1,TH,1,100,16434
1570470247.889968,57360.000,9388,1,TH,1,100,16412
1570470248.023988,57465.000,9406,1,TH,1,100,16420
1570470248.156731,57569.000,9424,1,TH,1,100,16412
1570470248.289475,57673.000,9442,1,TH,1,100,16404
1570470248.423495,57778.000,9478,1,TH,1,100,16406
1570470248.554962,57881.000,9496,1,TH,1,100,16404
1570470248.690259,57987.000,9514,1,TH,1,100,16392
1570470248.825555,58093.000,9532,1,TH,1,100,16394
1570470248.958299,58197.000,9550,1,TH,1,100,16408
1570470249.093596,58303.000,9568,1,TH,1,100,16390
1570470249.226339,58407.000,9585,1,TH,1,100,16412
1570470249.357806,58510.000,9602,1,TH,1,100,16424
1570470249.491827,58615.000,9621,1,TH,1,100,16420
1570470249.625847,58720.000,9639,1,TH,1,100,16420
1570470249.759866,58825.000,9657,1,TH,1,100,16410
1570470249.893887,58930.000,9675,1,TH,1,100,16408
1570470250.029183,59036.000,9693,1,TH,1,100,16390
1570470250.161927,59140.000,9711,1,TH,1,100,16386
1570470250.294670,59244.000,9729,1,TH,1,100,16396
1570470250.426138,59347.000,9747,1,TH,1,100,16378
1570470250.557605,59450.000,9766,1,TH,1,100,16378
1570470250.690349,59554.000,9784,1,TH,1,100,16388
1570470250.824369,59659.000,9802,1,TH,1,100,16396
1570470250.957113,59763.000,9820,1,TH,1,100,16390
1570470251.091132,59868.000,9838,1,TH,1,100,16404
1570470251.225152,59973.000,9856,1,TH,1,100,16410
1570470251.356620,60076.000,9874,1,TH,1,100,16414
1570470251.489364,60180.000,9892,1,TH,1,100,16420
1570470251.623384,60285.000,9911,1,TH,1,100,16424
1570470251.754851,60388.000,9929,1,TH,1,100,16408
1570470251.890147,60494.000,9947,1,TH,1,100,16410
1570470252.025444,60600.000,9965,1,TH,1,100,16410
1570470252.158187,60704.000,9983,1,TH,1,100,16404
1570470252.292207,60809.000,10018,1,TH,1,100,16392
1570470252.424313,60912.500,10039,2,TH,1,100,16362
1570470252.556418,61016.000,10039,2,TH,1,100,16388
1570470252.690439,61121.000,10060,1,TH,1,100,16388
1570470252.824459,61226.000,10078,1,TH,1,100,16410
1570470252.958479,61331.000,10096,1,TH,1,100,16400
1570470253.092499,61436.000,10114,1,TH,1,100,16402
1570470253.227795,61542.000,10132,1,TH,1,100,16396
1570470253.359262,61645.000,10150,1,TH,1,100,16414
1570470253.492006,61749.000,10168,1,TH,1,100,16418
1570470253.623473,61852.000,10187,1,TH,1,100,16416
1570470253.754941,61955.000,10205,1,TH,1,100,16412
1570470253.887684,62059.000,10223,1,TH,1,100,16416
1570470254.021704,62164.000,10241,1,TH,1,100,16396
1570470254.154448,62268.000,10259,1,TH,1,100,16400
1570470254.288468,62373.000,10277,1,TH,1,100,16406
1570470254.419935,62476.000,10295,1,TH,1,100,16398
1570470254.553956,62581.000,10313,1,TH,1,100,16392
1570470254.686699,62685.000,10349,1,TH,1,100,16390
1570470254.818166,62788.000,10367,1,TH,1,100,16382
1570470254.952187,62893.000,10385,1,TH,1,100,16380
1570470255.087483,62999.000,10403,1,TH,1,100,16362
1570470255.221503,63104.000,10421,1,TH,1,100,16396
1570470255.355523,63209.000,10439,1,TH,1,100,16376
1570470255.489543,63314.000,10456,1,TH,1,100,16398
1570470255.621011,63417.000,10475,1,TH,1,100,16416
1570470255.753754,63521.000,10492,1,TH,1,100,16414
1570470255.887774,63626.000,10510,1,TH,1,100,16398
1570470256.021794,63731.000,10528,1,TH,1,100,16406
1570470256.157091,63837.000,10546,1,TH,1,100,16400
1570470256.291111,63942.000,10564,1,TH,1,100,16390
1570470256.423855,64046.000,10582,1,TH,1,100,16382
1570470256.556598,64150.000,10600,1,TH,1,100,16380
1570470256.689342,64254.000,10619,1,TH,1,100,16380
1570470256.819533,64356.000,10637,1,TH,1,100,16378
1570470256.953553,64461.000,10655,1,TH,1,100,16384
1570470257.087573,64566.000,10673,1,TH,1,100,16376
1570470257.220317,64670.000,10691,1,TH,1,100,16380
1570470257.354337,64775.000,10709,1,TH,1,100,16378
1570470257.487080,64879.000,10727,1,TH,1,100,16410
1570470257.618548,64982.000,10745,1,TH,1,100,16400
1570470257.752568,65087.000,10764,1,TH,1,100,16398
1570470257.885311,65191.000,10782,1,TH,1,100,16404
1570470258.019331,65296.000,10800,1,TH,1,100,16390
1570470258.153352,65401.000,10818,1,TH,1,100,16384
1570470258.288648,65507.000,10836,1,TH,1,100,16384
1570470258.422668,65612.000,10854,1,TH,1,100,16378
1570470258.554135,65715.000,10890,1,TH,1,100,16370
1570470258.688155,65820.000,10908,1,TH,1,100,16368
1570470258.819623,65923.000,10926,1,TH,1,100,16372
1570470258.953005,66027.500,10947,2,TH,1,100,16356
1570470259.086386,66132.000,10947,2,TH,1,100,16366
1570470259.220407,66237.000,10967,1,TH,1,100,16380
1570470259.355703,66343.000,10985,1,TH,1,100,16384
1570470259.489723,66448.000,11003,1,TH,1,100,16388
1570470259.619914,66550.000,11021,1,TH,1,100,16384
1570470259.752658,66654.000,11040,1,TH,1,100,16390
1570470259.885401,66758.000,11058,1,TH,1,100,16386
1570470260.015592,66860.000,11076,1,TH,1,100,16388
1570470260.149612,66965.000,11094,1,TH,1,100,16390
1570470260.283632,67070.000,11112,1,TH,1,100,16378
1570470260.416376,67174.000,11130,1,TH,1,100,16370
1570470260.550396,67279.000,11148,1,TH,1,100,16376
1570470260.683140,67383.000,11166,1,TH,1,100,16368
1570470260.814607,67486.000,11185,1,TH,1,100,16370
