EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1570469551.903379,215304.000,37247,11,MZ,1,100,23
1570469551.903379,215304.000,37247,11,MZ,1,100,25
1570469551.903379,215304.000,37247,11,MZ,1,100,25
1570469551.903379,215304.000,37247,11,MZ,1,100,24
1570469551.903379,215304.000,37247,11,MZ,1,100,24
1570469551.903379,215304.000,37247,11,MZ,1,100,24
1570469551.903379,215304.000,37247,11,MZ,1,100,24
1570469551.903379,215304.000,37247,11,MZ,1,100,24
1570469551.903379,215304.000,37247,11,MZ,1,100,25
1570469551.903379,215304.000,37247,11,MZ,1,100,25
1570469551.903379,215304.000,37247,11,MZ,1,100,25
1570469551.919791,215316.857,37265,7,MZ,1,100,25
1570469551.936203,215329.714,37265,7,MZ,1,100,25
1570469551.952615,215342.571,37265,7,MZ,1,100,24
1570469551.969028,215355.429,37265,7,MZ,1,100,24
1570469551.985440,215368.286,37265,7,MZ,1,100,24
1570469552.001852,215381.143,37265,7,MZ,1,100,24
1570469552.018264,215394.000,37265,7,MZ,1,100,24
1570469552.035177,215407.250,37283,8,MZ,1,100,25
1570469552.052091,215420.500,37283,8,MZ,1,100,25
1570469552.069005,215433.750,37283,8,MZ,1,100,25
1570469552.085918,215447.000,37283,8,MZ,1,100,25
1570469552.102832,215460.250,37283,8,MZ,1,100,25
1570469552.119746,215473.500,37283,8,MZ,1,100,25
1570469552.136659,215486.750,37283,8,MZ,1,100,25
1570469552.153573,215500.000,37283,8,MZ,1,100,24
1570469552.170167,215513.000,37301,8,MZ,1,100,24
1570469552.186762,215526.000,37301,8,MZ,1,100,24
1570469552.203356,215539.000,37301,8,MZ,1,100,24
1570469552.219951,215552.000,37301,8,MZ,1,100,24
1570469552.236545,215565.000,37301,8,MZ,1,100,24
1570469552.253140,215578.000,37301,8,MZ,1,100,24
1570469552.269734,215591.000,37301,8,MZ,1,100,24
1570469552.286329,215604.000,37301,8,MZ,1,100,24
1570469552.302923,215617.000,37320,7,MZ,1,100,24
1570469552.319518,215630.000,37320,7,MZ,1,100,24
1570469552.336112,215643.000,37320,7,MZ,1,100,24
1570469552.352707,215656.000,37320,7,MZ,1,100,23
1570469552.369301,215669.000,37320,7,MZ,1,100,23
1570469552.385896,215682.000,37320,7,MZ,1,100,23
1570469552.402490,215695.000,37320,7,MZ,1,100,24
1570469552.419085,215708.000,37338,8,MZ,1,100,24
1570469552.435679,215721.000,37338,8,MZ,1,100,25
1570469552.452274,215734.000,37338,8,MZ,1,100,25
1570469552.468868,215747.000,37338,8,MZ,1,100,25
1570469552.485463,215760.000,37338,8,MZ,1,100,24
1570469552.502057,215773.000,37338,8,MZ,1,100,24
1570469552.518652,215786.000,37338,8,MZ,1,100,24
1570469552.535246,215799.000,37338,8,MZ,1,100,24
1570469552.552000,215812.125,37356,8,MZ,1,100,24
1570469552.568754,215825.250,37356,8,MZ,1,100,25
1570469552.585508,215838.375,37356,8,MZ,1,100,25
1570469552.602262,215851.500,37356,8,MZ,1,100,23
1570469552.619017,215864.625,37356,8,MZ,1,100,23
1570469552.635771,215877.750,37356,8,MZ,1,100,25
1570469552.652525,215890.875,37356,8,MZ,1,100,25
1570469552.669279,215904.000,37356,8,MZ,1,100,25
1570469552.685873,215917.000,37374,7,MZ,1,100,23
1570469552.702468,215930.000,37374,7,MZ,1,100,23
1570469552.719062,215943.000,37374,7,MZ,1,100,24
1570469552.735657,215956.000,37374,7,MZ,1,100,24
1570469552.752251,215969.000,37374,7,MZ,1,100,24
1570469552.768846,215982.000,37374,7,MZ,1,100,24
1570469552.785440,215995.000,37374,7,MZ,1,100,24
1570469552.802194,216008.125,37392,8,MZ,1,100,25
1570469552.818948,216021.250,37392,8,MZ,1,100,25
1570469552.835702,216034.375,37392,8,MZ,1,100,24
1570469552.852456,216047.500,37392,8,MZ,1,100,24
1570469552.869210,216060.625,37392,8,MZ,1,100,24
1570469552.885965,216073.750,37392,8,MZ,1,100,24
1570469552.902719,216086.875,37392,8,MZ,1,100,24
1570469552.919473,216100.000,37392,8,MZ,1,100,24
1570469552.936227,216113.125,37409,8,MZ,1,100,24
1570469552.952981,216126.250,37409,8,MZ,1,100,24
1570469552.969735,216139.375,37409,8,MZ,1,100,26
1570469552.986489,216152.500,37409,8,MZ,1,100,26
1570469553.003243,216165.625,37409,8,MZ,1,100,24
1570469553.019997,216178.750,37409,8,MZ,1,100,24
1570469553.036751,216191.875,37409,8,MZ,1,100,24
1570469553.053505,216205.000,37409,8,MZ,1,100,24
1570469553.070419,216218.250,37427,8,MZ,1,100,24
1570469553.087332,216231.500,37427,8,MZ,1,100,24
1570469553.104246,216244.750,37427,8,MZ,1,100,24
1570469553.121160,216258.000,37427,8,MZ,1,100,24
1570469553.138073,216271.250,37427,8,MZ,1,100,24
1570469553.154987,216284.500,37427,8,MZ,1,100,24
1570469553.171901,216297.750,37427,8,MZ,1,100,25
1570469553.188814,216311.000,37427,8,MZ,1,100,25
1570469553.205409,216324.000,37445,7,MZ,1,100,24
1570469553.222003,216337.000,37445,7,MZ,1,100,24
1570469553.238598,216350.000,37445,7,MZ,1,100,24
1570469553.255192,216363.000,37445,7,MZ,1,100,25
1570469553.271787,216376.000,37445,7,MZ,1,100,25
1570469553.288381,216389.000,37445,7,MZ,1,100,25
1570469553.304976,216402.000,37445,7,MZ,1,100,25
1570469553.321730,216415.125,37464,8,MZ,1,100,25
1570469553.338484,216428.250,37464,8,MZ,1,100,24
1570469553.355238,216441.375,37464,8,MZ,1,100,24
1570469553.371992,216454.500,37464,8,MZ,1,100,24
1570469553.388746,216467.625,37464,8,MZ,1,100,24
1570469553.405500,216480.750,37464,8,MZ,1,100,25
1570469553.422254,216493.875,37464,8,MZ,1,100,25
1570469553.439008,216507.000,37464,8,MZ,1,100,25
1570469553.455443,216519.875,37482,8,MZ,1,100,25
1570469553.471878,216532.750,37482,8,MZ,1,100,25
1570469553.488313,216545.625,37482,8,MZ,1,100,25
1570469553.504748,216558.500,37482,8,MZ,1,100,25
1570469553.521183,216571.375,37482,8,MZ,1,100,25
1570469553.537618,216584.250,37482,8,MZ,1,100,25
1570469553.554053,216597.125,37482,8,MZ,1,100,25
1570469553.570487,216610.000,37482,8,MZ,1,100,25
1570469553.587082,216623.000,37500,8,MZ,1,100,25
1570469553.603677,216636.000,37500,8,MZ,1,100,25
1570469553.620271,216649.000,37500,8,MZ,1,100,24
1570469553.636865,216662.000,37500,8,MZ,1,100,24
1570469553.653460,216675.000,37500,8,MZ,1,100,24
1570469553.670054,216688.000,37500,8,MZ,1,100,24
1570469553.686649,216701.000,37500,8,MZ,1,100,25
1570469553.703243,216714.000,37500,8,MZ,1,100,25
1570469553.719838,216727.000,37518,7,MZ,1,100,25
1570469553.736433,216740.000,37518,7,MZ,1,100,26
1570469553.753027,216753.000,37518,7,MZ,1,100,26
1570469553.769621,216766.000,37518,7,MZ,1,100,24
1570469553.786216,216779.000,37518,7,MZ,1,100,24
1570469553.802810,216792.000,37518,7,MZ,1,100,24
1570469553.819405,216805.000,37518,7,MZ,1,100,25
1570469553.836318,216818.250,37534,8,MZ,1,100,25
1570469553.853232,216831.500,37534,8,MZ,1,100,25
1570469553.870146,216844.750,37534,8,MZ,1,100,25
1570469553.887059,216858.000,37534,8,MZ,1,100,25
1570469553.903973,216871.250,37534,8,MZ,1,100,25
1570469553.920887,216884.500,37534,8,MZ,1,100,25
1570469553.937800,216897.750,37534,8,MZ,1,100,24
1570469553.954714,216911.000,37534,8,MZ,1,100,24
1570469553.971149,216923.875,37552,8,MZ,1,100,25
1570469553.987584,216936.750,37552,8,MZ,1,100,25
1570469554.004019,216949.625,37552,8,MZ,1,100,25
1570469554.020454,216962.500,37552,8,MZ,1,100,24
1570469554.036889,216975.375,37552,8,MZ,1,100,24
1570469554.053324,216988.250,37552,8,MZ,1,100,24
1570469554.069758,217001.125,37552,8,MZ,1,100,24
1570469554.086193,217014.000,37552,8,MZ,1,100,24
1570469554.103517,217027.571,37570,7,MZ,1,100,24
1570469554.120841,217041.143,37570,7,MZ,1,100,24
1570469554.138165,217054.714,37570,7,MZ,1,100,24
1570469554.155489,217068.286,37570,7,MZ,1,100,24
1570469554.172813,217081.857,37570,7,MZ,1,100,24
1570469554.190137,217095.429,37570,7,MZ,1,100,24
1570469554.207461,217109.000,37570,7,MZ,1,100,24
1570469554.223577,217121.625,37588,8,MZ,1,100,25
1570469554.239692,217134.250,37588,8,MZ,1,100,25
1570469554.255808,217146.875,37588,8,MZ,1,100,24
1570469554.271924,217159.500,37588,8,MZ,1,100,24
1570469554.288040,217172.125,37588,8,MZ,1,100,24
1570469554.304156,217184.750,37588,8,MZ,1,100,24
1570469554.320271,217197.375,37588,8,MZ,1,100,24
1570469554.336387,217210.000,37588,8,MZ,1,100,24
1570469554.352822,217222.875,37607,8,MZ,1,100,24
1570469554.369257,217235.750,37607,8,MZ,1,100,24
1570469554.385692,217248.625,37607,8,MZ,1,100,24
1570469554.402127,217261.500,37607,8,MZ,1,100,24
1570469554.418562,217274.375,37607,8,MZ,1,100,24
1570469554.434997,217287.250,37607,8,MZ,1,100,24
1570469554.451432,217300.125,37607,8,MZ,1,100,24
1570469554.467867,217313.000,37607,8,MZ,1,100,24
1570469554.484461,217326.000,37625,8,MZ,1,100,24
1570469554.501056,217339.000,37625,8,MZ,1,100,24
1570469554.517650,217352.000,37625,8,MZ,1,100,24
1570469554.534245,217365.000,37625,8,MZ,1,100,24
1570469554.550839,217378.000,37625,8,MZ,1,100,24
1570469554.567434,217391.000,37625,8,MZ,1,100,24
1570469554.584028,217404.000,37625,8,MZ,1,100,25
1570469554.600623,217417.000,37625,8,MZ,1,100,25
1570469554.617058,217429.875,37643,8,MZ,1,100,24
1570469554.633493,217442.750,37643,8,MZ,1,100,24
1570469554.649928,217455.625,37643,8,MZ,1,100,24
1570469554.666363,217468.500,37643,8,MZ,1,100,25
1570469554.682797,217481.375,37643,8,MZ,1,100,25
1570469554.699232,217494.250,37643,8,MZ,1,100,25
1570469554.715667,217507.125,37643,8,MZ,1,100,25
1570469554.732102,217520.000,37643,8,MZ,1,100,25
1570469554.748697,217533.000,37661,8,MZ,1,100,25
1570469554.765291,217546.000,37661,8,MZ,1,100,25
1570469554.781886,217559.000,37661,8,MZ,1,100,24
1570469554.798480,217572.000,37661,8,MZ,1,100,24
1570469554.815075,217585.000,37661,8,MZ,1,100,25
1570469554.831669,217598.000,37661,8,MZ,1,100,25
1570469554.848264,217611.000,37661,8,MZ,1,100,25
1570469554.864858,217624.000,37661,8,MZ,1,100,24
1570469554.881453,217637.000,37679,7,MZ,1,100,24
1570469554.898047,217650.000,37679,7,MZ,1,100,24
1570469554.914642,217663.000,37679,7,MZ,1,100,24
1570469554.931236,217676.000,37679,7,MZ,1,100,24
1570469554.947831,217689.000,37679,7,MZ,1,100,24
1570469554.964425,217702.000,37679,7,MZ,1,100,24
1570469554.981020,217715.000,37679,7,MZ,1,100,24
1570469554.997774,217728.125,37697,8,MZ,1,100,24
1570469555.014528,217741.250,37697,8,MZ,1,100,24
1570469555.031282,217754.375,37697,8,MZ,1,100,25
1570469555.048036,217767.500,37697,8,MZ,1,100,25
1570469555.064790,217780.625,37697,8,MZ,1,100,23
1570469555.081544,217793.750,37697,8,MZ,1,100,23
1570469555.098298,217806.875,37697,8,MZ,1,100,24
1570469555.115052,217820.000,37697,8,MZ,1,100,24
1570469555.131647,217833.000,37715,8,MZ,1,100,24
1570469555.148241,217846.000,37715,8,MZ,1,100,24
1570469555.164836,217859.000,37715,8,MZ,1,100,24
1570469555.181430,217872.000,37715,8,MZ,1,100,24
1570469555.198025,217885.000,37715,8,MZ,1,100,24
1570469555.214619,217898.000,37715,8,MZ,1,100,24
1570469555.231214,217911.000,37715,8,MZ,1,100,26
1570469555.247808,217924.000,37715,8,MZ,1,100,26
1570469555.264243,217936.875,37733,8,MZ,1,100,24
1570469555.280678,217949.750,37733,8,MZ,1,100,24
1570469555.297113,217962.625,37733,8,MZ,1,100,26
1570469555.313548,217975.500,37733,8,MZ,1,100,26
1570469555.329983,217988.375,37733,8,MZ,1,100,26
1570469555.346418,218001.250,37733,8,MZ,1,100,24
1570469555.362853,218014.125,37733,8,MZ,1,100,24
1570469555.379287,218027.000,37733,8,MZ,1,100,24
1570469555.396064,218040.143,37752,7,MZ,1,100,24
1570469555.412841,218053.286,37752,7,MZ,1,100,24
1570469555.429618,218066.429,37752,7,MZ,1,100,24
1570469555.446395,218079.571,37752,7,MZ,1,100,24
1570469555.463172,218092.714,37752,7,MZ,1,100,24
1570469555.479949,218105.857,37752,7,MZ,1,100,24
1570469555.496726,218119.000,37752,7,MZ,1,100,24
1570469555.513320,218132.000,37770,8,MZ,1,100,24
1570469555.529914,218145.000,37770,8,MZ,1,100,24
1570469555.546509,218158.000,37770,8,MZ,1,100,25
1570469555.563103,218171.000,37770,8,MZ,1,100,25
1570469555.579698,218184.000,37770,8,MZ,1,100,25
1570469555.596292,218197.000,37770,8,MZ,1,100,24
