EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1570469551.837001,215252.000,37233,7,PI,1,100,172551
1570469551.837001,215252.000,37233,7,PI,1,100,172548
1570469551.837001,215252.000,37233,7,PI,1,100,172593
1570469551.837001,215252.000,37233,7,PI,1,100,172595
1570469551.837001,215252.000,37233,7,PI,1,100,172563
1570469551.837001,215252.000,37233,7,PI,1,100,172551
1570469551.837001,215252.000,37233,7,PI,1,100,172599
1570469551.875721,215282.333,37251,3,PI,1,100,172656
1570469551.914442,215312.667,37251,3,PI,1,100,172697
1570469551.953162,215343.000,37251,3,PI,1,100,172802
1570469551.994968,215375.750,37269,4,PI,1,100,172876
1570469552.036773,215408.500,37269,4,PI,1,100,172969
1570469552.078578,215441.250,37269,4,PI,1,100,173033
1570469552.120384,215474.000,37269,4,PI,1,100,173065
1570469552.159104,215504.333,37287,3,PI,1,100,173171
1570469552.197825,215534.667,37287,3,PI,1,100,173123
1570469552.236545,215565.000,37287,3,PI,1,100,172713
1570469552.274840,215595.000,37306,3,PI,1,100,172406
1570469552.313135,215625.000,37306,3,PI,1,100,172241
1570469552.351430,215655.000,37306,3,PI,1,100,172230
1570469552.396108,215690.000,37324,3,PI,1,100,172239
1570469552.440785,215725.000,37324,3,PI,1,100,172201
1570469552.485463,215760.000,37324,3,PI,1,100,172305
1570469552.522800,215789.250,37342,4,PI,1,100,172258
1570469552.560138,215818.500,37342,4,PI,1,100,172244
1570469552.597476,215847.750,37342,4,PI,1,100,172293
1570469552.634813,215877.000,37342,4,PI,1,100,172266
1570469552.673534,215907.333,37360,3,PI,1,100,172391
1570469552.712254,215937.667,37360,3,PI,1,100,172462
1570469552.750975,215968.000,37360,3,PI,1,100,172544
1570469552.796078,216003.333,37378,3,PI,1,100,172661
1570469552.841181,216038.667,37378,3,PI,1,100,172707
1570469552.886284,216074.000,37378,3,PI,1,100,172798
1570469552.925855,216105.000,37396,3,PI,1,100,172871
1570469552.965427,216136.000,37396,3,PI,1,100,172962
1570469553.004998,216167.000,37396,3,PI,1,100,173010
1570469553.042336,216196.250,37413,4,PI,1,100,172637
1570469553.079673,216225.500,37413,4,PI,1,100,172249
1570469553.117011,216254.750,37413,4,PI,1,100,172116
1570469553.154349,216284.000,37413,4,PI,1,100,172092
1570469553.197111,216317.500,37431,2,PI,1,100,172109
1570469553.239874,216351.000,37431,2,PI,1,100,172158
1570469553.281679,216383.750,37450,4,PI,1,100,172196
1570469553.323485,216416.500,37450,4,PI,1,100,172227
1570469553.365290,216449.250,37450,4,PI,1,100,172203
1570469553.407095,216482.000,37450,4,PI,1,100,172222
1570469553.444965,216511.667,37468,3,PI,1,100,172290
1570469553.482835,216541.333,37468,3,PI,1,100,172339
1570469553.520704,216571.000,37468,3,PI,1,100,172423
1570469553.559850,216601.667,37486,3,PI,1,100,172534
1570469553.598996,216632.333,37486,3,PI,1,100,172586
1570469553.638142,216663.000,37486,3,PI,1,100,172701
1570469553.676437,216693.000,37504,3,PI,1,100,172769
1570469553.714732,216723.000,37504,3,PI,1,100,172857
1570469553.753027,216753.000,37504,3,PI,1,100,172943
1570469553.795151,216786.000,37522,4,PI,1,100,172968
1570469553.837276,216819.000,37522,4,PI,1,100,172749
1570469553.879400,216852.000,37522,4,PI,1,100,172346
1570469553.921525,216885.000,37522,4,PI,1,100,172155
1570469553.960671,216915.667,37538,3,PI,1,100,172154
1570469553.999817,216946.333,37538,3,PI,1,100,172165
1570469554.038963,216977.000,37538,3,PI,1,100,172214
1570469554.077683,217007.333,37556,3,PI,1,100,172296
1570469554.116404,217037.667,37556,3,PI,1,100,172277
1570469554.155124,217068.000,37556,3,PI,1,100,172303
1570469554.193845,217098.333,37574,3,PI,1,100,172296
1570469554.232565,217128.667,37574,3,PI,1,100,172336
1570469554.271286,217159.000,37574,3,PI,1,100,172431
1570469554.312453,217191.250,37593,4,PI,1,100,172483
1570469554.353620,217223.500,37593,4,PI,1,100,172602
1570469554.394787,217255.750,37593,4,PI,1,100,172685
1570469554.435954,217288.000,37593,4,PI,1,100,172759
1570469554.473824,217317.667,37611,3,PI,1,100,172848
1570469554.511693,217347.333,37611,3,PI,1,100,172916
1570469554.549563,217377.000,37611,3,PI,1,100,173022
1570469554.588283,217407.333,37629,3,PI,1,100,173115
1570469554.627004,217437.667,37629,3,PI,1,100,172960
1570469554.665724,217468.000,37629,3,PI,1,100,172537
1570469554.709976,217502.667,37647,3,PI,1,100,172268
1570469554.754228,217537.333,37647,3,PI,1,100,172201
1570469554.798480,217572.000,37647,3,PI,1,100,172200
1570469554.835818,217601.250,37665,4,PI,1,100,172253
1570469554.873155,217630.500,37665,4,PI,1,100,172292
1570469554.910493,217659.750,37665,4,PI,1,100,172360
1570469554.947831,217689.000,37665,4,PI,1,100,172335
1570469554.986977,217719.667,37683,3,PI,1,100,172298
1570469555.026123,217750.333,37683,3,PI,1,100,172346
1570469555.065269,217781.000,37683,3,PI,1,100,172378
1570469555.109946,217816.000,37701,3,PI,1,100,172479
1570469555.154624,217851.000,37701,3,PI,1,100,172561
1570469555.199301,217886.000,37701,3,PI,1,100,172613
1570469555.236001,217914.750,37719,4,PI,1,100,172715
1570469555.272700,217943.500,37719,4,PI,1,100,172769
1570469555.309399,217972.250,37719,4,PI,1,100,172871
1570469555.346098,218001.000,37719,4,PI,1,100,172955
