EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1570470239.610081,50873.000,8235,12,MY,1,100,-29
1570470239.610081,50873.000,8235,12,MY,1,100,-29
1570470239.610081,50873.000,8235,12,MY,1,100,-29
1570470239.610081,50873.000,8235,12,MY,1,100,-29
1570470239.610081,50873.000,8235,12,MY,1,100,-29
1570470239.610081,50873.000,8235,12,MY,1,100,-29
1570470239.610081,50873.000,8235,12,MY,1,100,-29
1570470239.610081,50873.000,8235,12,MY,1,100,-27
1570470239.610081,50873.000,8235,12,MY,1,100,-27
1570470239.610081,50873.000,8235,12,MY,1,100,-27
1570470239.610081,50873.000,8235,12,MY,1,100,-27
1570470239.610081,50873.000,8235,12,MY,1,100,-27
1570470239.627038,50886.286,8253,7,MY,1,100,-28
1570470239.643996,50899.571,8253,7,MY,1,100,-28
1570470239.660954,50912.857,8253,7,MY,1,100,-25
1570470239.677911,50926.143,8253,7,MY,1,100,-25
1570470239.694869,50939.429,8253,7,MY,1,100,-25
1570470239.711827,50952.714,8253,7,MY,1,100,-26
1570470239.728784,50966.000,8253,7,MY,1,100,-26
1570470239.745537,50979.125,8271,8,MY,1,100,-26
1570470239.762289,50992.250,8271,8,MY,1,100,-26
1570470239.779042,51005.375,8271,8,MY,1,100,-26
1570470239.795794,51018.500,8271,8,MY,1,100,-24
1570470239.812547,51031.625,8271,8,MY,1,100,-24
1570470239.829299,51044.750,8271,8,MY,1,100,-23
1570470239.846052,51057.875,8271,8,MY,1,100,-23
1570470239.862804,51071.000,8271,8,MY,1,100,-23
1570470239.879033,51083.714,8289,7,MY,1,100,-23
1570470239.895261,51096.429,8289,7,MY,1,100,-23
1570470239.911489,51109.143,8289,7,MY,1,100,-23
1570470239.927717,51121.857,8289,7,MY,1,100,-23
1570470239.943946,51134.571,8289,7,MY,1,100,-23
1570470239.960174,51147.286,8289,7,MY,1,100,-23
1570470239.976402,51160.000,8289,7,MY,1,100,-23
1570470239.992995,51173.000,8307,8,MY,1,100,-25
1570470240.009588,51186.000,8307,8,MY,1,100,-25
1570470240.026181,51199.000,8307,8,MY,1,100,-25
1570470240.042774,51212.000,8307,8,MY,1,100,-25
1570470240.059367,51225.000,8307,8,MY,1,100,-25
1570470240.075960,51238.000,8307,8,MY,1,100,-25
1570470240.092553,51251.000,8307,8,MY,1,100,-25
1570470240.109146,51264.000,8307,8,MY,1,100,-27
1570470240.125739,51277.000,8325,8,MY,1,100,-27
1570470240.142332,51290.000,8325,8,MY,1,100,-26
1570470240.158925,51303.000,8325,8,MY,1,100,-26
1570470240.175518,51316.000,8325,8,MY,1,100,-26
1570470240.192111,51329.000,8325,8,MY,1,100,-29
1570470240.208704,51342.000,8325,8,MY,1,100,-29
1570470240.225296,51355.000,8325,8,MY,1,100,-32
1570470240.241889,51368.000,8325,8,MY,1,100,-32
1570470240.258802,51381.250,8343,8,MY,1,100,-32
1570470240.275714,51394.500,8343,8,MY,1,100,-33
1570470240.292626,51407.750,8343,8,MY,1,100,-33
1570470240.309538,51421.000,8343,8,MY,1,100,-33
1570470240.326450,51434.250,8343,8,MY,1,100,-33
1570470240.343362,51447.500,8343,8,MY,1,100,-33
1570470240.360274,51460.750,8343,8,MY,1,100,-34
1570470240.377186,51474.000,8343,8,MY,1,100,-34
1570470240.393961,51487.143,8362,7,MY,1,100,-34
1570470240.410737,51500.286,8362,7,MY,1,100,-34
1570470240.427512,51513.429,8362,7,MY,1,100,-34
1570470240.444287,51526.571,8362,7,MY,1,100,-34
1570470240.461062,51539.714,8362,7,MY,1,100,-34
1570470240.477838,51552.857,8362,7,MY,1,100,-33
1570470240.494613,51566.000,8362,7,MY,1,100,-33
1570470240.511525,51579.250,8380,8,MY,1,100,-32
1570470240.528437,51592.500,8380,8,MY,1,100,-32
1570470240.545349,51605.750,8380,8,MY,1,100,-32
1570470240.562261,51619.000,8380,8,MY,1,100,-34
1570470240.579173,51632.250,8380,8,MY,1,100,-34
1570470240.596085,51645.500,8380,8,MY,1,100,-35
