EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1570469551.837001,215252.000,37235,6,PG,1,100,11584
1570469551.837001,215252.000,37235,6,PG,1,100,11583
1570469551.837001,215252.000,37235,6,PG,1,100,11585
1570469551.837001,215252.000,37235,6,PG,1,100,11582
1570469551.837001,215252.000,37235,6,PG,1,100,11574
1570469551.837001,215252.000,37235,6,PG,1,100,11594
1570469551.875721,215282.333,37253,3,PG,1,100,11592
1570469551.914442,215312.667,37253,3,PG,1,100,11612
1570469551.953162,215343.000,37253,3,PG,1,100,11617
1570469551.994968,215375.750,37271,4,PG,1,100,11659
1570469552.036773,215408.500,37271,4,PG,1,100,11696
1570469552.078578,215441.250,37271,4,PG,1,100,11686
1570469552.120384,215474.000,37271,4,PG,1,100,11739
1570469552.159104,215504.333,37289,3,PG,1,100,11735
1570469552.197825,215534.667,37289,3,PG,1,100,11753
1570469552.236545,215565.000,37289,3,PG,1,100,11729
1570469552.274840,215595.000,37308,3,PG,1,100,11590
1570469552.313135,215625.000,37308,3,PG,1,100,11538
1570469552.351430,215655.000,37308,3,PG,1,100,11474
1570469552.396108,215690.000,37326,3,PG,1,100,11458
1570469552.440785,215725.000,37326,3,PG,1,100,11486
1570469552.485463,215760.000,37326,3,PG,1,100,11456
1570469552.522800,215789.250,37344,4,PG,1,100,11479
1570469552.560138,215818.500,37344,4,PG,1,100,11476
1570469552.597476,215847.750,37344,4,PG,1,100,11449
1570469552.634813,215877.000,37344,4,PG,1,100,11474
1570469552.673534,215907.333,37362,3,PG,1,100,11479
1570469552.712254,215937.667,37362,3,PG,1,100,11508
1570469552.750975,215968.000,37362,3,PG,1,100,11536
1570469552.796078,216003.333,37380,3,PG,1,100,11555
1570469552.841181,216038.667,37380,3,PG,1,100,11594
1570469552.886284,216074.000,37380,3,PG,1,100,11601
1570469552.925855,216105.000,37398,3,PG,1,100,11639
1570469552.965427,216136.000,37398,3,PG,1,100,11690
1570469553.004998,216167.000,37398,3,PG,1,100,11675
1570469553.042336,216196.250,37415,4,PG,1,100,11658
1570469553.079673,216225.500,37415,4,PG,1,100,11538
1570469553.117011,216254.750,37415,4,PG,1,100,11475
1570469553.154349,216284.000,37415,4,PG,1,100,11433
1570469553.197111,216317.500,37433,2,PG,1,100,11410
1570469553.239874,216351.000,37433,2,PG,1,100,11416
1570469553.281679,216383.750,37452,4,PG,1,100,11422
1570469553.323485,216416.500,37452,4,PG,1,100,11433
1570469553.365290,216449.250,37452,4,PG,1,100,11420
1570469553.407095,216482.000,37452,4,PG,1,100,11428
1570469553.444965,216511.667,37470,3,PG,1,100,11447
1570469553.482835,216541.333,37470,3,PG,1,100,11464
1570469553.520704,216571.000,37470,3,PG,1,100,11494
1570469553.559850,216601.667,37488,3,PG,1,100,11495
1570469553.598996,216632.333,37488,3,PG,1,100,11538
1570469553.638142,216663.000,37488,3,PG,1,100,11547
1570469553.676437,216693.000,37506,3,PG,1,100,11590
1570469553.714732,216723.000,37506,3,PG,1,100,11655
1570469553.753027,216753.000,37506,3,PG,1,100,11634
1570469553.795151,216786.000,37524,4,PG,1,100,11675
1570469553.837276,216819.000,37524,4,PG,1,100,11650
1570469553.879400,216852.000,37524,4,PG,1,100,11575
1570469553.921525,216885.000,37524,4,PG,1,100,11507
1570469553.960671,216915.667,37540,3,PG,1,100,11425
1570469553.999817,216946.333,37540,3,PG,1,100,11427
1570469554.038963,216977.000,37540,3,PG,1,100,11433
1570469554.077683,217007.333,37558,3,PG,1,100,11447
1570469554.116404,217037.667,37558,3,PG,1,100,11479
1570469554.155124,217068.000,37558,3,PG,1,100,11451
1570469554.193845,217098.333,37576,3,PG,1,100,11459
1570469554.232565,217128.667,37576,3,PG,1,100,11472
1570469554.271286,217159.000,37576,3,PG,1,100,11498
1570469554.312453,217191.250,37595,4,PG,1,100,11515
1570469554.353620,217223.500,37595,4,PG,1,100,11532
1570469554.394787,217255.750,37595,4,PG,1,100,11563
1570469554.435954,217288.000,37595,4,PG,1,100,11608
1570469554.473824,217317.667,37613,3,PG,1,100,11631
1570469554.511693,217347.333,37613,3,PG,1,100,11635
1570469554.549563,217377.000,37613,3,PG,1,100,11687
1570469554.588283,217407.333,37631,3,PG,1,100,11703
1570469554.627004,217437.667,37631,3,PG,1,100,11738
1570469554.665724,217468.000,37631,3,PG,1,100,11661
1570469554.707211,217500.500,37649,4,PG,1,100,11521
1570469554.748697,217533.000,37649,4,PG,1,100,11493
1570469554.790183,217565.500,37649,4,PG,1,100,11464
1570469554.831669,217598.000,37649,4,PG,1,100,11469
1570469554.870390,217628.333,37667,3,PG,1,100,11476
1570469554.909110,217658.667,37667,3,PG,1,100,11450
1570469554.947831,217689.000,37667,3,PG,1,100,11475
1570469554.986977,217719.667,37685,3,PG,1,100,11472
1570469555.026123,217750.333,37685,3,PG,1,100,11456
1570469555.065269,217781.000,37685,3,PG,1,100,11488
1570469555.109946,217816.000,37703,3,PG,1,100,11488
1570469555.154624,217851.000,37703,3,PG,1,100,11524
1570469555.199301,217886.000,37703,3,PG,1,100,11559
1570469555.236001,217914.750,37721,4,PG,1,100,11541
1570469555.272700,217943.500,37721,4,PG,1,100,11609
1570469555.309399,217972.250,37721,4,PG,1,100,11627
1570469555.346098,218001.000,37721,4,PG,1,100,11639
1570469555.385670,218032.000,37740,3,PG,1,100,11702
1570469555.425241,218063.000,37740,3,PG,1,100,11676
1570469555.464813,218094.000,37740,3,PG,1,100,11690
1570469555.508640,218128.333,37758,3,PG,1,100,11584
1570469555.552466,218162.667,37758,3,PG,1,100,11480
1570469555.596292,218197.000,37758,3,PG,1,100,11475
1570469555.635013,218227.333,37776,3,PG,1,100,11415
1570469555.673733,218257.667,37776,3,PG,1,100,11433
1570469555.712454,218288.000,37776,3,PG,1,100,11424
1570469555.750430,218317.750,37794,4,PG,1,100,11428
1570469555.788406,218347.500,37794,4,PG,1,100,11454
1570469555.826381,218377.250,37794,4,PG,1,100,11428
1570469555.864357,218407.000,37794,4,PG,1,100,11429
1570469555.905205,218439.000,37812,2,PG,1,100,11449
1570469555.946053,218471.000,37812,2,PG,1,100,11462
1570469555.988178,218504.000,37830,4,PG,1,100,11501
1570469556.030302,218537.000,37830,4,PG,1,100,11531
