EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1576864528.193813,56475.000,9376,2,RD,1,100,TL
1576864528.193813,56475.000,9376,2,RD,1,100,TU
1576864531.233759,59029.000,10272,2,RD,1,100,TL
1576864534.273705,61583.000,10272,2,RD,1,100,TU
1576864537.313651,64137.000,11169,2,RD,1,100,TL
1576864540.353597,66691.000,11169,2,RD,1,100,TU
1576864543.393543,69245.000,12065,2,RD,1,100,TL
1576864546.433490,71799.000,12065,2,RD,1,100,TU
1576864549.473436,74353.000,12961,2,RD,1,100,TL
1576864552.513382,76907.000,12961,2,RD,1,100,TU
1576864555.553328,79461.000,13860,2,RD,1,100,TL
1576864558.593274,82015.000,13860,2,RD,1,100,TU
1576864561.633220,84569.000,14756,2,RD,1,100,TL
1576864564.673166,87123.000,14756,2,RD,1,100,TU
1576864567.713112,89677.000,15653,2,RD,1,100,TL
1576864570.753058,92231.000,15653,2,RD,1,100,TU
1576864573.793005,94785.000,16549,2,RD,1,100,TL
1576864576.832951,97339.000,16549,2,RD,1,100,TU
1576864579.872897,99893.000,17445,2,RD,1,100,TL
1576864582.912843,102447.000,17445,2,RD,1,100,TU
1576864585.952789,105001.000,18341,2,RD,1,100,TL
1576864588.992735,107555.000,18341,2,RD,1,100,TU
1576864592.032681,110109.000,19237,2,RD,1,100,TL
1576864595.072628,112663.000,19237,2,RD,1,100,TU
1576864598.112574,115217.000,20134,2,RD,1,100,TL
1576864601.152520,117771.000,20134,2,RD,1,100,TU
1576864604.192466,120325.000,21032,2,RD,1,100,TL
1576864607.232412,122879.000,21032,2,RD,1,100,TU
1576864610.272358,125433.000,21928,2,RD,1,100,TL
1576864613.312304,127987.000,21928,2,RD,1,100,TU
1576864616.352250,130541.000,22825,2,RD,1,100,TL
1576864619.392196,133095.000,22825,2,RD,1,100,TU
1576864622.432142,135649.000,23721,2,RD,1,100,TL
1576864625.472089,138203.000,23721,2,RD,1,100,TU
1576864628.512035,140757.000,24617,2,RD,1,100,TL
1576864631.551981,143311.000,24617,2,RD,1,100,TU
1576864634.591927,145865.000,25516,2,RD,1,100,TL
1576864637.631873,148419.000,25516,2,RD,1,100,TU
1576864640.671819,150973.000,26412,2,RD,1,100,TL
1576864643.711766,153527.000,26412,2,RD,1,100,TU
1576864646.751712,156081.000,27309,2,RD,1,100,TL
1576864649.791658,158635.000,27309,2,RD,1,100,TU
1576864652.831604,161189.000,28205,2,RD,1,100,TL
1576864655.871550,163743.000,28205,2,RD,1,100,TU
1576864658.911496,166297.000,29101,2,RD,1,100,TL
