EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1576864522.242470,51475.000,8494,12,AX,1,100,-0.928
1576864522.242470,51475.000,8494,12,AX,1,100,-0.927
1576864522.242470,51475.000,8494,12,AX,1,100,-0.951
1576864522.242470,51475.000,8494,12,AX,1,100,-0.965
1576864522.242470,51475.000,8494,12,AX,1,100,-0.960
1576864522.242470,51475.000,8494,12,AX,1,100,-0.975
1576864522.242470,51475.000,8494,12,AX,1,100,-0.946
1576864522.242470,51475.000,8494,12,AX,1,100,-0.945
1576864522.242470,51475.000,8494,12,AX,1,100,-0.949
1576864522.242470,51475.000,8494,12,AX,1,100,-0.905
1576864522.242470,51475.000,8494,12,AX,1,100,-0.899
1576864522.242470,51475.000,8494,12,AX,1,100,-0.960
1576864522.283534,51509.500,8512,2,AX,1,100,-0.928
1576864522.324598,51544.000,8512,2,AX,1,100,-0.867
1576864522.366257,51579.000,8530,3,AX,1,100,-0.851
1576864522.407917,51614.000,8530,3,AX,1,100,-0.894
1576864522.449576,51649.000,8530,3,AX,1,100,-0.920
1576864522.488855,51682.000,8548,3,AX,1,100,-0.899
1576864522.528134,51715.000,8548,3,AX,1,100,-0.877
1576864522.567413,51748.000,8548,3,AX,1,100,-0.921
1576864522.605799,51780.250,8567,4,AX,1,100,-0.961
1576864522.644185,51812.500,8567,4,AX,1,100,-0.954
1576864522.682571,51844.750,8567,4,AX,1,100,-0.887
1576864522.720958,51877.000,8567,4,AX,1,100,-0.837
1576864522.760832,51910.500,8584,2,AX,1,100,-0.827
1576864522.800706,51944.000,8584,2,AX,1,100,-0.846
1576864522.841968,51978.667,8602,3,AX,1,100,-0.809
1576864522.883231,52013.333,8602,3,AX,1,100,-0.798
1576864522.924494,52048.000,8602,3,AX,1,100,-0.794
1576864522.969327,52085.667,8618,3,AX,1,100,-0.809
1576864523.014160,52123.333,8618,3,AX,1,100,-0.829
1576864523.058994,52161.000,8618,3,AX,1,100,-0.806
1576864523.098273,52194.000,8636,3,AX,1,100,-0.810
1576864523.137552,52227.000,8636,3,AX,1,100,-0.841
1576864523.176831,52260.000,8636,3,AX,1,100,-0.879
1576864523.214522,52291.667,8654,3,AX,1,100,-0.889
1576864523.252214,52323.333,8654,3,AX,1,100,-0.883
1576864523.289906,52355.000,8654,3,AX,1,100,-0.858
1576864523.330375,52389.000,8672,3,AX,1,100,-0.843
1576864523.370844,52423.000,8672,3,AX,1,100,-0.838
1576864523.411313,52457.000,8672,3,AX,1,100,-0.831
1576864523.452179,52491.333,8690,3,AX,1,100,-0.836
1576864523.493045,52525.667,8690,3,AX,1,100,-0.818
1576864523.533911,52560.000,8690,3,AX,1,100,-0.830
1576864523.574380,52594.000,8708,3,AX,1,100,-0.837
1576864523.614849,52628.000,8708,3,AX,1,100,-0.839
1576864523.655318,52662.000,8708,3,AX,1,100,-0.821
1576864523.695391,52695.667,8727,3,AX,1,100,-0.831
1576864523.735463,52729.333,8727,3,AX,1,100,-0.839
1576864523.775536,52763.000,8727,3,AX,1,100,-0.832
1576864523.816005,52797.000,8745,3,AX,1,100,-0.832
1576864523.856474,52831.000,8745,3,AX,1,100,-0.849
1576864523.896943,52865.000,8745,3,AX,1,100,-0.843
1576864523.936222,52898.000,8763,3,AX,1,100,-0.840
1576864523.975501,52931.000,8763,3,AX,1,100,-0.831
1576864524.014780,52964.000,8763,3,AX,1,100,-0.837
1576864524.056042,52998.667,8780,3,AX,1,100,-0.831
1576864524.097305,53033.333,8780,3,AX,1,100,-0.832
1576864524.138567,53068.000,8780,3,AX,1,100,-0.833
1576864524.180227,53103.000,8798,3,AX,1,100,-0.839
1576864524.221886,53138.000,8798,3,AX,1,100,-0.838
1576864524.263546,53173.000,8798,3,AX,1,100,-0.822
1576864524.304808,53207.667,8814,3,AX,1,100,-0.831
1576864524.346071,53242.333,8814,3,AX,1,100,-0.830
1576864524.387334,53277.000,8814,3,AX,1,100,-0.835
1576864524.425025,53308.667,8832,3,AX,1,100,-0.838
1576864524.462717,53340.333,8832,3,AX,1,100,-0.836
1576864524.500409,53372.000,8832,3,AX,1,100,-0.848
1576864524.538895,53404.333,8850,3,AX,1,100,-0.838
1576864524.577380,53436.667,8850,3,AX,1,100,-0.826
1576864524.615865,53469.000,8850,3,AX,1,100,-0.822
1576864524.661095,53507.000,8869,3,AX,1,100,-0.832
1576864524.706326,53545.000,8869,3,AX,1,100,-0.836
1576864524.751556,53583.000,8869,3,AX,1,100,-0.829
1576864524.792819,53617.667,8887,3,AX,1,100,-0.829
1576864524.834081,53652.333,8887,3,AX,1,100,-0.835
1576864524.875344,53687.000,8887,3,AX,1,100,-0.832
1576864524.916210,53721.333,8905,3,AX,1,100,-0.834
1576864524.957076,53755.667,8905,3,AX,1,100,-0.837
1576864524.997941,53790.000,8905,3,AX,1,100,-0.838
1576864525.035633,53821.667,8923,3,AX,1,100,-0.830
1576864525.073325,53853.333,8923,3,AX,1,100,-0.830
1576864525.111017,53885.000,8923,3,AX,1,100,-0.814
1576864525.148709,53916.667,8941,3,AX,1,100,-0.841
1576864525.186401,53948.333,8941,3,AX,1,100,-0.823
1576864525.224092,53980.000,8941,3,AX,1,100,-0.831
1576864525.264958,54014.333,8958,3,AX,1,100,-0.833
1576864525.305824,54048.667,8958,3,AX,1,100,-0.833
1576864525.346690,54083.000,8958,3,AX,1,100,-0.826
1576864525.387953,54117.667,8976,3,AX,1,100,-0.836
1576864525.429215,54152.333,8976,3,AX,1,100,-0.832
1576864525.470478,54187.000,8976,3,AX,1,100,-0.835
1576864525.515708,54225.000,8992,3,AX,1,100,-0.831
1576864525.560939,54263.000,8992,3,AX,1,100,-0.824
1576864525.606169,54301.000,8992,3,AX,1,100,-0.846
1576864525.643861,54332.667,9011,3,AX,1,100,-0.836
1576864525.681552,54364.333,9011,3,AX,1,100,-0.822
1576864525.719244,54396.000,9011,3,AX,1,100,-0.833
1576864525.758126,54428.667,9029,3,AX,1,100,-0.833
1576864525.797009,54461.333,9029,3,AX,1,100,-0.836
1576864525.835891,54494.000,9029,3,AX,1,100,-0.818
1576864525.876756,54528.333,9047,3,AX,1,100,-0.829
1576864525.917622,54562.667,9047,3,AX,1,100,-0.832
1576864525.958488,54597.000,9047,3,AX,1,100,-0.829
1576864525.999751,54631.667,9065,3,AX,1,100,-0.833
1576864526.041013,54666.333,9065,3,AX,1,100,-0.824
1576864526.082276,54701.000,9065,3,AX,1,100,-0.833
1576864526.123142,54735.333,9083,3,AX,1,100,-0.834
1576864526.164008,54769.667,9083,3,AX,1,100,-0.830
