EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1576863843.800263,41395.000,6816,12,MY,1,100, 3
1576863843.800263,41395.000,6816,12,MY,1,100, 2
1576863843.800263,41395.000,6816,12,MY,1,100, 4
1576863843.800263,41395.000,6816,12,MY,1,100, 4
1576863843.800263,41395.000,6816,12,MY,1,100, 4
1576863843.800263,41395.000,6816,12,MY,1,100, 2
1576863843.800263,41395.000,6816,12,MY,1,100, 3
1576863843.800263,41395.000,6816,12,MY,1,100, 3
1576863843.800263,41395.000,6816,12,MY,1,100, 3
1576863843.800263,41395.000,6816,12,MY,1,100, 3
1576863843.800263,41395.000,6816,12,MY,1,100, 2
1576863843.800263,41395.000,6816,12,MY,1,100, 1
1576863843.838227,41427.000,6832,2,MY,1,100, 2
1576863843.876191,41459.000,6832,2,MY,1,100, 2
1576863843.916924,41493.333,6850,3,MY,1,100, 2
1576863843.957656,41527.667,6850,3,MY,1,100, 1
1576863843.998388,41562.000,6850,3,MY,1,100,-1
1576863844.039516,41596.667,6868,3,MY,1,100, 0
1576863844.080644,41631.333,6868,3,MY,1,100,-1
1576863844.121771,41666.000,6868,3,MY,1,100,-0
1576863844.163295,41701.000,6886,2,MY,1,100,-1
1576863844.204818,41736.000,6886,2,MY,1,100,-1
1576863844.246638,41771.250,6905,4,MY,1,100,-1
1576863844.288457,41806.500,6905,4,MY,1,100, 0
1576863844.330277,41841.750,6905,4,MY,1,100,-0
1576863844.372097,41877.000,6905,4,MY,1,100, 0
1576863844.410456,41909.333,6923,3,MY,1,100,-0
1576863844.448816,41941.667,6923,3,MY,1,100,-1
1576863844.487175,41974.000,6923,3,MY,1,100, 0
1576863844.526326,42007.000,6941,3,MY,1,100, 1
1576863844.565476,42040.000,6941,3,MY,1,100,-1
1576863844.604627,42073.000,6941,3,MY,1,100,-0
1576863844.646150,42108.000,6958,3,MY,1,100,-1
1576863844.687673,42143.000,6958,3,MY,1,100,-1
1576863844.729196,42178.000,6958,3,MY,1,100,-1
1576863844.769928,42212.333,6976,3,MY,1,100,-2
1576863844.810661,42246.667,6976,3,MY,1,100,-3
1576863844.851393,42281.000,6976,3,MY,1,100,-1
1576863844.897662,42320.000,6992,2,MY,1,100,-1
1576863844.943930,42359.000,6992,2,MY,1,100,-1
1576863844.981894,42391.000,7010,3,MY,1,100,-1
1576863845.019859,42423.000,7010,3,MY,1,100, 0
1576863845.057822,42455.000,7010,3,MY,1,100,-1
1576863845.096973,42488.000,7028,4,MY,1,100,-1
1576863845.136123,42521.000,7028,4,MY,1,100,-2
1576863845.175274,42554.000,7028,4,MY,1,100,-1
1576863845.214424,42587.000,7028,4,MY,1,100,-1
1576863845.255947,42622.000,7047,2,MY,1,100,-1
1576863845.297471,42657.000,7047,2,MY,1,100,-1
1576863845.337807,42691.000,7065,3,MY,1,100,-2
1576863845.378144,42725.000,7065,3,MY,1,100,-1
1576863845.418481,42759.000,7065,3,MY,1,100,-0
1576863845.460004,42794.000,7083,3,MY,1,100,-1
1576863845.501527,42829.000,7083,3,MY,1,100,-1
1576863845.543051,42864.000,7083,3,MY,1,100,-1
1576863845.584969,42899.333,7101,3,MY,1,100,-1
1576863845.626888,42934.667,7101,3,MY,1,100,-1
1576863845.668807,42970.000,7101,3,MY,1,100,-1
1576863845.707561,43002.667,7119,3,MY,1,100,-2
1576863845.746316,43035.333,7119,3,MY,1,100,-3
1576863845.785071,43068.000,7119,3,MY,1,100,-1
1576863845.825013,43101.667,7136,3,MY,1,100,-2
1576863845.864954,43135.333,7136,3,MY,1,100,-1
1576863845.904896,43169.000,7136,3,MY,1,100,-3
1576863845.946419,43204.000,7154,3,MY,1,100,-2
1576863845.987942,43239.000,7154,3,MY,1,100,-1
1576863846.029465,43274.000,7154,3,MY,1,100,-0
1576863846.070593,43308.667,7170,3,MY,1,100,-3
1576863846.111721,43343.333,7170,3,MY,1,100,-1
1576863846.152848,43378.000,7170,3,MY,1,100,-1
1576863846.190812,43410.000,7188,3,MY,1,100,-1
1576863846.228776,43442.000,7188,3,MY,1,100,-1
1576863846.266740,43474.000,7188,3,MY,1,100,-1
1576863846.305100,43506.333,7207,3,MY,1,100,-2
1576863846.343459,43538.667,7207,3,MY,1,100,-2
1576863846.381819,43571.000,7207,3,MY,1,100,-1
1576863846.426506,43608.667,7225,3,MY,1,100, 0
1576863846.471193,43646.333,7225,3,MY,1,100, 1
1576863846.515879,43684.000,7225,3,MY,1,100, 0
1576863846.557403,43719.000,7243,3,MY,1,100, 1
1576863846.598926,43754.000,7243,3,MY,1,100, 1
1576863846.640449,43789.000,7243,3,MY,1,100, 1
1576863846.681972,43824.000,7261,3,MY,1,100, 4
1576863846.723495,43859.000,7261,3,MY,1,100, 2
1576863846.765018,43894.000,7261,3,MY,1,100, 2
1576863846.802983,43926.000,7279,3,MY,1,100, 3
1576863846.840947,43958.000,7279,3,MY,1,100, 3
1576863846.878911,43990.000,7279,3,MY,1,100, 4
1576863846.917270,44022.333,7297,3,MY,1,100, 5
1576863846.955630,44054.667,7297,3,MY,1,100, 5
1576863846.993989,44087.000,7297,3,MY,1,100, 5
1576863847.034326,44121.000,7314,3,MY,1,100, 6
1576863847.074663,44155.000,7314,3,MY,1,100, 8
1576863847.115000,44189.000,7314,3,MY,1,100, 8
1576863847.157116,44224.500,7332,2,MY,1,100, 7
1576863847.199232,44260.000,7332,2,MY,1,100, 8
1576863847.243919,44297.667,7349,3,MY,1,100, 8
1576863847.288606,44335.333,7349,3,MY,1,100, 8
1576863847.333293,44373.000,7349,3,MY,1,100, 8
1576863847.373234,44406.667,7367,3,MY,1,100, 7
1576863847.413176,44440.333,7367,3,MY,1,100, 7
1576863847.453117,44474.000,7367,3,MY,1,100, 6
1576863847.489895,44505.000,7385,4,MY,1,100, 5
1576863847.526672,44536.000,7385,4,MY,1,100, 6
1576863847.563450,44567.000,7385,4,MY,1,100, 8
1576863847.600228,44598.000,7385,4,MY,1,100,10
1576863847.640960,44632.333,7403,3,MY,1,100,11
1576863847.681692,44666.667,7403,3,MY,1,100,12
1576863847.722425,44701.000,7403,3,MY,1,100,15
1576863847.763157,44735.333,7421,3,MY,1,100,16
1576863847.803889,44769.667,7421,3,MY,1,100,17
1576863847.844621,44804.000,7421,3,MY,1,100,18
1576863847.890890,44843.000,7439,2,MY,1,100,19
1576863847.937159,44882.000,7439,2,MY,1,100,19
1576863847.978682,44917.000,7457,3,MY,1,100,21
1576863848.020205,44952.000,7457,3,MY,1,100,21
1576863848.061728,44987.000,7457,3,MY,1,100,24
1576863848.099297,45018.667,7475,3,MY,1,100,22
1576863848.136865,45050.333,7475,3,MY,1,100,25
1576863848.174434,45082.000,7475,3,MY,1,100,24
1576863848.213980,45115.333,7493,3,MY,1,100,25
1576863848.253526,45148.667,7493,3,MY,1,100,26
1576863848.293072,45182.000,7493,3,MY,1,100,22
1576863848.332618,45215.333,7511,3,MY,1,100,19
1576863848.372164,45248.667,7511,3,MY,1,100,18
1576863848.411709,45282.000,7511,3,MY,1,100,17
1576863848.453233,45317.000,7527,3,MY,1,100,20
1576863848.494756,45352.000,7527,3,MY,1,100,21
1576863848.536279,45387.000,7527,3,MY,1,100,22
1576863848.581757,45425.333,7545,3,MY,1,100,24
1576863848.627234,45463.667,7545,3,MY,1,100,24
1576863848.672712,45502.000,7545,3,MY,1,100,26
1576863848.710676,45534.000,7563,3,MY,1,100,24
1576863848.748640,45566.000,7563,3,MY,1,100,23
1576863848.786604,45598.000,7563,3,MY,1,100,22
1576863848.824173,45629.667,7581,3,MY,1,100,23
1576863848.861742,45661.333,7581,3,MY,1,100,19
1576863848.899310,45693.000,7581,3,MY,1,100,21
1576863848.939647,45727.000,7599,3,MY,1,100,23
1576863848.979984,45761.000,7599,3,MY,1,100,22
1576863849.020321,45795.000,7599,3,MY,1,100,23
1576863849.061053,45829.333,7617,3,MY,1,100,25
1576863849.101785,45863.667,7617,3,MY,1,100,27
1576863849.142517,45898.000,7617,3,MY,1,100,26
1576863849.183250,45932.333,7635,3,MY,1,100,25
1576863849.223982,45966.667,7635,3,MY,1,100,21
1576863849.264714,46001.000,7635,3,MY,1,100,18
1576863849.303865,46034.000,7654,3,MY,1,100,15
1576863849.343015,46067.000,7654,3,MY,1,100,18
1576863849.382165,46100.000,7654,3,MY,1,100,18
1576863849.424084,46135.333,7671,3,MY,1,100,17
1576863849.466003,46170.667,7671,3,MY,1,100,18
1576863849.507921,46206.000,7671,3,MY,1,100,19
1576863849.547863,46239.667,7689,3,MY,1,100,18
1576863849.587804,46273.333,7689,3,MY,1,100,20
1576863849.627745,46307.000,7689,3,MY,1,100,18
1576863849.669031,46341.800,7710,5,MY,1,100,14
1576863849.710317,46376.600,7710,5,MY,1,100,14
1576863849.751603,46411.400,7710,5,MY,1,100,14
1576863849.792889,46446.200,7710,5,MY,1,100,12
1576863849.834175,46481.000,7710,5,MY,1,100,12
1576863849.875698,46516.000,7730,2,MY,1,100,11
1576863849.917221,46551.000,7730,2,MY,1,100,10
1576863849.955185,46583.000,7748,4,MY,1,100, 9
1576863849.993150,46615.000,7748,4,MY,1,100, 9
1576863850.031114,46647.000,7748,4,MY,1,100,10
1576863850.069077,46679.000,7748,4,MY,1,100, 9
1576863850.108624,46712.333,7765,3,MY,1,100,10
1576863850.148169,46745.667,7765,3,MY,1,100, 9
1576863850.187715,46779.000,7765,3,MY,1,100, 8
1576863850.234577,46818.500,7784,2,MY,1,100, 9
1576863850.281439,46858.000,7784,2,MY,1,100, 8
1576863850.322171,46892.333,7802,3,MY,1,100, 9
1576863850.362904,46926.667,7802,3,MY,1,100, 7
1576863850.403636,46961.000,7802,3,MY,1,100, 8
1576863850.444763,46995.667,7818,3,MY,1,100, 8
1576863850.485891,47030.333,7818,3,MY,1,100, 7
1576863850.527019,47065.000,7818,3,MY,1,100, 8
1576863850.564588,47096.667,7836,3,MY,1,100, 9
1576863850.602156,47128.333,7836,3,MY,1,100, 8
1576863850.639725,47160.000,7836,3,MY,1,100, 8
1576863850.677689,47192.000,7854,4,MY,1,100,10
1576863850.715653,47224.000,7854,4,MY,1,100, 9
1576863850.753617,47256.000,7854,4,MY,1,100, 7
1576863850.791581,47288.000,7854,4,MY,1,100, 8
1576863850.833697,47323.500,7872,2,MY,1,100, 8
1576863850.875814,47359.000,7872,2,MY,1,100,10
1576863850.920501,47396.667,7890,3,MY,1,100,10
1576863850.965187,47434.333,7890,3,MY,1,100, 8
1576863851.009874,47472.000,7890,3,MY,1,100, 9
1576863851.048234,47504.333,7908,3,MY,1,100, 9
1576863851.086593,47536.667,7908,3,MY,1,100, 8
1576863851.124953,47569.000,7908,3,MY,1,100, 8
1576863851.169640,47606.667,7926,3,MY,1,100, 9
1576863851.214327,47644.333,7926,3,MY,1,100, 8
1576863851.259013,47682.000,7926,3,MY,1,100, 9
1576863851.300932,47717.333,7944,3,MY,1,100, 8
1576863851.342851,47752.667,7944,3,MY,1,100, 9
1576863851.384769,47788.000,7944,3,MY,1,100,10
1576863851.423129,47820.333,7962,3,MY,1,100, 8
1576863851.461488,47852.667,7962,3,MY,1,100, 7
1576863851.499848,47885.000,7962,3,MY,1,100, 8
1576863851.537416,47916.667,7979,3,MY,1,100, 7
1576863851.574985,47948.333,7979,3,MY,1,100, 6
1576863851.612554,47980.000,7979,3,MY,1,100, 9
1576863851.652890,48014.000,7996,3,MY,1,100, 8
1576863851.693227,48048.000,7996,3,MY,1,100, 9
1576863851.733564,48082.000,7996,3,MY,1,100, 8
1576863851.775087,48117.000,8014,3,MY,1,100, 8
1576863851.816610,48152.000,8014,3,MY,1,100, 8
1576863851.858134,48187.000,8014,3,MY,1,100, 6
1576863851.905589,48227.000,8032,2,MY,1,100, 9
1576863851.953044,48267.000,8032,2,MY,1,100, 7
1576863851.991601,48299.500,8050,4,MY,1,100, 8
1576863852.030158,48332.000,8050,4,MY,1,100, 8
1576863852.068715,48364.500,8050,4,MY,1,100, 8
1576863852.107273,48397.000,8050,4,MY,1,100, 8
1576863852.145632,48429.333,8068,3,MY,1,100, 8
1576863852.183992,48461.667,8068,3,MY,1,100, 6
1576863852.222351,48494.000,8068,3,MY,1,100, 7
1576863852.262688,48528.000,8087,3,MY,1,100, 8
1576863852.303025,48562.000,8087,3,MY,1,100, 7
1576863852.343362,48596.000,8087,3,MY,1,100, 7
1576863852.383698,48630.000,8105,3,MY,1,100, 8
1576863852.424035,48664.000,8105,3,MY,1,100, 6
1576863852.464372,48698.000,8105,3,MY,1,100, 7
1576863852.505500,48732.667,8122,3,MY,1,100, 6
1576863852.546628,48767.333,8122,3,MY,1,100, 8
1576863852.587755,48802.000,8122,3,MY,1,100, 7
1576863852.632244,48839.500,8140,2,MY,1,100, 9
1576863852.676733,48877.000,8140,2,MY,1,100, 8
1576863852.714401,48908.750,8158,4,MY,1,100, 8
1576863852.752069,48940.500,8158,4,MY,1,100, 8
1576863852.789736,48972.250,8158,4,MY,1,100, 9
1576863852.827403,49004.000,8158,4,MY,1,100, 8
1576863852.868136,49038.333,8174,3,MY,1,100, 8
1576863852.908868,49072.667,8174,3,MY,1,100, 8
1576863852.949600,49107.000,8174,3,MY,1,100,10
1576863852.990728,49141.667,8192,3,MY,1,100, 8
1576863853.031856,49176.333,8192,3,MY,1,100, 9
1576863853.072983,49211.000,8192,3,MY,1,100, 9
1576863853.113913,49245.500,8210,2,MY,1,100, 8
1576863853.154843,49280.000,8210,2,MY,1,100, 8
1576863853.195180,49314.000,8228,3,MY,1,100, 9
1576863853.235517,49348.000,8228,3,MY,1,100, 8
1576863853.275854,49382.000,8228,3,MY,1,100, 8
1576863853.313818,49414.000,8247,3,MY,1,100, 8
1576863853.351782,49446.000,8247,3,MY,1,100, 8
1576863853.389746,49478.000,8247,3,MY,1,100, 8
1576863853.432060,49513.667,8265,3,MY,1,100, 7
1576863853.474374,49549.333,8265,3,MY,1,100,10
1576863853.516688,49585.000,8265,3,MY,1,100, 9
1576863853.556629,49618.667,8283,3,MY,1,100,11
1576863853.596571,49652.333,8283,3,MY,1,100,10
1576863853.636512,49686.000,8283,3,MY,1,100,11
1576863853.677640,49720.667,8300,3,MY,1,100,13
1576863853.718768,49755.333,8300,3,MY,1,100,11
1576863853.759895,49790.000,8300,3,MY,1,100,12
1576863853.801419,49825.000,8318,3,MY,1,100,12
1576863853.842942,49860.000,8318,3,MY,1,100,11
