EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1576863843.673321,41288.000,6807,1,TH,1,100,16312
1576863843.800263,41395.000,6824,1,TH,1,100,16314
1576863843.926019,41501.000,6841,1,TH,1,100,16314
1576863844.066012,41619.000,6859,1,TH,1,100,16266
1576863844.204818,41736.000,6877,1,TH,1,100,16318
1576863844.336506,41847.000,6896,1,TH,1,100,16332
1576863844.463448,41954.000,6914,1,TH,1,100,16318
1576863844.596322,42066.000,6932,1,TH,1,100,16318
1576863844.729196,42178.000,6967,1,TH,1,100,16258
1576863844.866816,42294.000,6984,1,TH,1,100,16316
1576863845.000876,42407.000,7001,1,TH,1,100,16332
1576863845.126632,42513.000,7019,1,TH,1,100,16308
1576863845.259507,42625.000,7038,1,TH,1,100,16270
1576863845.398313,42742.000,7056,1,TH,1,100,16300
1576863845.534746,42857.000,7074,1,TH,1,100,16326
1576863845.665247,42967.000,7092,1,TH,1,100,16308
1576863845.793376,43075.000,7110,1,TH,1,100,16300
1576863845.927437,43188.000,7145,1,TH,1,100,16244
1576863846.065056,43304.000,7162,1,TH,1,100,16306
1576863846.201490,43419.000,7179,1,TH,1,100,16326
1576863846.326059,43524.000,7198,1,TH,1,100,16300
1576863846.460120,43637.000,7216,1,TH,1,100,16244
1576863846.600112,43755.000,7234,1,TH,1,100,16292
1576863846.732986,43867.000,7252,1,TH,1,100,16326
1576863846.865861,43979.000,7270,1,TH,1,100,16302
1576863846.993989,44087.000,7288,1,TH,1,100,16296
1576863847.125677,44198.000,7323,1,TH,1,100,16240
1576863847.265670,44316.000,7341,1,TH,1,100,16286
1576863847.404476,44433.000,7358,1,TH,1,100,16304
1576863847.526672,44536.000,7376,1,TH,1,100,16286
1576863847.654801,44644.000,7394,1,TH,1,100,16264
1576863847.793607,44761.000,7412,1,TH,1,100,16290
1576863847.928854,44875.000,7430,1,TH,1,100,16334
1576863848.066474,44991.000,7448,1,TH,1,100,16306
1576863848.193416,45098.000,7466,1,TH,1,100,16268
1576863848.323917,45208.000,7502,1,TH,1,100,16254
1576863848.457978,45321.000,7519,1,TH,1,100,16294
1576863848.597970,45439.000,7536,1,TH,1,100,16298
1576863848.730845,45551.000,7554,1,TH,1,100,16280
1576863848.857787,45658.000,7572,1,TH,1,100,16282
1576863848.988288,45768.000,7590,1,TH,1,100,16300
1576863849.123535,45882.000,7608,1,TH,1,100,16336
1576863849.261155,45998.000,7626,1,TH,1,100,16350
1576863849.390470,46107.000,7645,1,TH,1,100,16328
1576863849.517412,46214.000,7680,1,TH,1,100,16298
1576863849.655625,46330.500,7701,2,TH,1,100,16332
1576863849.793838,46447.000,7701,2,TH,1,100,16392
1576863849.927899,46560.000,7721,1,TH,1,100,16376
1576863850.054841,46667.000,7739,1,TH,1,100,16354
1576863850.187715,46779.000,7775,1,TH,1,100,16346
1576863850.321776,46892.000,7793,1,TH,1,100,16346
1576863850.459395,47008.000,7810,1,TH,1,100,16384
1576863850.592270,47120.000,7827,1,TH,1,100,16358
1576863850.715653,47224.000,7845,1,TH,1,100,16300
1576863850.848527,47336.000,7863,1,TH,1,100,16300
1576863850.988519,47454.000,7881,1,TH,1,100,16350
1576863851.124953,47569.000,7899,1,TH,1,100,16336
1576863851.262573,47685.000,7917,1,TH,1,100,16322
1576863851.403751,47804.000,7953,1,TH,1,100,16304
1576863851.529507,47910.000,7970,1,TH,1,100,16330
1576863851.657636,48018.000,7988,1,TH,1,100,16326
1576863851.796442,48135.000,8005,1,TH,1,100,16292
1576863851.932875,48250.000,8023,1,TH,1,100,16292
1576863852.068122,48364.000,8041,1,TH,1,100,16310
1576863852.192692,48469.000,8059,1,TH,1,100,16316
1576863852.325566,48581.000,8078,1,TH,1,100,16298
1576863852.460813,48695.000,8096,1,TH,1,100,16288
1576863852.597246,48810.000,8131,1,TH,1,100,16276
1576863852.725375,48918.000,8149,1,TH,1,100,16316
1576863852.853504,49026.000,8166,1,TH,1,100,16312
1576863852.991123,49142.000,8183,1,TH,1,100,16310
1576863853.125184,49255.000,8201,1,TH,1,100,16266
1576863853.262804,49371.000,8219,1,TH,1,100,16300
1576863853.389746,49478.000,8238,1,TH,1,100,16304
1576863853.516688,49585.000,8256,1,TH,1,100,16294
1576863853.651935,49699.000,8274,1,TH,1,100,16290
1576863853.790741,49816.000,8309,1,TH,1,100,16250
1576863853.921243,49926.000,8327,1,TH,1,100,16296
1576863854.046999,50032.000,8344,1,TH,1,100,16312
1576863854.181059,50145.000,8361,1,TH,1,100,16306
1576863854.318679,50261.000,8380,1,TH,1,100,16268
1576863854.455112,50376.000,8398,1,TH,1,100,16284
1576863854.596291,50495.000,8416,1,TH,1,100,16302
1576863854.732724,50610.000,8434,1,TH,1,100,16308
1576863854.869158,50725.000,8469,1,TH,1,100,16264
1576863855.002032,50837.000,8486,1,TH,1,100,16328
1576863855.133719,50948.000,8503,1,TH,1,100,16338
1576863855.259475,51054.000,8522,1,TH,1,100,16292
1576863855.389977,51164.000,8540,1,TH,1,100,16300
1576863855.525224,51278.000,8558,1,TH,1,100,16280
1576863855.664030,51395.000,8576,1,TH,1,100,16312
1576863855.796904,51507.000,8597,1,TH,1,100,16300
1576863855.922660,51613.000,8617,1,TH,1,100,16290
1576863856.054348,51724.000,8635,1,TH,1,100,16320
1576863856.189595,51838.000,8653,1,TH,1,100,16262
1576863856.326028,51953.000,8672,1,TH,1,100,16318
1576863856.457716,52064.000,8690,1,TH,1,100,16306
