EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1576863849.706046,46373.000,7692,1,TL,1,100,2019-12-20_13-44-09-706864
1576863849.901798,46538.000,7712,1,TL,1,100,2019-12-20_13-44-09-867936
1576863855.773177,51487.000,8588,1,TL,1,100,2019-12-20_13-44-15-749552
1576863855.948760,51635.000,8608,1,TL,1,100,2019-12-20_13-44-15-915517
1576863861.824884,56588.000,9486,1,TL,1,100,2019-12-20_13-44-21-821884
1576863862.111987,56830.000,9524,1,TL,1,100,2019-12-20_13-44-22-060624
1576863867.888455,61699.000,10382,1,TL,1,100,2019-12-20_13-44-27-874866
1576863868.081835,61862.000,10402,1,TL,1,100,2019-12-20_13-44-28-066544
1576863874.137101,66966.000,11298,1,TL,1,100,2019-12-20_13-44-33-937712
1576863874.165574,66990.000,11300,1,TL,1,100,2019-12-20_13-44-34-160166
1576863880.089153,71983.000,12176,1,TL,1,100,2019-12-20_13-44-40-086933
1576863880.200672,72077.000,12196,1,TL,1,100,2019-12-20_13-44-40-165579
1576863886.130183,77075.000,13073,1,TL,1,100,2019-12-20_13-44-46-124792
1576863886.263057,77187.000,13094,1,TL,1,100,2019-12-20_13-44-46-219922
1576863892.124944,82128.000,13969,1,TL,1,100,2019-12-20_13-44-52-174526
1576863892.323069,82295.000,13990,1,TL,1,100,2019-12-20_13-44-52-335827
1576863898.184956,87236.000,14866,1,TL,1,100,2019-12-20_13-44-58-249103
1576863898.378335,87399.000,14886,1,TL,1,100,2019-12-20_13-44-58-420273
1576863904.244968,92344.000,15762,1,TL,1,100,2019-12-20_13-45-04-316078
1576863904.541562,92594.000,15800,1,TL,1,100,2019-12-20_13-45-04-478753
1576863910.402263,97534.000,16658,1,TL,1,100,2019-12-20_13-45-10-451296
1576863910.495986,97613.000,16678,1,TL,1,100,2019-12-20_13-45-10-521642
1576863916.366178,102561.000,17554,1,TL,1,100,2019-12-20_13-45-16-411562
1576863916.667518,102815.000,17591,1,TL,1,100,2019-12-20_13-45-16-567597
1576863922.427377,107670.000,18449,1,TL,1,100,2019-12-20_13-45-22-461575
1576863922.623129,107835.000,18469,1,TL,1,100,2019-12-20_13-45-22-628728
1576863928.486202,112777.000,19345,1,TL,1,100,2019-12-20_13-45-28-544388
1576863928.680768,112941.000,19365,1,TL,1,100,2019-12-20_13-45-28-707950
1576863934.548587,117887.000,20241,1,TL,1,100,2019-12-20_13-45-34-608326
1576863934.740780,118049.000,20261,1,TL,1,100,2019-12-20_13-45-34-770308
1576863940.607413,122994.000,21137,1,TL,1,100,2019-12-20_13-45-40-628454
1576863940.801978,123158.000,21157,1,TL,1,100,2019-12-20_13-45-40-795527
1576863946.669797,128104.000,22034,1,TL,1,100,2019-12-20_13-45-46-716505
1576863946.857245,128262.000,22054,1,TL,1,100,2019-12-20_13-45-46-873631
1576863952.727437,133210.000,22930,1,TL,1,100,2019-12-20_13-45-52-767569
1576863953.041826,133475.000,22968,1,TL,1,100,2019-12-20_13-45-53-085289
1576863958.786262,138317.000,23773,1,TL,1,100,2019-12-20_13-45-58-828482
1576863958.998624,138496.000,23793,1,TL,1,100,2019-12-20_13-45-59-041552
1576863964.846274,143425.000,24669,1,TL,1,100,2019-12-20_13-46-04-918227
1576863965.044399,143592.000,24689,1,TL,1,100,2019-12-20_13-46-05-094409
1576863973.006173,150303.000,25052,1,TL,1,100,2019-12-20_13-46-13-066043
1576863975.564001,152459.000,25073,1,TL,1,100,2019-12-20_13-46-13-265433
