EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1576864522.209142,51447.000,8486,4,PR,1,100,180097
1576864522.209142,51447.000,8486,4,PR,1,100,180095
1576864522.209142,51447.000,8486,4,PR,1,100,180065
1576864522.209142,51447.000,8486,4,PR,1,100,180083
1576864522.250405,51481.667,8504,3,PR,1,100,180094
1576864522.291667,51516.333,8504,3,PR,1,100,180055
1576864522.332930,51551.000,8504,3,PR,1,100,180093
1576864522.374589,51586.000,8522,3,PR,1,100,180154
1576864522.416249,51621.000,8522,3,PR,1,100,180179
1576864522.457908,51656.000,8522,3,PR,1,100,180203
1576864522.497187,51689.000,8540,3,PR,1,100,180218
1576864522.536466,51722.000,8540,3,PR,1,100,180195
1576864522.575745,51755.000,8540,3,PR,1,100,180189
1576864522.613833,51787.000,8559,3,PR,1,100,180180
1576864522.651922,51819.000,8559,3,PR,1,100,180266
1576864522.690011,51851.000,8559,3,PR,1,100,180319
1576864522.729686,51884.333,8577,3,PR,1,100,180298
1576864522.769362,51917.667,8577,3,PR,1,100,180211
1576864522.809037,51951.000,8577,3,PR,1,100,180058
1576864522.850300,51985.667,8594,3,PR,1,100,180004
1576864522.891563,52020.333,8594,3,PR,1,100,179992
1576864522.932825,52055.000,8594,3,PR,1,100,179979
1576864522.974882,52090.333,8612,3,PR,1,100,179990
1576864523.016938,52125.667,8612,3,PR,1,100,179991
1576864523.058994,52161.000,8612,3,PR,1,100,180006
1576864523.098273,52194.000,8628,3,PR,1,100,180012
1576864523.137552,52227.000,8628,3,PR,1,100,180011
1576864523.176831,52260.000,8628,3,PR,1,100,180019
1576864523.214522,52291.667,8646,3,PR,1,100,180026
1576864523.252214,52323.333,8646,3,PR,1,100,180020
1576864523.289906,52355.000,8646,3,PR,1,100,180022
1576864523.330375,52389.000,8664,3,PR,1,100,180034
1576864523.370844,52423.000,8664,3,PR,1,100,180060
1576864523.411313,52457.000,8664,3,PR,1,100,180097
1576864523.452179,52491.333,8682,3,PR,1,100,180122
1576864523.493045,52525.667,8682,3,PR,1,100,180146
1576864523.533911,52560.000,8682,3,PR,1,100,180167
1576864523.574380,52594.000,8700,3,PR,1,100,180192
1576864523.614849,52628.000,8700,3,PR,1,100,180204
1576864523.655318,52662.000,8700,3,PR,1,100,180204
1576864523.695391,52695.667,8719,3,PR,1,100,180236
1576864523.735463,52729.333,8719,3,PR,1,100,180261
1576864523.775536,52763.000,8719,3,PR,1,100,180242
1576864523.812831,52794.333,8737,3,PR,1,100,180128
1576864523.850126,52825.667,8737,3,PR,1,100,180033
1576864523.887421,52857.000,8737,3,PR,1,100,179976
1576864523.927096,52890.333,8755,3,PR,1,100,179954
1576864523.966772,52923.667,8755,3,PR,1,100,179948
1576864524.006448,52957.000,8755,3,PR,1,100,179934
1576864524.046917,52991.000,8773,3,PR,1,100,179965
1576864524.087386,53025.000,8773,3,PR,1,100,179953
1576864524.127855,53059.000,8773,3,PR,1,100,179960
1576864524.169514,53094.000,8790,3,PR,1,100,179948
1576864524.211174,53129.000,8790,3,PR,1,100,179968
1576864524.252833,53164.000,8790,3,PR,1,100,180009
1576864524.294493,53199.000,8808,3,PR,1,100,180042
1576864524.336152,53234.000,8808,3,PR,1,100,180056
1576864524.377811,53269.000,8808,3,PR,1,100,180036
1576864524.415503,53300.667,8824,3,PR,1,100,180041
1576864524.453195,53332.333,8824,3,PR,1,100,180053
1576864524.490887,53364.000,8824,3,PR,1,100,180104
1576864524.529769,53396.667,8842,3,PR,1,100,180132
1576864524.568651,53429.333,8842,3,PR,1,100,180196
1576864524.607533,53462.000,8842,3,PR,1,100,180243
1576864524.648002,53496.000,8861,3,PR,1,100,180211
1576864524.688472,53530.000,8861,3,PR,1,100,180202
1576864524.728941,53564.000,8861,3,PR,1,100,180217
1576864524.770203,53598.667,8879,3,PR,1,100,180243
1576864524.811466,53633.333,8879,3,PR,1,100,180255
1576864524.852729,53668.000,8879,3,PR,1,100,180279
1576864524.894388,53703.000,8897,3,PR,1,100,180284
1576864524.936048,53738.000,8897,3,PR,1,100,180182
1576864524.977707,53773.000,8897,3,PR,1,100,180056
1576864525.018970,53807.667,8915,3,PR,1,100,180003
1576864525.060232,53842.333,8915,3,PR,1,100,179991
1576864525.101495,53877.000,8915,3,PR,1,100,180001
1576864525.139187,53908.667,8933,3,PR,1,100,180000
1576864525.176878,53940.333,8933,3,PR,1,100,180009
1576864525.214570,53972.000,8933,3,PR,1,100,180017
