EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1576864522.179385,51422.000,8488,2,EA,1,100,0.607862
1576864522.179385,51422.000,8488,2,EA,1,100,0.607464
1576864522.248421,51480.000,8506,2,EA,1,100,0.607177
1576864522.317456,51538.000,8506,2,EA,1,100,0.606264
1576864522.385897,51595.500,8524,2,EA,1,100,0.606870
1576864522.454337,51653.000,8524,2,EA,1,100,0.606191
1576864522.519802,51708.000,8542,2,EA,1,100,0.605395
1576864522.585267,51763.000,8542,2,EA,1,100,0.606821
1576864522.649541,51817.000,8561,2,EA,1,100,0.607307
1576864522.713816,51871.000,8561,2,EA,1,100,0.606398
1576864522.779281,51926.000,8579,1,EA,1,100,0.605367
1576864522.848316,51984.000,8596,2,EA,1,100,0.607263
1576864522.917352,52042.000,8596,2,EA,1,100,0.606929
1576864522.986387,52100.000,8614,2,EA,1,100,0.605368
1576864523.055423,52158.000,8614,2,EA,1,100,0.607116
1576864523.119698,52212.000,8630,2,EA,1,100,0.608154
1576864523.183972,52266.000,8630,2,EA,1,100,0.607048
1576864523.247651,52319.500,8648,2,EA,1,100,0.606512
1576864523.311331,52373.000,8648,2,EA,1,100,0.608292
1576864523.377986,52429.000,8666,1,EA,1,100,0.608356
1576864523.446426,52486.500,8684,2,EA,1,100,0.606750
1576864523.514867,52544.000,8684,2,EA,1,100,0.606605
1576864523.583307,52601.500,8702,2,EA,1,100,0.608389
1576864523.651748,52659.000,8702,2,EA,1,100,0.607270
1576864523.716617,52713.500,8721,2,EA,1,100,0.606594
1576864523.781487,52768.000,8721,2,EA,1,100,0.607442
1576864523.845166,52821.500,8739,2,EA,1,100,0.608449
1576864523.908846,52875.000,8739,2,EA,1,100,0.607181
1576864523.975501,52931.000,8757,1,EA,1,100,0.606484
1576864524.042156,52987.000,8775,2,EA,1,100,0.608305
1576864524.108811,53043.000,8775,2,EA,1,100,0.607936
1576864524.179037,53102.000,8792,2,EA,1,100,0.606436
