EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.308
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.288
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.283
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.250
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.243
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.258
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.248
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.223
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.319
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.270
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.282
1576864522.242470,51475.000,8496,12,AZ,1,100,-0.338
1576864522.283732,51509.667,8514,3,AZ,1,100,-0.341
1576864522.324995,51544.333,8514,3,AZ,1,100,-0.291
1576864522.366257,51579.000,8514,3,AZ,1,100,-0.258
1576864522.407917,51614.000,8532,2,AZ,1,100,-0.279
1576864522.449576,51649.000,8532,2,AZ,1,100,-0.294
1576864522.488558,51681.750,8550,4,AZ,1,100,-0.292
1576864522.527539,51714.500,8550,4,AZ,1,100,-0.302
1576864522.566520,51747.250,8550,4,AZ,1,100,-0.352
1576864522.605501,51780.000,8550,4,AZ,1,100,-0.392
1576864522.643987,51812.333,8569,3,AZ,1,100,-0.407
1576864522.682472,51844.667,8569,3,AZ,1,100,-0.382
1576864522.720958,51877.000,8569,3,AZ,1,100,-0.397
1576864522.761427,51911.000,8586,3,AZ,1,100,-0.463
1576864522.801896,51945.000,8586,3,AZ,1,100,-0.527
1576864522.842365,51979.000,8586,3,AZ,1,100,-0.546
1576864522.883628,52013.667,8604,3,AZ,1,100,-0.569
1576864522.924890,52048.333,8604,3,AZ,1,100,-0.594
1576864522.966153,52083.000,8604,3,AZ,1,100,-0.594
1576864523.012573,52122.000,8620,2,AZ,1,100,-0.579
1576864523.058994,52161.000,8620,2,AZ,1,100,-0.520
1576864523.098273,52194.000,8638,3,AZ,1,100,-0.493
1576864523.137552,52227.000,8638,3,AZ,1,100,-0.485
1576864523.176831,52260.000,8638,3,AZ,1,100,-0.519
1576864523.214522,52291.667,8656,3,AZ,1,100,-0.482
1576864523.252214,52323.333,8656,3,AZ,1,100,-0.470
1576864523.289906,52355.000,8656,3,AZ,1,100,-0.455
1576864523.330375,52389.000,8674,3,AZ,1,100,-0.469
1576864523.370844,52423.000,8674,3,AZ,1,100,-0.483
1576864523.411313,52457.000,8674,3,AZ,1,100,-0.450
1576864523.452179,52491.333,8692,3,AZ,1,100,-0.474
1576864523.493045,52525.667,8692,3,AZ,1,100,-0.485
1576864523.533911,52560.000,8692,3,AZ,1,100,-0.503
1576864523.574380,52594.000,8710,3,AZ,1,100,-0.512
1576864523.614849,52628.000,8710,3,AZ,1,100,-0.525
1576864523.655318,52662.000,8710,3,AZ,1,100,-0.497
1576864523.695391,52695.667,8729,3,AZ,1,100,-0.510
1576864523.735463,52729.333,8729,3,AZ,1,100,-0.505
1576864523.775536,52763.000,8729,3,AZ,1,100,-0.486
1576864523.816005,52797.000,8747,3,AZ,1,100,-0.491
1576864523.856474,52831.000,8747,3,AZ,1,100,-0.498
1576864523.896943,52865.000,8747,3,AZ,1,100,-0.506
1576864523.936222,52898.000,8765,3,AZ,1,100,-0.485
1576864523.975501,52931.000,8765,3,AZ,1,100,-0.482
1576864524.014780,52964.000,8765,3,AZ,1,100,-0.501
1576864524.056042,52998.667,8782,3,AZ,1,100,-0.488
1576864524.097305,53033.333,8782,3,AZ,1,100,-0.481
1576864524.138567,53068.000,8782,3,AZ,1,100,-0.494
1576864524.180227,53103.000,8800,3,AZ,1,100,-0.508
1576864524.221886,53138.000,8800,3,AZ,1,100,-0.490
1576864524.263546,53173.000,8800,3,AZ,1,100,-0.510
1576864524.304808,53207.667,8816,3,AZ,1,100,-0.505
1576864524.346071,53242.333,8816,3,AZ,1,100,-0.487
1576864524.387334,53277.000,8816,3,AZ,1,100,-0.506
1576864524.425025,53308.667,8834,3,AZ,1,100,-0.493
1576864524.462717,53340.333,8834,3,AZ,1,100,-0.490
1576864524.500409,53372.000,8834,3,AZ,1,100,-0.498
1576864524.538895,53404.333,8852,3,AZ,1,100,-0.487
1576864524.577380,53436.667,8852,3,AZ,1,100,-0.485
1576864524.615865,53469.000,8852,3,AZ,1,100,-0.491
1576864524.661095,53507.000,8871,3,AZ,1,100,-0.507
1576864524.706326,53545.000,8871,3,AZ,1,100,-0.493
1576864524.751556,53583.000,8871,3,AZ,1,100,-0.498
1576864524.792819,53617.667,8889,3,AZ,1,100,-0.497
1576864524.834081,53652.333,8889,3,AZ,1,100,-0.495
1576864524.875344,53687.000,8889,3,AZ,1,100,-0.492
1576864524.916210,53721.333,8907,3,AZ,1,100,-0.491
1576864524.957076,53755.667,8907,3,AZ,1,100,-0.503
1576864524.997941,53790.000,8907,3,AZ,1,100,-0.496
1576864525.035633,53821.667,8925,3,AZ,1,100,-0.493
1576864525.073325,53853.333,8925,3,AZ,1,100,-0.488
1576864525.111017,53885.000,8925,3,AZ,1,100,-0.498
1576864525.148709,53916.667,8943,3,AZ,1,100,-0.533
1576864525.186401,53948.333,8943,3,AZ,1,100,-0.495
1576864525.224092,53980.000,8943,3,AZ,1,100,-0.511
1576864525.264958,54014.333,8960,3,AZ,1,100,-0.490
1576864525.305824,54048.667,8960,3,AZ,1,100,-0.510
