EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1576864522.242470,51475.000,8500,12,MX,1,100,-62
1576864522.242470,51475.000,8500,12,MX,1,100,-60
1576864522.242470,51475.000,8500,12,MX,1,100,-59
1576864522.242470,51475.000,8500,12,MX,1,100,-62
1576864522.242470,51475.000,8500,12,MX,1,100,-62
1576864522.242470,51475.000,8500,12,MX,1,100,-62
1576864522.242470,51475.000,8500,12,MX,1,100,-60
1576864522.242470,51475.000,8500,12,MX,1,100,-61
1576864522.242470,51475.000,8500,12,MX,1,100,-61
1576864522.242470,51475.000,8500,12,MX,1,100,-61
1576864522.242470,51475.000,8500,12,MX,1,100,-61
1576864522.242470,51475.000,8500,12,MX,1,100,-61
1576864522.283732,51509.667,8518,3,MX,1,100,-60
1576864522.324995,51544.333,8518,3,MX,1,100,-62
1576864522.366257,51579.000,8518,3,MX,1,100,-61
1576864522.407917,51614.000,8536,2,MX,1,100,-61
1576864522.449576,51649.000,8536,2,MX,1,100,-60
1576864522.488558,51681.750,8554,4,MX,1,100,-60
1576864522.527539,51714.500,8554,4,MX,1,100,-59
1576864522.566520,51747.250,8554,4,MX,1,100,-59
1576864522.605501,51780.000,8554,4,MX,1,100,-59
1576864522.643987,51812.333,8573,3,MX,1,100,-59
1576864522.682472,51844.667,8573,3,MX,1,100,-58
1576864522.720958,51877.000,8573,3,MX,1,100,-58
1576864522.761427,51911.000,8590,3,MX,1,100,-57
1576864522.801896,51945.000,8590,3,MX,1,100,-56
1576864522.842365,51979.000,8590,3,MX,1,100,-56
1576864522.883628,52013.667,8608,3,MX,1,100,-56
1576864522.924890,52048.333,8608,3,MX,1,100,-54
1576864522.966153,52083.000,8608,3,MX,1,100,-56
1576864523.007416,52117.667,8624,3,MX,1,100,-55
1576864523.048678,52152.333,8624,3,MX,1,100,-55
1576864523.089941,52187.000,8624,3,MX,1,100,-56
1576864523.133386,52223.500,8642,2,MX,1,100,-54
1576864523.176831,52260.000,8642,2,MX,1,100,-55
1576864523.214919,52292.000,8660,4,MX,1,100,-54
1576864523.253008,52324.000,8660,4,MX,1,100,-54
1576864523.291096,52356.000,8660,4,MX,1,100,-54
1576864523.329185,52388.000,8660,4,MX,1,100,-55
1576864523.370051,52422.333,8678,3,MX,1,100,-55
1576864523.410917,52456.667,8678,3,MX,1,100,-54
1576864523.451782,52491.000,8678,3,MX,1,100,-56
1576864523.492847,52525.500,8696,2,MX,1,100,-55
1576864523.533911,52560.000,8696,2,MX,1,100,-55
1576864523.574380,52594.000,8714,3,MX,1,100,-55
1576864523.614849,52628.000,8714,3,MX,1,100,-55
1576864523.655318,52662.000,8714,3,MX,1,100,-55
1576864523.694597,52695.000,8733,4,MX,1,100,-55
1576864523.733876,52728.000,8733,4,MX,1,100,-54
1576864523.773155,52761.000,8733,4,MX,1,100,-54
1576864523.812434,52794.000,8733,4,MX,1,100,-55
1576864523.854688,52829.500,8751,2,MX,1,100,-54
1576864523.896943,52865.000,8751,2,MX,1,100,-54
1576864523.936222,52898.000,8769,3,MX,1,100,-54
1576864523.975501,52931.000,8769,3,MX,1,100,-54
1576864524.014780,52964.000,8769,3,MX,1,100,-56
1576864524.056042,52998.667,8786,3,MX,1,100,-55
1576864524.097305,53033.333,8786,3,MX,1,100,-54
1576864524.138567,53068.000,8786,3,MX,1,100,-54
1576864524.180227,53103.000,8804,3,MX,1,100,-53
1576864524.221886,53138.000,8804,3,MX,1,100,-55
1576864524.263546,53173.000,8804,3,MX,1,100,-55
1576864524.304808,53207.667,8820,3,MX,1,100,-54
1576864524.346071,53242.333,8820,3,MX,1,100,-54
1576864524.387334,53277.000,8820,3,MX,1,100,-55
1576864524.425025,53308.667,8838,3,MX,1,100,-54
1576864524.462717,53340.333,8838,3,MX,1,100,-54
1576864524.500409,53372.000,8838,3,MX,1,100,-54
1576864524.538895,53404.333,8856,3,MX,1,100,-56
1576864524.577380,53436.667,8856,3,MX,1,100,-55
1576864524.615865,53469.000,8856,3,MX,1,100,-54
1576864524.661095,53507.000,8875,3,MX,1,100,-54
1576864524.706326,53545.000,8875,3,MX,1,100,-54
1576864524.751556,53583.000,8875,3,MX,1,100,-55
1576864524.792819,53617.667,8893,3,MX,1,100,-54
1576864524.834081,53652.333,8893,3,MX,1,100,-56
1576864524.875344,53687.000,8893,3,MX,1,100,-55
1576864524.916210,53721.333,8911,3,MX,1,100,-55
1576864524.957076,53755.667,8911,3,MX,1,100,-54
1576864524.997941,53790.000,8911,3,MX,1,100,-54
1576864525.035633,53821.667,8929,3,MX,1,100,-54
1576864525.073325,53853.333,8929,3,MX,1,100,-54
1576864525.111017,53885.000,8929,3,MX,1,100,-54
1576864525.148709,53916.667,8947,3,MX,1,100,-54
1576864525.186401,53948.333,8947,3,MX,1,100,-55
1576864525.224092,53980.000,8947,3,MX,1,100,-55
1576864525.264958,54014.333,8964,3,MX,1,100,-54
1576864525.305824,54048.667,8964,3,MX,1,100,-54
1576864525.346690,54083.000,8964,3,MX,1,100,-54
1576864525.387953,54117.667,8982,3,MX,1,100,-55
1576864525.429215,54152.333,8982,3,MX,1,100,-55
1576864525.470478,54187.000,8982,3,MX,1,100,-55
1576864525.515708,54225.000,8998,3,MX,1,100,-54
1576864525.560939,54263.000,8998,3,MX,1,100,-54
1576864525.606169,54301.000,8998,3,MX,1,100,-55
1576864525.643861,54332.667,9017,3,MX,1,100,-54
1576864525.681552,54364.333,9017,3,MX,1,100,-55
1576864525.719244,54396.000,9017,3,MX,1,100,-54
1576864525.758126,54428.667,9035,3,MX,1,100,-55
1576864525.797009,54461.333,9035,3,MX,1,100,-54
1576864525.835891,54494.000,9035,3,MX,1,100,-55
1576864525.876756,54528.333,9053,3,MX,1,100,-55
1576864525.917622,54562.667,9053,3,MX,1,100,-54
1576864525.958488,54597.000,9053,3,MX,1,100,-54
1576864525.999751,54631.667,9071,3,MX,1,100,-55
1576864526.041013,54666.333,9071,3,MX,1,100,-53
1576864526.082276,54701.000,9071,3,MX,1,100,-55
1576864526.123142,54735.333,9089,3,MX,1,100,-55
1576864526.164008,54769.667,9089,3,MX,1,100,-55
1576864526.204874,54804.000,9089,3,MX,1,100,-55
1576864526.243756,54836.667,9107,3,MX,1,100,-54
1576864526.282638,54869.333,9107,3,MX,1,100,-55
1576864526.321520,54902.000,9107,3,MX,1,100,-55
1576864526.362783,54936.667,9125,3,MX,1,100,-54
1576864526.404046,54971.333,9125,3,MX,1,100,-55
1576864526.445308,55006.000,9125,3,MX,1,100,-55
1576864526.486174,55040.333,9142,3,MX,1,100,-56
1576864526.527040,55074.667,9142,3,MX,1,100,-55
1576864526.567906,55109.000,9142,3,MX,1,100,-56
1576864526.608375,55143.000,9161,3,MX,1,100,-56
1576864526.648844,55177.000,9161,3,MX,1,100,-56
1576864526.689313,55211.000,9161,3,MX,1,100,-56
1576864526.730973,55246.000,9177,3,MX,1,100,-57
1576864526.772632,55281.000,9177,3,MX,1,100,-56
1576864526.814291,55316.000,9177,3,MX,1,100,-57
1576864526.851983,55347.667,9195,3,MX,1,100,-57
1576864526.889675,55379.333,9195,3,MX,1,100,-57
1576864526.927367,55411.000,9195,3,MX,1,100,-56
1576864526.965059,55442.667,9213,3,MX,1,100,-57
1576864527.002751,55474.333,9213,3,MX,1,100,-57
1576864527.040442,55506.000,9213,3,MX,1,100,-58
1576864527.080118,55539.333,9231,3,MX,1,100,-57
1576864527.119794,55572.667,9231,3,MX,1,100,-58
1576864527.159469,55606.000,9231,3,MX,1,100,-58
1576864527.204303,55643.667,9249,3,MX,1,100,-56
1576864527.249136,55681.333,9249,3,MX,1,100,-56
1576864527.293970,55719.000,9249,3,MX,1,100,-55
1576864527.335232,55753.667,9267,3,MX,1,100,-56
1576864527.376495,55788.333,9267,3,MX,1,100,-55
1576864527.417758,55823.000,9267,3,MX,1,100,-55
1576864527.457036,55856.000,9285,3,MX,1,100,-54
1576864527.496315,55889.000,9285,3,MX,1,100,-55
1576864527.535594,55922.000,9285,3,MX,1,100,-56
1576864527.573286,55953.667,9303,3,MX,1,100,-57
1576864527.610978,55985.333,9303,3,MX,1,100,-57
1576864527.648670,56017.000,9303,3,MX,1,100,-57
1576864527.689139,56051.000,9322,3,MX,1,100,-58
1576864527.729608,56085.000,9322,3,MX,1,100,-60
1576864527.770077,56119.000,9322,3,MX,1,100,-59
1576864527.810943,56153.333,9339,3,MX,1,100,-61
1576864527.851809,56187.667,9339,3,MX,1,100,-61
1576864527.892675,56222.000,9339,3,MX,1,100,-60
1576864527.933938,56256.667,9357,3,MX,1,100,-62
1576864527.975200,56291.333,9357,3,MX,1,100,-62
1576864528.016463,56326.000,9357,3,MX,1,100,-60
1576864528.062883,56365.000,9373,2,MX,1,100,-61
1576864528.109304,56404.000,9373,2,MX,1,100,-61
1576864528.147194,56435.833,9394,6,MX,1,100,-60
1576864528.185084,56467.667,9394,6,MX,1,100,-62
1576864528.222974,56499.500,9394,6,MX,1,100,-60
1576864528.260864,56531.333,9394,6,MX,1,100,-61
1576864528.298755,56563.167,9394,6,MX,1,100,-62
1576864528.336645,56595.000,9394,6,MX,1,100,-59
1576864528.377114,56629.000,9414,2,MX,1,100,-60
1576864528.417583,56663.000,9414,2,MX,1,100,-59
1576864528.458846,56697.667,9431,3,MX,1,100,-59
1576864528.500108,56732.333,9431,3,MX,1,100,-59
1576864528.541371,56767.000,9431,3,MX,1,100,-59
1576864528.582634,56801.667,9450,3,MX,1,100,-59
1576864528.623897,56836.333,9450,3,MX,1,100,-61
1576864528.665159,56871.000,9450,3,MX,1,100,-61
1576864528.704438,56904.000,9466,3,MX,1,100,-62
1576864528.743717,56937.000,9466,3,MX,1,100,-62
1576864528.782996,56970.000,9466,3,MX,1,100,-62
1576864528.825052,57005.333,9484,3,MX,1,100,-62
1576864528.867108,57040.667,9484,3,MX,1,100,-61
1576864528.909164,57076.000,9484,3,MX,1,100,-63
1576864528.948840,57109.333,9502,3,MX,1,100,-60
1576864528.988516,57142.667,9502,3,MX,1,100,-62
1576864529.028191,57176.000,9502,3,MX,1,100,-62
1576864529.069850,57211.000,9520,3,MX,1,100,-62
1576864529.111510,57246.000,9520,3,MX,1,100,-62
1576864529.153169,57281.000,9520,3,MX,1,100,-61
1576864529.194432,57315.667,9538,3,MX,1,100,-61
1576864529.235695,57350.333,9538,3,MX,1,100,-63
1576864529.276957,57385.000,9538,3,MX,1,100,-63
1576864529.317426,57419.000,9556,3,MX,1,100,-62
1576864529.357896,57453.000,9556,3,MX,1,100,-63
1576864529.398365,57487.000,9556,3,MX,1,100,-63
1576864529.436453,57519.000,9574,3,MX,1,100,-64
