EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1576864522.242470,51475.000,8498,12,GY,1,100,1.129
1576864522.242470,51475.000,8498,12,GY,1,100,0.031
1576864522.242470,51475.000,8498,12,GY,1,100,0.305
1576864522.242470,51475.000,8498,12,GY,1,100,0.122
1576864522.242470,51475.000,8498,12,GY,1,100,-1.526
1576864522.242470,51475.000,8498,12,GY,1,100,-0.610
1576864522.242470,51475.000,8498,12,GY,1,100,-1.160
1576864522.242470,51475.000,8498,12,GY,1,100,-1.648
1576864522.242470,51475.000,8498,12,GY,1,100,2.075
1576864522.242470,51475.000,8498,12,GY,1,100,0.916
1576864522.242470,51475.000,8498,12,GY,1,100,-1.862
1576864522.242470,51475.000,8498,12,GY,1,100,3.601
1576864522.283732,51509.667,8516,3,GY,1,100,3.754
1576864522.324995,51544.333,8516,3,GY,1,100,0.916
1576864522.366257,51579.000,8516,3,GY,1,100,0.824
1576864522.407917,51614.000,8534,2,GY,1,100,10.925
1576864522.449576,51649.000,8534,2,GY,1,100,15.503
1576864522.488558,51681.750,8552,4,GY,1,100,17.242
1576864522.527539,51714.500,8552,4,GY,1,100,16.907
1576864522.566520,51747.250,8552,4,GY,1,100,23.102
1576864522.605501,51780.000,8552,4,GY,1,100,29.266
1576864522.643987,51812.333,8571,3,GY,1,100,25.482
1576864522.682472,51844.667,8571,3,GY,1,100,17.334
1576864522.720958,51877.000,8571,3,GY,1,100,13.031
1576864522.761427,51911.000,8588,3,GY,1,100,15.594
1576864522.801896,51945.000,8588,3,GY,1,100,19.745
1576864522.842365,51979.000,8588,3,GY,1,100,18.097
1576864522.883628,52013.667,8606,3,GY,1,100,15.045
1576864522.924890,52048.333,8606,3,GY,1,100,13.367
1576864522.966153,52083.000,8606,3,GY,1,100,10.406
1576864523.012573,52122.000,8622,2,GY,1,100,7.050
1576864523.058994,52161.000,8622,2,GY,1,100,3.479
1576864523.098273,52194.000,8640,3,GY,1,100,2.655
1576864523.137552,52227.000,8640,3,GY,1,100,4.089
1576864523.176831,52260.000,8640,3,GY,1,100,5.310
1576864523.214919,52292.000,8658,4,GY,1,100,1.862
1576864523.253008,52324.000,8658,4,GY,1,100,-1.282
1576864523.291096,52356.000,8658,4,GY,1,100,-3.784
1576864523.329185,52388.000,8658,4,GY,1,100,-3.754
1576864523.370051,52422.333,8676,3,GY,1,100,-2.716
1576864523.410917,52456.667,8676,3,GY,1,100,-2.014
1576864523.451782,52491.000,8676,3,GY,1,100,-0.854
1576864523.492847,52525.500,8694,2,GY,1,100,1.404
1576864523.533911,52560.000,8694,2,GY,1,100,2.686
1576864523.574380,52594.000,8712,3,GY,1,100,3.998
1576864523.614849,52628.000,8712,3,GY,1,100,2.716
1576864523.655318,52662.000,8712,3,GY,1,100,0.244
1576864523.695391,52695.667,8731,3,GY,1,100,0.183
1576864523.735463,52729.333,8731,3,GY,1,100,1.129
1576864523.775536,52763.000,8731,3,GY,1,100,-0.031
1576864523.816005,52797.000,8749,3,GY,1,100,-0.031
1576864523.856474,52831.000,8749,3,GY,1,100,0.458
1576864523.896943,52865.000,8749,3,GY,1,100,-0.427
1576864523.936222,52898.000,8767,3,GY,1,100,-1.038
1576864523.975501,52931.000,8767,3,GY,1,100,-2.136
1576864524.014780,52964.000,8767,3,GY,1,100,-0.671
1576864524.056042,52998.667,8784,3,GY,1,100,-0.092
1576864524.097305,53033.333,8784,3,GY,1,100,-0.305
1576864524.138567,53068.000,8784,3,GY,1,100,0.824
1576864524.180227,53103.000,8802,3,GY,1,100,0.946
1576864524.221886,53138.000,8802,3,GY,1,100,-0.427
1576864524.263546,53173.000,8802,3,GY,1,100,0.031
1576864524.304808,53207.667,8818,3,GY,1,100,1.709
1576864524.346071,53242.333,8818,3,GY,1,100,-0.458
1576864524.387334,53277.000,8818,3,GY,1,100,0.641
1576864524.425025,53308.667,8836,3,GY,1,100,0.610
1576864524.462717,53340.333,8836,3,GY,1,100,-0.580
1576864524.500409,53372.000,8836,3,GY,1,100,0.275
1576864524.538895,53404.333,8854,3,GY,1,100,-0.641
1576864524.577380,53436.667,8854,3,GY,1,100,-0.549
1576864524.615865,53469.000,8854,3,GY,1,100,0.122
1576864524.661095,53507.000,8873,3,GY,1,100,0.610
1576864524.706326,53545.000,8873,3,GY,1,100,0.244
1576864524.751556,53583.000,8873,3,GY,1,100,-0.244
1576864524.792819,53617.667,8891,3,GY,1,100,0.549
1576864524.834081,53652.333,8891,3,GY,1,100,0.244
1576864524.875344,53687.000,8891,3,GY,1,100,-0.031
1576864524.916210,53721.333,8909,3,GY,1,100,0.122
1576864524.957076,53755.667,8909,3,GY,1,100,-0.183
1576864524.997941,53790.000,8909,3,GY,1,100,0.366
1576864525.035633,53821.667,8927,3,GY,1,100,0.366
1576864525.073325,53853.333,8927,3,GY,1,100,-0.641
1576864525.111017,53885.000,8927,3,GY,1,100,0.519
1576864525.148709,53916.667,8945,3,GY,1,100,2.136
1576864525.186401,53948.333,8945,3,GY,1,100,-0.671
1576864525.224092,53980.000,8945,3,GY,1,100,-0.824
1576864525.264958,54014.333,8962,3,GY,1,100,-0.427
1576864525.305824,54048.667,8962,3,GY,1,100,0.000
1576864525.346690,54083.000,8962,3,GY,1,100,0.183
1576864525.387953,54117.667,8980,3,GY,1,100,-0.427
1576864525.429215,54152.333,8980,3,GY,1,100,0.183
1576864525.470478,54187.000,8980,3,GY,1,100,0.397
1576864525.515708,54225.000,8996,3,GY,1,100,0.153
1576864525.560939,54263.000,8996,3,GY,1,100,-0.122
1576864525.606169,54301.000,8996,3,GY,1,100,2.808
1576864525.643861,54332.667,9015,3,GY,1,100,1.434
1576864525.681552,54364.333,9015,3,GY,1,100,-0.916
1576864525.719244,54396.000,9015,3,GY,1,100,0.244
1576864525.758126,54428.667,9033,3,GY,1,100,0.488
1576864525.797009,54461.333,9033,3,GY,1,100,0.397
1576864525.835891,54494.000,9033,3,GY,1,100,-1.312
1576864525.876756,54528.333,9051,3,GY,1,100,-0.397
1576864525.917622,54562.667,9051,3,GY,1,100,0.244
1576864525.958488,54597.000,9051,3,GY,1,100,-0.885
1576864525.999751,54631.667,9069,3,GY,1,100,-0.305
1576864526.041013,54666.333,9069,3,GY,1,100,-2.045
1576864526.082276,54701.000,9069,3,GY,1,100,-1.495
1576864526.123142,54735.333,9087,3,GY,1,100,-1.862
1576864526.164008,54769.667,9087,3,GY,1,100,-2.350
1576864526.204874,54804.000,9087,3,GY,1,100,-0.763
1576864526.243756,54836.667,9105,3,GY,1,100,-0.488
1576864526.282638,54869.333,9105,3,GY,1,100,-2.167
1576864526.321520,54902.000,9105,3,GY,1,100,-3.754
1576864526.362783,54936.667,9123,3,GY,1,100,-4.974
1576864526.404046,54971.333,9123,3,GY,1,100,-4.761
1576864526.445308,55006.000,9123,3,GY,1,100,-5.768
1576864526.486174,55040.333,9140,3,GY,1,100,-4.364
1576864526.527040,55074.667,9140,3,GY,1,100,-7.385
1576864526.567906,55109.000,9140,3,GY,1,100,-10.712
1576864526.608375,55143.000,9159,3,GY,1,100,-5.371
1576864526.648844,55177.000,9159,3,GY,1,100,1.282
1576864526.689313,55211.000,9159,3,GY,1,100,2.441
1576864526.730973,55246.000,9175,3,GY,1,100,-8.667
1576864526.772632,55281.000,9175,3,GY,1,100,-14.191
1576864526.814291,55316.000,9175,3,GY,1,100,-7.782
1576864526.851983,55347.667,9193,3,GY,1,100,-2.655
1576864526.889675,55379.333,9193,3,GY,1,100,-8.942
1576864526.927367,55411.000,9193,3,GY,1,100,-5.371
1576864526.965059,55442.667,9211,3,GY,1,100,2.777
1576864527.002751,55474.333,9211,3,GY,1,100,2.716
1576864527.040442,55506.000,9211,3,GY,1,100,1.343
1576864527.080118,55539.333,9229,3,GY,1,100,8.362
1576864527.119794,55572.667,9229,3,GY,1,100,5.890
1576864527.159469,55606.000,9229,3,GY,1,100,5.035
1576864527.204303,55643.667,9247,3,GY,1,100,12.604
1576864527.249136,55681.333,9247,3,GY,1,100,18.219
1576864527.293970,55719.000,9247,3,GY,1,100,15.839
1576864527.335232,55753.667,9265,3,GY,1,100,12.482
1576864527.376495,55788.333,9265,3,GY,1,100,2.747
1576864527.417758,55823.000,9265,3,GY,1,100,-4.822
1576864527.457036,55856.000,9283,3,GY,1,100,-5.890
1576864527.496315,55889.000,9283,3,GY,1,100,-9.033
1576864527.535594,55922.000,9283,3,GY,1,100,-15.961
1576864527.573286,55953.667,9301,3,GY,1,100,-16.388
1576864527.610978,55985.333,9301,3,GY,1,100,-18.005
1576864527.648670,56017.000,9301,3,GY,1,100,-23.224
1576864527.689139,56051.000,9320,3,GY,1,100,-29.846
1576864527.729608,56085.000,9320,3,GY,1,100,-41.504
1576864527.770077,56119.000,9320,3,GY,1,100,-37.384
1576864527.810943,56153.333,9337,3,GY,1,100,-30.426
1576864527.851809,56187.667,9337,3,GY,1,100,-28.839
1576864527.892675,56222.000,9337,3,GY,1,100,-27.679
1576864527.933938,56256.667,9355,3,GY,1,100,-25.208
1576864527.975200,56291.333,9355,3,GY,1,100,-13.885
1576864528.016463,56326.000,9355,3,GY,1,100,-3.815
1576864528.062883,56365.000,9371,2,GY,1,100,-1.892
1576864528.109304,56404.000,9371,2,GY,1,100,8.942
1576864528.147194,56435.833,9392,6,GY,1,100,11.871
1576864528.185084,56467.667,9392,6,GY,1,100,-1.556
1576864528.222974,56499.500,9392,6,GY,1,100,0.885
1576864528.260864,56531.333,9392,6,GY,1,100,-2.686
1576864528.298755,56563.167,9392,6,GY,1,100,-4.700
1576864528.336645,56595.000,9392,6,GY,1,100,-2.167
1576864528.377114,56629.000,9412,2,GY,1,100,-1.038
1576864528.417583,56663.000,9412,2,GY,1,100,-1.709
1576864528.458846,56697.667,9429,3,GY,1,100,0.732
1576864528.500108,56732.333,9429,3,GY,1,100,-11.932
1576864528.541371,56767.000,9429,3,GY,1,100,13.489
1576864528.582634,56801.667,9448,3,GY,1,100,4.272
1576864528.623897,56836.333,9448,3,GY,1,100,-28.870
1576864528.665159,56871.000,9448,3,GY,1,100,-11.810
1576864528.704438,56904.000,9464,3,GY,1,100,-4.700
1576864528.743717,56937.000,9464,3,GY,1,100,-4.211
1576864528.782996,56970.000,9464,3,GY,1,100,6.042
1576864528.825052,57005.333,9482,3,GY,1,100,3.540
1576864528.867108,57040.667,9482,3,GY,1,100,0.153
1576864528.909164,57076.000,9482,3,GY,1,100,-1.068
1576864528.948840,57109.333,9500,3,GY,1,100,-2.899
1576864528.988516,57142.667,9500,3,GY,1,100,2.289
1576864529.028191,57176.000,9500,3,GY,1,100,12.512
1576864529.069850,57211.000,9518,3,GY,1,100,-9.491
1576864529.111510,57246.000,9518,3,GY,1,100,4.364
1576864529.153169,57281.000,9518,3,GY,1,100,14.130
1576864529.194432,57315.667,9536,3,GY,1,100,-24.567
1576864529.235695,57350.333,9536,3,GY,1,100,-22.247
1576864529.276957,57385.000,9536,3,GY,1,100,-8.423
1576864529.317426,57419.000,9554,3,GY,1,100,-2.258
1576864529.357896,57453.000,9554,3,GY,1,100,10.590
1576864529.398365,57487.000,9554,3,GY,1,100,8.453
1576864529.436453,57519.000,9572,3,GY,1,100,2.472
1576864529.474542,57551.000,9572,3,GY,1,100,2.075
1576864529.512630,57583.000,9572,3,GY,1,100,2.350
1576864529.551909,57616.000,9590,3,GY,1,100,3.876
1576864529.591188,57649.000,9590,3,GY,1,100,-8.301
1576864529.630467,57682.000,9590,3,GY,1,100,9.125
1576864529.675301,57719.667,9608,3,GY,1,100,7.080
1576864529.720134,57757.333,9608,3,GY,1,100,-25.818
1576864529.764967,57795.000,9608,3,GY,1,100,-11.505
1576864529.802263,57826.333,9626,3,GY,1,100,5.615
1576864529.839558,57857.667,9626,3,GY,1,100,4.700
1576864529.876853,57889.000,9626,3,GY,1,100,3.448
1576864529.925059,57929.500,9642,2,GY,1,100,4.333
1576864529.973264,57970.000,9642,2,GY,1,100,10.681
1576864530.011055,58001.750,9660,4,GY,1,100,19.470
1576864530.048846,58033.500,9660,4,GY,1,100,15.259
1576864530.086637,58065.250,9660,4,GY,1,100,13.580
1576864530.124429,58097.000,9660,4,GY,1,100,11.566
1576864530.162914,58129.333,9678,3,GY,1,100,-4.578
1576864530.201399,58161.667,9678,3,GY,1,100,-2.197
1576864530.239885,58194.000,9678,3,GY,1,100,4.272
1576864530.280751,58228.333,9696,3,GY,1,100,0.000
1576864530.321616,58262.667,9696,3,GY,1,100,-1.709
1576864530.362482,58297.000,9696,3,GY,1,100,12.482
1576864530.402555,58330.667,9714,3,GY,1,100,16.693
1576864530.442627,58364.333,9714,3,GY,1,100,8.545
1576864530.482699,58398.000,9714,3,GY,1,100,13.031
1576864530.524954,58433.500,9732,2,GY,1,100,17.578
1576864530.567209,58469.000,9732,2,GY,1,100,17.853
1576864530.607975,58503.250,9751,4,GY,1,100,26.428
1576864530.648742,58537.500,9751,4,GY,1,100,21.088
1576864530.689509,58571.750,9751,4,GY,1,100,12.970
1576864530.730275,58606.000,9751,4,GY,1,100,14.191
1576864530.769554,58639.000,9769,3,GY,1,100,4.211
1576864530.808833,58672.000,9769,3,GY,1,100,2.441
1576864530.848112,58705.000,9769,3,GY,1,100,-5.859
1576864530.889374,58739.667,9786,3,GY,1,100,-7.263
1576864530.930637,58774.333,9786,3,GY,1,100,-6.897
1576864530.971900,58809.000,9786,3,GY,1,100,-4.517
1576864531.012766,58843.333,9804,3,GY,1,100,1.526
1576864531.053632,58877.667,9804,3,GY,1,100,7.446
1576864531.094497,58912.000,9804,3,GY,1,100,2.228
1576864531.136752,58947.500,9820,2,GY,1,100,-1.617
1576864531.179007,58983.000,9820,2,GY,1,100,-7.538
1576864531.217393,59015.250,9838,4,GY,1,100,-7.721
1576864531.255779,59047.500,9838,4,GY,1,100,-2.197
1576864531.294165,59079.750,9838,4,GY,1,100,-2.167
1576864531.332551,59112.000,9838,4,GY,1,100,-0.732
1576864531.370045,59143.500,9856,2,GY,1,100,6.226
1576864531.407538,59175.000,9856,2,GY,1,100,7.416
1576864531.449991,59210.667,9874,3,GY,1,100,2.960
1576864531.492444,59246.333,9874,3,GY,1,100,4.272
1576864531.534897,59282.000,9874,3,GY,1,100,3.906
1576864531.576556,59317.000,9893,3,GY,1,100,6.226
1576864531.618216,59352.000,9893,3,GY,1,100,11.200
1576864531.659875,59387.000,9893,3,GY,1,100,9.918
1576864531.700344,59421.000,9911,3,GY,1,100,7.202
1576864531.740813,59455.000,9911,3,GY,1,100,1.251
1576864531.781282,59489.000,9911,3,GY,1,100,-2.106
1576864531.821355,59522.667,9929,3,GY,1,100,-1.740
1576864531.861427,59556.333,9929,3,GY,1,100,-0.916
1576864531.901500,59590.000,9929,3,GY,1,100,-1.587
1576864531.939588,59622.000,9947,4,GY,1,100,-0.214
1576864531.977677,59654.000,9947,4,GY,1,100,-1.068
1576864532.015765,59686.000,9947,4,GY,1,100,-0.885
1576864532.053854,59718.000,9947,4,GY,1,100,0.122
1576864532.093530,59751.333,9965,3,GY,1,100,0.366
1576864532.133205,59784.667,9965,3,GY,1,100,2.350
1576864532.172881,59818.000,9965,3,GY,1,100,3.601
1576864532.221087,59858.500,9982,2,GY,1,100,3.998
1576864532.269293,59899.000,9982,2,GY,1,100,4.272
1576864532.309762,59933.000,10000,3,GY,1,100,2.594
1576864532.350231,59967.000,10000,3,GY,1,100,0.397
1576864532.390700,60001.000,10000,3,GY,1,100,-3.082
1576864532.431169,60035.000,10016,3,GY,1,100,-4.211
1576864532.471638,60069.000,10016,3,GY,1,100,-3.235
