EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1576864522.585267,51763.000,8557,1,B%,1,100, 1
1576864523.582712,52601.000,8717,1,B%,1,100, 1
1576864524.577777,53437.000,8859,1,B%,1,100, 1
1576864525.585934,54284.000,9001,1,B%,1,100, 1
1576864526.575047,55115.000,9145,1,B%,1,100, 1
1576864527.573683,55954.000,9306,1,B%,1,100, 1
1576864528.573509,56794.000,9434,1,B%,1,100, 1
1576864529.569763,57631.000,9595,1,B%,1,100, 1
1576864530.576731,58477.000,9737,1,B%,1,100, 1
1576864531.567034,59309.000,9879,1,B%,1,100, 1
1576864532.569240,60151.000,10039,1,B%,1,100, 1
1576864533.567876,60990.000,10183,1,B%,1,100, 1
1576864534.567701,61830.000,10329,1,B%,1,100, 1
1576864535.577049,62678.000,10471,1,B%,1,100, 1
1576864536.564972,63508.000,10616,1,B%,1,100, 1
1576864537.568369,64351.000,10776,1,B%,1,100, 1
1576864538.568194,65191.000,10918,1,B%,1,100, 1
1576864539.560878,66025.000,11060,1,B%,1,100, 1
1576864540.567846,66871.000,11210,1,B%,1,100, 1
1576864541.560530,67705.000,11352,1,B%,1,100, 1
1576864542.574639,68557.000,11512,1,B%,1,100, 1
1576864543.568513,69392.000,11656,1,B%,1,100, 1
1576864544.562387,70227.000,11799,1,B%,1,100, 1
1576864545.562213,71067.000,11959,1,B%,1,100, 1
1576864546.566800,71911.000,12086,1,B%,1,100, 1
1576864547.560674,72746.000,12248,1,B%,1,100, 1
1576864548.558119,73584.000,12390,1,B%,1,100, 1
1576864549.551993,74419.000,12532,1,B%,1,100, 1
1576864550.553009,75260.000,12692,1,B%,1,100, 1
1576864551.554025,76101.000,12836,1,B%,1,100, 1
1576864552.556231,76943.000,12982,1,B%,1,100, 1
1576864553.546535,77775.000,13128,1,B%,1,100, 1
1576864554.541600,78611.000,13271,1,B%,1,100, 1
1576864555.536664,79447.000,13413,1,B%,1,100, 1
1576864556.542441,80292.000,13573,1,B%,1,100, 1
1576864557.530364,81122.000,13717,1,B%,1,100, 1
1576864558.545663,81975.000,13859,1,B%,1,100, 1
1576864559.537157,82808.000,14006,1,B%,1,100, 1
1576864560.553647,83662.000,14168,1,B%,1,100, 1
1576864561.533238,84485.000,14311,1,B%,1,100, 1
1576864562.540205,85331.000,14453,1,B%,1,100, 1
1576864563.545982,86176.000,14613,1,B%,1,100, 1
1576864564.549378,87019.000,14755,1,B%,1,100, 1
1576864565.551584,87861.000,14903,1,B%,1,100, 1
1576864566.543078,88694.000,15045,1,B%,1,100, 1
1576864567.540524,89532.000,15187,1,B%,1,100, 1
1576864568.545110,90376.000,15349,1,B%,1,100, 1
1576864569.549697,91220.000,15491,1,B%,1,100, 1
1576864570.542381,92054.000,15634,1,B%,1,100, 1
1576864571.542207,92894.000,15783,1,B%,1,100, 1
1576864572.544413,93736.000,15926,1,B%,1,100, 1
1576864573.540668,94573.000,16068,1,B%,1,100, 1
1576864574.534542,95408.000,16228,1,B%,1,100, 1
1576864575.547461,96259.000,16370,1,B%,1,100, 1
1576864576.536574,97090.000,16514,1,B%,1,100, 1
1576864577.549493,97941.000,16659,1,B%,1,100, 1
1576864578.536225,98770.000,16803,1,B%,1,100, 1
1576864579.542002,99615.000,16964,1,B%,1,100, 1
1576864580.531116,100446.000,17106,1,B%,1,100, 1
1576864581.539273,101293.000,17248,1,B%,1,100, 1
1576864582.537908,102132.000,17408,1,B%,1,100, 1
1576864583.540115,102974.000,17556,1,B%,1,100, 1
1576864584.548272,103821.000,17698,1,B%,1,100, 1
1576864585.539766,104654.000,17840,1,B%,1,100, 1
1576864586.549114,105502.000,18002,1,B%,1,100, 1
1576864587.535846,106331.000,18145,1,B%,1,100, 1
1576864588.544004,107178.000,18287,1,B%,1,100, 1
1576864589.534307,108010.000,18436,1,B%,1,100, 1
1576864590.544846,108859.000,18578,1,B%,1,100, 1
1576864591.539910,109695.000,18720,1,B%,1,100, 1
1576864592.543307,110538.000,18880,1,B%,1,100, 1
1576864593.545513,111380.000,19022,1,B%,1,100, 1
1576864594.548909,112223.000,19184,1,B%,1,100, 1
1576864595.539213,113055.000,19312,1,B%,1,100, 1
1576864596.555702,113909.000,19472,1,B%,1,100, 1
1576864597.550767,114745.000,19616,1,B%,1,100, 1
1576864598.555354,115589.000,19759,1,B%,1,100, 1
1576864599.543277,116419.000,19901,1,B%,1,100, 1
1576864600.539531,117256.000,20061,1,B%,1,100, 1
1576864601.545308,118101.000,20211,1,B%,1,100, 1
1576864602.541563,118938.000,20353,1,B%,1,100, 1
1576864603.547340,119783.000,20495,1,B%,1,100, 1
1576864604.540024,120617.000,20639,1,B%,1,100, 1
1576864605.546992,121463.000,20800,1,B%,1,100, 1
1576864606.542056,122299.000,20942,1,B%,1,100, 1
1576864607.544262,123141.000,21090,1,B%,1,100, 1
1576864608.546468,123983.000,21233,1,B%,1,100, 1
1576864609.551055,124827.000,21393,1,B%,1,100, 1
1576864610.541359,125659.000,21535,1,B%,1,100, 1
1576864611.539994,126498.000,21677,1,B%,1,100, 1
1576864612.538630,127337.000,21821,1,B%,1,100, 1
1576864613.544407,128182.000,21967,1,B%,1,100, 1
1576864614.531139,129011.000,22111,1,B%,1,100, 1
1576864615.533345,129853.000,22272,1,B%,1,100, 1
1576864616.537932,130697.000,22414,1,B%,1,100, 1
1576864617.536568,131536.000,22556,1,B%,1,100, 1
1576864618.528061,132369.000,22716,1,B%,1,100, 1
1576864619.520746,133203.000,22846,1,B%,1,100, 1
1576864620.527713,134049.000,23008,1,B%,1,100, 1
1576864621.527539,134889.000,23152,1,B%,1,100, 1
1576864622.541647,135741.000,23312,1,B%,1,100, 1
1576864623.534331,136575.000,23455,1,B%,1,100, 1
1576864624.534157,137415.000,23597,1,B%,1,100, 1
1576864625.524461,138247.000,23742,1,B%,1,100, 1
1576864626.529047,139091.000,23886,1,B%,1,100, 1
1576864627.525302,139928.000,24028,1,B%,1,100, 1
1576864628.534650,140776.000,24188,1,B%,1,100, 1
1576864629.520192,141604.000,24332,1,B%,1,100, 1
1576864630.536682,142458.000,24474,1,B%,1,100, 1
1576864631.543649,143304.000,24638,1,B%,1,100, 1
1576864632.541094,144142.000,24782,1,B%,1,100, 1
1576864633.532588,144975.000,24927,1,B%,1,100, 1
1576864634.531223,145814.000,25069,1,B%,1,100, 1
1576864635.532239,146655.000,25211,1,B%,1,100, 1
1576864636.533255,147496.000,25371,1,B%,1,100, 1
1576864637.529510,148333.000,25515,1,B%,1,100, 1
1576864638.518623,149164.000,25662,1,B%,1,100, 1
1576864639.519639,150005.000,25806,1,B%,1,100, 1
1576864640.512323,150839.000,25949,1,B%,1,100, 1
1576864641.520481,151686.000,26109,1,B%,1,100, 1
1576864642.533400,152537.000,26251,1,B%,1,100, 1
1576864643.527274,153372.000,26393,1,B%,1,100, 1
1576864644.521148,154207.000,26541,1,B%,1,100, 1
1576864645.506691,155035.000,26683,1,B%,1,100, 1
1576864646.513658,155881.000,26843,1,B%,1,100, 1
