EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1576864522.242470,51475.000,8499,12,GZ,1,100,-0.305
1576864522.242470,51475.000,8499,12,GZ,1,100,0.000
1576864522.242470,51475.000,8499,12,GZ,1,100,0.275
1576864522.242470,51475.000,8499,12,GZ,1,100,-1.648
1576864522.242470,51475.000,8499,12,GZ,1,100,0.702
1576864522.242470,51475.000,8499,12,GZ,1,100,-1.495
1576864522.242470,51475.000,8499,12,GZ,1,100,-7.294
1576864522.242470,51475.000,8499,12,GZ,1,100,-9.125
1576864522.242470,51475.000,8499,12,GZ,1,100,-11.902
1576864522.242470,51475.000,8499,12,GZ,1,100,-13.794
1576864522.242470,51475.000,8499,12,GZ,1,100,-8.911
1576864522.242470,51475.000,8499,12,GZ,1,100,-8.698
1576864522.283732,51509.667,8517,3,GZ,1,100,-10.223
1576864522.324995,51544.333,8517,3,GZ,1,100,-10.284
1576864522.366257,51579.000,8517,3,GZ,1,100,-0.031
1576864522.407917,51614.000,8535,2,GZ,1,100,0.275
1576864522.449576,51649.000,8535,2,GZ,1,100,1.526
1576864522.488558,51681.750,8553,4,GZ,1,100,0.549
1576864522.527539,51714.500,8553,4,GZ,1,100,2.258
1576864522.566520,51747.250,8553,4,GZ,1,100,-0.214
1576864522.605501,51780.000,8553,4,GZ,1,100,-10.468
1576864522.643987,51812.333,8572,3,GZ,1,100,-9.491
1576864522.682472,51844.667,8572,3,GZ,1,100,-7.172
1576864522.720958,51877.000,8572,3,GZ,1,100,-3.448
1576864522.761427,51911.000,8589,3,GZ,1,100,-0.488
1576864522.801896,51945.000,8589,3,GZ,1,100,-7.050
1576864522.842365,51979.000,8589,3,GZ,1,100,-6.348
1576864522.883628,52013.667,8607,3,GZ,1,100,-2.563
1576864522.924890,52048.333,8607,3,GZ,1,100,0.153
1576864522.966153,52083.000,8607,3,GZ,1,100,4.395
1576864523.007416,52117.667,8623,3,GZ,1,100,4.150
1576864523.048678,52152.333,8623,3,GZ,1,100,3.448
1576864523.089941,52187.000,8623,3,GZ,1,100,4.272
1576864523.133386,52223.500,8641,2,GZ,1,100,4.822
1576864523.176831,52260.000,8641,2,GZ,1,100,6.561
1576864523.214919,52292.000,8659,4,GZ,1,100,7.385
1576864523.253008,52324.000,8659,4,GZ,1,100,5.829
1576864523.291096,52356.000,8659,4,GZ,1,100,0.580
1576864523.329185,52388.000,8659,4,GZ,1,100,-2.136
1576864523.370051,52422.333,8677,3,GZ,1,100,-1.740
1576864523.410917,52456.667,8677,3,GZ,1,100,-1.709
