EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1576864522.147248,51395.000,8491,1,T0,1,100,26.869
1576864522.285319,51511.000,8509,1,T0,1,100,26.848
1576864522.418629,51623.000,8527,1,T0,1,100,26.896
1576864522.554320,51737.000,8545,1,T0,1,100,26.890
1576864522.684059,51846.000,8564,1,T0,1,100,26.869
1576864522.811418,51953.000,8582,1,T0,1,100,26.874
1576864522.950679,52070.000,8599,1,T0,1,100,26.848
1576864523.089941,52187.000,8633,1,T0,1,100,26.842
1576864523.214919,52292.000,8651,1,T0,1,100,26.858
1576864523.344658,52401.000,8669,1,T0,1,100,26.874
1576864523.482729,52517.000,8687,1,T0,1,100,26.853
1576864523.616040,52629.000,8705,1,T0,1,100,26.858
1576864523.751730,52743.000,8724,1,T0,1,100,26.869
1576864523.877899,52849.000,8742,1,T0,1,100,26.831
1576864524.007638,52958.000,8760,1,T0,1,100,26.874
1576864524.143329,53072.000,8778,1,T0,1,100,26.826
1576864524.283780,53190.000,8795,1,T0,1,100,26.858
1576864524.417090,53302.000,8829,1,T0,1,100,26.842
1576864524.544449,53409.000,8847,1,T0,1,100,26.848
1576864524.677759,53521.000,8866,1,T0,1,100,26.831
1576864524.814640,53636.000,8884,1,T0,1,100,26.874
1576864524.952711,53752.000,8902,1,T0,1,100,26.874
1576864525.082451,53861.000,8920,1,T0,1,100,26.864
1576864525.207429,53966.000,8938,1,T0,1,100,26.853
1576864525.343119,54080.000,8956,1,T0,1,100,26.831
1576864525.478810,54194.000,8973,1,T0,1,100,26.848
1576864525.618072,54311.000,9008,1,T0,1,100,26.853
1576864525.744240,54417.000,9026,1,T0,1,100,26.880
1576864525.877550,54529.000,9044,1,T0,1,100,26.842
1576864526.010860,54641.000,9062,1,T0,1,100,26.853
1576864526.148931,54757.000,9080,1,T0,1,100,26.799
1576864526.284622,54871.000,9098,1,T0,1,100,26.864
1576864526.408410,54975.000,9116,1,T0,1,100,26.858
1576864526.541720,55087.000,9134,1,T0,1,100,26.853
1576864526.679791,55203.000,9152,1,T0,1,100,26.842
1576864526.814291,55316.000,9186,1,T0,1,100,26.874
1576864526.941650,55423.000,9204,1,T0,1,100,26.880
1576864527.069009,55530.000,9222,1,T0,1,100,26.848
