EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1576864522.179385,51422.000,8489,2,EL,1,100,0.255557
1576864522.179385,51422.000,8489,2,EL,1,100,0.258094
1576864522.248421,51480.000,8507,2,EL,1,100,0.258215
1576864522.317456,51538.000,8507,2,EL,1,100,0.259021
1576864522.385897,51595.500,8525,2,EL,1,100,0.259222
1576864522.454337,51653.000,8525,2,EL,1,100,0.259504
1576864522.519802,51708.000,8543,2,EL,1,100,0.259988
1576864522.585267,51763.000,8543,2,EL,1,100,0.260552
1576864522.649541,51817.000,8562,2,EL,1,100,0.260955
1576864522.713816,51871.000,8562,2,EL,1,100,0.260632
1576864522.779281,51926.000,8580,1,EL,1,100,0.260995
1576864522.848316,51984.000,8597,2,EL,1,100,0.261317
1576864522.917352,52042.000,8597,2,EL,1,100,0.261639
1576864522.986387,52100.000,8615,2,EL,1,100,0.262203
1576864523.055423,52158.000,8615,2,EL,1,100,0.261801
1576864523.119698,52212.000,8631,2,EL,1,100,0.261478
1576864523.183972,52266.000,8631,2,EL,1,100,0.260834
1576864523.247651,52319.500,8649,2,EL,1,100,0.261156
1576864523.311331,52373.000,8649,2,EL,1,100,0.260874
1576864523.377986,52429.000,8667,1,EL,1,100,0.260391
1576864523.446426,52486.500,8685,2,EL,1,100,0.259988
1576864523.514867,52544.000,8685,2,EL,1,100,0.259948
1576864523.583307,52601.500,8703,2,EL,1,100,0.259907
1576864523.651748,52659.000,8703,2,EL,1,100,0.259545
1576864523.716617,52713.500,8722,2,EL,1,100,0.259907
1576864523.781487,52768.000,8722,2,EL,1,100,0.259746
1576864523.845166,52821.500,8740,2,EL,1,100,0.259263
1576864523.908846,52875.000,8740,2,EL,1,100,0.259263
1576864523.975501,52931.000,8758,1,EL,1,100,0.258739
1576864524.042156,52987.000,8776,2,EL,1,100,0.259464
1576864524.108811,53043.000,8776,2,EL,1,100,0.259061
1576864524.179037,53102.000,8793,2,EL,1,100,0.259182
1576864524.249263,53161.000,8793,2,EL,1,100,0.259222
1576864524.318298,53219.000,8811,2,EL,1,100,0.259021
1576864524.387334,53277.000,8811,2,EL,1,100,0.258538
1576864524.449823,53329.500,8827,2,EL,1,100,0.259303
1576864524.512312,53382.000,8827,2,EL,1,100,0.258658
1576864524.577777,53437.000,8845,1,EL,1,100,0.258215
1576864524.643836,53492.500,8864,2,EL,1,100,0.258417
1576864524.709897,53548.000,8864,2,EL,1,100,0.258175
1576864524.779527,53606.500,8882,2,EL,1,100,0.257933
1576864524.849158,53665.000,8882,2,EL,1,100,0.257772
1576864524.918789,53723.500,8900,2,EL,1,100,0.258054
1576864524.988419,53782.000,8900,2,EL,1,100,0.258296
1576864525.049718,53833.500,8918,2,EL,1,100,0.257611
1576864525.111017,53885.000,8918,2,EL,1,100,0.257772
1576864525.175887,53939.500,8936,2,EL,1,100,0.258135
1576864525.240756,53994.000,8936,2,EL,1,100,0.257732
1576864525.305031,54048.000,8954,1,EL,1,100,0.257611
1576864525.374661,54106.500,8971,2,EL,1,100,0.257772
1576864525.444292,54165.000,8971,2,EL,1,100,0.258215
1576864525.515113,54224.500,8989,2,EL,1,100,0.257893
1576864525.585934,54284.000,8989,2,EL,1,100,0.256604
1576864525.649019,54337.000,9006,2,EL,1,100,0.257208
1576864525.712103,54390.000,9006,2,EL,1,100,0.257812
1576864525.776377,54444.000,9024,2,EL,1,100,0.257812
1576864525.840652,54498.000,9024,2,EL,1,100,0.256967
1576864525.908497,54555.000,9042,1,EL,1,100,0.257450
1576864525.976342,54612.000,9060,2,EL,1,100,0.257732
