EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1576863843.723149,41330.000,6800,7,PI,1,100,194355
1576863843.723149,41330.000,6800,7,PI,1,100,194517
1576863843.723149,41330.000,6800,7,PI,1,100,194541
1576863843.723149,41330.000,6800,7,PI,1,100,194567
1576863843.723149,41330.000,6800,7,PI,1,100,194581
1576863843.723149,41330.000,6800,7,PI,1,100,194611
1576863843.723149,41330.000,6800,7,PI,1,100,194649
1576863843.761410,41362.250,6818,4,PI,1,100,194650
1576863843.799670,41394.500,6818,4,PI,1,100,194677
1576863843.837931,41426.750,6818,4,PI,1,100,194693
1576863843.876191,41459.000,6818,4,PI,1,100,194711
1576863843.916528,41493.000,6834,2,PI,1,100,194731
1576863843.956865,41527.000,6834,2,PI,1,100,194746
1576863843.998388,41562.000,6852,3,PI,1,100,194781
1576863844.039911,41597.000,6852,3,PI,1,100,194809
1576863844.081434,41632.000,6852,3,PI,1,100,194829
1576863844.122562,41666.667,6870,3,PI,1,100,194857
1576863844.163690,41701.333,6870,3,PI,1,100,194829
1576863844.204818,41736.000,6870,3,PI,1,100,194743
1576863844.245550,41770.333,6889,3,PI,1,100,194448
1576863844.286282,41804.667,6889,3,PI,1,100,194208
1576863844.327014,41839.000,6889,3,PI,1,100,194139
1576863844.364188,41870.333,6907,3,PI,1,100,194115
1576863844.401361,41901.667,6907,3,PI,1,100,194083
1576863844.438534,41933.000,6907,3,PI,1,100,194030
1576863844.477684,41966.000,6925,3,PI,1,100,194046
1576863844.516835,41999.000,6925,3,PI,1,100,194137
1576863844.555985,42032.000,6925,3,PI,1,100,194187
1576863844.596718,42066.333,6943,3,PI,1,100,194145
1576863844.637450,42100.667,6943,3,PI,1,100,194111
1576863844.678182,42135.000,6943,3,PI,1,100,194190
1576863844.719310,42169.667,6960,3,PI,1,100,194261
1576863844.760437,42204.333,6960,3,PI,1,100,194281
1576863844.801565,42239.000,6960,3,PI,1,100,194286
1576863844.842298,42273.333,6978,3,PI,1,100,194311
1576863844.883030,42307.667,6978,3,PI,1,100,194357
1576863844.923762,42342.000,6978,3,PI,1,100,194353
1576863844.961726,42374.000,6994,3,PI,1,100,194389
1576863844.999690,42406.000,6994,3,PI,1,100,194429
1576863845.037654,42438.000,6994,3,PI,1,100,194463
1576863845.076805,42471.000,7012,4,PI,1,100,194480
1576863845.115955,42504.000,7012,4,PI,1,100,194489
1576863845.155105,42537.000,7012,4,PI,1,100,194534
1576863845.194256,42570.000,7012,4,PI,1,100,194586
