EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1576863849.697742,46366.000,7691,2,RD,1,100,TL
1576863849.697742,46366.000,7691,2,RD,1,100,TU
1576863852.727748,48920.000,8587,2,RD,1,100,TL
1576863855.757754,51474.000,8587,2,RD,1,100,TU
1576863858.787760,54028.000,9485,2,RD,1,100,TL
1576863861.817766,56582.000,9485,2,RD,1,100,TU
1576863864.847772,59136.000,10381,2,RD,1,100,TL
1576863867.877778,61690.000,10381,2,RD,1,100,TU
1576863870.907784,64244.000,11279,2,RD,1,100,TL
1576863873.937790,66798.000,11279,2,RD,1,100,TU
1576863876.967796,69352.000,12175,2,RD,1,100,TL
1576863879.997802,71906.000,12175,2,RD,1,100,TU
1576863883.027808,74460.000,13072,2,RD,1,100,TL
1576863886.057814,77014.000,13072,2,RD,1,100,TU
1576863889.087820,79568.000,13968,2,RD,1,100,TL
1576863892.117826,82122.000,13968,2,RD,1,100,TU
1576863895.147832,84676.000,14865,2,RD,1,100,TL
1576863898.177838,87230.000,14865,2,RD,1,100,TU
1576863901.207844,89784.000,15761,2,RD,1,100,TL
1576863904.237850,92338.000,15761,2,RD,1,100,TU
1576863907.268449,94892.500,16657,2,RD,1,100,TL
1576863910.299048,97447.000,16657,2,RD,1,100,TU
1576863913.329054,100001.000,17553,2,RD,1,100,TL
1576863916.359060,102555.000,17553,2,RD,1,100,TU
1576863919.389066,105109.000,18448,2,RD,1,100,TL
1576863922.419072,107663.000,18448,2,RD,1,100,TU
1576863925.449078,110217.000,19344,2,RD,1,100,TL
1576863928.479084,112771.000,19344,2,RD,1,100,TU
1576863931.509090,115325.000,20240,2,RD,1,100,TL
1576863934.539096,117879.000,20240,2,RD,1,100,TU
1576863937.569102,120433.000,21136,2,RD,1,100,TL
1576863940.599108,122987.000,21136,2,RD,1,100,TU
1576863943.629114,125541.000,22033,2,RD,1,100,TL
1576863946.659120,128095.000,22033,2,RD,1,100,TU
1576863949.689126,130649.000,22929,2,RD,1,100,TL
1576863952.719132,133203.000,22929,2,RD,1,100,TU
1576863955.749138,135757.000,23772,2,RD,1,100,TL
1576863958.779144,138311.000,23772,2,RD,1,100,TU
1576863961.809150,140865.000,24668,2,RD,1,100,TL
1576863964.839156,143419.000,24668,2,RD,1,100,TU
1576863968.863346,146811.000,25051,2,RD,1,100,TL
1576863972.887535,150203.000,25051,2,RD,1,100,TU
1576863975.917541,152757.000,25522,2,RD,1,100,TL
