EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1574713005.766661,131496.000,22550,1,T0,1,100,27.314
1574713005.893863,131603.000,22568,1,T0,1,100,27.293
1574713006.027009,131715.000,22587,1,T0,1,100,27.309
1574713006.166098,131832.000,22605,1,T0,1,100,27.298
1574713006.305188,131949.000,22623,1,T0,1,100,27.287
1574713006.431201,132055.000,22641,1,T0,1,100,27.293
1574713006.560781,132164.000,22659,1,T0,1,100,27.319
1574713006.696304,132278.000,22676,1,T0,1,100,27.325
1574713006.833016,132393.000,22694,1,T0,1,100,27.260
1574713006.969728,132508.000,22728,1,T0,1,100,27.287
1574713007.098119,132616.000,22747,1,T0,1,100,27.260
1574713007.226510,132724.000,22765,1,T0,1,100,27.346
1574713007.363222,132839.000,22783,1,T0,1,100,27.330
1574713007.502311,132956.000,22801,1,T0,1,100,27.325
1574713007.634269,133067.000,22819,1,T0,1,100,27.352
1574713007.760282,133173.000,22837,1,T0,1,100,27.336
1574713007.896994,133288.000,22855,1,T0,1,100,27.314
1574713008.031328,133401.000,22872,1,T0,1,100,27.319
1574713008.170418,133518.000,22907,1,T0,1,100,27.309
1574713008.299998,133627.000,22925,1,T0,1,100,27.319
1574713008.426010,133733.000,22943,1,T0,1,100,27.309
1574713008.561534,133847.000,22961,1,T0,1,100,27.394
1574713008.701813,133965.000,22979,1,T0,1,100,27.362
1574713008.838525,134080.000,22997,1,T0,1,100,27.314
1574713008.960971,134183.000,23015,1,T0,1,100,27.352
1574713009.094117,134295.000,23034,1,T0,1,100,27.287
1574713009.232018,134411.000,23051,1,T0,1,100,27.346
1574713009.368730,134526.000,23085,1,T0,1,100,27.325
1574713009.500687,134637.000,23103,1,T0,1,100,27.330
1574713009.625511,134742.000,23121,1,T0,1,100,27.368
1574713009.761035,134856.000,23139,1,T0,1,100,27.389
1574713009.895370,134969.000,23157,1,T0,1,100,27.341
1574713010.033270,135085.000,23175,1,T0,1,100,27.373
1574713010.160472,135192.000,23194,1,T0,1,100,27.335
1574713010.291240,135302.000,23212,1,T0,1,100,27.389
1574713010.422009,135412.000,23229,1,T0,1,100,27.352
1574713010.559910,135528.000,23263,1,T0,1,100,27.400
1574713010.698999,135645.000,23281,1,T0,1,100,27.368
1574713010.823824,135750.000,23299,1,T0,1,100,27.368
1574713010.953403,135859.000,23317,1,T0,1,100,27.384
1574713011.091304,135975.000,23336,1,T0,1,100,27.373
1574713011.224450,136087.000,23354,1,T0,1,100,27.352
1574713011.359973,136201.000,23372,1,T0,1,100,27.368
1574713011.487175,136308.000,23390,1,T0,1,100,27.362
1574713011.617943,136418.000,23408,1,T0,1,100,27.400
1574713011.754655,136533.000,23425,1,T0,1,100,27.352
1574713011.893745,136650.000,23446,1,T0,1,100,27.384
1574713012.020947,136757.000,23466,1,T0,1,100,27.357
1574713012.146960,136863.000,23485,1,T0,1,100,27.389
1574713012.286050,136980.000,23503,1,T0,1,100,27.389
1574713012.423951,137096.000,23520,1,T0,1,100,27.346
1574713012.558285,137209.000,23554,1,T0,1,100,27.341
1574713012.684298,137315.000,23572,1,T0,1,100,27.384
1574713012.813878,137424.000,23590,1,T0,1,100,27.394
1574713012.950590,137539.000,23608,1,T0,1,100,27.400
1574713013.086113,137653.000,23627,1,T0,1,100,27.389
1574713013.219259,137765.000,23645,1,T0,1,100,27.384
1574713013.345272,137871.000,23663,1,T0,1,100,27.394
1574713013.477229,137982.000,23681,1,T0,1,100,27.389
1574713013.615130,138098.000,23698,1,T0,1,100,27.373
1574713013.756598,138217.000,23732,1,T0,1,100,27.378
1574713013.887366,138327.000,23750,1,T0,1,100,27.378
1574713014.012190,138432.000,23769,1,T0,1,100,27.378
1574713014.148902,138547.000,23787,1,T0,1,100,27.411
1574713014.285614,138662.000,23805,1,T0,1,100,27.416
1574713014.422327,138777.000,23823,1,T0,1,100,27.384
1574713014.549528,138884.000,23841,1,T0,1,100,27.405
1574713014.677919,138992.000,23859,1,T0,1,100,27.384
1574713014.811065,139104.000,23877,1,T0,1,100,27.421
1574713014.948966,139220.000,23894,1,T0,1,100,27.378
1574713015.085678,139335.000,23929,1,T0,1,100,27.470
1574713015.211691,139441.000,23947,1,T0,1,100,27.421
1574713015.342459,139551.000,23965,1,T0,1,100,27.416
1574713015.480360,139667.000,23983,1,T0,1,100,27.394
1574713015.618261,139783.000,24001,1,T0,1,100,27.400
1574713015.749029,139893.000,24019,1,T0,1,100,27.394
1574713015.875042,139999.000,24037,1,T0,1,100,27.394
1574713016.010566,140113.000,24055,1,T0,1,100,27.416
1574713016.149655,140230.000,24073,1,T0,1,100,27.411
1574713016.285179,140344.000,24107,1,T0,1,100,27.427
1574713016.411192,140450.000,24125,1,T0,1,100,27.400
1574713016.541960,140560.000,24143,1,T0,1,100,27.448
1574713016.676295,140673.000,24161,1,T0,1,100,27.448
1574713016.814196,140789.000,24179,1,T0,1,100,27.432
1574713016.952096,140905.000,24197,1,T0,1,100,27.416
1574713017.079298,141012.000,24216,1,T0,1,100,27.443
1574713017.206500,141119.000,24234,1,T0,1,100,27.416
1574713017.344401,141235.000,24251,1,T0,1,100,27.432
1574713017.482302,141351.000,24285,1,T0,1,100,27.421
1574713017.614259,141462.000,24303,1,T0,1,100,27.453
1574713017.741461,141569.000,24321,1,T0,1,100,27.405
1574713017.875201,141681.500,24342,2,T0,1,100,27.421
1574713018.008941,141794.000,24342,2,T0,1,100,27.427
1574713018.149220,141912.000,24379,1,T0,1,100,27.464
1574713018.277611,142020.000,24397,1,T0,1,100,27.421
1574713018.402435,142125.000,24415,1,T0,1,100,27.432
1574713018.539147,142240.000,24433,1,T0,1,100,27.443
1574713018.678237,142357.000,24451,1,T0,1,100,27.448
1574713018.816138,142473.000,24469,1,T0,1,100,27.443
1574713018.940962,142578.000,24487,1,T0,1,100,27.464
1574713019.070541,142687.000,24506,1,T0,1,100,27.475
1574713019.207253,142802.000,24524,1,T0,1,100,27.443
1574713019.341588,142915.000,24541,1,T0,1,100,27.437
1574713019.473545,143026.000,24575,1,T0,1,100,27.416
1574713019.598369,143131.000,24593,1,T0,1,100,27.443
1574713019.737459,143248.000,24611,1,T0,1,100,27.448
1574713019.870605,143360.000,24629,1,T0,1,100,27.437
1574713020.008506,143476.000,24647,1,T0,1,100,27.464
1574713020.134519,143582.000,24666,1,T0,1,100,27.470
1574713020.266476,143693.000,24684,1,T0,1,100,27.432
1574713020.391300,143798.000,24702,1,T0,1,100,27.491
1574713020.524446,143910.000,24720,1,T0,1,100,27.475
1574713020.661158,144025.000,24737,1,T0,1,100,27.453
1574713020.796681,144139.000,24771,1,T0,1,100,27.459
1574713020.931016,144252.000,24789,1,T0,1,100,27.448
1574713021.059407,144360.000,24808,1,T0,1,100,27.453
1574713021.188986,144469.000,24826,1,T0,1,100,27.448
1574713021.328076,144586.000,24844,1,T0,1,100,27.507
1574713021.468354,144704.000,24862,1,T0,1,100,27.448
1574713021.593179,144809.000,24880,1,T0,1,100,27.448
1574713021.723947,144919.000,24897,1,T0,1,100,27.464
1574713021.858281,145032.000,24915,1,T0,1,100,27.475
1574713021.991427,145144.000,24950,1,T0,1,100,27.464
1574713022.131706,145262.000,24968,1,T0,1,100,27.491
1574713022.258908,145369.000,24986,1,T0,1,100,27.459
1574713022.388487,145478.000,25004,1,T0,1,100,27.470
1574713022.522821,145591.000,25022,1,T0,1,100,27.470
1574713022.663100,145709.000,25040,1,T0,1,100,27.475
1574713022.795057,145820.000,25058,1,T0,1,100,27.491
1574713022.921070,145926.000,25075,1,T0,1,100,27.453
1574713023.055405,146039.000,25094,1,T0,1,100,27.491
1574713023.193306,146155.000,25128,1,T0,1,100,27.470
1574713023.331207,146271.000,25146,1,T0,1,100,27.480
1574713023.457220,146377.000,25164,1,T0,1,100,27.480
1574713023.583233,146483.000,25182,1,T0,1,100,27.502
1574713023.723511,146601.000,25200,1,T0,1,100,27.480
1574713023.862601,146718.000,25218,1,T0,1,100,27.491
1574713023.999313,146833.000,25239,1,T0,1,100,27.475
1574713024.139592,146951.000,25260,1,T0,1,100,27.475
1574713024.272738,147063.000,25278,1,T0,1,100,27.480
1574713024.396373,147167.000,25296,1,T0,1,100,27.502
1574713024.535463,147284.000,25314,1,T0,1,100,27.502
1574713024.666231,147394.000,25332,1,T0,1,100,27.459
1574713024.799377,147506.000,25349,1,T0,1,100,27.459
1574713024.939656,147624.000,25383,1,T0,1,100,27.453
1574713025.076368,147739.000,25402,1,T0,1,100,27.502
1574713025.200003,147843.000,25420,1,T0,1,100,27.486
1574713025.333149,147955.000,25438,1,T0,1,100,27.459
1574713025.468672,148069.000,25456,1,T0,1,100,27.491
1574713025.603007,148182.000,25474,1,T0,1,100,27.480
1574713025.734964,148293.000,25492,1,T0,1,100,27.496
1574713025.860977,148399.000,25510,1,T0,1,100,27.502
1574713025.991745,148509.000,25528,1,T0,1,100,27.475
1574713026.129646,148625.000,25546,1,T0,1,100,27.448
1574713026.271113,148744.000,25580,1,T0,1,100,27.523
1574713026.397126,148850.000,25598,1,T0,1,100,27.496
1574713026.525517,148958.000,25616,1,T0,1,100,27.502
1574713026.663418,149074.000,25634,1,T0,1,100,27.512
1574713026.800130,149189.000,25652,1,T0,1,100,27.491
1574713026.933276,149301.000,25670,1,T0,1,100,27.507
1574713027.058100,149406.000,25689,1,T0,1,100,27.523
1574713027.190057,149517.000,25707,1,T0,1,100,27.523
1574713027.329147,149634.000,25724,1,T0,1,100,27.491
1574713027.463482,149747.000,25758,1,T0,1,100,27.523
1574713027.593061,149856.000,25776,1,T0,1,100,27.491
1574713027.721452,149964.000,25794,1,T0,1,100,27.539
1574713027.860541,150081.000,25812,1,T0,1,100,27.512
1574713027.987743,150188.000,25830,1,T0,1,100,27.550
1574713028.126833,150305.000,25849,1,T0,1,100,27.518
1574713028.264734,150421.000,25867,1,T0,1,100,27.518
1574713028.399069,150534.000,25884,1,T0,1,100,27.534
1574713028.527459,150642.000,25902,1,T0,1,100,27.529
1574713028.659416,150753.000,25936,1,T0,1,100,27.529
1574713028.793751,150866.000,25954,1,T0,1,100,27.566
1574713028.934029,150984.000,25972,1,T0,1,100,27.539
1574713029.064797,151094.000,25991,1,T0,1,100,27.545
1574713029.187244,151197.000,26009,1,T0,1,100,27.529
