EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1574713005.865331,131579.000,22544,6,PI,1,100,190371
1574713005.865331,131579.000,22544,6,PI,1,100,190432
1574713005.865331,131579.000,22544,6,PI,1,100,190514
1574713005.865331,131579.000,22544,6,PI,1,100,190946
1574713005.865331,131579.000,22544,6,PI,1,100,191020
1574713005.865331,131579.000,22544,6,PI,1,100,191121
1574713005.904958,131612.333,22562,3,PI,1,100,191238
1574713005.944585,131645.667,22562,3,PI,1,100,191323
1574713005.984212,131679.000,22562,3,PI,1,100,191033
1574713006.025027,131713.333,22581,3,PI,1,100,190393
1574713006.065843,131747.667,22581,3,PI,1,100,190121
1574713006.106658,131782.000,22581,3,PI,1,100,190104
1574713006.148266,131817.000,22599,2,PI,1,100,190084
1574713006.189874,131852.000,22599,2,PI,1,100,190029
1574713006.235049,131890.000,22617,3,PI,1,100,189988
1574713006.280223,131928.000,22617,3,PI,1,100,190063
1574713006.325398,131966.000,22617,3,PI,1,100,190088
1574713006.362647,131997.333,22635,3,PI,1,100,190078
1574713006.399896,132028.667,22635,3,PI,1,100,190106
1574713006.437145,132060.000,22635,3,PI,1,100,190163
1574713006.476376,132093.000,22653,3,PI,1,100,190246
1574713006.515606,132126.000,22653,3,PI,1,100,190322
1574713006.554837,132159.000,22653,3,PI,1,100,190408
1574713006.595652,132193.333,22670,3,PI,1,100,190407
1574713006.636467,132227.667,22670,3,PI,1,100,190508
1574713006.677283,132262.000,22670,3,PI,1,100,190660
1574713006.718495,132296.667,22688,3,PI,1,100,190758
1574713006.759707,132331.333,22688,3,PI,1,100,190861
1574713006.800919,132366.000,22688,3,PI,1,100,190934
1574713006.841734,132400.333,22706,3,PI,1,100,190988
1574713006.882550,132434.667,22706,3,PI,1,100,191065
1574713006.923365,132469.000,22706,3,PI,1,100,191188
1574713006.961803,132501.333,22722,3,PI,1,100,191308
1574713007.000241,132533.667,22722,3,PI,1,100,191446
1574713007.038679,132566.000,22722,3,PI,1,100,191421
1574713007.077117,132598.333,22741,3,PI,1,100,190803
1574713007.115555,132630.667,22741,3,PI,1,100,190299
1574713007.153993,132663.000,22741,3,PI,1,100,190191
1574713007.194412,132697.000,22759,3,PI,1,100,190191
1574713007.234831,132731.000,22759,3,PI,1,100,190165
1574713007.275250,132765.000,22759,3,PI,1,100,190109
1574713007.316462,132799.667,22777,3,PI,1,100,190110
1574713007.357674,132834.333,22777,3,PI,1,100,190154
1574713007.398886,132869.000,22777,3,PI,1,100,190178
1574713007.439701,132903.333,22795,3,PI,1,100,190196
1574713007.480517,132937.667,22795,3,PI,1,100,190232
1574713007.521332,132972.000,22795,3,PI,1,100,190315
1574713007.560959,133005.333,22813,3,PI,1,100,190407
1574713007.600586,133038.667,22813,3,PI,1,100,190486
1574713007.640213,133072.000,22813,3,PI,1,100,190553
1574713007.676471,133102.500,22831,4,PI,1,100,190579
1574713007.712729,133133.000,22831,4,PI,1,100,190598
1574713007.748988,133163.500,22831,4,PI,1,100,190675
1574713007.785246,133194.000,22831,4,PI,1,100,190780
