EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1574713005.874842,131587.000,22556,10,GX,1,100,-3.021
1574713005.874842,131587.000,22556,10,GX,1,100,-2.808
1574713005.874842,131587.000,22556,10,GX,1,100,-3.113
1574713005.874842,131587.000,22556,10,GX,1,100,-4.242
1574713005.874842,131587.000,22556,10,GX,1,100,-2.686
1574713005.874842,131587.000,22556,10,GX,1,100,-2.167
1574713005.874842,131587.000,22556,10,GX,1,100,-2.197
1574713005.874842,131587.000,22556,10,GX,1,100,-1.007
1574713005.874842,131587.000,22556,10,GX,1,100,-0.336
1574713005.874842,131587.000,22556,10,GX,1,100,-1.953
1574713005.914469,131620.333,22574,3,GX,1,100,-0.763
1574713005.954095,131653.667,22574,3,GX,1,100,0.275
1574713005.993722,131687.000,22574,3,GX,1,100,1.526
1574713006.041274,131727.000,22593,2,GX,1,100,2.625
1574713006.088826,131767.000,22593,2,GX,1,100,0.641
1574713006.129642,131801.333,22611,3,GX,1,100,0.092
1574713006.170457,131835.667,22611,3,GX,1,100,-0.214
1574713006.211273,131870.000,22611,3,GX,1,100,-2.716
1574713006.252485,131904.667,22629,3,GX,1,100,-0.977
1574713006.293696,131939.333,22629,3,GX,1,100,-0.824
1574713006.334908,131974.000,22629,3,GX,1,100,-1.801
1574713006.372157,132005.333,22647,3,GX,1,100,-0.458
1574713006.409406,132036.667,22647,3,GX,1,100,-1.434
1574713006.446656,132068.000,22647,3,GX,1,100,-0.671
1574713006.485490,132100.667,22664,3,GX,1,100,0.885
1574713006.524324,132133.333,22664,3,GX,1,100,-0.092
1574713006.563158,132166.000,22664,3,GX,1,100,-0.305
1574713006.604766,132201.000,22682,3,GX,1,100,-0.031
1574713006.646374,132236.000,22682,3,GX,1,100,-1.007
1574713006.687982,132271.000,22682,3,GX,1,100,-1.465
1574713006.728402,132305.000,22700,3,GX,1,100,-0.122
1574713006.768821,132339.000,22700,3,GX,1,100,-0.183
1574713006.809240,132373.000,22700,3,GX,1,100,-2.289
1574713006.854414,132411.000,22716,3,GX,1,100,-0.580
1574713006.899589,132449.000,22716,3,GX,1,100,-1.495
1574713006.944763,132487.000,22716,3,GX,1,100,-3.448
1574713006.982805,132519.000,22734,3,GX,1,100,-2.563
1574713007.020847,132551.000,22734,3,GX,1,100,-0.885
1574713007.058888,132583.000,22734,3,GX,1,100,-0.885
1574713007.097326,132615.333,22753,3,GX,1,100,-0.580
1574713007.135764,132647.667,22753,3,GX,1,100,2.502
1574713007.174202,132680.000,22753,3,GX,1,100,4.028
1574713007.215414,132714.667,22771,3,GX,1,100,3.845
1574713007.256626,132749.333,22771,3,GX,1,100,-5.188
1574713007.297837,132784.000,22771,3,GX,1,100,-8.057
1574713007.338257,132818.000,22789,3,GX,1,100,-9.064
1574713007.378676,132852.000,22789,3,GX,1,100,-10.193
