EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1574714555.738313,171491.000,29565,7,PG,1,100,13398
1574714555.738313,171491.000,29565,7,PG,1,100,13425
1574714555.738313,171491.000,29565,7,PG,1,100,13447
1574714555.738313,171491.000,29565,7,PG,1,100,13534
1574714555.738313,171491.000,29565,7,PG,1,100,13562
1574714555.738313,171491.000,29565,7,PG,1,100,13595
1574714555.738313,171491.000,29565,7,PG,1,100,13591
1574714555.780544,171526.500,29583,2,PG,1,100,13622
1574714555.822775,171562.000,29583,2,PG,1,100,13624
1574714555.861437,171594.500,29599,4,PG,1,100,13597
1574714555.900099,171627.000,29599,4,PG,1,100,13593
1574714555.938761,171659.500,29599,4,PG,1,100,13621
1574714555.977424,171692.000,29599,4,PG,1,100,13628
1574714556.016680,171725.000,29617,3,PG,1,100,13611
1574714556.055938,171758.000,29617,3,PG,1,100,13568
1574714556.095195,171791.000,29617,3,PG,1,100,13548
1574714556.135641,171825.000,29635,3,PG,1,100,13609
1574714556.176088,171859.000,29635,3,PG,1,100,13626
1574714556.216534,171893.000,29635,3,PG,1,100,13620
1574714556.257774,171927.667,29653,3,PG,1,100,13605
1574714556.299014,171962.333,29653,3,PG,1,100,13605
1574714556.340254,171997.000,29653,3,PG,1,100,13610
1574714556.381493,172031.667,29671,3,PG,1,100,13636
1574714556.422733,172066.333,29671,3,PG,1,100,13654
1574714556.463973,172101.000,29671,3,PG,1,100,13656
1574714556.501247,172132.333,29690,3,PG,1,100,13679
1574714556.538521,172163.667,29690,3,PG,1,100,13691
1574714556.575796,172195.000,29690,3,PG,1,100,13665
1574714556.615846,172228.667,29708,3,PG,1,100,13631
1574714556.655896,172262.333,29708,3,PG,1,100,13637
1574714556.695946,172296.000,29708,3,PG,1,100,13648
1574714556.733220,172327.333,29726,3,PG,1,100,13639
1574714556.770494,172358.667,29726,3,PG,1,100,13639
1574714556.807769,172390.000,29726,3,PG,1,100,13658
1574714556.846629,172422.667,29744,3,PG,1,100,13670
1574714556.885490,172455.333,29744,3,PG,1,100,13683
1574714556.924350,172488.000,29744,3,PG,1,100,13698
1574714556.965194,172522.333,29761,3,PG,1,100,13713
1574714557.006037,172556.667,29761,3,PG,1,100,13712
1574714557.046880,172591.000,29761,3,PG,1,100,13757
1574714557.087723,172625.333,29779,3,PG,1,100,13792
1574714557.128566,172659.667,29779,3,PG,1,100,13807
1574714557.169409,172694.000,29779,3,PG,1,100,13823
1574714557.211046,172729.000,29797,3,PG,1,100,13821
1574714557.252682,172764.000,29797,3,PG,1,100,13844
1574714557.294318,172799.000,29797,3,PG,1,100,13836
1574714557.332782,172831.333,29813,3,PG,1,100,13823
1574714557.371246,172863.667,29813,3,PG,1,100,13800
1574714557.409710,172896.000,29813,3,PG,1,100,13806
1574714557.447777,172928.000,29832,3,PG,1,100,13809
1574714557.485845,172960.000,29832,3,PG,1,100,13818
1574714557.523912,172992.000,29832,3,PG,1,100,13838
1574714557.568720,173029.667,29850,3,PG,1,100,13873
1574714557.613529,173067.333,29850,3,PG,1,100,13937
1574714557.658337,173105.000,29850,3,PG,1,100,13995
1574714557.694026,173135.000,29868,3,PG,1,100,13945
1574714557.729714,173165.000,29868,3,PG,1,100,13996
1574714557.765402,173195.000,29868,3,PG,1,100,14002
1574714557.806245,173229.333,29886,3,PG,1,100,14021
1574714557.847088,173263.667,29886,3,PG,1,100,14022
1574714557.887932,173298.000,29886,3,PG,1,100,14042
1574714557.929171,173332.667,29904,3,PG,1,100,14072
1574714557.970411,173367.333,29904,3,PG,1,100,14052
1574714558.011651,173402.000,29904,3,PG,1,100,14095
1574714558.053683,173437.333,29922,3,PG,1,100,14150
1574714558.095716,173472.667,29922,3,PG,1,100,14141
1574714558.137749,173508.000,29922,3,PG,1,100,14082
1574714558.175816,173540.000,29939,3,PG,1,100,14042
1574714558.213884,173572.000,29939,3,PG,1,100,14089
1574714558.251951,173604.000,29939,3,PG,1,100,14148
1574714558.289622,173635.667,29957,3,PG,1,100,14166
1574714558.327293,173667.333,29957,3,PG,1,100,14122
1574714558.364964,173699.000,29957,3,PG,1,100,14123
1574714558.405014,173732.667,29976,3,PG,1,100,14131
1574714558.445064,173766.333,29976,3,PG,1,100,14154
1574714558.485114,173800.000,29976,3,PG,1,100,14159
1574714558.526354,173834.667,29992,3,PG,1,100,14124
1574714558.567593,173869.333,29992,3,PG,1,100,14077
1574714558.608833,173904.000,29992,3,PG,1,100,14033
1574714558.650469,173939.000,30010,3,PG,1,100,14057
1574714558.692106,173974.000,30010,3,PG,1,100,14102
1574714558.733742,174009.000,30010,3,PG,1,100,14162
1574714558.772602,174041.667,30028,3,PG,1,100,14201
1574714558.811463,174074.333,30028,3,PG,1,100,14227
1574714558.850323,174107.000,30028,3,PG,1,100,14194
1574714558.887994,174138.667,30046,3,PG,1,100,14158
1574714558.925665,174170.333,30046,3,PG,1,100,14130
1574714558.963336,174202.000,30046,3,PG,1,100,14138
1574714559.003782,174236.000,30064,3,PG,1,100,14150
1574714559.044229,174270.000,30064,3,PG,1,100,14142
1574714559.084676,174304.000,30064,3,PG,1,100,14141
1574714559.126312,174339.000,30082,3,PG,1,100,14136
1574714559.167948,174374.000,30082,3,PG,1,100,14163
1574714559.209584,174409.000,30082,3,PG,1,100,14127
1574714559.255186,174447.333,30100,3,PG,1,100,14111
1574714559.300787,174485.667,30100,3,PG,1,100,14195
1574714559.346389,174524.000,30100,3,PG,1,100,14242
1574714559.385646,174557.000,30117,3,PG,1,100,14280
1574714559.424903,174590.000,30117,3,PG,1,100,14285
1574714559.464160,174623.000,30117,3,PG,1,100,14243
1574714559.501434,174654.333,30136,3,PG,1,100,14302
1574714559.538709,174685.667,30136,3,PG,1,100,14324
1574714559.575983,174717.000,30136,3,PG,1,100,14318
1574714559.614050,174749.000,30154,3,PG,1,100,14289
1574714559.652118,174781.000,30154,3,PG,1,100,14291
1574714559.690185,174813.000,30154,3,PG,1,100,14265
1574714559.730632,174847.000,30170,3,PG,1,100,14226
1574714559.771079,174881.000,30170,3,PG,1,100,14210
1574714559.811525,174915.000,30170,3,PG,1,100,14179
1574714559.852368,174949.333,30188,3,PG,1,100,14146
1574714559.893211,174983.667,30188,3,PG,1,100,14069
1574714559.934055,175018.000,30188,3,PG,1,100,14040
1574714559.974105,175051.667,30206,3,PG,1,100,14060
1574714560.014155,175085.333,30206,3,PG,1,100,14087
1574714560.054205,175119.000,30206,3,PG,1,100,14104
1574714560.090686,175149.667,30224,3,PG,1,100,14145
1574714560.127167,175180.333,30224,3,PG,1,100,14159
1574714560.163649,175211.000,30224,3,PG,1,100,14134
1574714560.204095,175245.000,30242,3,PG,1,100,14115
1574714560.244542,175279.000,30242,3,PG,1,100,14080
1574714560.284988,175313.000,30242,3,PG,1,100,14046
1574714560.325435,175347.000,30260,3,PG,1,100,14005
1574714560.365882,175381.000,30260,3,PG,1,100,13993
1574714560.406328,175415.000,30260,3,PG,1,100,13982
1574714560.451533,175453.000,30279,3,PG,1,100,13965
1574714560.496738,175491.000,30279,3,PG,1,100,13989
1574714560.541944,175529.000,30279,3,PG,1,100,13999
1574714560.582390,175563.000,30296,3,PG,1,100,13973
1574714560.622837,175597.000,30296,3,PG,1,100,13806
1574714560.663283,175631.000,30296,3,PG,1,100,13671
1574714560.701747,175663.333,30314,3,PG,1,100,13644
1574714560.740211,175695.667,30314,3,PG,1,100,13537
1574714560.778675,175728.000,30314,3,PG,1,100,13427
1574714560.819122,175762.000,30330,3,PG,1,100,13383
1574714560.859568,175796.000,30330,3,PG,1,100,13338
1574714560.900015,175830.000,30330,3,PG,1,100,13346
1574714560.942048,175865.333,30348,3,PG,1,100,13357
1574714560.984081,175900.667,30348,3,PG,1,100,13359
1574714561.026113,175936.000,30348,3,PG,1,100,13306
1574714561.061801,175966.000,30366,3,PG,1,100,13277
1574714561.097490,175996.000,30366,3,PG,1,100,13307
1574714561.133178,176026.000,30366,3,PG,1,100,13306
1574714561.171642,176058.333,30384,3,PG,1,100,13284
1574714561.210106,176090.667,30384,3,PG,1,100,13290
1574714561.248570,176123.000,30384,3,PG,1,100,13268
1574714561.287827,176156.000,30402,3,PG,1,100,13279
1574714561.327084,176189.000,30402,3,PG,1,100,13314
1574714561.366341,176222.000,30402,3,PG,1,100,13361
1574714561.407580,176256.667,30421,3,PG,1,100,13344
1574714561.448820,176291.333,30421,3,PG,1,100,13272
1574714561.490060,176326.000,30421,3,PG,1,100,13229
1574714561.531299,176360.667,30439,3,PG,1,100,13191
1574714561.572539,176395.333,30439,3,PG,1,100,13155
1574714561.613779,176430.000,30439,3,PG,1,100,13017
