EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1574713005.766661,131496.000,22552,1,H0,1,100,93.197
1574713005.893863,131603.000,22570,1,H0,1,100,93.190
1574713006.027009,131715.000,22589,1,H0,1,100,93.190
1574713006.166098,131832.000,22607,1,H0,1,100,93.186
1574713006.305188,131949.000,22625,1,H0,1,100,93.190
1574713006.431201,132055.000,22643,1,H0,1,100,93.186
1574713006.560781,132164.000,22660,1,H0,1,100,93.190
1574713006.696304,132278.000,22678,1,H0,1,100,93.186
1574713006.833016,132393.000,22696,1,H0,1,100,93.182
1574713006.969728,132508.000,22730,1,H0,1,100,93.182
1574713007.098119,132616.000,22749,1,H0,1,100,93.174
1574713007.226510,132724.000,22767,1,H0,1,100,93.190
1574713007.363222,132839.000,22785,1,H0,1,100,93.186
1574713007.502311,132956.000,22803,1,H0,1,100,93.190
1574713007.634269,133067.000,22821,1,H0,1,100,93.182
1574713007.760282,133173.000,22839,1,H0,1,100,93.178
1574713007.896994,133288.000,22856,1,H0,1,100,93.186
1574713008.031328,133401.000,22874,1,H0,1,100,93.182
1574713008.170418,133518.000,22909,1,H0,1,100,93.178
1574713008.299998,133627.000,22927,1,H0,1,100,93.178
1574713008.426010,133733.000,22945,1,H0,1,100,93.174
1574713008.561534,133847.000,22963,1,H0,1,100,93.182
1574713008.701813,133965.000,22981,1,H0,1,100,93.182
1574713008.838525,134080.000,22999,1,H0,1,100,93.178
1574713008.960971,134183.000,23017,1,H0,1,100,93.178
1574713009.094117,134295.000,23035,1,H0,1,100,93.167
1574713009.232018,134411.000,23053,1,H0,1,100,93.178
1574713009.368730,134526.000,23087,1,H0,1,100,93.174
1574713009.500687,134637.000,23105,1,H0,1,100,93.171
1574713009.625511,134742.000,23123,1,H0,1,100,93.171
1574713009.761035,134856.000,23141,1,H0,1,100,93.174
1574713009.895370,134969.000,23159,1,H0,1,100,93.167
1574713010.033270,135085.000,23177,1,H0,1,100,93.178
1574713010.160472,135192.000,23196,1,H0,1,100,93.167
1574713010.291240,135302.000,23213,1,H0,1,100,93.171
1574713010.422009,135412.000,23231,1,H0,1,100,93.167
1574713010.559910,135528.000,23265,1,H0,1,100,93.171
1574713010.698999,135645.000,23283,1,H0,1,100,93.174
1574713010.823824,135750.000,23301,1,H0,1,100,93.174
1574713010.953403,135859.000,23319,1,H0,1,100,93.159
1574713011.091304,135975.000,23338,1,H0,1,100,93.163
1574713011.224450,136087.000,23356,1,H0,1,100,93.163
1574713011.359973,136201.000,23374,1,H0,1,100,93.171
1574713011.487175,136308.000,23392,1,H0,1,100,93.171
1574713011.617943,136418.000,23409,1,H0,1,100,93.171
1574713011.754655,136533.000,23427,1,H0,1,100,93.171
1574713011.893745,136650.000,23448,1,H0,1,100,93.171
1574713012.020947,136757.000,23468,1,H0,1,100,93.163
1574713012.146960,136863.000,23487,1,H0,1,100,93.155
1574713012.286050,136980.000,23504,1,H0,1,100,93.163
1574713012.423951,137096.000,23522,1,H0,1,100,93.155
1574713012.558285,137209.000,23556,1,H0,1,100,93.152
1574713012.684298,137315.000,23574,1,H0,1,100,93.155
1574713012.813878,137424.000,23592,1,H0,1,100,93.159
1574713012.950590,137539.000,23610,1,H0,1,100,93.155
1574713013.086113,137653.000,23629,1,H0,1,100,93.163
1574713013.219259,137765.000,23647,1,H0,1,100,93.152
1574713013.345272,137871.000,23665,1,H0,1,100,93.159
1574713013.477229,137982.000,23682,1,H0,1,100,93.152
1574713013.615130,138098.000,23700,1,H0,1,100,93.159
1574713013.756598,138217.000,23734,1,H0,1,100,93.152
1574713013.887366,138327.000,23752,1,H0,1,100,93.152
1574713014.012190,138432.000,23771,1,H0,1,100,93.148
1574713014.148902,138547.000,23789,1,H0,1,100,93.159
1574713014.285614,138662.000,23807,1,H0,1,100,93.159
1574713014.422327,138777.000,23825,1,H0,1,100,93.155
1574713014.549528,138884.000,23843,1,H0,1,100,93.155
1574713014.677919,138992.000,23861,1,H0,1,100,93.148
1574713014.811065,139104.000,23878,1,H0,1,100,93.155
1574713014.948966,139220.000,23896,1,H0,1,100,93.152
1574713015.085678,139335.000,23931,1,H0,1,100,93.163
1574713015.211691,139441.000,23949,1,H0,1,100,93.159
1574713015.342459,139551.000,23967,1,H0,1,100,93.152
1574713015.480360,139667.000,23985,1,H0,1,100,93.148
1574713015.618261,139783.000,24003,1,H0,1,100,93.159
1574713015.749029,139893.000,24021,1,H0,1,100,93.152
1574713015.875042,139999.000,24039,1,H0,1,100,93.148
1574713016.010566,140113.000,24056,1,H0,1,100,93.152
1574713016.149655,140230.000,24075,1,H0,1,100,93.148
1574713016.285179,140344.000,24109,1,H0,1,100,93.155
1574713016.411192,140450.000,24127,1,H0,1,100,93.155
1574713016.541960,140560.000,24145,1,H0,1,100,93.148
1574713016.676295,140673.000,24163,1,H0,1,100,93.155
1574713016.814196,140789.000,24181,1,H0,1,100,93.152
1574713016.952096,140905.000,24199,1,H0,1,100,93.155
1574713017.079298,141012.000,24218,1,H0,1,100,93.140
1574713017.206500,141119.000,24235,1,H0,1,100,93.148
1574713017.344401,141235.000,24253,1,H0,1,100,93.148
1574713017.482302,141351.000,24287,1,H0,1,100,93.144
1574713017.614259,141462.000,24305,1,H0,1,100,93.144
1574713017.741461,141569.000,24323,1,H0,1,100,93.140
1574713017.875201,141681.500,24344,2,H0,1,100,93.140
1574713018.008941,141794.000,24344,2,H0,1,100,93.140
1574713018.149220,141912.000,24381,1,H0,1,100,93.140
1574713018.277611,142020.000,24399,1,H0,1,100,93.140
1574713018.402435,142125.000,24417,1,H0,1,100,93.140
1574713018.539147,142240.000,24435,1,H0,1,100,93.140
1574713018.678237,142357.000,24453,1,H0,1,100,93.144
1574713018.816138,142473.000,24471,1,H0,1,100,93.136
1574713018.940962,142578.000,24489,1,H0,1,100,93.140
1574713019.070541,142687.000,24508,1,H0,1,100,93.148
1574713019.207253,142802.000,24525,1,H0,1,100,93.136
1574713019.341588,142915.000,24543,1,H0,1,100,93.136
1574713019.473545,143026.000,24577,1,H0,1,100,93.136
1574713019.598369,143131.000,24595,1,H0,1,100,93.140
1574713019.737459,143248.000,24613,1,H0,1,100,93.136
1574713019.870605,143360.000,24631,1,H0,1,100,93.136
1574713020.008506,143476.000,24649,1,H0,1,100,93.136
1574713020.134519,143582.000,24668,1,H0,1,100,93.133
1574713020.266476,143693.000,24686,1,H0,1,100,93.136
1574713020.391300,143798.000,24704,1,H0,1,100,93.144
1574713020.524446,143910.000,24721,1,H0,1,100,93.133
1574713020.661158,144025.000,24739,1,H0,1,100,93.133
1574713020.796681,144139.000,24773,1,H0,1,100,93.133
1574713020.931016,144252.000,24791,1,H0,1,100,93.133
1574713021.059407,144360.000,24810,1,H0,1,100,93.129
1574713021.188986,144469.000,24828,1,H0,1,100,93.133
1574713021.328076,144586.000,24846,1,H0,1,100,93.144
1574713021.468354,144704.000,24864,1,H0,1,100,93.129
1574713021.593179,144809.000,24881,1,H0,1,100,93.133
1574713021.723947,144919.000,24899,1,H0,1,100,93.140
1574713021.858281,145032.000,24917,1,H0,1,100,93.140
1574713021.991427,145144.000,24952,1,H0,1,100,93.136
1574713022.131706,145262.000,24970,1,H0,1,100,93.144
1574713022.258908,145369.000,24988,1,H0,1,100,93.129
1574713022.388487,145478.000,25006,1,H0,1,100,93.140
1574713022.522821,145591.000,25024,1,H0,1,100,93.136
1574713022.663100,145709.000,25042,1,H0,1,100,93.136
1574713022.795057,145820.000,25059,1,H0,1,100,93.140
1574713022.921070,145926.000,25077,1,H0,1,100,93.133
1574713023.055405,146039.000,25096,1,H0,1,100,93.129
1574713023.193306,146155.000,25130,1,H0,1,100,93.136
1574713023.331207,146271.000,25148,1,H0,1,100,93.133
1574713023.457220,146377.000,25166,1,H0,1,100,93.129
1574713023.583233,146483.000,25184,1,H0,1,100,93.140
1574713023.723511,146601.000,25202,1,H0,1,100,93.133
1574713023.862601,146718.000,25220,1,H0,1,100,93.129
1574713023.999313,146833.000,25241,1,H0,1,100,93.129
1574713024.139592,146951.000,25262,1,H0,1,100,93.125
1574713024.272738,147063.000,25280,1,H0,1,100,93.121
1574713024.396373,147167.000,25298,1,H0,1,100,93.133
1574713024.535463,147284.000,25316,1,H0,1,100,93.133
1574713024.666231,147394.000,25333,1,H0,1,100,93.125
1574713024.799377,147506.000,25351,1,H0,1,100,93.125
1574713024.939656,147624.000,25385,1,H0,1,100,93.117
1574713025.076368,147739.000,25404,1,H0,1,100,93.133
1574713025.200003,147843.000,25422,1,H0,1,100,93.129
1574713025.333149,147955.000,25440,1,H0,1,100,93.117
1574713025.468672,148069.000,25458,1,H0,1,100,93.133
1574713025.603007,148182.000,25476,1,H0,1,100,93.125
1574713025.734964,148293.000,25494,1,H0,1,100,93.133
1574713025.860977,148399.000,25512,1,H0,1,100,93.136
1574713025.991745,148509.000,25529,1,H0,1,100,93.121
1574713026.129646,148625.000,25548,1,H0,1,100,93.117
1574713026.271113,148744.000,25582,1,H0,1,100,93.129
1574713026.397126,148850.000,25600,1,H0,1,100,93.121
1574713026.525517,148958.000,25618,1,H0,1,100,93.129
1574713026.663418,149074.000,25636,1,H0,1,100,93.129
1574713026.800130,149189.000,25654,1,H0,1,100,93.125
1574713026.933276,149301.000,25672,1,H0,1,100,93.125
1574713027.058100,149406.000,25691,1,H0,1,100,93.125
1574713027.190057,149517.000,25708,1,H0,1,100,93.125
1574713027.329147,149634.000,25726,1,H0,1,100,93.121
1574713027.463482,149747.000,25760,1,H0,1,100,93.121
1574713027.593061,149856.000,25778,1,H0,1,100,93.117
1574713027.721452,149964.000,25796,1,H0,1,100,93.125
1574713027.860541,150081.000,25814,1,H0,1,100,93.117
1574713027.987743,150188.000,25832,1,H0,1,100,93.125
1574713028.126833,150305.000,25851,1,H0,1,100,93.121
1574713028.264734,150421.000,25868,1,H0,1,100,93.125
1574713028.399069,150534.000,25886,1,H0,1,100,93.125
1574713028.527459,150642.000,25904,1,H0,1,100,93.121
1574713028.659416,150753.000,25938,1,H0,1,100,93.117
1574713028.793751,150866.000,25956,1,H0,1,100,93.125
1574713028.934029,150984.000,25974,1,H0,1,100,93.121
1574713029.064797,151094.000,25993,1,H0,1,100,93.125
1574713029.187244,151197.000,26011,1,H0,1,100,93.121
1574713029.325145,151313.000,26029,1,H0,1,100,93.121
1574713029.463046,151429.000,26047,1,H0,1,100,93.113
1574713029.598569,151543.000,26064,1,H0,1,100,93.110
1574713029.725771,151650.000,26082,1,H0,1,100,93.117
1574713029.857728,151761.000,26116,1,H0,1,100,93.117
1574713029.993846,151875.500,26138,2,H0,1,100,93.117
1574713030.129964,151990.000,26138,2,H0,1,100,93.117
1574713030.266676,152105.000,26157,1,H0,1,100,93.117
1574713030.391500,152210.000,26175,1,H0,1,100,93.113
1574713030.525835,152323.000,26193,1,H0,1,100,93.113
1574713030.661358,152437.000,26227,1,H0,1,100,93.117
1574713030.799259,152553.000,26245,1,H0,1,100,93.121
1574713030.930027,152663.000,26263,1,H0,1,100,93.113
1574713031.057229,152770.000,26282,1,H0,1,100,93.117
1574713031.189186,152881.000,26300,1,H0,1,100,93.113
1574713031.328276,152998.000,26318,1,H0,1,100,93.117
1574713031.468555,153116.000,26335,1,H0,1,100,93.117
