EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1574713005.865331,131579.000,22545,6,PR,1,100,171969
1574713005.865331,131579.000,22545,6,PR,1,100,172003
1574713005.865331,131579.000,22545,6,PR,1,100,172044
1574713005.865331,131579.000,22545,6,PR,1,100,172232
1574713005.865331,131579.000,22545,6,PR,1,100,172280
1574713005.865331,131579.000,22545,6,PR,1,100,172311
1574713005.904958,131612.333,22563,3,PR,1,100,172340
1574713005.944585,131645.667,22563,3,PR,1,100,172374
1574713005.984212,131679.000,22563,3,PR,1,100,172273
1574713006.025027,131713.333,22582,3,PR,1,100,172041
1574713006.065843,131747.667,22582,3,PR,1,100,171957
1574713006.106658,131782.000,22582,3,PR,1,100,171954
1574713006.148266,131817.000,22600,2,PR,1,100,171944
1574713006.189874,131852.000,22600,2,PR,1,100,171912
1574713006.235049,131890.000,22618,3,PR,1,100,171909
1574713006.280223,131928.000,22618,3,PR,1,100,171903
1574713006.325398,131966.000,22618,3,PR,1,100,171934
1574713006.362647,131997.333,22636,3,PR,1,100,171920
1574713006.399896,132028.667,22636,3,PR,1,100,171938
1574713006.437145,132060.000,22636,3,PR,1,100,171974
1574713006.476376,132093.000,22654,3,PR,1,100,172002
1574713006.515606,132126.000,22654,3,PR,1,100,172058
1574713006.554837,132159.000,22654,3,PR,1,100,172081
1574713006.595652,132193.333,22671,3,PR,1,100,172104
1574713006.636467,132227.667,22671,3,PR,1,100,172138
1574713006.677283,132262.000,22671,3,PR,1,100,172145
1574713006.718495,132296.667,22689,3,PR,1,100,172177
1574713006.759707,132331.333,22689,3,PR,1,100,172225
1574713006.800919,132366.000,22689,3,PR,1,100,172272
1574713006.841734,132400.333,22707,3,PR,1,100,172307
1574713006.882550,132434.667,22707,3,PR,1,100,172339
1574713006.923365,132469.000,22707,3,PR,1,100,172380
1574713006.961803,132501.333,22723,3,PR,1,100,172411
1574713007.000241,132533.667,22723,3,PR,1,100,172453
1574713007.038679,132566.000,22723,3,PR,1,100,172424
1574713007.077117,132598.333,22742,3,PR,1,100,172204
1574713007.115555,132630.667,22742,3,PR,1,100,172002
1574713007.153993,132663.000,22742,3,PR,1,100,172025
1574713007.194412,132697.000,22760,3,PR,1,100,172069
1574713007.234831,132731.000,22760,3,PR,1,100,172064
1574713007.275250,132765.000,22760,3,PR,1,100,172002
1574713007.316462,132799.667,22778,3,PR,1,100,171976
1574713007.357674,132834.333,22778,3,PR,1,100,171981
1574713007.398886,132869.000,22778,3,PR,1,100,171978
1574713007.439701,132903.333,22796,3,PR,1,100,172010
1574713007.480517,132937.667,22796,3,PR,1,100,172067
1574713007.521332,132972.000,22796,3,PR,1,100,172112
1574713007.560959,133005.333,22814,3,PR,1,100,172119
1574713007.600586,133038.667,22814,3,PR,1,100,172141
1574713007.640213,133072.000,22814,3,PR,1,100,172146
1574713007.676471,133102.500,22832,4,PR,1,100,172161
1574713007.712729,133133.000,22832,4,PR,1,100,172143
1574713007.748988,133163.500,22832,4,PR,1,100,172178
1574713007.785246,133194.000,22832,4,PR,1,100,172224
1574713007.825665,133228.000,22850,3,PR,1,100,172280
1574713007.866085,133262.000,22850,3,PR,1,100,172353
1574713007.906504,133296.000,22850,3,PR,1,100,172389
1574713007.952867,133335.000,22867,2,PR,1,100,172444
1574713007.999231,133374.000,22867,2,PR,1,100,172509
1574713008.039650,133408.000,22886,3,PR,1,100,172596
1574713008.080069,133442.000,22886,3,PR,1,100,172576
1574713008.120488,133476.000,22886,3,PR,1,100,172334
1574713008.160511,133509.667,22902,3,PR,1,100,172139
