EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1574713005.874842,131587.000,22555,10,AZ,1,100,-0.870
1574713005.874842,131587.000,22555,10,AZ,1,100,-0.845
1574713005.874842,131587.000,22555,10,AZ,1,100,-0.863
1574713005.874842,131587.000,22555,10,AZ,1,100,-0.855
1574713005.874842,131587.000,22555,10,AZ,1,100,-0.861
1574713005.874842,131587.000,22555,10,AZ,1,100,-0.860
1574713005.874842,131587.000,22555,10,AZ,1,100,-0.868
1574713005.874842,131587.000,22555,10,AZ,1,100,-0.858
1574713005.874842,131587.000,22555,10,AZ,1,100,-0.854
1574713005.874842,131587.000,22555,10,AZ,1,100,-0.867
1574713005.914469,131620.333,22573,3,AZ,1,100,-0.853
1574713005.954095,131653.667,22573,3,AZ,1,100,-0.868
1574713005.993722,131687.000,22573,3,AZ,1,100,-0.851
1574713006.041274,131727.000,22592,2,AZ,1,100,-0.853
1574713006.088826,131767.000,22592,2,AZ,1,100,-0.863
1574713006.129642,131801.333,22610,3,AZ,1,100,-0.855
1574713006.170457,131835.667,22610,3,AZ,1,100,-0.854
1574713006.211273,131870.000,22610,3,AZ,1,100,-0.871
1574713006.252485,131904.667,22628,3,AZ,1,100,-0.857
1574713006.293696,131939.333,22628,3,AZ,1,100,-0.864
1574713006.334908,131974.000,22628,3,AZ,1,100,-0.853
1574713006.372157,132005.333,22646,3,AZ,1,100,-0.857
1574713006.409406,132036.667,22646,3,AZ,1,100,-0.850
1574713006.446656,132068.000,22646,3,AZ,1,100,-0.858
1574713006.485490,132100.667,22663,3,AZ,1,100,-0.850
1574713006.524324,132133.333,22663,3,AZ,1,100,-0.849
1574713006.563158,132166.000,22663,3,AZ,1,100,-0.859
1574713006.604766,132201.000,22681,3,AZ,1,100,-0.856
1574713006.646374,132236.000,22681,3,AZ,1,100,-0.854
1574713006.687982,132271.000,22681,3,AZ,1,100,-0.870
1574713006.728402,132305.000,22699,3,AZ,1,100,-0.847
1574713006.768821,132339.000,22699,3,AZ,1,100,-0.863
1574713006.809240,132373.000,22699,3,AZ,1,100,-0.858
1574713006.854414,132411.000,22715,3,AZ,1,100,-0.860
1574713006.899589,132449.000,22715,3,AZ,1,100,-0.853
1574713006.944763,132487.000,22715,3,AZ,1,100,-0.861
1574713006.982805,132519.000,22733,3,AZ,1,100,-0.864
1574713007.020847,132551.000,22733,3,AZ,1,100,-0.872
1574713007.058888,132583.000,22733,3,AZ,1,100,-0.846
1574713007.097326,132615.333,22752,3,AZ,1,100,-0.879
1574713007.135764,132647.667,22752,3,AZ,1,100,-0.852
1574713007.174202,132680.000,22752,3,AZ,1,100,-0.850
1574713007.215414,132714.667,22770,3,AZ,1,100,-0.827
1574713007.256626,132749.333,22770,3,AZ,1,100,-0.854
1574713007.297837,132784.000,22770,3,AZ,1,100,-0.860
1574713007.338257,132818.000,22788,3,AZ,1,100,-0.851
1574713007.378676,132852.000,22788,3,AZ,1,100,-0.849
1574713007.419095,132886.000,22788,3,AZ,1,100,-0.858
1574713007.460703,132921.000,22806,3,AZ,1,100,-0.850
1574713007.502311,132956.000,22806,3,AZ,1,100,-0.849
1574713007.543920,132991.000,22806,3,AZ,1,100,-0.926
1574713007.582754,133023.667,22824,3,AZ,1,100,-0.840
1574713007.621588,133056.333,22824,3,AZ,1,100,-0.921
1574713007.660422,133089.000,22824,3,AZ,1,100,-0.851
1574713007.702030,133124.000,22842,3,AZ,1,100,-0.879
1574713007.743638,133159.000,22842,3,AZ,1,100,-0.920
1574713007.785246,133194.000,22842,3,AZ,1,100,-0.968
1574713007.825665,133228.000,22859,3,AZ,1,100,-0.944
1574713007.866085,133262.000,22859,3,AZ,1,100,-0.898
1574713007.906504,133296.000,22859,3,AZ,1,100,-0.760
1574713007.948112,133331.000,22877,3,AZ,1,100,-0.754
1574713007.989720,133366.000,22877,3,AZ,1,100,-0.711
1574713008.031328,133401.000,22877,3,AZ,1,100,-0.721
1574713008.072540,133435.667,22894,3,AZ,1,100,-0.593
1574713008.113752,133470.333,22894,3,AZ,1,100,-0.615
1574713008.154964,133505.000,22894,3,AZ,1,100,-0.703
1574713008.193798,133537.667,22912,3,AZ,1,100,-0.843
1574713008.232632,133570.333,22912,3,AZ,1,100,-0.771
1574713008.271466,133603.000,22912,3,AZ,1,100,-0.781
1574713008.309508,133635.000,22930,3,AZ,1,100,-0.781
1574713008.347549,133667.000,22930,3,AZ,1,100,-0.767
1574713008.385591,133699.000,22930,3,AZ,1,100,-0.744
1574713008.429181,133735.667,22948,3,AZ,1,100,-0.740
1574713008.472770,133772.333,22948,3,AZ,1,100,-0.816
1574713008.516359,133809.000,22948,3,AZ,1,100,-0.804
1574713008.557967,133844.000,22966,3,AZ,1,100,-0.823
1574713008.599576,133879.000,22966,3,AZ,1,100,-0.766
1574713008.641184,133914.000,22966,3,AZ,1,100,-0.776
1574713008.682197,133948.500,22984,2,AZ,1,100,-0.815
