EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1574714555.700245,171459.000,29568,3,ER,1,100,1.719408
1574714555.700245,171459.000,29568,3,ER,1,100,1.713043
1574714555.700245,171459.000,29568,3,ER,1,100,1.713285
1574714555.770432,171518.000,29586,2,ER,1,100,1.712520
1574714555.840619,171577.000,29586,2,ER,1,100,1.711271
1574714555.904263,171630.500,29602,2,ER,1,100,1.708854
1574714555.967907,171684.000,29602,2,ER,1,100,1.704946
1574714556.031551,171737.500,29620,2,ER,1,100,1.705188
1574714556.095195,171791.000,29620,2,ER,1,100,1.713889
1574714556.165381,171850.000,29638,1,ER,1,100,1.713527
1574714556.232594,171906.500,29656,2,ER,1,100,1.708491
1574714556.299807,171963.000,29656,2,ER,1,100,1.713365
1574714556.368209,172020.500,29674,2,ER,1,100,1.708411
1574714556.436612,172078.000,29674,2,ER,1,100,1.707162
1574714556.501445,172132.500,29693,2,ER,1,100,1.703939
1574714556.566279,172187.000,29693,2,ER,1,100,1.708169
1574714556.631112,172241.500,29711,2,ER,1,100,1.713527
1574714556.695946,172296.000,29711,2,ER,1,100,1.709257
1574714556.758995,172349.000,29729,2,ER,1,100,1.704262
1574714556.822044,172402.000,29729,2,ER,1,100,1.700354
1574714556.885093,172455.000,29747,1,ER,1,100,1.703738
1574714556.952306,172511.500,29764,2,ER,1,100,1.700112
1574714557.019519,172568.000,29764,2,ER,1,100,1.699629
1574714557.089111,172626.500,29782,2,ER,1,100,1.694634
1574714557.158703,172685.000,29782,2,ER,1,100,1.694996
1574714557.227700,172743.000,29800,2,ER,1,100,1.692821
1574714557.296697,172801.000,29800,2,ER,1,100,1.687745
1574714557.360341,172854.500,29816,2,ER,1,100,1.684684
1574714557.423985,172908.000,29816,2,ER,1,100,1.684200
1574714557.488224,172962.000,29835,1,ER,1,100,1.685449
1574714557.553652,173017.000,29853,2,ER,1,100,1.686416
1574714557.619081,173072.000,29853,2,ER,1,100,1.686617
1574714557.687483,173129.500,29871,2,ER,1,100,1.675822
1574714557.755885,173187.000,29871,2,ER,1,100,1.684966
1574714557.823098,173243.500,29889,2,ER,1,100,1.695359
1574714557.890311,173300.000,29889,2,ER,1,100,1.712640
1574714557.959903,173358.500,29907,2,ER,1,100,1.728754
1574714558.029495,173417.000,29907,2,ER,1,100,1.750466
1574714558.097302,173474.000,29925,1,ER,1,100,1.762591
1574714558.163325,173529.500,29942,2,ER,1,100,1.767989
1574714558.229348,173585.000,29942,2,ER,1,100,1.778302
1574714558.292398,173638.000,29960,2,ER,1,100,1.787486
1574714558.355447,173691.000,29960,2,ER,1,100,1.800135
1574714558.421470,173746.500,29979,2,ER,1,100,1.826682
1574714558.487493,173802.000,29979,2,ER,1,100,1.899393
1574714558.557085,173860.500,29995,2,ER,1,100,1.923604
1574714558.626677,173919.000,29995,2,ER,1,100,1.899716
1574714558.693295,173975.000,30013,1,ER,1,100,1.846179
1574714558.761103,174032.000,30031,2,ER,1,100,1.806339
1574714558.828910,174089.000,30031,2,ER,1,100,1.793529
1574714558.892554,174142.500,30049,2,ER,1,100,1.785754
1574714558.956198,174196.000,30049,2,ER,1,100,1.772904
1574714559.021626,174251.000,30067,2,ER,1,100,1.757475
1574714559.087055,174306.000,30067,2,ER,1,100,1.752360
1574714559.157242,174365.000,30085,2,ER,1,100,1.790347
1574714559.227428,174424.000,30085,2,ER,1,100,1.827045
1574714559.294046,174480.000,30103,1,ER,1,100,1.790951
1574714559.363044,174538.000,30120,2,ER,1,100,1.732782
1574714559.432041,174596.000,30120,2,ER,1,100,1.704946
1574714559.495685,174649.500,30139,2,ER,1,100,1.719932
1574714559.559329,174703.000,30139,2,ER,1,100,1.708290
1574714559.624757,174758.000,30157,2,ER,1,100,1.691653
1574714559.690185,174813.000,30157,2,ER,1,100,1.707605
1574714559.757993,174870.000,30173,2,ER,1,100,1.704382
1574714559.825800,174927.000,30173,2,ER,1,100,1.755260
1574714559.893608,174984.000,30191,1,ER,1,100,1.788534
1574714559.962010,175041.500,30209,2,ER,1,100,1.753125
1574714560.030413,175099.000,30209,2,ER,1,100,1.713043
1574714560.092272,175151.000,30227,2,ER,1,100,1.652175
1574714560.154132,175203.000,30227,2,ER,1,100,1.638560
1574714560.219560,175258.000,30245,2,ER,1,100,1.593845
1574714560.284988,175313.000,30245,2,ER,1,100,1.551306
1574714560.353391,175370.500,30263,2,ER,1,100,1.483711
1574714560.421793,175428.000,30263,2,ER,1,100,1.488223
1574714560.493170,175488.000,30282,1,ER,1,100,1.494467
1574714560.560382,175544.500,30299,2,ER,1,100,1.493862
1574714560.627595,175601.000,30299,2,ER,1,100,1.502765
1574714560.697782,175660.000,30317,2,ER,1,100,1.504779
1574714560.767969,175719.000,30317,2,ER,1,100,1.506269
1574714560.835181,175775.500,30333,2,ER,1,100,1.504537
1574714560.902394,175832.000,30333,2,ER,1,100,1.521295
1574714560.966038,175885.500,30351,2,ER,1,100,1.526049
1574714561.029682,175939.000,30351,2,ER,1,100,1.525605
1574714561.097490,175996.000,30369,1,ER,1,100,1.535072
1574714561.160539,176049.000,30387,2,ER,1,100,1.536160
1574714561.223588,176102.000,30387,2,ER,1,100,1.546512
1574714561.290206,176158.000,30405,2,ER,1,100,1.552354
1574714561.356824,176214.000,30405,2,ER,1,100,1.571609
1574714561.424631,176271.000,30424,2,ER,1,100,1.589495
1574714561.492439,176328.000,30424,2,ER,1,100,1.601902
1574714561.560841,176385.500,30442,2,ER,1,100,1.600210
1574714561.629244,176443.000,30442,2,ER,1,100,1.612577
1574714561.695465,176498.667,30463,3,ER,1,100,1.619425
1574714561.761687,176554.333,30463,3,ER,1,100,1.626595
1574714561.827908,176610.000,30463,3,ER,1,100,1.634330
1574714561.888578,176661.000,30483,1,ER,1,100,1.642991
1574714561.956385,176718.000,30501,2,ER,1,100,1.660836
1574714562.024193,176775.000,30501,2,ER,1,100,1.661763
1574714562.092001,176832.000,30519,2,ER,1,100,1.656647
1574714562.159808,176889.000,30519,2,ER,1,100,1.645448
1574714562.229400,176947.500,30537,2,ER,1,100,1.623494
1574714562.298992,177006.000,30537,2,ER,1,100,1.588125
1574714562.362636,177059.500,30555,2,ER,1,100,1.524961
1574714562.426280,177113.000,30555,2,ER,1,100,1.435452
1574714562.489329,177166.000,30574,1,ER,1,100,1.404635
1574714562.555947,177222.000,30591,2,ER,1,100,1.628892
1574714562.622565,177278.000,30591,2,ER,1,100,1.713446
1574714562.692157,177336.500,30609,2,ER,1,100,1.702731
1574714562.761749,177395.000,30609,2,ER,1,100,1.712600
1574714562.829557,177452.000,30625,2,ER,1,100,1.724403
1574714562.897364,177509.000,30625,2,ER,1,100,1.916353
1574714562.962198,177563.500,30643,2,ER,1,100,1.934561
1574714563.027031,177618.000,30643,2,ER,1,100,1.703093
1574714563.088891,177670.000,30661,1,ER,1,100,1.723920
1574714563.154914,177725.500,30679,2,ER,1,100,1.704624
1574714563.220937,177781.000,30679,2,ER,1,100,1.571569
1574714563.291124,177840.000,30697,2,ER,1,100,1.304894
1574714563.361311,177899.000,30697,2,ER,1,100,1.234640
1574714563.428524,177955.500,30716,2,ER,1,100,1.723517
1574714563.495736,178012.000,30716,2,ER,1,100,2.215294
1574714563.560570,178066.500,30734,2,ER,1,100,1.604520
1574714563.625403,178121.000,30734,2,ER,1,100,1.189160
1574714563.687263,178173.000,30752,1,ER,1,100,1.477789
1574714563.752096,178227.500,30769,2,ER,1,100,1.666556
1574714563.816930,178282.000,30769,2,ER,1,100,1.585386
1574714563.887117,178341.000,30787,2,ER,1,100,1.734998
1574714563.957304,178400.000,30787,2,ER,1,100,2.076841
1574714564.023921,178456.000,30805,2,ER,1,100,1.152865
1574714564.090539,178512.000,30805,2,ER,1,100,1.726337
1574714564.158347,178569.000,30821,2,ER,1,100,1.842916
1574714564.226155,178626.000,30821,2,ER,1,100,1.890732
1574714564.290393,178680.000,30839,1,ER,1,100,1.666516
1574714564.354632,178734.000,30858,2,ER,1,100,1.672518
1574714564.418871,178788.000,30858,2,ER,1,100,2.125946
1574714564.485489,178844.000,30876,2,ER,1,100,1.538456
1574714564.552107,178900.000,30876,2,ER,1,100,1.144607
1574714564.618725,178956.000,30894,2,ER,1,100,1.664784
1574714564.685343,179012.000,30894,2,ER,1,100,1.808917
1574714564.748986,179065.500,30912,2,ER,1,100,1.736770
1574714564.812630,179119.000,30912,2,ER,1,100,1.444153
1574714564.881033,179176.500,30930,2,ER,1,100,1.540309
1574714564.949435,179234.000,30930,2,ER,1,100,1.850852
1574714565.014864,179289.000,30948,1,ER,1,100,2.022096
1574714565.086240,179349.000,30965,2,ER,1,100,1.219936
1574714565.157616,179409.000,30965,2,ER,1,100,1.146097
1574714565.222450,179463.500,30983,2,ER,1,100,1.684644
1574714565.287283,179518.000,30983,2,ER,1,100,1.835907
1574714565.350927,179571.500,30999,2,ER,1,100,1.980080
1574714565.414571,179625.000,30999,2,ER,1,100,1.674613
1574714565.482379,179682.000,31018,2,ER,1,100,1.453861
1574714565.550187,179739.000,31018,2,ER,1,100,1.878406
1574714565.619184,179797.000,31036,1,ER,1,100,1.906161
1574714565.687586,179854.500,31054,2,ER,1,100,1.166602
1574714565.755988,179912.000,31054,2,ER,1,100,1.574791
1574714565.822011,179967.500,31072,2,ER,1,100,1.753447
1574714565.888035,180023.000,31072,2,ER,1,100,1.902979
1574714565.951679,180076.500,31090,2,ER,1,100,1.741000
1574714566.015323,180130.000,31090,2,ER,1,100,1.339819
1574714566.080751,180185.000,31108,2,ER,1,100,1.733346
1574714566.146179,180240.000,31108,2,ER,1,100,2.082360
1574714566.215177,180298.000,31126,1,ER,1,100,1.123861
1574714566.282984,180355.000,31143,2,ER,1,100,1.127043
1574714566.350792,180412.000,31143,2,ER,1,100,1.719368
1574714566.418599,180469.000,31162,2,ER,1,100,1.930089
1574714566.486407,180526.000,31162,2,ER,1,100,1.977382
1574714566.550051,180579.500,31178,2,ER,1,100,1.520087
1574714566.613695,180633.000,31178,2,ER,1,100,1.718038
1574714566.679718,180688.500,31196,2,ER,1,100,2.028380
1574714566.745741,180744.000,31196,2,ER,1,100,1.379821
1574714566.812359,180800.000,31214,1,ER,1,100,1.282174
1574714566.881951,180858.500,31232,2,ER,1,100,1.705389
1574714566.951543,180917.000,31232,2,ER,1,100,1.942657
1574714567.019351,180974.000,31250,2,ER,1,100,1.782693
1574714567.087158,181031.000,31250,2,ER,1,100,1.411241
1574714567.150207,181084.000,31268,2,ER,1,100,1.720375
1574714567.213256,181137.000,31268,2,ER,1,100,1.867328
1574714567.278685,181192.000,31286,2,ER,1,100,0.931589
1574714567.344113,181247.000,31286,2,ER,1,100,1.174014
1574714567.410731,181303.000,31305,1,ER,1,100,1.748976
1574714567.480323,181361.500,31322,2,ER,1,100,1.971017
1574714567.549915,181420.000,31322,2,ER,1,100,2.164014
1574714567.617723,181477.000,31340,2,ER,1,100,1.605407
1574714567.685530,181534.000,31340,2,ER,1,100,1.465745
1574714567.748579,181587.000,31359,3,ER,1,100,2.092914
1574714567.811628,181640.000,31359,3,ER,1,100,2.070919
1574714567.874677,181693.000,31359,3,ER,1,100,1.203582
1574714567.939511,181747.500,31379,2,ER,1,100,1.419781
1574714568.004345,181802.000,31379,2,ER,1,100,1.714614
1574714568.075721,181862.000,31397,1,ER,1,100,1.856290
1574714568.142339,181918.000,31415,2,ER,1,100,1.975327
1574714568.208957,181974.000,31415,2,ER,1,100,1.525686
1574714568.280928,182034.500,31432,2,ER,1,100,1.363224
1574714568.352899,182095.000,31432,2,ER,1,100,1.768594
1574714568.421896,182153.000,31451,2,ER,1,100,2.072853
1574714568.490894,182211.000,31451,2,ER,1,100,1.208456
1574714568.563460,182272.000,31467,1,ER,1,100,1.216150
1574714568.631862,182329.500,31485,2,ER,1,100,1.719569
1574714568.700264,182387.000,31485,2,ER,1,100,1.908497
1574714568.766288,182442.500,31503,2,ER,1,100,2.139360
1574714568.832311,182498.000,31503,2,ER,1,100,1.814758
1574714568.895955,182551.500,31521,2,ER,1,100,1.290311
1574714568.959599,182605.000,31521,2,ER,1,100,1.659668
1574714569.026217,182661.000,31539,2,ER,1,100,2.118010
1574714569.092834,182717.000,31539,2,ER,1,100,1.784949
1574714569.163021,182776.000,31557,1,ER,1,100,1.156088
1574714569.231424,182833.500,31574,2,ER,1,100,1.415270
1574714569.299826,182891.000,31574,2,ER,1,100,1.726498
1574714569.366444,182947.000,31592,2,ER,1,100,1.851335
1574714569.433062,183003.000,31592,2,ER,1,100,2.127759
1574714569.503844,183062.500,31609,2,ER,1,100,1.572656
1574714569.574625,183122.000,31609,2,ER,1,100,1.319637
1574714569.637674,183175.000,31627,2,ER,1,100,1.960906
1574714569.700723,183228.000,31627,2,ER,1,100,1.843279
1574714569.764962,183282.000,31645,1,ER,1,100,1.083497
1574714569.829796,183336.500,31663,2,ER,1,100,1.281650
1574714569.894629,183391.000,31663,2,ER,1,100,1.772179
1574714569.963626,183449.000,31681,2,ER,1,100,2.032328
1574714570.032624,183507.000,31681,2,ER,1,100,2.234026
1574714570.101621,183565.000,31699,2,ER,1,100,1.528748
1574714570.170618,183623.000,31699,2,ER,1,100,1.222958
1574714570.234262,183676.500,31717,2,ER,1,100,1.838485
1574714570.297906,183730.000,31717,2,ER,1,100,2.002720
1574714570.362144,183784.000,31735,1,ER,1,100,1.447899
1574714570.426383,183838.000,31754,2,ER,1,100,1.345821
1574714570.490622,183892.000,31754,2,ER,1,100,1.703416
1574714570.560214,183950.500,31771,2,ER,1,100,1.925054
1574714570.629806,184009.000,31771,2,ER,1,100,2.044655
1574714570.699398,184067.500,31789,2,ER,1,100,1.893915
1574714570.768990,184126.000,31789,2,ER,1,100,1.435854
1574714570.833229,184180.000,31805,2,ER,1,100,1.503732
1574714570.897467,184234.000,31805,2,ER,1,100,1.841788
1574714570.961706,184288.000,31823,2,ER,1,100,2.068825
1574714571.025945,184342.000,31823,2,ER,1,100,1.461636
1574714571.091373,184397.000,31841,1,ER,1,100,1.236332
1574714571.159776,184454.500,31859,2,ER,1,100,1.564922
1574714571.228178,184512.000,31859,2,ER,1,100,1.883643
1574714571.297770,184570.500,31877,2,ER,1,100,2.037081
1574714571.367362,184629.000,31877,2,ER,1,100,2.209614
1574714571.431601,184683.000,31896,2,ER,1,100,1.716508
1574714571.495839,184737.000,31896,2,ER,1,100,1.157457
1574714571.558889,184790.000,31914,2,ER,1,100,1.655640
1574714571.621938,184843.000,31914,2,ER,1,100,2.031724
1574714571.687366,184898.000,31932,1,ER,1,100,1.884247
1574714571.755769,184955.500,31949,2,ER,1,100,1.235929
1574714571.824171,185013.000,31949,2,ER,1,100,1.474406
1574714571.893763,185071.500,31967,2,ER,1,100,1.818102
1574714571.963355,185130.000,31967,2,ER,1,100,1.938750
1574714572.029378,185185.500,31983,2,ER,1,100,2.150237
1574714572.095401,185241.000,31983,2,ER,1,100,1.830428
1574714572.158450,185294.000,32001,2,ER,1,100,1.301993
1574714572.221499,185347.000,32001,2,ER,1,100,1.739107
1574714572.288117,185403.000,32019,1,ER,1,100,2.163127
1574714572.351166,185456.000,32038,2,ER,1,100,1.388119
1574714572.414216,185509.000,32038,2,ER,1,100,1.176471
1574714572.480239,185564.500,32056,2,ER,1,100,1.702046
1574714572.546262,185620.000,32056,2,ER,1,100,1.922959
1574714572.614069,185677.000,32074,2,ER,1,100,2.150881
1574714572.681877,185734.000,32074,2,ER,1,100,2.116278
1574714572.749685,185791.000,32092,2,ER,1,100,1.279636
1574714572.817492,185848.000,32092,2,ER,1,100,1.446771
1574714572.890058,185909.000,32110,1,ER,1,100,1.913936
1574714572.951918,185961.000,32127,2,ER,1,100,1.781968
1574714573.013777,186013.000,32127,2,ER,1,100,1.125392
1574714573.082180,186070.500,32145,2,ER,1,100,1.498575
1574714573.150582,186128.000,32145,2,ER,1,100,1.845575
1574714573.213631,186181.000,32163,2,ER,1,100,2.017262
1574714573.276680,186234.000,32163,2,ER,1,100,2.223472
1574714573.341514,186288.500,32181,2,ER,1,100,1.659184
1574714573.406348,186343.000,32181,2,ER,1,100,1.378531
1574714573.475939,186401.500,32198,2,ER,1,100,1.785472
1574714573.545531,186460.000,32198,2,ER,1,100,2.195153
1574714573.614528,186518.000,32216,1,ER,1,100,1.246282
1574714573.682931,186575.500,32234,2,ER,1,100,1.215667
1574714573.751333,186633.000,32234,2,ER,1,100,1.770850
1574714573.814382,186686.000,32255,3,ER,1,100,1.993213
1574714573.877432,186739.000,32255,3,ER,1,100,2.205465
1574714573.940481,186792.000,32255,3,ER,1,100,1.885536
1574714574.006504,186847.500,32275,2,ER,1,100,1.388079
1574714574.072527,186903.000,32275,2,ER,1,100,1.656929
1574714574.141524,186961.000,32291,2,ER,1,100,2.035631
1574714574.210521,187019.000,32291,2,ER,1,100,1.696970
1574714574.277139,187075.000,32309,1,ER,1,100,0.977955
1574714574.344352,187131.500,32328,2,ER,1,100,1.430094
1574714574.411565,187188.000,32328,2,ER,1,100,1.793207
1574714574.475804,187242.000,32346,2,ER,1,100,1.906362
1574714574.540042,187296.000,32346,2,ER,1,100,2.119904
1574714574.606660,187352.000,32364,2,ER,1,100,1.744545
1574714574.673278,187408.000,32364,2,ER,1,100,1.523309
1574714574.742870,187466.500,32382,2,ER,1,100,1.971742
1574714574.812462,187525.000,32382,2,ER,1,100,2.126107
1574714574.880270,187582.000,32400,1,ER,1,100,1.455110
1574714574.948672,187639.500,32417,2,ER,1,100,1.116529
1574714575.017075,187697.000,32417,2,ER,1,100,1.647744
1574714575.080719,187750.500,32435,2,ER,1,100,1.913331
1574714575.144362,187804.000,32435,2,ER,1,100,2.113458
1574714575.209196,187858.500,32453,2,ER,1,100,2.198134
1574714575.274029,187913.000,32453,2,ER,1,100,1.356497
1574714575.342432,187970.500,32469,2,ER,1,100,1.514286
1574714575.410834,188028.000,32469,2,ER,1,100,1.983182
1574714575.478642,188085.000,32488,1,ER,1,100,1.939475
1574714575.546449,188142.000,32506,2,ER,1,100,1.096428
1574714575.614257,188199.000,32506,2,ER,1,100,1.289224
1574714575.676711,188251.500,32524,2,ER,1,100,1.733708
1574714575.739166,188304.000,32524,2,ER,1,100,1.904106
1574714575.804594,188359.000,32542,2,ER,1,100,2.152895
1574714575.870022,188414.000,32542,2,ER,1,100,1.853269
1574714575.937830,188471.000,32560,2,ER,1,100,1.435411
1574714576.005637,188528.000,32560,2,ER,1,100,1.778987
1574714576.077014,188588.000,32578,1,ER,1,100,1.980967
1574714576.145416,188645.500,32595,2,ER,1,100,1.969647
1574714576.213819,188703.000,32595,2,ER,1,100,1.217076
1574714576.283411,188761.500,32613,2,ER,1,100,1.268276
1574714576.353003,188820.000,32613,2,ER,1,100,1.784868
1574714576.420810,188877.000,32631,2,ER,1,100,1.968680
1574714576.488618,188934.000,32631,2,ER,1,100,2.243533
1574714576.559994,188994.000,32648,1,ER,1,100,1.792603
1574714576.626612,189050.000,32666,2,ER,1,100,1.159230
1574714576.693230,189106.000,32666,2,ER,1,100,1.716185
1574714576.756874,189159.500,32684,2,ER,1,100,2.016215
1574714576.820518,189213.000,32684,2,ER,1,100,1.421916
1574714576.887136,189269.000,32702,2,ER,1,100,1.133851
1574714576.953754,189325.000,32702,2,ER,1,100,1.658016
1574714577.022156,189382.500,32720,2,ER,1,100,1.862615
1574714577.090559,189440.000,32720,2,ER,1,100,2.069872
1574714577.159556,189498.000,32738,1,ER,1,100,2.139199
1574714577.227363,189555.000,32755,2,ER,1,100,1.308036
1574714577.295171,189612.000,32755,2,ER,1,100,1.529795
1574714577.360004,189666.500,32773,2,ER,1,100,1.971863
1574714577.424838,189721.000,32773,2,ER,1,100,1.734232
1574714577.489077,189775.000,32792,2,ER,1,100,1.076971
1574714577.553315,189829.000,32792,2,ER,1,100,1.476178
1574714577.620528,189885.500,32810,2,ER,1,100,1.891941
1574714577.687741,189942.000,32810,2,ER,1,100,2.109833
1574714577.756738,190000.000,32826,1,ER,1,100,2.376467
1574714577.826330,190058.500,32844,2,ER,1,100,1.336637
1574714577.895922,190117.000,32844,2,ER,1,100,1.313152
1574714577.959566,190170.500,32862,2,ER,1,100,2.028904
1574714578.023210,190224.000,32862,2,ER,1,100,1.991642
1574714578.088043,190278.500,32880,2,ER,1,100,1.068472
1574714578.152877,190333.000,32880,2,ER,1,100,1.431746
1574714578.220685,190390.000,32898,2,ER,1,100,1.741725
1574714578.288492,190447.000,32898,2,ER,1,100,1.902898
1574714578.359869,190507.000,32916,1,ER,1,100,2.205022
1574714578.427676,190564.000,32934,2,ER,1,100,1.521859
1574714578.495484,190621.000,32934,2,ER,1,100,1.432390
1574714578.559722,190675.000,32952,2,ER,1,100,2.017503
1574714578.623961,190729.000,32952,2,ER,1,100,1.798162
1574714578.688795,190783.500,32970,2,ER,1,100,1.016829
1574714578.753628,190838.000,32970,2,ER,1,100,1.377283
1574714578.820246,190894.000,32988,2,ER,1,100,1.897701
1574714578.886864,190950.000,32988,2,ER,1,100,2.224116
1574714578.956456,191008.500,33004,2,ER,1,100,2.178072
1574714579.026048,191067.000,33004,2,ER,1,100,1.332931
1574714579.093856,191124.000,33022,1,ER,1,100,1.601338
1574714579.158689,191178.500,33040,2,ER,1,100,2.087999
1574714579.223523,191233.000,33040,2,ER,1,100,1.699830
1574714579.286572,191286.000,33058,2,ER,1,100,1.070808
1574714579.349621,191339.000,33058,2,ER,1,100,1.500469
1574714579.415644,191394.500,33077,2,ER,1,100,1.815363
1574714579.481668,191450.000,33077,2,ER,1,100,2.044977
1574714579.550665,191508.000,33095,2,ER,1,100,2.107497
1574714579.619662,191566.000,33095,2,ER,1,100,1.219453
1574714579.687469,191623.000,33113,1,ER,1,100,1.497609
1574714579.754682,191679.500,33130,2,ER,1,100,2.069308
1574714579.821895,191736.000,33130,2,ER,1,100,1.692660
1574714579.886134,191790.000,33151,3,ER,1,100,1.003495
1574714579.950372,191844.000,33151,3,ER,1,100,1.610240
1574714580.014611,191898.000,33151,3,ER,1,100,1.911035
1574714580.081229,191954.000,33171,2,ER,1,100,2.155514
1574714580.147847,192010.000,33171,2,ER,1,100,2.121354
1574714580.215060,192066.500,33189,2,ER,1,100,1.318066
1574714580.282273,192123.000,33189,2,ER,1,100,1.589978
1574714580.345917,192176.500,33207,2,ER,1,100,2.042802
1574714580.409560,192230.000,33207,2,ER,1,100,1.810891
1574714580.477368,192287.000,33226,1,ER,1,100,1.087969
1574714580.544581,192343.500,33243,2,ER,1,100,1.519281
1574714580.611794,192400.000,33243,2,ER,1,100,1.832281
1574714580.682575,192459.500,33261,2,ER,1,100,2.071161
1574714580.753357,192519.000,33261,2,ER,1,100,2.059801
1574714580.818190,192573.500,33277,2,ER,1,100,1.412047
1574714580.883024,192628.000,33277,2,ER,1,100,1.626193
1574714580.946668,192681.500,33295,2,ER,1,100,1.865354
1574714581.010312,192735.000,33295,2,ER,1,100,1.689880
1574714581.078119,192792.000,33313,1,ER,1,100,0.898275
1574714581.145332,192848.500,33331,2,ER,1,100,1.299697
1574714581.212545,192905.000,33331,2,ER,1,100,1.818303
1574714581.282732,192964.000,33349,2,ER,1,100,2.071523
1574714581.352918,193023.000,33349,2,ER,1,100,2.429883
1574714581.418941,193078.500,33368,2,ER,1,100,1.448826
1574714581.484965,193134.000,33368,2,ER,1,100,1.299778
1574714581.548014,193187.000,33386,2,ER,1,100,1.834698
1574714581.611063,193240.000,33386,2,ER,1,100,2.082480
1574714581.676491,193295.000,33404,1,ER,1,100,1.153872
1574714581.743704,193351.500,33421,2,ER,1,100,1.166078
1574714581.810917,193408.000,33421,2,ER,1,100,1.608267
1574714581.878724,193465.000,33439,2,ER,1,100,1.815886
1574714581.946532,193522.000,33439,2,ER,1,100,2.045259
1574714582.014339,193579.000,33457,2,ER,1,100,1.799249
1574714582.082147,193636.000,33457,2,ER,1,100,1.342881
1574714582.145196,193689.000,33473,2,ER,1,100,1.779833
