EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1574868621.013478,47347.000,7891,1,TH,1,100,16526
1574868621.148897,47461.000,7909,1,TH,1,100,16484
1574868621.274813,47567.000,7926,1,TH,1,100,16514
1574868621.409045,47680.000,7944,1,TH,1,100,16544
1574868621.546840,47796.000,7962,1,TH,1,100,16390
1574868621.682259,47910.000,7980,1,TH,1,100,16798
1574868621.810551,48018.000,7998,1,TH,1,100,16608
1574868621.938843,48126.000,8016,1,TH,1,100,16484
1574868622.076638,48242.000,8034,1,TH,1,100,16484
1574868622.210869,48355.000,8070,1,TH,1,100,15998
1574868622.351040,48473.000,8087,1,TH,1,100,16928
1574868622.478144,48580.000,8104,1,TH,1,100,16532
1574868622.605248,48687.000,8122,1,TH,1,100,16474
1574868622.743043,48803.000,8140,1,TH,1,100,15798
1574868622.880838,48919.000,8158,1,TH,1,100,16566
1574868623.012693,49030.000,8176,1,TH,1,100,16554
1574868623.139797,49137.000,8194,1,TH,1,100,16446
1574868623.271653,49248.000,8213,1,TH,1,100,16412
1574868623.405884,49361.000,8248,1,TH,1,100,15738
1574868623.546055,49479.000,8265,1,TH,1,100,16742
1574868623.676723,49589.000,8282,1,TH,1,100,16628
1574868623.802639,49695.000,8300,1,TH,1,100,16420
1574868623.934494,49806.000,8318,1,TH,1,100,16330
1574868624.072289,49922.000,8336,1,TH,1,100,16458
1574868624.210084,50038.000,8355,1,TH,1,100,16692
1574868624.337188,50145.000,8373,1,TH,1,100,16440
1574868624.466668,50254.000,8391,1,TH,1,100,16382
1574868624.603276,50369.000,8426,1,TH,1,100,16364
1574868624.739882,50484.000,8444,1,TH,1,100,16560
1574868624.871738,50595.000,8461,1,TH,1,100,16700
1574868624.998842,50702.000,8478,1,TH,1,100,16464
1574868625.131886,50814.000,8497,1,TH,1,100,16408
1574868625.267305,50928.000,8515,1,TH,1,100,16080
1574868625.402724,51042.000,8533,1,TH,1,100,16712
1574868625.535768,51154.000,8551,1,TH,1,100,16508
1574868625.662872,51261.000,8569,1,TH,1,100,16438
