EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1574867948.675608,336027.000,58920,1,H0,1,100,100.232
1574867948.817120,336146.000,58938,1,H0,1,100,100.224
1574867948.944362,336253.000,58956,1,H0,1,100,100.201
1574867949.073983,336362.000,58974,1,H0,1,100,100.194
1574867949.207171,336474.000,58992,1,H0,1,100,100.194
1574867949.343926,336589.000,59010,1,H0,1,100,100.174
1574867949.480682,336704.000,59044,1,H0,1,100,100.178
1574867949.606735,336810.000,59062,1,H0,1,100,100.155
1574867949.732788,336916.000,59080,1,H0,1,100,100.144
1574867949.869544,337031.000,59098,1,H0,1,100,100.140
1574867950.006299,337146.000,59117,1,H0,1,100,100.140
1574867950.134731,337254.000,59135,1,H0,1,100,100.117
1574867950.275054,337372.000,59152,1,H0,1,100,100.102
1574867950.414188,337489.000,59170,1,H0,1,100,100.094
1574867950.550943,337604.000,59204,1,H0,1,100,100.091
1574867950.692456,337723.000,59222,1,H0,1,100,100.083
1574867950.822076,337832.000,59240,1,H0,1,100,100.056
1574867950.946940,337937.000,59259,1,H0,1,100,100.060
1574867951.084885,338053.000,59277,1,H0,1,100,100.052
1574867951.221640,338168.000,59295,1,H0,1,100,100.052
1574867951.358396,338283.000,59312,1,H0,1,100,100.022
1574867951.485638,338390.000,59330,1,H0,1,100,100.007
1574867951.615259,338499.000,59348,1,H0,1,100,99.999
1574867951.749636,338612.000,59382,1,H0,1,100,100.010
1574867951.887581,338728.000,59400,1,H0,1,100,99.991
1574867952.021958,338841.000,59419,1,H0,1,100,99.972
1574867952.144443,338944.000,59437,1,H0,1,100,99.968
1574867952.278821,339057.000,59455,1,H0,1,100,99.976
1574867952.417954,339174.000,59473,1,H0,1,100,99.961
1574867952.554710,339289.000,59490,1,H0,1,100,99.938
1574867952.683141,339397.000,59508,1,H0,1,100,99.930
1574867952.812762,339506.000,59526,1,H0,1,100,99.915
1574867952.945950,339618.000,59544,1,H0,1,100,99.911
1574867953.085084,339735.000,59579,1,H0,1,100,99.911
1574867953.218272,339847.000,59597,1,H0,1,100,99.934
1574867953.343136,339952.000,59615,1,H0,1,100,99.869
1574867953.477513,340065.000,59633,1,H0,1,100,99.808
1574867953.611890,340178.000,59651,1,H0,1,100,99.804
1574867953.749835,340294.000,59669,1,H0,1,100,99.736
1574867953.881834,340405.000,59686,1,H0,1,100,99.686
1574867954.011455,340514.000,59705,1,H0,1,100,99.652
1574867954.137507,340620.000,59723,1,H0,1,100,99.648
1574867954.267128,340729.000,59741,1,H0,1,100,99.633
1574867954.402694,340843.000,59775,1,H0,1,100,99.591
1574867954.537072,340956.000,59793,1,H0,1,100,99.583
1574867954.670260,341068.000,59814,2,H0,1,100,99.556
1574867954.803448,341180.000,59814,2,H0,1,100,99.534
1574867954.930690,341287.000,59834,1,H0,1,100,99.511
1574867955.068635,341403.000,59869,1,H0,1,100,99.522
1574867955.207769,341520.000,59887,1,H0,1,100,99.495
1574867955.337389,341629.000,59905,1,H0,1,100,99.476
1574867955.465821,341737.000,59923,1,H0,1,100,99.461
1574867955.599009,341849.000,59941,1,H0,1,100,99.450
1574867955.732197,341961.000,59959,1,H0,1,100,99.438
1574867955.871331,342078.000,59976,1,H0,1,100,99.419
