EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1574867948.713662,336059.000,58915,2,EA,1,100,0.587622
1574867948.713662,336059.000,58915,2,EA,1,100,0.587529
1574867948.781445,336116.000,58933,2,EA,1,100,0.587385
1574867948.849228,336173.000,58933,2,EA,1,100,0.587505
1574867948.912255,336226.000,58951,2,EA,1,100,0.587611
1574867948.975281,336279.000,58951,2,EA,1,100,0.587368
1574867949.037118,336331.000,58970,1,EA,1,100,0.587593
1574867949.104307,336387.500,58987,2,EA,1,100,0.587313
1574867949.171495,336444.000,58987,2,EA,1,100,0.587441
1574867949.241062,336502.500,59005,2,EA,1,100,0.587550
1574867949.310629,336561.000,59005,2,EA,1,100,0.587240
1574867949.378413,336618.000,59023,2,EA,1,100,0.587437
1574867949.446196,336675.000,59023,2,EA,1,100,0.587024
1574867949.509817,336728.500,59039,2,EA,1,100,0.587405
1574867949.573438,336782.000,59039,2,EA,1,100,0.587154
1574867949.635275,336834.000,59057,1,EA,1,100,0.587189
1574867949.701275,336889.500,59075,2,EA,1,100,0.587135
1574867949.767274,336945.000,59075,2,EA,1,100,0.587348
1574867949.834463,337001.500,59093,2,EA,1,100,0.587298
1574867949.901651,337058.000,59093,2,EA,1,100,0.587135
1574867949.968840,337114.500,59112,2,EA,1,100,0.587237
1574867950.036029,337171.000,59112,2,EA,1,100,0.587253
1574867950.102623,337227.000,59130,2,EA,1,100,0.587469
1574867950.169217,337283.000,59130,2,EA,1,100,0.586971
1574867950.240567,337343.000,59148,1,EA,1,100,0.587261
1574867950.307756,337399.500,59165,2,EA,1,100,0.587145
1574867950.374945,337456.000,59165,2,EA,1,100,0.587008
1574867950.446890,337516.500,59183,2,EA,1,100,0.586934
1574867950.518836,337577.000,59183,2,EA,1,100,0.586950
1574867950.587213,337634.500,59199,2,EA,1,100,0.587108
1574867950.655591,337692.000,59199,2,EA,1,100,0.586855
1574867950.725753,337751.000,59217,1,EA,1,100,0.586961
1574867950.788779,337804.000,59235,2,EA,1,100,0.587004
1574867950.851806,337857.000,59235,2,EA,1,100,0.587091
1574867950.916021,337911.000,59254,2,EA,1,100,0.587062
1574867950.980237,337965.000,59254,2,EA,1,100,0.587257
1574867951.049209,338023.000,59272,2,EA,1,100,0.587015
1574867951.118182,338081.000,59272,2,EA,1,100,0.586850
1574867951.186559,338138.500,59290,2,EA,1,100,0.587179
1574867951.254937,338196.000,59290,2,EA,1,100,0.586581
1574867951.326288,338256.000,59308,1,EA,1,100,0.586687
1574867951.389315,338309.000,59325,2,EA,1,100,0.586654
1574867951.452341,338362.000,59325,2,EA,1,100,0.586931
1574867951.517151,338416.500,59343,2,EA,1,100,0.587041
1574867951.581962,338471.000,59343,2,EA,1,100,0.586612
1574867951.649745,338528.000,59361,2,EA,1,100,0.586963
1574867951.717528,338585.000,59361,2,EA,1,100,0.586866
1574867951.785311,338642.000,59377,2,EA,1,100,0.587155
1574867951.853094,338699.000,59377,2,EA,1,100,0.586438
1574867951.923256,338758.000,59395,1,EA,1,100,0.586689
1574867951.987472,338812.000,59414,2,EA,1,100,0.586569
1574867952.051687,338866.000,59414,2,EA,1,100,0.586739
1574867952.114714,338919.000,59432,2,EA,1,100,0.586689
1574867952.177740,338972.000,59432,2,EA,1,100,0.586515
1574867952.246713,339030.000,59450,2,EA,1,100,0.586454
1574867952.315685,339088.000,59450,2,EA,1,100,0.586625
1574867952.382874,339144.500,59468,2,EA,1,100,0.586614
1574867952.450062,339201.000,59468,2,EA,1,100,0.586265
1574867952.521413,339261.000,59486,1,EA,1,100,0.585387
1574867952.586223,339315.500,59503,2,EA,1,100,0.582015
1574867952.651034,339370.000,59503,2,EA,1,100,0.580605
1574867952.714655,339423.500,59521,2,EA,1,100,0.579800
1574867952.778276,339477.000,59521,2,EA,1,100,0.579472
1574867952.845464,339533.500,59539,2,EA,1,100,0.579591
1574867952.912653,339590.000,59539,2,EA,1,100,0.579152
1574867952.980436,339647.000,59558,2,EA,1,100,0.579375
1574867953.048219,339704.000,59558,2,EA,1,100,0.578960
1574867953.119570,339764.000,59574,1,EA,1,100,0.577832
