EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1574868621.144146,47457.000,7899,9,MX,1,100,-62
1574868621.144146,47457.000,7899,9,MX,1,100,-60
1574868621.144146,47457.000,7899,9,MX,1,100,-60
1574868621.144146,47457.000,7899,9,MX,1,100,-61
1574868621.144146,47457.000,7899,9,MX,1,100,-61
1574868621.144146,47457.000,7899,9,MX,1,100,-60
1574868621.144146,47457.000,7899,9,MX,1,100,-60
1574868621.144146,47457.000,7899,9,MX,1,100,-60
1574868621.144146,47457.000,7899,9,MX,1,100,-59
1574868621.181564,47488.500,7916,2,MX,1,100,-62
1574868621.218983,47520.000,7916,2,MX,1,100,-60
1574868621.261351,47555.667,7934,3,MX,1,100,-59
1574868621.303719,47591.333,7934,3,MX,1,100,-60
1574868621.346087,47627.000,7934,3,MX,1,100,-59
1574868621.387663,47662.000,7952,3,MX,1,100,-60
1574868621.429239,47697.000,7952,3,MX,1,100,-60
1574868621.470815,47732.000,7952,3,MX,1,100,-61
1574868621.510807,47765.667,7970,3,MX,1,100,-60
1574868621.550799,47799.333,7970,3,MX,1,100,-62
1574868621.590791,47833.000,7970,3,MX,1,100,-62
1574868621.632764,47868.333,7988,3,MX,1,100,-62
1574868621.674736,47903.667,7988,3,MX,1,100,-60
1574868621.716708,47939.000,7988,3,MX,1,100,-63
1574868621.753928,47970.333,8006,3,MX,1,100,-62
1574868621.791149,48001.667,8006,3,MX,1,100,-62
1574868621.828369,48033.000,8006,3,MX,1,100,-62
1574868621.866382,48065.000,8024,3,MX,1,100,-63
1574868621.904394,48097.000,8024,3,MX,1,100,-63
1574868621.942406,48129.000,8024,3,MX,1,100,-65
1574868621.987150,48166.667,8042,3,MX,1,100,-64
1574868622.031894,48204.333,8042,3,MX,1,100,-63
1574868622.076638,48242.000,8042,3,MX,1,100,-64
1574868622.117422,48276.333,8060,3,MX,1,100,-65
1574868622.158206,48310.667,8060,3,MX,1,100,-64
1574868622.198990,48345.000,8060,3,MX,1,100,-64
1574868622.240170,48379.667,8078,3,MX,1,100,-64
1574868622.281350,48414.333,8078,3,MX,1,100,-64
1574868622.322531,48449.000,8078,3,MX,1,100,-64
1574868622.361731,48482.000,8094,3,MX,1,100,-65
1574868622.400931,48515.000,8094,3,MX,1,100,-66
1574868622.440131,48548.000,8094,3,MX,1,100,-64
1574868622.478144,48580.000,8112,3,MX,1,100,-64
1574868622.516156,48612.000,8112,3,MX,1,100,-66
1574868622.554169,48644.000,8112,3,MX,1,100,-66
1574868622.594161,48677.667,8130,3,MX,1,100,-67
1574868622.634153,48711.333,8130,3,MX,1,100,-67
1574868622.674145,48745.000,8130,3,MX,1,100,-67
1574868622.715326,48779.667,8148,3,MX,1,100,-66
1574868622.756505,48814.333,8148,3,MX,1,100,-67
1574868622.797686,48849.000,8148,3,MX,1,100,-67
1574868622.839262,48884.000,8166,2,MX,1,100,-66
1574868622.880838,48919.000,8166,2,MX,1,100,-66
1574868622.922711,48954.250,8184,4,MX,1,100,-66
1574868622.964584,48989.500,8184,4,MX,1,100,-66
1574868623.006457,49024.750,8184,4,MX,1,100,-66
1574868623.048330,49060.000,8184,4,MX,1,100,-67
1574868623.086738,49092.333,8202,3,MX,1,100,-66
1574868623.125147,49124.667,8202,3,MX,1,100,-66
1574868623.163555,49157.000,8202,3,MX,1,100,-66
1574868623.202755,49190.000,8221,3,MX,1,100,-67
1574868623.241956,49223.000,8221,3,MX,1,100,-66
1574868623.281156,49256.000,8221,3,MX,1,100,-67
1574868623.322732,49291.000,8238,3,MX,1,100,-66
1574868623.364308,49326.000,8238,3,MX,1,100,-66
1574868623.405884,49361.000,8238,3,MX,1,100,-66
1574868623.447064,49395.667,8256,3,MX,1,100,-66
1574868623.488245,49430.333,8256,3,MX,1,100,-66
1574868623.529425,49465.000,8256,3,MX,1,100,-65
1574868623.569021,49498.333,8272,3,MX,1,100,-65
1574868623.608617,49531.667,8272,3,MX,1,100,-64
1574868623.648213,49565.000,8272,3,MX,1,100,-65
1574868623.686226,49597.000,8290,2,MX,1,100,-65
1574868623.724238,49629.000,8290,2,MX,1,100,-64
1574868623.765517,49663.750,8308,4,MX,1,100,-67
1574868623.806797,49698.500,8308,4,MX,1,100,-64
1574868623.848076,49733.250,8308,4,MX,1,100,-65
1574868623.889355,49768.000,8308,4,MX,1,100,-67
1574868623.930931,49803.000,8326,2,MX,1,100,-65
1574868623.972507,49838.000,8326,2,MX,1,100,-65
1574868624.012895,49872.000,8344,3,MX,1,100,-65
1574868624.053283,49906.000,8344,3,MX,1,100,-65
1574868624.093672,49940.000,8344,3,MX,1,100,-65
1574868624.135247,49975.000,8363,3,MX,1,100,-66
1574868624.176824,50010.000,8363,3,MX,1,100,-65
1574868624.218400,50045.000,8363,3,MX,1,100,-66
1574868624.256412,50077.000,8381,3,MX,1,100,-65
1574868624.294425,50109.000,8381,3,MX,1,100,-66
1574868624.332437,50141.000,8381,3,MX,1,100,-66
1574868624.371340,50173.750,8399,4,MX,1,100,-64
1574868624.410244,50206.500,8399,4,MX,1,100,-66
1574868624.449147,50239.250,8399,4,MX,1,100,-66
1574868624.488050,50272.000,8399,4,MX,1,100,-64
1574868624.529626,50307.000,8416,2,MX,1,100,-65
1574868624.571203,50342.000,8416,2,MX,1,100,-67
1574868624.615550,50379.333,8434,3,MX,1,100,-64
1574868624.659898,50416.667,8434,3,MX,1,100,-64
1574868624.704246,50454.000,8434,3,MX,1,100,-64
1574868624.745030,50488.333,8452,3,MX,1,100,-66
1574868624.785814,50522.667,8452,3,MX,1,100,-65
1574868624.826598,50557.000,8452,3,MX,1,100,-66
1574868624.864215,50588.667,8468,3,MX,1,100,-64
1574868624.901831,50620.333,8468,3,MX,1,100,-63
1574868624.939448,50652.000,8468,3,MX,1,100,-64
1574868624.977856,50684.333,8486,3,MX,1,100,-64
1574868625.016264,50716.667,8486,3,MX,1,100,-64
1574868625.054673,50749.000,8486,3,MX,1,100,-64
1574868625.095061,50783.000,8505,3,MX,1,100,-64
1574868625.135449,50817.000,8505,3,MX,1,100,-63
1574868625.175838,50851.000,8505,3,MX,1,100,-63
1574868625.217413,50886.000,8523,3,MX,1,100,-64
1574868625.258990,50921.000,8523,3,MX,1,100,-64
1574868625.300566,50956.000,8523,3,MX,1,100,-64
1574868625.345309,50993.667,8541,3,MX,1,100,-65
1574868625.390053,51031.333,8541,3,MX,1,100,-64
1574868625.434797,51069.000,8541,3,MX,1,100,-63
1574868625.472809,51101.000,8559,3,MX,1,100,-64
1574868625.510822,51133.000,8559,3,MX,1,100,-65
1574868625.548834,51165.000,8559,3,MX,1,100,-64
1574868625.586847,51197.000,8577,3,MX,1,100,-64
1574868625.624859,51229.000,8577,3,MX,1,100,-70
1574868625.662872,51261.000,8577,3,MX,1,100,-65
1574868625.703656,51295.333,8595,3,MX,1,100,-65
1574868625.744440,51329.667,8595,3,MX,1,100,-66
1574868625.785224,51364.000,8595,3,MX,1,100,-65
1574868625.826800,51399.000,8612,3,MX,1,100,-65
1574868625.868376,51434.000,8612,3,MX,1,100,-63
1574868625.909952,51469.000,8612,3,MX,1,100,-64
1574868625.951528,51504.000,8630,3,MX,1,100,-63
1574868625.993104,51539.000,8630,3,MX,1,100,-65
1574868626.034680,51574.000,8630,3,MX,1,100,-67
1574868626.073485,51606.667,8646,3,MX,1,100,-64
1574868626.112289,51639.333,8646,3,MX,1,100,-66
1574868626.151093,51672.000,8646,3,MX,1,100,-66
1574868626.189106,51704.000,8665,3,MX,1,100,-65
1574868626.227118,51736.000,8665,3,MX,1,100,-64
1574868626.265131,51768.000,8665,3,MX,1,100,-62
1574868626.307103,51803.333,8683,3,MX,1,100,-62
1574868626.349075,51838.667,8683,3,MX,1,100,-62
1574868626.391047,51874.000,8683,3,MX,1,100,-63
1574868626.431831,51908.333,8701,3,MX,1,100,-67
1574868626.472615,51942.667,8701,3,MX,1,100,-63
1574868626.513399,51977.000,8701,3,MX,1,100,-64
1574868626.554183,52011.333,8719,3,MX,1,100,-64
1574868626.594968,52045.667,8719,3,MX,1,100,-63
1574868626.635752,52080.000,8719,3,MX,1,100,-61
1574868626.675744,52113.667,8737,3,MX,1,100,-62
1574868626.715736,52147.333,8737,3,MX,1,100,-62
1574868626.755728,52181.000,8737,3,MX,1,100,-61
1574868626.792553,52212.000,8755,3,MX,1,100,-60
1574868626.829377,52243.000,8755,3,MX,1,100,-61
1574868626.866202,52274.000,8755,3,MX,1,100,-61
1574868626.906194,52307.667,8773,3,MX,1,100,-62
1574868626.946187,52341.333,8773,3,MX,1,100,-63
1574868626.986179,52375.000,8773,3,MX,1,100,-64
1574868627.029180,52411.200,8794,5,MX,1,100,-63
1574868627.072182,52447.400,8794,5,MX,1,100,-64
1574868627.115183,52483.600,8794,5,MX,1,100,-65
1574868627.158185,52519.800,8794,5,MX,1,100,-64
1574868627.201186,52556.000,8794,5,MX,1,100,-64
1574868627.242168,52590.500,8815,2,MX,1,100,-63
1574868627.283151,52625.000,8815,2,MX,1,100,-64
1574868627.322351,52658.000,8833,4,MX,1,100,-64
1574868627.361551,52691.000,8833,4,MX,1,100,-64
1574868627.400752,52724.000,8833,4,MX,1,100,-64
1574868627.439952,52757.000,8833,4,MX,1,100,-63
1574868627.479152,52790.000,8851,3,MX,1,100,-63
1574868627.518353,52823.000,8851,3,MX,1,100,-63
1574868627.557553,52856.000,8851,3,MX,1,100,-63
1574868627.597149,52889.333,8869,3,MX,1,100,-63
1574868627.636745,52922.667,8869,3,MX,1,100,-63
1574868627.676342,52956.000,8869,3,MX,1,100,-64
1574868627.718512,52991.500,8886,2,MX,1,100,-62
1574868627.760682,53027.000,8886,2,MX,1,100,-63
1574868627.801070,53061.000,8904,3,MX,1,100,-64
1574868627.841458,53095.000,8904,3,MX,1,100,-64
1574868627.881846,53129.000,8904,3,MX,1,100,-65
1574868627.925402,53165.667,8922,3,MX,1,100,-63
1574868627.968958,53202.333,8922,3,MX,1,100,-64
1574868628.012514,53239.000,8922,3,MX,1,100,-65
1574868628.050130,53270.667,8938,3,MX,1,100,-65
1574868628.087747,53302.333,8938,3,MX,1,100,-65
1574868628.125363,53334.000,8938,3,MX,1,100,-64
1574868628.164959,53367.333,8957,3,MX,1,100,-64
1574868628.204556,53400.667,8957,3,MX,1,100,-65
1574868628.244152,53434.000,8957,3,MX,1,100,-64
1574868628.284540,53468.000,8975,3,MX,1,100,-64
1574868628.324929,53502.000,8975,3,MX,1,100,-64
1574868628.365317,53536.000,8975,3,MX,1,100,-66
1574868628.406497,53570.667,8993,3,MX,1,100,-65
1574868628.447677,53605.333,8993,3,MX,1,100,-64
1574868628.488857,53640.000,8993,3,MX,1,100,-64
1574868628.529641,53674.333,9011,3,MX,1,100,-64
1574868628.570425,53708.667,9011,3,MX,1,100,-65
1574868628.611209,53743.000,9011,3,MX,1,100,-65
1574868628.648826,53774.667,9029,3,MX,1,100,-65
1574868628.686442,53806.333,9029,3,MX,1,100,-65
1574868628.724059,53838.000,9029,3,MX,1,100,-65
1574868628.767615,53874.667,9047,3,MX,1,100,-65
1574868628.811171,53911.333,9047,3,MX,1,100,-66
1574868628.854727,53948.000,9047,3,MX,1,100,-65
1574868628.895511,53982.333,9065,3,MX,1,100,-64
1574868628.936295,54016.667,9065,3,MX,1,100,-67
1574868628.977079,54051.000,9065,3,MX,1,100,-66
1574868629.018259,54085.667,9082,3,MX,1,100,-66
1574868629.059439,54120.333,9082,3,MX,1,100,-65
1574868629.100619,54155.000,9082,3,MX,1,100,-66
1574868629.141403,54189.333,9101,3,MX,1,100,-66
1574868629.182188,54223.667,9101,3,MX,1,100,-66
1574868629.222972,54258.000,9101,3,MX,1,100,-65
1574868629.260192,54289.333,9117,3,MX,1,100,-66
1574868629.297413,54320.667,9117,3,MX,1,100,-64
1574868629.334633,54352.000,9117,3,MX,1,100,-66
1574868629.374229,54385.333,9135,3,MX,1,100,-67
1574868629.413826,54418.667,9135,3,MX,1,100,-64
1574868629.453422,54452.000,9135,3,MX,1,100,-66
1574868629.494206,54486.333,9153,3,MX,1,100,-66
1574868629.534990,54520.667,9153,3,MX,1,100,-65
1574868629.575774,54555.000,9153,3,MX,1,100,-66
1574868629.620518,54592.667,9171,3,MX,1,100,-66
1574868629.665262,54630.333,9171,3,MX,1,100,-66
1574868629.710006,54668.000,9171,3,MX,1,100,-66
1574868629.750394,54702.000,9189,3,MX,1,100,-65
