EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1574867948.675608,336027.000,58918,1,T0,1,100,24.204
1574867948.817120,336146.000,58936,1,T0,1,100,24.273
1574867948.944362,336253.000,58954,1,T0,1,100,24.252
1574867949.073983,336362.000,58973,1,T0,1,100,24.241
1574867949.207171,336474.000,58990,1,T0,1,100,24.273
1574867949.343926,336589.000,59008,1,T0,1,100,24.231
1574867949.480682,336704.000,59042,1,T0,1,100,24.257
1574867949.606735,336810.000,59060,1,T0,1,100,24.220
1574867949.732788,336916.000,59078,1,T0,1,100,24.204
1574867949.869544,337031.000,59096,1,T0,1,100,24.241
1574867950.006299,337146.000,59115,1,T0,1,100,24.236
1574867950.134731,337254.000,59133,1,T0,1,100,24.257
1574867950.275054,337372.000,59151,1,T0,1,100,24.241
1574867950.414188,337489.000,59168,1,T0,1,100,24.231
1574867950.550943,337604.000,59202,1,T0,1,100,24.241
1574867950.692456,337723.000,59220,1,T0,1,100,24.268
1574867950.822076,337832.000,59238,1,T0,1,100,24.225
1574867950.946940,337937.000,59257,1,T0,1,100,24.247
1574867951.084885,338053.000,59275,1,T0,1,100,24.236
1574867951.221640,338168.000,59293,1,T0,1,100,24.295
1574867951.358396,338283.000,59311,1,T0,1,100,24.263
1574867951.485638,338390.000,59328,1,T0,1,100,24.220
1574867951.615259,338499.000,59346,1,T0,1,100,24.247
1574867951.749636,338612.000,59380,1,T0,1,100,24.220
1574867951.887581,338728.000,59398,1,T0,1,100,24.257
1574867952.021958,338841.000,59417,1,T0,1,100,24.241
1574867952.144443,338944.000,59435,1,T0,1,100,24.252
1574867952.278821,339057.000,59453,1,T0,1,100,24.257
1574867952.417954,339174.000,59471,1,T0,1,100,24.220
1574867952.554710,339289.000,59489,1,T0,1,100,24.273
1574867952.683141,339397.000,59506,1,T0,1,100,24.236
1574867952.812762,339506.000,59524,1,T0,1,100,24.252
1574867952.945950,339618.000,59542,1,T0,1,100,24.268
1574867953.085084,339735.000,59577,1,T0,1,100,24.241
1574867953.218272,339847.000,59595,1,T0,1,100,24.247
1574867953.343136,339952.000,59613,1,T0,1,100,24.241
1574867953.477513,340065.000,59631,1,T0,1,100,24.268
1574867953.611890,340178.000,59649,1,T0,1,100,24.252
