EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1574867948.713662,336059.000,58917,2,ER,1,100,1.692539
1574867948.713662,336059.000,58917,2,ER,1,100,1.681099
1574867948.781445,336116.000,58935,2,ER,1,100,1.683878
1574867948.849228,336173.000,58935,2,ER,1,100,1.720576
1574867948.912255,336226.000,58953,2,ER,1,100,1.709619
1574867948.975281,336279.000,58953,2,ER,1,100,1.685933
1574867949.037118,336331.000,58972,1,ER,1,100,1.702086
1574867949.104307,336387.500,58989,2,ER,1,100,1.682227
1574867949.171495,336444.000,58989,2,ER,1,100,1.706437
1574867949.241062,336502.500,59007,2,ER,1,100,1.678843
1574867949.310629,336561.000,59007,2,ER,1,100,1.709619
1574867949.378413,336618.000,59025,2,ER,1,100,1.686094
1574867949.446196,336675.000,59025,2,ER,1,100,1.710384
1574867949.509817,336728.500,59041,2,ER,1,100,1.700596
1574867949.573438,336782.000,59041,2,ER,1,100,1.685328
1574867949.637059,336835.500,59059,2,ER,1,100,1.718240
1574867949.700680,336889.000,59059,2,ER,1,100,1.686295
1574867949.767274,336945.000,59077,1,ER,1,100,1.711512
1574867949.834463,337001.500,59095,2,ER,1,100,1.677352
1574867949.901651,337058.000,59095,2,ER,1,100,1.707645
1574867949.968840,337114.500,59114,2,ER,1,100,1.680373
1574867950.036029,337171.000,59114,2,ER,1,100,1.708209
1574867950.102623,337227.000,59132,2,ER,1,100,1.682911
1574867950.169217,337283.000,59132,2,ER,1,100,1.707806
1574867950.240567,337343.000,59150,1,ER,1,100,1.711794
1574867950.307756,337399.500,59167,2,ER,1,100,1.686215
1574867950.374945,337456.000,59167,2,ER,1,100,1.714816
1574867950.446890,337516.500,59185,2,ER,1,100,1.684684
1574867950.518836,337577.000,59185,2,ER,1,100,1.716870
1574867950.587213,337634.500,59201,2,ER,1,100,1.692056
1574867950.655591,337692.000,59201,2,ER,1,100,1.695842
1574867950.725753,337751.000,59219,1,ER,1,100,1.709498
1574867950.788779,337804.000,59237,2,ER,1,100,1.678762
1574867950.851806,337857.000,59237,2,ER,1,100,1.711029
1574867950.916021,337911.000,59256,2,ER,1,100,1.676224
1574867950.980237,337965.000,59256,2,ER,1,100,1.711190
1574867951.049209,338023.000,59274,2,ER,1,100,1.671753
1574867951.118182,338081.000,59274,2,ER,1,100,1.713446
1574867951.186559,338138.500,59292,2,ER,1,100,1.690928
1574867951.254937,338196.000,59292,2,ER,1,100,1.705550
1574867951.326288,338256.000,59310,1,ER,1,100,1.717958
1574867951.389315,338309.000,59327,2,ER,1,100,1.683757
1574867951.452341,338362.000,59327,2,ER,1,100,1.706960
1574867951.517151,338416.500,59345,2,ER,1,100,1.670061
1574867951.581962,338471.000,59345,2,ER,1,100,1.716064
1574867951.649745,338528.000,59363,2,ER,1,100,1.673566
1574867951.717528,338585.000,59363,2,ER,1,100,1.707404
1574867951.785311,338642.000,59379,2,ER,1,100,1.688914
1574867951.853094,338699.000,59379,2,ER,1,100,1.699387
