EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1574868621.104945,47424.000,7897,9,GY,1,100,-5.432
1574868621.104945,47424.000,7897,9,GY,1,100,-8.575
1574868621.104945,47424.000,7897,9,GY,1,100,-10.498
1574868621.104945,47424.000,7897,9,GY,1,100,-12.360
1574868621.104945,47424.000,7897,9,GY,1,100,-10.040
1574868621.104945,47424.000,7897,9,GY,1,100,-2.319
1574868621.104945,47424.000,7897,9,GY,1,100,-0.214
1574868621.104945,47424.000,7897,9,GY,1,100,-6.622
1574868621.104945,47424.000,7897,9,GY,1,100,-0.092
1574868621.142958,47456.000,7914,3,GY,1,100,2.960
1574868621.180970,47488.000,7914,3,GY,1,100,1.038
1574868621.218983,47520.000,7914,3,GY,1,100,1.038
1574868621.261351,47555.667,7932,3,GY,1,100,1.892
1574868621.303719,47591.333,7932,3,GY,1,100,-1.587
1574868621.346087,47627.000,7932,3,GY,1,100,-1.282
1574868621.387663,47662.000,7950,3,GY,1,100,1.465
1574868621.429239,47697.000,7950,3,GY,1,100,7.263
1574868621.470815,47732.000,7950,3,GY,1,100,7.965
1574868621.510807,47765.667,7968,3,GY,1,100,6.409
1574868621.550799,47799.333,7968,3,GY,1,100,6.561
1574868621.590791,47833.000,7968,3,GY,1,100,8.179
1574868621.632764,47868.333,7986,3,GY,1,100,19.318
1574868621.674736,47903.667,7986,3,GY,1,100,16.876
1574868621.716708,47939.000,7986,3,GY,1,100,10.071
1574868621.753928,47970.333,8004,3,GY,1,100,8.789
1574868621.791149,48001.667,8004,3,GY,1,100,12.726
1574868621.828369,48033.000,8004,3,GY,1,100,14.771
1574868621.866382,48065.000,8022,3,GY,1,100,7.172
1574868621.904394,48097.000,8022,3,GY,1,100,5.463
1574868621.942406,48129.000,8022,3,GY,1,100,9.613
1574868621.987150,48166.667,8040,3,GY,1,100,12.054
1574868622.031894,48204.333,8040,3,GY,1,100,4.089
1574868622.076638,48242.000,8040,3,GY,1,100,-0.122
1574868622.117422,48276.333,8058,3,GY,1,100,-1.923
1574868622.158206,48310.667,8058,3,GY,1,100,-2.441
1574868622.198990,48345.000,8058,3,GY,1,100,6.561
1574868622.240170,48379.667,8076,3,GY,1,100,7.812
1574868622.281350,48414.333,8076,3,GY,1,100,3.510
1574868622.322531,48449.000,8076,3,GY,1,100,1.038
1574868622.361731,48482.000,8092,3,GY,1,100,2.136
1574868622.400931,48515.000,8092,3,GY,1,100,4.608
1574868622.440131,48548.000,8092,3,GY,1,100,6.592
1574868622.478144,48580.000,8110,3,GY,1,100,18.005
1574868622.516156,48612.000,8110,3,GY,1,100,24.017
1574868622.554169,48644.000,8110,3,GY,1,100,11.292
1574868622.594161,48677.667,8128,3,GY,1,100,1.953
1574868622.634153,48711.333,8128,3,GY,1,100,-1.892
1574868622.674145,48745.000,8128,3,GY,1,100,1.099
1574868622.715326,48779.667,8146,3,GY,1,100,-0.458
1574868622.756505,48814.333,8146,3,GY,1,100,-4.669
1574868622.797686,48849.000,8146,3,GY,1,100,-2.197
1574868622.839262,48884.000,8164,2,GY,1,100,-4.303
1574868622.880838,48919.000,8164,2,GY,1,100,-7.965
1574868622.922711,48954.250,8182,4,GY,1,100,-5.463
1574868622.964584,48989.500,8182,4,GY,1,100,-2.747
1574868623.006457,49024.750,8182,4,GY,1,100,1.007
1574868623.048330,49060.000,8182,4,GY,1,100,1.923
1574868623.086738,49092.333,8200,3,GY,1,100,0.397
1574868623.125147,49124.667,8200,3,GY,1,100,-0.214
1574868623.163555,49157.000,8200,3,GY,1,100,-0.580
1574868623.202755,49190.000,8219,3,GY,1,100,0.122
1574868623.241956,49223.000,8219,3,GY,1,100,-0.214
1574868623.281156,49256.000,8219,3,GY,1,100,-1.709
1574868623.322732,49291.000,8236,3,GY,1,100,-1.160
1574868623.364308,49326.000,8236,3,GY,1,100,-2.930
1574868623.405884,49361.000,8236,3,GY,1,100,-5.615
1574868623.447064,49395.667,8254,3,GY,1,100,-3.845
1574868623.488245,49430.333,8254,3,GY,1,100,-1.953
1574868623.529425,49465.000,8254,3,GY,1,100,0.946
1574868623.571001,49500.000,8270,2,GY,1,100,11.841
1574868623.612577,49535.000,8270,2,GY,1,100,7.477
1574868623.649797,49566.333,8288,3,GY,1,100,0.153
1574868623.687018,49597.667,8288,3,GY,1,100,1.892
1574868623.724238,49629.000,8288,3,GY,1,100,4.974
1574868623.766210,49664.333,8306,3,GY,1,100,3.693
1574868623.808182,49699.667,8306,3,GY,1,100,4.730
1574868623.850154,49735.000,8306,3,GY,1,100,2.197
1574868623.890939,49769.333,8324,3,GY,1,100,-0.153
1574868623.931723,49803.667,8324,3,GY,1,100,1.434
1574868623.972507,49838.000,8324,3,GY,1,100,3.601
1574868624.012895,49872.000,8342,3,GY,1,100,0.702
1574868624.053283,49906.000,8342,3,GY,1,100,1.038
1574868624.093672,49940.000,8342,3,GY,1,100,0.793
1574868624.135247,49975.000,8361,3,GY,1,100,1.007
1574868624.176824,50010.000,8361,3,GY,1,100,1.312
1574868624.218400,50045.000,8361,3,GY,1,100,-0.458
1574868624.256412,50077.000,8379,3,GY,1,100,0.610
1574868624.294425,50109.000,8379,3,GY,1,100,1.312
1574868624.332437,50141.000,8379,3,GY,1,100,-0.122
1574868624.371340,50173.750,8397,4,GY,1,100,0.427
1574868624.410244,50206.500,8397,4,GY,1,100,-1.984
1574868624.449147,50239.250,8397,4,GY,1,100,-6.561
1574868624.488050,50272.000,8397,4,GY,1,100,-8.911
1574868624.529626,50307.000,8414,2,GY,1,100,-10.315
1574868624.571203,50342.000,8414,2,GY,1,100,-7.599
1574868624.615550,50379.333,8432,3,GY,1,100,-6.958
1574868624.659898,50416.667,8432,3,GY,1,100,-6.927
1574868624.704246,50454.000,8432,3,GY,1,100,-3.265
1574868624.745030,50488.333,8450,3,GY,1,100,-2.625
1574868624.785814,50522.667,8450,3,GY,1,100,-2.991
1574868624.826598,50557.000,8450,3,GY,1,100,-2.350
1574868624.864215,50588.667,8466,3,GY,1,100,-1.556
1574868624.901831,50620.333,8466,3,GY,1,100,-2.197
1574868624.939448,50652.000,8466,3,GY,1,100,-0.214
1574868624.977856,50684.333,8484,3,GY,1,100,0.336
1574868625.016264,50716.667,8484,3,GY,1,100,1.007
1574868625.054673,50749.000,8484,3,GY,1,100,-0.061
1574868625.095061,50783.000,8503,3,GY,1,100,-1.007
1574868625.135449,50817.000,8503,3,GY,1,100,-1.740
1574868625.175838,50851.000,8503,3,GY,1,100,-1.648
1574868625.217413,50886.000,8521,3,GY,1,100,0.458
1574868625.258990,50921.000,8521,3,GY,1,100,2.197
1574868625.300566,50956.000,8521,3,GY,1,100,-0.549
1574868625.345309,50993.667,8539,3,GY,1,100,-2.350
1574868625.390053,51031.333,8539,3,GY,1,100,-1.556
1574868625.434797,51069.000,8539,3,GY,1,100,6.409
1574868625.472809,51101.000,8557,3,GY,1,100,19.470
1574868625.510822,51133.000,8557,3,GY,1,100,20.935
1574868625.548834,51165.000,8557,3,GY,1,100,30.060
1574868625.586847,51197.000,8575,3,GY,1,100,61.371
1574868625.624859,51229.000,8575,3,GY,1,100,149.780
1574868625.662872,51261.000,8575,3,GY,1,100,-45.929
1574868625.703656,51295.333,8593,3,GY,1,100,38.300
1574868625.744440,51329.667,8593,3,GY,1,100,-7.751
1574868625.785224,51364.000,8593,3,GY,1,100,-81.604
1574868625.826800,51399.000,8610,3,GY,1,100,-56.824
1574868625.868376,51434.000,8610,3,GY,1,100,-30.182
1574868625.909952,51469.000,8610,3,GY,1,100,-16.602
1574868625.951528,51504.000,8628,3,GY,1,100,15.839
1574868625.993104,51539.000,8628,3,GY,1,100,52.399
1574868626.034680,51574.000,8628,3,GY,1,100,92.804
1574868626.073485,51606.667,8644,3,GY,1,100,2.258
1574868626.112289,51639.333,8644,3,GY,1,100,-28.229
1574868626.151093,51672.000,8644,3,GY,1,100,51.056
1574868626.189106,51704.000,8663,3,GY,1,100,-56.244
1574868626.227118,51736.000,8663,3,GY,1,100,-79.834
1574868626.265131,51768.000,8663,3,GY,1,100,-68.420
1574868626.307103,51803.333,8681,3,GY,1,100,-44.037
1574868626.349075,51838.667,8681,3,GY,1,100,6.927
1574868626.391047,51874.000,8681,3,GY,1,100,64.758
1574868626.431831,51908.333,8699,3,GY,1,100,139.618
1574868626.472615,51942.667,8699,3,GY,1,100,28.503
1574868626.513399,51977.000,8699,3,GY,1,100,-45.166
1574868626.554183,52011.333,8717,3,GY,1,100,19.379
1574868626.594968,52045.667,8717,3,GY,1,100,-61.768
1574868626.635752,52080.000,8717,3,GY,1,100,-76.752
1574868626.675744,52113.667,8735,3,GY,1,100,-65.552
1574868626.715736,52147.333,8735,3,GY,1,100,-48.248
1574868626.755728,52181.000,8735,3,GY,1,100,-28.412
1574868626.792553,52212.000,8753,3,GY,1,100,-14.374
1574868626.829377,52243.000,8753,3,GY,1,100,-3.540
1574868626.866202,52274.000,8753,3,GY,1,100,9.918
1574868626.906194,52307.667,8771,3,GY,1,100,22.064
1574868626.946187,52341.333,8771,3,GY,1,100,21.240
1574868626.986179,52375.000,8771,3,GY,1,100,25.604
1574868627.029180,52411.200,8792,5,GY,1,100,21.484
1574868627.072182,52447.400,8792,5,GY,1,100,16.418
1574868627.115183,52483.600,8792,5,GY,1,100,29.663
1574868627.158185,52519.800,8792,5,GY,1,100,31.799
1574868627.201186,52556.000,8792,5,GY,1,100,15.900
1574868627.242168,52590.500,8813,2,GY,1,100,-8.392
1574868627.283151,52625.000,8813,2,GY,1,100,-11.993
1574868627.322747,52658.333,8831,3,GY,1,100,-2.686
1574868627.362343,52691.667,8831,3,GY,1,100,-13.611
1574868627.401939,52725.000,8831,3,GY,1,100,-26.642
1574868627.440843,52757.750,8849,4,GY,1,100,-18.127
1574868627.479746,52790.500,8849,4,GY,1,100,-4.974
1574868627.518650,52823.250,8849,4,GY,1,100,-0.244
1574868627.557553,52856.000,8849,4,GY,1,100,3.876
1574868627.597149,52889.333,8867,3,GY,1,100,8.575
1574868627.636745,52922.667,8867,3,GY,1,100,2.899
1574868627.676342,52956.000,8867,3,GY,1,100,-1.160
1574868627.718512,52991.500,8884,2,GY,1,100,2.075
1574868627.760682,53027.000,8884,2,GY,1,100,5.280
1574868627.801070,53061.000,8902,3,GY,1,100,7.080
1574868627.841458,53095.000,8902,3,GY,1,100,4.944
1574868627.881846,53129.000,8902,3,GY,1,100,3.937
1574868627.925402,53165.667,8920,3,GY,1,100,6.256
1574868627.968958,53202.333,8920,3,GY,1,100,5.585
1574868628.012514,53239.000,8920,3,GY,1,100,3.784
1574868628.050130,53270.667,8936,3,GY,1,100,6.134
1574868628.087747,53302.333,8936,3,GY,1,100,7.141
1574868628.125363,53334.000,8936,3,GY,1,100,5.493
1574868628.164959,53367.333,8955,3,GY,1,100,4.333
1574868628.204556,53400.667,8955,3,GY,1,100,2.197
1574868628.244152,53434.000,8955,3,GY,1,100,1.221
1574868628.284540,53468.000,8973,3,GY,1,100,2.472
1574868628.324929,53502.000,8973,3,GY,1,100,3.662
1574868628.365317,53536.000,8973,3,GY,1,100,2.655
1574868628.406497,53570.667,8991,3,GY,1,100,1.282
1574868628.447677,53605.333,8991,3,GY,1,100,1.068
1574868628.488857,53640.000,8991,3,GY,1,100,1.282
1574868628.529641,53674.333,9009,3,GY,1,100,2.136
1574868628.570425,53708.667,9009,3,GY,1,100,2.533
1574868628.611209,53743.000,9009,3,GY,1,100,1.160
1574868628.648826,53774.667,9027,3,GY,1,100,0.580
1574868628.686442,53806.333,9027,3,GY,1,100,-1.068
1574868628.724059,53838.000,9027,3,GY,1,100,1.373
1574868628.767615,53874.667,9045,3,GY,1,100,2.991
1574868628.811171,53911.333,9045,3,GY,1,100,2.258
1574868628.854727,53948.000,9045,3,GY,1,100,0.488
1574868628.895511,53982.333,9063,3,GY,1,100,-1.709
1574868628.936295,54016.667,9063,3,GY,1,100,-0.610
1574868628.977079,54051.000,9063,3,GY,1,100,0.244
1574868629.018259,54085.667,9080,3,GY,1,100,1.770
1574868629.059439,54120.333,9080,3,GY,1,100,0.000
1574868629.100619,54155.000,9080,3,GY,1,100,-0.122
1574868629.141403,54189.333,9099,3,GY,1,100,-0.183
1574868629.182188,54223.667,9099,3,GY,1,100,0.580
1574868629.222972,54258.000,9099,3,GY,1,100,5.493
1574868629.260192,54289.333,9115,3,GY,1,100,8.545
1574868629.297413,54320.667,9115,3,GY,1,100,7.660
1574868629.334633,54352.000,9115,3,GY,1,100,3.143
1574868629.374229,54385.333,9133,3,GY,1,100,-1.953
1574868629.413826,54418.667,9133,3,GY,1,100,-8.606
1574868629.453422,54452.000,9133,3,GY,1,100,-6.622
1574868629.494206,54486.333,9151,3,GY,1,100,-3.204
1574868629.534990,54520.667,9151,3,GY,1,100,-1.953
1574868629.575774,54555.000,9151,3,GY,1,100,-3.784
1574868629.620518,54592.667,9169,3,GY,1,100,-4.608
1574868629.665262,54630.333,9169,3,GY,1,100,-1.862
1574868629.710006,54668.000,9169,3,GY,1,100,0.183
1574868629.750394,54702.000,9187,3,GY,1,100,-1.373
1574868629.790782,54736.000,9187,3,GY,1,100,-1.770
1574868629.831170,54770.000,9187,3,GY,1,100,-2.441
1574868629.869975,54802.667,9205,3,GY,1,100,-3.021
1574868629.908779,54835.333,9205,3,GY,1,100,-2.655
1574868629.947583,54868.000,9205,3,GY,1,100,-6.836
1574868629.985200,54899.667,9223,3,GY,1,100,-34.393
1574868630.022816,54931.333,9223,3,GY,1,100,-51.758
1574868630.060433,54963.000,9223,3,GY,1,100,-55.420
1574868630.101217,54997.333,9242,3,GY,1,100,-44.647
1574868630.142001,55031.667,9242,3,GY,1,100,-31.555
1574868630.182785,55066.000,9242,3,GY,1,100,-32.532
1574868630.223965,55100.667,9259,3,GY,1,100,-38.757
1574868630.265146,55135.333,9259,3,GY,1,100,-36.499
1574868630.306325,55170.000,9259,3,GY,1,100,-27.252
1574868630.347110,55204.333,9277,3,GY,1,100,-15.503
1574868630.387894,55238.667,9277,3,GY,1,100,-9.247
1574868630.428678,55273.000,9277,3,GY,1,100,-25.452
1574868630.473224,55310.500,9293,2,GY,1,100,-27.039
1574868630.517770,55348.000,9293,2,GY,1,100,-5.127
1574868630.555782,55380.000,9311,4,GY,1,100,22.675
1574868630.593794,55412.000,9311,4,GY,1,100,26.367
1574868630.631807,55444.000,9311,4,GY,1,100,22.186
1574868630.669819,55476.000,9311,4,GY,1,100,27.100
1574868630.710207,55510.000,9329,3,GY,1,100,36.743
1574868630.750596,55544.000,9329,3,GY,1,100,28.931
1574868630.790984,55578.000,9329,3,GY,1,100,22.339
1574868630.832560,55613.000,9347,2,GY,1,100,28.381
1574868630.874136,55648.000,9347,2,GY,1,100,24.414
1574868630.915712,55683.000,9365,3,GY,1,100,-1.007
1574868630.957288,55718.000,9365,3,GY,1,100,-25.848
1574868630.998864,55753.000,9365,3,GY,1,100,-36.407
1574868631.039253,55787.000,9383,3,GY,1,100,-22.797
1574868631.079641,55821.000,9383,3,GY,1,100,3.784
1574868631.120029,55855.000,9383,3,GY,1,100,15.228
1574868631.157645,55886.667,9402,3,GY,1,100,18.311
1574868631.195262,55918.333,9402,3,GY,1,100,21.759
1574868631.232878,55950.000,9402,3,GY,1,100,16.327
1574868631.272079,55983.000,9420,3,GY,1,100,15.808
1574868631.311279,56016.000,9420,3,GY,1,100,23.010
1574868631.350479,56049.000,9420,3,GY,1,100,22.430
1574868631.394827,56086.333,9437,3,GY,1,100,9.125
1574868631.439175,56123.667,9437,3,GY,1,100,-10.895
1574868631.483522,56161.000,9437,3,GY,1,100,-27.985
1574868631.524307,56195.333,9455,3,GY,1,100,-32.471
1574868631.565091,56229.667,9455,3,GY,1,100,-20.355
1574868631.605875,56264.000,9455,3,GY,1,100,-0.427
1574868631.645867,56297.667,9471,3,GY,1,100,19.745
1574868631.685859,56331.333,9471,3,GY,1,100,13.519
1574868631.725852,56365.000,9471,3,GY,1,100,-7.751
1574868631.763864,56397.000,9489,4,GY,1,100,-3.601
1574868631.801877,56429.000,9489,4,GY,1,100,2.441
1574868631.839889,56461.000,9489,4,GY,1,100,5.585
1574868631.877901,56493.000,9489,4,GY,1,100,9.827
1574868631.917102,56526.000,9507,3,GY,1,100,10.132
1574868631.956302,56559.000,9507,3,GY,1,100,12.360
1574868631.995502,56592.000,9507,3,GY,1,100,7.568
1574868632.035890,56626.000,9525,2,GY,1,100,-4.272
1574868632.076279,56660.000,9525,2,GY,1,100,-5.951
1574868632.120626,56697.333,9544,3,GY,1,100,0.275
1574868632.164974,56734.667,9544,3,GY,1,100,4.883
1574868632.209322,56772.000,9544,3,GY,1,100,2.411
1574868632.250106,56806.333,9562,3,GY,1,100,0.549
1574868632.290890,56840.667,9562,3,GY,1,100,7.599
1574868632.331675,56875.000,9562,3,GY,1,100,19.745
1574868632.369093,56906.500,9580,4,GY,1,100,36.987
1574868632.406512,56938.000,9580,4,GY,1,100,52.612
1574868632.443930,56969.500,9580,4,GY,1,100,33.905
1574868632.481349,57001.000,9580,4,GY,1,100,-20.264
1574868632.521143,57034.500,9598,2,GY,1,100,14.771
1574868632.560937,57068.000,9598,2,GY,1,100,35.309
1574868632.602117,57102.667,9616,3,GY,1,100,3.693
1574868632.643297,57137.333,9616,3,GY,1,100,-8.209
1574868632.684477,57172.000,9616,3,GY,1,100,0.244
1574868632.726053,57207.000,9633,3,GY,1,100,-12.634
1574868632.767629,57242.000,9633,3,GY,1,100,-2.167
1574868632.809206,57277.000,9633,3,GY,1,100,-2.106
1574868632.850386,57311.667,9651,3,GY,1,100,-7.568
1574868632.891566,57346.333,9651,3,GY,1,100,-6.165
1574868632.932746,57381.000,9651,3,GY,1,100,-8.667
1574868632.969966,57412.333,9668,3,GY,1,100,-10.315
1574868633.007187,57443.667,9668,3,GY,1,100,-12.268
1574868633.044407,57475.000,9668,3,GY,1,100,-10.101
1574868633.085033,57509.200,9690,5,GY,1,100,-7.446
1574868633.125659,57543.400,9690,5,GY,1,100,-6.287
1574868633.166285,57577.600,9690,5,GY,1,100,-0.427
1574868633.206910,57611.800,9690,5,GY,1,100,-0.366
1574868633.247536,57646.000,9690,5,GY,1,100,-2.380
1574868633.289112,57681.000,9710,3,GY,1,100,-4.120
1574868633.330688,57716.000,9710,3,GY,1,100,-2.960
1574868633.372264,57751.000,9710,3,GY,1,100,-0.580
1574868633.413049,57785.333,9727,3,GY,1,100,2.167
1574868633.453833,57819.667,9727,3,GY,1,100,1.434
1574868633.494617,57854.000,9727,3,GY,1,100,2.136
1574868633.534213,57887.333,9745,3,GY,1,100,3.479
1574868633.573809,57920.667,9745,3,GY,1,100,2.747
1574868633.613406,57954.000,9745,3,GY,1,100,2.533
1574868633.651814,57986.333,9763,3,GY,1,100,0.580
1574868633.690223,58018.667,9763,3,GY,1,100,-1.892
1574868633.728631,58051.000,9763,3,GY,1,100,-0.275
1574868633.771791,58087.333,9779,3,GY,1,100,2.838
1574868633.814951,58123.667,9779,3,GY,1,100,3.723
1574868633.858111,58160.000,9779,3,GY,1,100,4.181
1574868633.898895,58194.333,9797,3,GY,1,100,1.495
1574868633.939679,58228.667,9797,3,GY,1,100,-0.458
1574868633.980463,58263.000,9797,3,GY,1,100,-0.854
1574868634.021445,58297.500,9815,2,GY,1,100,-2.106
1574868634.062427,58332.000,9815,2,GY,1,100,-0.458
1574868634.103112,58366.250,9834,4,GY,1,100,1.404
1574868634.143798,58400.500,9834,4,GY,1,100,1.831
1574868634.184483,58434.750,9834,4,GY,1,100,0.580
1574868634.225168,58469.000,9834,4,GY,1,100,1.953
1574868634.263576,58501.333,9852,3,GY,1,100,1.587
1574868634.301985,58533.667,9852,3,GY,1,100,-0.549
1574868634.340393,58566.000,9852,3,GY,1,100,-1.251
1574868634.379197,58598.667,9870,3,GY,1,100,-5.219
1574868634.418002,58631.333,9870,3,GY,1,100,-7.263
1574868634.456806,58664.000,9870,3,GY,1,100,-7.629
1574868634.497590,58698.333,9888,3,GY,1,100,-6.561
1574868634.538374,58732.667,9888,3,GY,1,100,-2.502
1574868634.579159,58767.000,9888,3,GY,1,100,5.981
1574868634.626080,58806.500,9905,2,GY,1,100,3.937
1574868634.673002,58846.000,9905,2,GY,1,100,6.226
1574868634.714578,58881.000,9923,3,GY,1,100,35.614
1574868634.756154,58916.000,9923,3,GY,1,100,71.350
1574868634.797730,58951.000,9923,3,GY,1,100,54.108
1574868634.836138,58983.333,9939,3,GY,1,100,38.513
1574868634.874547,59015.667,9939,3,GY,1,100,40.894
1574868634.912955,59048.000,9939,3,GY,1,100,25.513
1574868634.951364,59080.333,9957,3,GY,1,100,0.519
1574868634.989772,59112.667,9957,3,GY,1,100,-26.489
1574868635.028180,59145.000,9957,3,GY,1,100,-49.469
1574868635.067776,59178.333,9976,3,GY,1,100,-70.221
1574868635.107373,59211.667,9976,3,GY,1,100,-79.681
1574868635.146969,59245.000,9976,3,GY,1,100,-82.642
1574868635.188545,59280.000,9994,3,GY,1,100,-46.722
1574868635.230121,59315.000,9994,3,GY,1,100,26.550
1574868635.271697,59350.000,9994,3,GY,1,100,84.991
1574868635.312877,59384.667,10012,3,GY,1,100,61.035
1574868635.354058,59419.333,10012,3,GY,1,100,-6.866
1574868635.395238,59454.000,10012,3,GY,1,100,1.099
1574868635.438002,59490.000,10030,3,GY,1,100,12.970
1574868635.480766,59526.000,10030,3,GY,1,100,0.122
1574868635.523530,59562.000,10030,3,GY,1,100,-4.761
1574868635.561542,59594.000,10048,3,GY,1,100,17.151
1574868635.599554,59626.000,10048,3,GY,1,100,2.136
1574868635.637567,59658.000,10048,3,GY,1,100,-9.125
1574868635.678351,59692.333,10066,3,GY,1,100,43.030
1574868635.719135,59726.667,10066,3,GY,1,100,52.063
1574868635.759919,59761.000,10066,3,GY,1,100,33.813
1574868635.801495,59796.000,10083,3,GY,1,100,38.879
