EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1574868621.104945,47424.000,7893,9,AX,1,100,-0.887
1574868621.104945,47424.000,7893,9,AX,1,100,-0.878
1574868621.104945,47424.000,7893,9,AX,1,100,-0.872
1574868621.104945,47424.000,7893,9,AX,1,100,-0.853
1574868621.104945,47424.000,7893,9,AX,1,100,-0.855
1574868621.104945,47424.000,7893,9,AX,1,100,-0.872
1574868621.104945,47424.000,7893,9,AX,1,100,-0.832
1574868621.104945,47424.000,7893,9,AX,1,100,-0.821
1574868621.104945,47424.000,7893,9,AX,1,100,-0.848
1574868621.142958,47456.000,7910,3,AX,1,100,-0.842
1574868621.180970,47488.000,7910,3,AX,1,100,-0.859
1574868621.218983,47520.000,7910,3,AX,1,100,-0.860
1574868621.261351,47555.667,7928,3,AX,1,100,-0.873
1574868621.303719,47591.333,7928,3,AX,1,100,-0.843
1574868621.346087,47627.000,7928,3,AX,1,100,-0.856
1574868621.387663,47662.000,7946,3,AX,1,100,-0.838
1574868621.429239,47697.000,7946,3,AX,1,100,-0.860
1574868621.470815,47732.000,7946,3,AX,1,100,-0.857
1574868621.510807,47765.667,7964,3,AX,1,100,-0.877
1574868621.550799,47799.333,7964,3,AX,1,100,-0.870
1574868621.590791,47833.000,7964,3,AX,1,100,-0.868
1574868621.632764,47868.333,7982,3,AX,1,100,-0.864
1574868621.674736,47903.667,7982,3,AX,1,100,-0.878
1574868621.716708,47939.000,7982,3,AX,1,100,-0.879
1574868621.753928,47970.333,8000,3,AX,1,100,-0.867
1574868621.791149,48001.667,8000,3,AX,1,100,-0.894
1574868621.828369,48033.000,8000,3,AX,1,100,-0.902
1574868621.866382,48065.000,8018,3,AX,1,100,-0.880
1574868621.904394,48097.000,8018,3,AX,1,100,-0.894
1574868621.942406,48129.000,8018,3,AX,1,100,-0.906
1574868621.987150,48166.667,8036,3,AX,1,100,-0.914
1574868622.031894,48204.333,8036,3,AX,1,100,-0.907
1574868622.076638,48242.000,8036,3,AX,1,100,-0.904
1574868622.117422,48276.333,8054,3,AX,1,100,-0.901
1574868622.158206,48310.667,8054,3,AX,1,100,-0.885
1574868622.198990,48345.000,8054,3,AX,1,100,-0.902
1574868622.240170,48379.667,8072,3,AX,1,100,-0.930
1574868622.281350,48414.333,8072,3,AX,1,100,-0.919
1574868622.322531,48449.000,8072,3,AX,1,100,-0.912
1574868622.361731,48482.000,8088,3,AX,1,100,-0.920
1574868622.400931,48515.000,8088,3,AX,1,100,-0.912
1574868622.440131,48548.000,8088,3,AX,1,100,-0.905
1574868622.478144,48580.000,8106,3,AX,1,100,-0.922
1574868622.516156,48612.000,8106,3,AX,1,100,-0.924
1574868622.554169,48644.000,8106,3,AX,1,100,-0.935
1574868622.594161,48677.667,8124,3,AX,1,100,-0.938
1574868622.634153,48711.333,8124,3,AX,1,100,-0.927
1574868622.674145,48745.000,8124,3,AX,1,100,-0.944
1574868622.715326,48779.667,8142,3,AX,1,100,-0.937
1574868622.756505,48814.333,8142,3,AX,1,100,-0.936
1574868622.797686,48849.000,8142,3,AX,1,100,-0.938
1574868622.839262,48884.000,8160,2,AX,1,100,-0.922
1574868622.880838,48919.000,8160,2,AX,1,100,-0.920
1574868622.924790,48956.000,8178,3,AX,1,100,-0.927
1574868622.968742,48993.000,8178,3,AX,1,100,-0.915
1574868623.012693,49030.000,8178,3,AX,1,100,-0.922
1574868623.049914,49061.333,8196,3,AX,1,100,-0.927
1574868623.087134,49092.667,8196,3,AX,1,100,-0.925
1574868623.124355,49124.000,8196,3,AX,1,100,-0.925
1574868623.163555,49157.000,8215,4,AX,1,100,-0.920
1574868623.202755,49190.000,8215,4,AX,1,100,-0.922
1574868623.241956,49223.000,8215,4,AX,1,100,-0.919
1574868623.281156,49256.000,8215,4,AX,1,100,-0.924
1574868623.323326,49291.500,8232,2,AX,1,100,-0.923
1574868623.365496,49327.000,8232,2,AX,1,100,-0.923
1574868623.406280,49361.333,8250,3,AX,1,100,-0.921
1574868623.447064,49395.667,8250,3,AX,1,100,-0.904
1574868623.487849,49430.000,8250,3,AX,1,100,-0.889
1574868623.529425,49465.000,8266,3,AX,1,100,-0.939
1574868623.571001,49500.000,8266,3,AX,1,100,-0.940
1574868623.612577,49535.000,8266,3,AX,1,100,-0.908
1574868623.649797,49566.333,8284,3,AX,1,100,-0.910
1574868623.687018,49597.667,8284,3,AX,1,100,-0.947
1574868623.724238,49629.000,8284,3,AX,1,100,-0.935
1574868623.766210,49664.333,8302,3,AX,1,100,-0.940
1574868623.808182,49699.667,8302,3,AX,1,100,-0.929
1574868623.850154,49735.000,8302,3,AX,1,100,-0.926
1574868623.890939,49769.333,8320,3,AX,1,100,-0.920
1574868623.931723,49803.667,8320,3,AX,1,100,-0.928
1574868623.972507,49838.000,8320,3,AX,1,100,-0.936
1574868624.012895,49872.000,8338,3,AX,1,100,-0.937
1574868624.053283,49906.000,8338,3,AX,1,100,-0.936
1574868624.093672,49940.000,8338,3,AX,1,100,-0.936
1574868624.135247,49975.000,8357,3,AX,1,100,-0.932
1574868624.176824,50010.000,8357,3,AX,1,100,-0.927
1574868624.218400,50045.000,8357,3,AX,1,100,-0.928
1574868624.256412,50077.000,8375,3,AX,1,100,-0.924
1574868624.294425,50109.000,8375,3,AX,1,100,-0.927
1574868624.332437,50141.000,8375,3,AX,1,100,-0.934
1574868624.371241,50173.667,8393,3,AX,1,100,-0.943
1574868624.410046,50206.333,8393,3,AX,1,100,-0.936
1574868624.448850,50239.000,8393,3,AX,1,100,-0.924
1574868624.489634,50273.333,8410,3,AX,1,100,-0.941
1574868624.530418,50307.667,8410,3,AX,1,100,-0.935
1574868624.571203,50342.000,8410,3,AX,1,100,-0.918
1574868624.615550,50379.333,8428,3,AX,1,100,-0.930
1574868624.659898,50416.667,8428,3,AX,1,100,-0.911
1574868624.704246,50454.000,8428,3,AX,1,100,-0.918
1574868624.745030,50488.333,8446,3,AX,1,100,-0.919
1574868624.785814,50522.667,8446,3,AX,1,100,-0.910
1574868624.826598,50557.000,8446,3,AX,1,100,-0.912
1574868624.864215,50588.667,8462,3,AX,1,100,-0.909
1574868624.901831,50620.333,8462,3,AX,1,100,-0.912
1574868624.939448,50652.000,8462,3,AX,1,100,-0.906
1574868624.977856,50684.333,8480,3,AX,1,100,-0.917
1574868625.016264,50716.667,8480,3,AX,1,100,-0.917
1574868625.054673,50749.000,8480,3,AX,1,100,-0.922
1574868625.095061,50783.000,8499,3,AX,1,100,-0.921
1574868625.135449,50817.000,8499,3,AX,1,100,-0.918
1574868625.175838,50851.000,8499,3,AX,1,100,-0.923
1574868625.217413,50886.000,8517,3,AX,1,100,-0.945
1574868625.258990,50921.000,8517,3,AX,1,100,-0.918
1574868625.300566,50956.000,8517,3,AX,1,100,-0.923
1574868625.345309,50993.667,8535,3,AX,1,100,-0.889
1574868625.390053,51031.333,8535,3,AX,1,100,-0.827
1574868625.434797,51069.000,8535,3,AX,1,100,-0.854
1574868625.472809,51101.000,8553,3,AX,1,100,-0.784
1574868625.510822,51133.000,8553,3,AX,1,100,-0.710
1574868625.548834,51165.000,8553,3,AX,1,100,-0.579
1574868625.586847,51197.000,8571,3,AX,1,100,-0.655
1574868625.624859,51229.000,8571,3,AX,1,100,-2.196
1574868625.662872,51261.000,8571,3,AX,1,100,-0.892
1574868625.703656,51295.333,8589,3,AX,1,100,-1.282
1574868625.744440,51329.667,8589,3,AX,1,100,-0.988
1574868625.785224,51364.000,8589,3,AX,1,100,-0.794
1574868625.826800,51399.000,8606,3,AX,1,100,-0.733
1574868625.868376,51434.000,8606,3,AX,1,100,-0.679
1574868625.909952,51469.000,8606,3,AX,1,100,-0.675
1574868625.951528,51504.000,8624,3,AX,1,100,-0.653
1574868625.993104,51539.000,8624,3,AX,1,100,-0.777
1574868626.034680,51574.000,8624,3,AX,1,100,-1.858
1574868626.073485,51606.667,8640,3,AX,1,100,-0.746
1574868626.112289,51639.333,8640,3,AX,1,100,-1.227
1574868626.151093,51672.000,8640,3,AX,1,100,-1.183
1574868626.189106,51704.000,8659,3,AX,1,100,-0.870
1574868626.227118,51736.000,8659,3,AX,1,100,-0.767
1574868626.265131,51768.000,8659,3,AX,1,100,-0.574
1574868626.307103,51803.333,8677,3,AX,1,100,-0.531
1574868626.349075,51838.667,8677,3,AX,1,100,-0.493
1574868626.391047,51874.000,8677,3,AX,1,100,-0.582
1574868626.431831,51908.333,8695,3,AX,1,100,-1.163
1574868626.472615,51942.667,8695,3,AX,1,100,-0.604
1574868626.513399,51977.000,8695,3,AX,1,100,-0.958
1574868626.554183,52011.333,8713,3,AX,1,100,-1.093
1574868626.594968,52045.667,8713,3,AX,1,100,-0.909
1574868626.635752,52080.000,8713,3,AX,1,100,-0.809
1574868626.675744,52113.667,8731,3,AX,1,100,-0.730
1574868626.715736,52147.333,8731,3,AX,1,100,-0.750
1574868626.755728,52181.000,8731,3,AX,1,100,-0.781
1574868626.792553,52212.000,8749,3,AX,1,100,-0.755
1574868626.829377,52243.000,8749,3,AX,1,100,-0.800
1574868626.866202,52274.000,8749,3,AX,1,100,-0.825
1574868626.906194,52307.667,8767,3,AX,1,100,-0.836
1574868626.946187,52341.333,8767,3,AX,1,100,-0.915
1574868626.986179,52375.000,8767,3,AX,1,100,-0.933
1574868627.029834,52411.750,8788,4,AX,1,100,-0.879
1574868627.073488,52448.500,8788,4,AX,1,100,-0.894
1574868627.117143,52485.250,8788,4,AX,1,100,-0.992
1574868627.160798,52522.000,8788,4,AX,1,100,-1.107
1574868627.201582,52556.333,8809,3,AX,1,100,-0.991
1574868627.242367,52590.667,8809,3,AX,1,100,-0.848
1574868627.283151,52625.000,8809,3,AX,1,100,-0.878
1574868627.322747,52658.333,8827,3,AX,1,100,-0.951
1574868627.362343,52691.667,8827,3,AX,1,100,-0.891
1574868627.401939,52725.000,8827,3,AX,1,100,-0.832
1574868627.440348,52757.333,8845,3,AX,1,100,-0.855
1574868627.478756,52789.667,8845,3,AX,1,100,-0.890
1574868627.517165,52822.000,8845,3,AX,1,100,-0.879
1574868627.556761,52855.333,8863,3,AX,1,100,-0.891
1574868627.596357,52888.667,8863,3,AX,1,100,-0.904
1574868627.635953,52922.000,8863,3,AX,1,100,-0.894
1574868627.677530,52957.000,8880,3,AX,1,100,-0.885
1574868627.719105,52992.000,8880,3,AX,1,100,-0.898
1574868627.760682,53027.000,8880,3,AX,1,100,-0.916
1574868627.801070,53061.000,8898,3,AX,1,100,-0.896
1574868627.841458,53095.000,8898,3,AX,1,100,-0.893
1574868627.881846,53129.000,8898,3,AX,1,100,-0.899
1574868627.925402,53165.667,8916,3,AX,1,100,-0.928
1574868627.968958,53202.333,8916,3,AX,1,100,-0.910
1574868628.012514,53239.000,8916,3,AX,1,100,-0.906
1574868628.050130,53270.667,8932,3,AX,1,100,-0.926
1574868628.087747,53302.333,8932,3,AX,1,100,-0.920
