EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1574868621.072872,47397.000,7884,4,PI,1,100,195602
1574868621.072872,47397.000,7884,4,PI,1,100,195552
1574868621.072872,47397.000,7884,4,PI,1,100,195514
1574868621.072872,47397.000,7884,4,PI,1,100,195482
1574868621.111479,47429.500,7903,4,PI,1,100,195492
1574868621.150085,47462.000,7903,4,PI,1,100,195470
1574868621.188691,47494.500,7903,4,PI,1,100,195428
1574868621.227298,47527.000,7903,4,PI,1,100,195391
1574868621.266894,47560.333,7919,3,PI,1,100,195334
1574868621.306490,47593.667,7919,3,PI,1,100,195287
1574868621.346087,47627.000,7919,3,PI,1,100,195277
1574868621.387663,47662.000,7937,3,PI,1,100,195272
1574868621.429239,47697.000,7937,3,PI,1,100,195308
1574868621.470815,47732.000,7937,3,PI,1,100,195312
1574868621.510807,47765.667,7955,3,PI,1,100,195307
1574868621.550799,47799.333,7955,3,PI,1,100,195308
1574868621.590791,47833.000,7955,3,PI,1,100,195298
1574868621.632962,47868.500,7973,2,PI,1,100,195245
1574868621.675132,47904.000,7973,2,PI,1,100,195176
1574868621.713441,47936.250,7991,4,PI,1,100,195173
1574868621.751750,47968.500,7991,4,PI,1,100,195225
1574868621.790060,48000.750,7991,4,PI,1,100,195235
1574868621.828369,48033.000,7991,4,PI,1,100,195368
1574868621.866382,48065.000,8009,3,PI,1,100,195432
1574868621.904394,48097.000,8009,3,PI,1,100,195485
1574868621.942406,48129.000,8009,3,PI,1,100,195505
1574868621.983587,48163.667,8027,3,PI,1,100,195513
1574868622.024767,48198.333,8027,3,PI,1,100,195541
1574868622.065947,48233.000,8027,3,PI,1,100,195563
1574868622.106731,48267.333,8046,3,PI,1,100,195553
1574868622.147515,48301.667,8046,3,PI,1,100,195531
1574868622.188299,48336.000,8046,3,PI,1,100,195541
1574868622.229875,48371.000,8063,3,PI,1,100,195556
1574868622.271451,48406.000,8063,3,PI,1,100,195556
1574868622.313027,48441.000,8063,3,PI,1,100,195580
1574868622.352228,48474.000,8081,3,PI,1,100,195601
1574868622.391428,48507.000,8081,3,PI,1,100,195608
1574868622.430628,48540.000,8081,3,PI,1,100,195621
1574868622.468641,48572.000,8097,3,PI,1,100,195657
1574868622.506653,48604.000,8097,3,PI,1,100,195712
1574868622.544666,48636.000,8097,3,PI,1,100,195883
1574868622.584658,48669.667,8115,3,PI,1,100,196013
1574868622.624650,48703.333,8115,3,PI,1,100,196066
1574868622.664642,48737.000,8115,3,PI,1,100,196065
1574868622.705426,48771.333,8133,3,PI,1,100,196048
1574868622.746211,48805.667,8133,3,PI,1,100,196023
1574868622.786995,48840.000,8133,3,PI,1,100,196021
1574868622.828571,48875.000,8151,3,PI,1,100,196012
1574868622.870147,48910.000,8151,3,PI,1,100,195998
1574868622.911723,48945.000,8151,3,PI,1,100,195971
