EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1574867948.713662,336059.000,58921,7,AX,1,100,-0.753
1574867948.713662,336059.000,58921,7,AX,1,100,-0.754
1574867948.713662,336059.000,58921,7,AX,1,100,-0.754
1574867948.713662,336059.000,58921,7,AX,1,100,-0.750
1574867948.713662,336059.000,58921,7,AX,1,100,-0.748
1574867948.713662,336059.000,58921,7,AX,1,100,-0.751
1574867948.713662,336059.000,58921,7,AX,1,100,-0.749
1574867948.754886,336093.667,58939,3,AX,1,100,-0.755
1574867948.796111,336128.333,58939,3,AX,1,100,-0.752
1574867948.837336,336163.000,58939,3,AX,1,100,-0.753
1574867948.878561,336197.667,58957,3,AX,1,100,-0.753
1574867948.919786,336232.333,58957,3,AX,1,100,-0.752
1574867948.961011,336267.000,58957,3,AX,1,100,-0.748
1574867948.999461,336299.333,58975,3,AX,1,100,-0.745
1574867949.037911,336331.667,58975,3,AX,1,100,-0.750
1574867949.076361,336364.000,58975,3,AX,1,100,-0.751
1574867949.117190,336398.333,58993,3,AX,1,100,-0.753
1574867949.158018,336432.667,58993,3,AX,1,100,-0.751
1574867949.198847,336467.000,58993,3,AX,1,100,-0.757
1574867949.239675,336501.333,59011,3,AX,1,100,-0.752
1574867949.280504,336535.667,59011,3,AX,1,100,-0.759
1574867949.321332,336570.000,59011,3,AX,1,100,-0.752
1574867949.362953,336605.000,59027,3,AX,1,100,-0.745
1574867949.404575,336640.000,59027,3,AX,1,100,-0.753
1574867949.446196,336675.000,59027,3,AX,1,100,-0.753
1574867949.483853,336706.667,59045,3,AX,1,100,-0.749
1574867949.521511,336738.333,59045,3,AX,1,100,-0.750
1574867949.559168,336770.000,59045,3,AX,1,100,-0.755
1574867949.596429,336801.333,59063,3,AX,1,100,-0.756
1574867949.633690,336832.667,59063,3,AX,1,100,-0.748
1574867949.670951,336864.000,59063,3,AX,1,100,-0.755
1574867949.716140,336902.000,59081,3,AX,1,100,-0.751
1574867949.761328,336940.000,59081,3,AX,1,100,-0.747
1574867949.806517,336978.000,59081,3,AX,1,100,-0.751
1574867949.841400,337007.333,59099,3,AX,1,100,-0.752
1574867949.876282,337036.667,59099,3,AX,1,100,-0.753
1574867949.911165,337066.000,59099,3,AX,1,100,-0.750
1574867949.952786,337101.000,59118,3,AX,1,100,-0.741
1574867949.994407,337136.000,59118,3,AX,1,100,-0.739
1574867950.036029,337171.000,59118,3,AX,1,100,-0.743
1574867950.075272,337204.000,59136,3,AX,1,100,-0.750
1574867950.114515,337237.000,59136,3,AX,1,100,-0.754
1574867950.153758,337270.000,59136,3,AX,1,100,-0.752
1574867950.199343,337308.333,59153,3,AX,1,100,-0.762
1574867950.244928,337346.667,59153,3,AX,1,100,-0.763
1574867950.290513,337385.000,59153,3,AX,1,100,-0.770
1574867950.331738,337419.667,59171,3,AX,1,100,-0.758
1574867950.372963,337454.333,59171,3,AX,1,100,-0.751
