EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1574868621.104945,47424.000,7894,9,AY,1,100,0.068
1574868621.104945,47424.000,7894,9,AY,1,100,0.054
1574868621.104945,47424.000,7894,9,AY,1,100,0.076
1574868621.104945,47424.000,7894,9,AY,1,100,0.096
1574868621.104945,47424.000,7894,9,AY,1,100,0.104
1574868621.104945,47424.000,7894,9,AY,1,100,0.100
1574868621.104945,47424.000,7894,9,AY,1,100,0.110
1574868621.104945,47424.000,7894,9,AY,1,100,0.102
1574868621.104945,47424.000,7894,9,AY,1,100,0.094
1574868621.142958,47456.000,7911,3,AY,1,100,0.112
1574868621.180970,47488.000,7911,3,AY,1,100,0.101
1574868621.218983,47520.000,7911,3,AY,1,100,0.117
1574868621.261351,47555.667,7929,3,AY,1,100,0.095
1574868621.303719,47591.333,7929,3,AY,1,100,0.121
1574868621.346087,47627.000,7929,3,AY,1,100,0.101
1574868621.387663,47662.000,7947,3,AY,1,100,0.139
1574868621.429239,47697.000,7947,3,AY,1,100,0.124
1574868621.470815,47732.000,7947,3,AY,1,100,0.145
1574868621.510807,47765.667,7965,3,AY,1,100,0.132
1574868621.550799,47799.333,7965,3,AY,1,100,0.117
1574868621.590791,47833.000,7965,3,AY,1,100,0.149
1574868621.632764,47868.333,7983,3,AY,1,100,0.151
1574868621.674736,47903.667,7983,3,AY,1,100,0.161
1574868621.716708,47939.000,7983,3,AY,1,100,0.135
1574868621.753928,47970.333,8001,3,AY,1,100,0.101
1574868621.791149,48001.667,8001,3,AY,1,100,0.106
1574868621.828369,48033.000,8001,3,AY,1,100,0.105
1574868621.866382,48065.000,8019,3,AY,1,100,0.124
1574868621.904394,48097.000,8019,3,AY,1,100,0.118
1574868621.942406,48129.000,8019,3,AY,1,100,0.131
1574868621.987150,48166.667,8037,3,AY,1,100,0.133
1574868622.031894,48204.333,8037,3,AY,1,100,0.142
1574868622.076638,48242.000,8037,3,AY,1,100,0.115
1574868622.117422,48276.333,8055,3,AY,1,100,0.121
1574868622.158206,48310.667,8055,3,AY,1,100,0.170
1574868622.198990,48345.000,8055,3,AY,1,100,0.147
1574868622.240170,48379.667,8073,3,AY,1,100,0.124
1574868622.281350,48414.333,8073,3,AY,1,100,0.111
1574868622.322531,48449.000,8073,3,AY,1,100,0.101
1574868622.361731,48482.000,8089,3,AY,1,100,0.093
1574868622.400931,48515.000,8089,3,AY,1,100,0.103
1574868622.440131,48548.000,8089,3,AY,1,100,0.081
1574868622.478144,48580.000,8107,3,AY,1,100,0.089
1574868622.516156,48612.000,8107,3,AY,1,100,0.102
1574868622.554169,48644.000,8107,3,AY,1,100,0.088
1574868622.594161,48677.667,8125,3,AY,1,100,0.075
1574868622.634153,48711.333,8125,3,AY,1,100,0.083
1574868622.674145,48745.000,8125,3,AY,1,100,0.066
1574868622.715326,48779.667,8143,3,AY,1,100,0.070
1574868622.756505,48814.333,8143,3,AY,1,100,0.065
1574868622.797686,48849.000,8143,3,AY,1,100,0.057
1574868622.839262,48884.000,8161,2,AY,1,100,0.062
1574868622.880838,48919.000,8161,2,AY,1,100,0.054
1574868622.924790,48956.000,8179,3,AY,1,100,0.034
1574868622.968742,48993.000,8179,3,AY,1,100,0.040
1574868623.012693,49030.000,8179,3,AY,1,100,0.059
1574868623.050409,49061.750,8197,4,AY,1,100,0.064
1574868623.088124,49093.500,8197,4,AY,1,100,0.056
1574868623.125840,49125.250,8197,4,AY,1,100,0.049
1574868623.163555,49157.000,8197,4,AY,1,100,0.044
1574868623.202755,49190.000,8216,3,AY,1,100,0.033
