EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1574867948.732688,336075.000,58912,4,PI,1,100,179815
1574867948.732688,336075.000,58912,4,PI,1,100,179837
1574867948.732688,336075.000,58912,4,PI,1,100,179769
1574867948.732688,336075.000,58912,4,PI,1,100,179739
1574867948.774904,336110.500,58930,2,PI,1,100,179702
1574867948.817120,336146.000,58930,2,PI,1,100,179685
1574867948.855174,336178.000,58948,4,PI,1,100,179686
1574867948.893228,336210.000,58948,4,PI,1,100,179660
1574867948.931281,336242.000,58948,4,PI,1,100,179688
1574867948.969335,336274.000,58948,4,PI,1,100,179681
1574867949.007785,336306.333,58967,3,PI,1,100,179690
1574867949.046235,336338.667,58967,3,PI,1,100,179688
1574867949.084685,336371.000,58967,3,PI,1,100,179666
1574867949.125514,336405.333,58984,3,PI,1,100,179695
1574867949.166342,336439.667,58984,3,PI,1,100,179715
1574867949.207171,336474.000,58984,3,PI,1,100,179732
1574867949.247999,336508.333,59002,3,PI,1,100,179745
1574867949.288828,336542.667,59002,3,PI,1,100,179767
1574867949.329656,336577.000,59002,3,PI,1,100,179776
1574867949.370881,336611.667,59020,3,PI,1,100,179790
1574867949.412106,336646.333,59020,3,PI,1,100,179802
1574867949.453331,336681.000,59020,3,PI,1,100,179818
1574867949.491385,336713.000,59036,3,PI,1,100,179775
1574867949.529438,336745.000,59036,3,PI,1,100,179723
1574867949.567492,336777.000,59036,3,PI,1,100,179683
1574867949.604753,336808.333,59054,3,PI,1,100,179645
1574867949.642014,336839.667,59054,3,PI,1,100,179622
1574867949.679275,336871.000,59054,3,PI,1,100,179601
1574867949.721689,336906.667,59072,3,PI,1,100,179562
1574867949.764103,336942.333,59072,3,PI,1,100,179607
1574867949.806517,336978.000,59072,3,PI,1,100,179661
1574867949.844174,337009.667,59090,3,PI,1,100,179675
1574867949.881832,337041.333,59090,3,PI,1,100,179632
1574867949.919489,337073.000,59090,3,PI,1,100,179669
1574867949.958336,337105.667,59109,3,PI,1,100,179691
1574867949.997182,337138.333,59109,3,PI,1,100,179707
1574867950.036029,337171.000,59109,3,PI,1,100,179722
1574867950.075272,337204.000,59127,3,PI,1,100,179736
1574867950.114515,337237.000,59127,3,PI,1,100,179736
1574867950.153758,337270.000,59127,3,PI,1,100,179730
1574867950.199343,337308.333,59145,3,PI,1,100,179756
1574867950.244928,337346.667,59145,3,PI,1,100,179741
1574867950.290513,337385.000,59145,3,PI,1,100,179665
1574867950.331738,337419.667,59162,3,PI,1,100,179646
1574867950.372963,337454.333,59162,3,PI,1,100,179635
1574867950.414188,337489.000,59162,3,PI,1,100,179644
1574867950.452241,337521.000,59180,3,PI,1,100,179630
