EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1574868621.144146,47457.000,7901,9,MZ,1,100,20
1574868621.144146,47457.000,7901,9,MZ,1,100,20
1574868621.144146,47457.000,7901,9,MZ,1,100,21
1574868621.144146,47457.000,7901,9,MZ,1,100,22
1574868621.144146,47457.000,7901,9,MZ,1,100,21
1574868621.144146,47457.000,7901,9,MZ,1,100,22
1574868621.144146,47457.000,7901,9,MZ,1,100,22
1574868621.144146,47457.000,7901,9,MZ,1,100,22
1574868621.144146,47457.000,7901,9,MZ,1,100,22
1574868621.181564,47488.500,7918,2,MZ,1,100,21
1574868621.218983,47520.000,7918,2,MZ,1,100,23
1574868621.261351,47555.667,7936,3,MZ,1,100,22
1574868621.303719,47591.333,7936,3,MZ,1,100,21
1574868621.346087,47627.000,7936,3,MZ,1,100,23
1574868621.387663,47662.000,7954,3,MZ,1,100,21
1574868621.429239,47697.000,7954,3,MZ,1,100,21
1574868621.470815,47732.000,7954,3,MZ,1,100,22
1574868621.510807,47765.667,7972,3,MZ,1,100,20
1574868621.550799,47799.333,7972,3,MZ,1,100,22
1574868621.590791,47833.000,7972,3,MZ,1,100,19
1574868621.632764,47868.333,7990,3,MZ,1,100,19
1574868621.674736,47903.667,7990,3,MZ,1,100,19
1574868621.716708,47939.000,7990,3,MZ,1,100,19
1574868621.753928,47970.333,8008,3,MZ,1,100,19
1574868621.791149,48001.667,8008,3,MZ,1,100,19
1574868621.828369,48033.000,8008,3,MZ,1,100,19
1574868621.866382,48065.000,8026,3,MZ,1,100,18
1574868621.904394,48097.000,8026,3,MZ,1,100,18
1574868621.942406,48129.000,8026,3,MZ,1,100,17
1574868621.987150,48166.667,8044,3,MZ,1,100,17
1574868622.031894,48204.333,8044,3,MZ,1,100,17
1574868622.076638,48242.000,8044,3,MZ,1,100,16
1574868622.117422,48276.333,8062,3,MZ,1,100,18
1574868622.158206,48310.667,8062,3,MZ,1,100,17
1574868622.198990,48345.000,8062,3,MZ,1,100,17
1574868622.240170,48379.667,8080,3,MZ,1,100,17
1574868622.281350,48414.333,8080,3,MZ,1,100,17
1574868622.322531,48449.000,8080,3,MZ,1,100,16
1574868622.361731,48482.000,8096,3,MZ,1,100,17
1574868622.400931,48515.000,8096,3,MZ,1,100,16
1574868622.440131,48548.000,8096,3,MZ,1,100,16
1574868622.478144,48580.000,8114,3,MZ,1,100,15
1574868622.516156,48612.000,8114,3,MZ,1,100,14
1574868622.554169,48644.000,8114,3,MZ,1,100,12
1574868622.594161,48677.667,8132,3,MZ,1,100,14
1574868622.634153,48711.333,8132,3,MZ,1,100,14
1574868622.674145,48745.000,8132,3,MZ,1,100,16
1574868622.715326,48779.667,8150,3,MZ,1,100,15
1574868622.756505,48814.333,8150,3,MZ,1,100,14
1574868622.797686,48849.000,8150,3,MZ,1,100,14
1574868622.839262,48884.000,8168,2,MZ,1,100,15
1574868622.880838,48919.000,8168,2,MZ,1,100,15
1574868622.922711,48954.250,8186,4,MZ,1,100,15
1574868622.964584,48989.500,8186,4,MZ,1,100,15
