47909,7707,2,AK,1,100,7705
47909,7707,2,AK,1,100,RD
48000,7727,2,AK,1,100,7705
48091,7727,2,AK,1,100,RD
53445,9653,2,AK,1,100,9651
58800,9653,2,AK,1,100,RD
58926,9691,2,AK,1,100,9651
59052,9691,2,AK,1,100,RD
64385,11598,2,AK,1,100,11596
69718,11598,2,AK,1,100,RD
69808,11618,2,AK,1,100,11596
69899,11618,2,AK,1,100,RD
75252,13544,2,AK,1,100,13542
80606,13544,2,AK,1,100,RD
80700,13564,2,AK,1,100,13542
80795,13564,2,AK,1,100,RD
86144,15489,2,AK,1,100,15487
91494,15489,2,AK,1,100,RD
91617,15528,2,AK,1,100,15487
91741,15528,2,AK,1,100,RD
97088,17435,2,AK,1,100,17433
102435,17435,2,AK,1,100,RD
102526,17455,2,AK,1,100,17433
102618,17455,2,AK,1,100,RD
107969,19381,2,AK,1,100,19379
113321,19381,2,AK,1,100,RD
113417,19401,2,AK,1,100,19379
113513,19401,2,AK,1,100,RD
118882,21326,2,AK,1,100,21324
124252,21326,2,AK,1,100,RD
124342,21347,2,AK,1,100,21324
124433,21347,2,AK,1,100,RD
129786,23272,2,AK,1,100,23270
135139,23272,2,AK,1,100,RD
135236,23292,2,AK,1,100,23270
135333,23292,2,AK,1,100,RD
140708,25182,2,AK,1,100,25180
146083,25182,2,AK,1,100,RD
146174,25202,2,AK,1,100,25180
146266,25202,2,AK,1,100,RD
151616,27127,2,AK,1,100,27125
156967,27127,2,AK,1,100,RD
157063,27147,2,AK,1,100,27125
157159,27147,2,AK,1,100,RD
162509,29073,2,AK,1,100,29071
167859,29073,2,AK,1,100,RD
167953,29093,2,AK,1,100,29071
168048,29093,2,AK,1,100,RD
173419,31019,2,AK,1,100,31017
178791,31019,2,AK,1,100,RD
178888,31039,2,AK,1,100,31017
178985,31039,2,AK,1,100,RD
184331,32963,2,AK,1,100,32961
189677,32963,2,AK,1,100,RD
189773,32983,2,AK,1,100,32961
189869,32983,2,AK,1,100,RD
195240,34909,2,AK,1,100,34907
200612,34909,2,AK,1,100,RD
200703,34929,2,AK,1,100,34907
200794,34929,2,AK,1,100,RD
206147,36854,2,AK,1,100,36852
211500,36854,2,AK,1,100,RD
