201342,35033,2,AK,1,100,35031
201342,35033,2,AK,1,100,RD
201430,35053,2,AK,1,100,35031
201518,35053,2,AK,1,100,RD
206875,36979,2,AK,1,100,36977
212232,36979,2,AK,1,100,RD
212323,36999,2,AK,1,100,36977
212415,36999,2,AK,1,100,RD
217767,38906,2,AK,1,100,38904
223119,38906,2,AK,1,100,RD
223210,38927,2,AK,1,100,38904
223302,38927,2,AK,1,100,RD
228654,40853,2,AK,1,100,40851
234007,40853,2,AK,1,100,RD
234101,40873,2,AK,1,100,40851
234196,40873,2,AK,1,100,RD
239545,42781,2,AK,1,100,42779
244895,42781,2,AK,1,100,RD
244983,42801,2,AK,1,100,42779
245072,42801,2,AK,1,100,RD
250429,44726,2,AK,1,100,44724
255787,44726,2,AK,1,100,RD
255879,44746,2,AK,1,100,44724
255971,44746,2,AK,1,100,RD
261320,46642,2,AK,1,100,46640
266669,46642,2,AK,1,100,RD
266764,46662,2,AK,1,100,46640
266860,46662,2,AK,1,100,RD
272210,48587,2,AK,1,100,48585
277560,48587,2,AK,1,100,RD
277654,48608,2,AK,1,100,48585
277748,48608,2,AK,1,100,RD
283099,50538,2,AK,1,100,50536
288450,50538,2,AK,1,100,RD
288544,50558,2,AK,1,100,50536
288638,50558,2,AK,1,100,RD
293986,52466,2,AK,1,100,52464
299335,52466,2,AK,1,100,RD
299426,52486,2,AK,1,100,52464
299518,52486,2,AK,1,100,RD
304875,54411,2,AK,1,100,54409
310232,54411,2,AK,1,100,RD
310320,54432,2,AK,1,100,54409
310409,54432,2,AK,1,100,RD
315761,56339,2,AK,1,100,56337
321113,56339,2,AK,1,100,RD
321205,56359,2,AK,1,100,56337
321297,56359,2,AK,1,100,RD
326648,58293,2,AK,1,100,58291
332000,58293,2,AK,1,100,RD
332096,58314,2,AK,1,100,58291
332193,58314,2,AK,1,100,RD
337540,60221,2,AK,1,100,60219
342888,60221,2,AK,1,100,RD
342981,60241,2,AK,1,100,60219
343074,60241,2,AK,1,100,RD
348424,62167,2,AK,1,100,62165
353775,62167,2,AK,1,100,RD
353869,62187,2,AK,1,100,62165
353963,62187,2,AK,1,100,RD
359313,64112,2,AK,1,100,64110
364664,64112,2,AK,1,100,RD
364759,64133,2,AK,1,100,64110
364855,64133,2,AK,1,100,RD
370202,503,2,AK,1,100,501
375550,503,2,AK,1,100,RD
375645,523,2,AK,1,100,501
375740,523,2,AK,1,100,RD
381090,2448,2,AK,1,100,2446
386440,2448,2,AK,1,100,RD
386534,2469,2,AK,1,100,2446
386629,2469,2,AK,1,100,RD
391977,4376,2,AK,1,100,4374
397325,4376,2,AK,1,100,RD
397448,4414,2,AK,1,100,4374
397571,4414,2,AK,1,100,RD
402892,6322,2,AK,1,100,6320
408213,6322,2,AK,1,100,RD
408305,6342,2,AK,1,100,6320
408398,6342,2,AK,1,100,RD
413751,8267,2,AK,1,100,8265
419105,8267,2,AK,1,100,RD
419200,8288,2,AK,1,100,8265
419295,8288,2,AK,1,100,RD
424642,10195,2,AK,1,100,10193
429990,10195,2,AK,1,100,RD
430086,10215,2,AK,1,100,10193
430182,10215,2,AK,1,100,RD
435530,12141,2,AK,1,100,12139
440879,12141,2,AK,1,100,RD
440974,12161,2,AK,1,100,12139
441069,12161,2,AK,1,100,RD
446418,14067,2,AK,1,100,14065
451767,14067,2,AK,1,100,RD
451889,14105,2,AK,1,100,14065
452011,14105,2,AK,1,100,RD
457334,16013,2,AK,1,100,16011
462657,16013,2,AK,1,100,RD
462777,16051,2,AK,1,100,16011
462897,16051,2,AK,1,100,RD
468222,17940,2,AK,1,100,17938
473547,17940,2,AK,1,100,RD
473637,17961,2,AK,1,100,17938
473727,17961,2,AK,1,100,RD
479079,19886,2,AK,1,100,19884
484431,19886,2,AK,1,100,RD
484526,19906,2,AK,1,100,19884
484622,19906,2,AK,1,100,RD
489972,21832,2,AK,1,100,21830
495322,21832,2,AK,1,100,RD
495418,21852,2,AK,1,100,21830
495515,21852,2,AK,1,100,RD
500868,23759,2,AK,1,100,23757
506222,23759,2,AK,1,100,RD
506310,23779,2,AK,1,100,23757
506399,23779,2,AK,1,100,RD
511753,25705,2,AK,1,100,25703
517107,25705,2,AK,1,100,RD
517201,25725,2,AK,1,100,25703
517295,25725,2,AK,1,100,RD
522646,27632,2,AK,1,100,27630
527998,27632,2,AK,1,100,RD
528090,27653,2,AK,1,100,27630
528182,27653,2,AK,1,100,RD
533533,29578,2,AK,1,100,29576
538884,29578,2,AK,1,100,RD
538981,29598,2,AK,1,100,29576
539078,29598,2,AK,1,100,RD
544426,31488,2,AK,1,100,31486
549775,31488,2,AK,1,100,RD
549865,31508,2,AK,1,100,31486
549956,31508,2,AK,1,100,RD
555308,33433,2,AK,1,100,33431
560661,33433,2,AK,1,100,RD
560754,33453,2,AK,1,100,33431
560848,33453,2,AK,1,100,RD
566201,35378,2,AK,1,100,35376
571554,35378,2,AK,1,100,RD
571646,35398,2,AK,1,100,35376
571739,35398,2,AK,1,100,RD
577088,37305,2,AK,1,100,37303
582438,37305,2,AK,1,100,RD
582533,37326,2,AK,1,100,37303
582629,37326,2,AK,1,100,RD
587982,39256,2,AK,1,100,39254
593336,39256,2,AK,1,100,RD
593425,39276,2,AK,1,100,39254
593515,39276,2,AK,1,100,RD
598887,41202,2,AK,1,100,41200
604260,41202,2,AK,1,100,RD
604350,41222,2,AK,1,100,41200
604440,41222,2,AK,1,100,RD
609800,43147,2,AK,1,100,43145
615161,43147,2,AK,1,100,RD
615250,43168,2,AK,1,100,43145
615340,43168,2,AK,1,100,RD
620687,45103,2,AK,1,100,45101
626034,45103,2,AK,1,100,RD
626127,45123,2,AK,1,100,45101
