191093,33194,5,GY,1,100,1.526
191093,33194,5,GY,1,100,-0.366
191093,33194,5,GY,1,100,-0.381
191093,33194,5,GY,1,100,0.198
191093,33194,5,GY,1,100,-0.870
191104,33213,9,GY,1,100,-0.839
191116,33213,9,GY,1,100,-0.336
191128,33213,9,GY,1,100,0.488
191139,33213,9,GY,1,100,0.153
191151,33213,9,GY,1,100,0.275
191163,33213,9,GY,1,100,-0.824
191174,33213,9,GY,1,100,-1.389
191186,33213,9,GY,1,100,-0.641
191198,33213,9,GY,1,100,-2.151
191210,33231,8,GY,1,100,-2.228
191223,33231,8,GY,1,100,-1.236
191235,33231,8,GY,1,100,0.153
191248,33231,8,GY,1,100,0.183
191261,33231,8,GY,1,100,-1.144
191273,33231,8,GY,1,100,-1.541
191286,33231,8,GY,1,100,-0.534
191299,33231,8,GY,1,100,-0.031
191311,33249,8,GY,1,100,-0.168
191323,33249,8,GY,1,100,-0.534
191336,33249,8,GY,1,100,-1.053
191348,33249,8,GY,1,100,-0.351
191360,33249,8,GY,1,100,1.129
191373,33249,8,GY,1,100,-0.763
191385,33249,8,GY,1,100,-0.244
191398,33249,8,GY,1,100,0.534
191409,33267,9,GY,1,100,-0.580
191420,33267,9,GY,1,100,0.458
191432,33267,9,GY,1,100,1.297
191443,33267,9,GY,1,100,0.076
191455,33267,9,GY,1,100,-0.122
191466,33267,9,GY,1,100,0.244
191478,33267,9,GY,1,100,-1.938
191489,33267,9,GY,1,100,-1.083
191501,33267,9,GY,1,100,-0.092
191513,33285,8,GY,1,100,-0.366
191526,33285,8,GY,1,100,-0.656
191538,33285,8,GY,1,100,-0.122
191551,33285,8,GY,1,100,-1.709
191563,33285,8,GY,1,100,-1.282
191576,33285,8,GY,1,100,-0.946
191588,33285,8,GY,1,100,-0.671
191601,33285,8,GY,1,100,0.366
191613,33303,8,GY,1,100,-0.031
191626,33303,8,GY,1,100,0.107
191639,33303,8,GY,1,100,0.366
191652,33303,8,GY,1,100,-1.007
191664,33303,8,GY,1,100,-1.541
191677,33303,8,GY,1,100,-0.229
191690,33303,8,GY,1,100,0.656
191703,33303,8,GY,1,100,0.809
191715,33321,8,GY,1,100,0.229
191728,33321,8,GY,1,100,-1.419
191740,33321,8,GY,1,100,-0.702
191753,33321,8,GY,1,100,-0.137
191765,33321,8,GY,1,100,-0.443
191778,33321,8,GY,1,100,-0.031
191790,33321,8,GY,1,100,0.443
191803,33321,8,GY,1,100,0.305
191814,33340,9,GY,1,100,-0.519
191825,33340,9,GY,1,100,0.259
191837,33340,9,GY,1,100,0.488
191848,33340,9,GY,1,100,-0.473
191859,33340,9,GY,1,100,-0.778
191871,33340,9,GY,1,100,0.107
191882,33340,9,GY,1,100,0.336
191893,33340,9,GY,1,100,0.198
191905,33340,9,GY,1,100,-0.412
191917,33358,8,GY,1,100,-0.595
191930,33358,8,GY,1,100,0.412
191943,33358,8,GY,1,100,-0.488
191956,33358,8,GY,1,100,0.549
191968,33358,8,GY,1,100,-0.381
191981,33358,8,GY,1,100,0.580
191994,33358,8,GY,1,100,1.709
192007,33358,8,GY,1,100,0.275
192019,33376,8,GY,1,100,0.732
192031,33376,8,GY,1,100,1.038
192043,33376,8,GY,1,100,1.343
192056,33376,8,GY,1,100,1.099
192068,33376,8,GY,1,100,0.259
192080,33376,8,GY,1,100,0.076
192092,33376,8,GY,1,100,0.046
192105,33376,8,GY,1,100,-0.549
192116,33394,9,GY,1,100,-0.839
192128,33394,9,GY,1,100,-1.083
192139,33394,9,GY,1,100,-0.107
192151,33394,9,GY,1,100,-0.366
192162,33394,9,GY,1,100,-0.443
192174,33394,9,GY,1,100,-0.229
192185,33394,9,GY,1,100,-0.076
192197,33394,9,GY,1,100,0.610
192209,33394,9,GY,1,100,0.275
192221,33412,8,GY,1,100,-0.031
192234,33412,8,GY,1,100,0.534
192246,33412,8,GY,1,100,0.809
192259,33412,8,GY,1,100,-0.168
192272,33412,8,GY,1,100,0.168
192284,33412,8,GY,1,100,0.320
192297,33412,8,GY,1,100,0.931
192310,33412,8,GY,1,100,0.641
192322,33430,8,GY,1,100,0.381
192334,33430,8,GY,1,100,-1.495
192347,33430,8,GY,1,100,0.351
192359,33430,8,GY,1,100,0.534
192371,33430,8,GY,1,100,-0.717
192384,33430,8,GY,1,100,-1.175
192396,33430,8,GY,1,100,-0.290
192409,33430,8,GY,1,100,0.214
192421,33448,8,GY,1,100,-0.275
192434,33448,8,GY,1,100,-1.541
192446,33448,8,GY,1,100,-0.275
192459,33448,8,GY,1,100,0.107
192472,33448,8,GY,1,100,0.259
192484,33448,8,GY,1,100,-1.282
192497,33448,8,GY,1,100,-0.992
192510,33448,8,GY,1,100,0.198
192521,33466,9,GY,1,100,-0.275
192532,33466,9,GY,1,100,-0.275
192544,33466,9,GY,1,100,0.580
192555,33466,9,GY,1,100,-0.229
192567,33466,9,GY,1,100,-1.297
192578,33466,9,GY,1,100,-0.641
192590,33466,9,GY,1,100,1.129
192601,33466,9,GY,1,100,1.007
192613,33466,9,GY,1,100,0.275
192625,33485,8,GY,1,100,0.687
192637,33485,8,GY,1,100,0.397
192649,33485,8,GY,1,100,0.824
192662,33485,8,GY,1,100,0.610
192674,33485,8,GY,1,100,1.297
192686,33485,8,GY,1,100,1.465
192698,33485,8,GY,1,100,0.641
192711,33485,8,GY,1,100,0.259
192724,33503,8,GY,1,100,0.549
192737,33503,8,GY,1,100,-0.244
192750,33503,8,GY,1,100,-0.946
192763,33503,8,GY,1,100,-1.297
192776,33503,8,GY,1,100,-0.259
192789,33503,8,GY,1,100,-0.534
192802,33503,8,GY,1,100,-0.259
192815,33503,8,GY,1,100,0.473
192827,33521,8,GY,1,100,0.534
192839,33521,8,GY,1,100,0.168
192852,33521,8,GY,1,100,0.427
192864,33521,8,GY,1,100,0.031
192876,33521,8,GY,1,100,0.519
192889,33521,8,GY,1,100,1.053
192901,33521,8,GY,1,100,0.885
192914,33521,8,GY,1,100,0.992
192925,33539,9,GY,1,100,1.053
192936,33539,9,GY,1,100,1.358
192947,33539,9,GY,1,100,1.999
192958,33539,9,GY,1,100,1.602
192970,33539,9,GY,1,100,1.465
192981,33539,9,GY,1,100,0.656
192992,33539,9,GY,1,100,0.443
193003,33539,9,GY,1,100,2.304
193015,33539,9,GY,1,100,2.563
