47906,7706,1,TL,1,100,2019-05-10_12-00-01-362
48088,7726,1,TL,1,100,2019-05-10_12-00-01-583
58796,9652,1,TL,1,100,2019-05-10_12-00-16-207
58995,9672,1,TL,1,100,2019-05-10_12-00-16-442
69715,11597,1,TL,1,100,2019-05-10_12-00-31-088
69895,11617,1,TL,1,100,2019-05-10_12-00-31-308
80602,13543,1,TL,1,100,2019-05-10_12-00-45-928
80792,13563,1,TL,1,100,2019-05-10_12-00-46-165
91491,15488,1,TL,1,100,2019-05-10_12-01-00-785
91689,15509,1,TL,1,100,2019-05-10_12-01-01-033
102432,17434,1,TL,1,100,2019-05-10_12-01-15-695
102615,17454,1,TL,1,100,2019-05-10_12-01-15-939
113318,19380,1,TL,1,100,2019-05-10_12-01-30-538
124249,21325,1,TL,1,100,2019-05-10_12-01-45-440
124430,21346,1,TL,1,100,2019-05-10_12-01-45-671
135136,23271,1,TL,1,100,2019-05-10_12-02-00-282
146080,25181,1,TL,1,100,2019-05-10_12-02-15-202
146263,25201,1,TL,1,100,2019-05-10_12-02-15-433
156964,27126,1,TL,1,100,2019-05-10_12-02-30-042
167856,29072,1,TL,1,100,2019-05-10_12-02-44-894
168045,29092,1,TL,1,100,2019-05-10_12-02-45-140
178789,31018,1,TL,1,100,2019-05-10_12-02-59-800
178982,31038,1,TL,1,100,2019-05-10_12-03-00-056
189674,32962,1,TL,1,100,2019-05-10_12-03-14-637
200609,34908,1,TL,1,100,2019-05-10_12-03-29-548
200791,34928,1,TL,1,100,2019-05-10_12-03-29-784
211497,36853,1,TL,1,100,2019-05-10_12-03-44-394
