EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1576517088.531103,64376.000,10597,3,EA,1,100,0.582210
1576517088.531103,64376.000,10597,3,EA,1,100,0.582443
1576517088.531103,64376.000,10597,3,EA,1,100,0.582590
1576517088.592911,64428.000,10616,1,EA,1,100,0.582428
1576517088.661849,64486.000,10634,2,EA,1,100,0.582505
1576517088.730788,64544.000,10634,2,EA,1,100,0.582580
1576517088.797944,64600.500,10651,2,EA,1,100,0.582547
1576517088.865100,64657.000,10651,2,EA,1,100,0.582604
1576517088.934039,64715.000,10669,2,EA,1,100,0.582870
1576517089.002978,64773.000,10669,2,EA,1,100,0.582762
1576517089.066568,64826.500,10685,2,EA,1,100,0.582550
1576517089.130158,64880.000,10685,2,EA,1,100,0.582734
1576517089.194342,64934.000,10703,2,EA,1,100,0.582777
1576517089.258527,64988.000,10703,2,EA,1,100,0.582871
1576517089.327466,65046.000,10721,1,EA,1,100,0.582590
1576517089.394622,65102.500,10739,2,EA,1,100,0.582757
1576517089.461778,65159.000,10739,2,EA,1,100,0.582585
1576517089.531311,65217.500,10757,2,EA,1,100,0.582659
1576517089.600844,65276.000,10757,2,EA,1,100,0.582624
1576517089.664434,65329.500,10776,2,EA,1,100,0.582727
1576517089.728024,65383.000,10776,2,EA,1,100,0.582631
1576517089.791614,65436.500,10794,2,EA,1,100,0.582560
1576517089.855204,65490.000,10794,2,EA,1,100,0.582625
1576517089.924143,65548.000,10812,1,EA,1,100,0.582521
1576517089.993082,65606.000,10829,2,EA,1,100,0.582486
1576517090.062021,65664.000,10829,2,EA,1,100,0.582512
1576517090.129771,65721.000,10847,2,EA,1,100,0.582543
1576517090.197521,65778.000,10847,2,EA,1,100,0.582560
1576517090.267055,65836.500,10863,2,EA,1,100,0.582614
1576517090.336588,65895.000,10863,2,EA,1,100,0.582600
1576517090.403149,65951.000,10881,1,EA,1,100,0.582348
1576517090.472682,66009.500,10899,2,EA,1,100,0.582361
1576517090.542216,66068.000,10899,2,EA,1,100,0.582434
1576517090.611155,66126.000,10918,2,EA,1,100,0.582451
1576517090.680093,66184.000,10918,2,EA,1,100,0.582503
1576517090.749032,66242.000,10936,2,EA,1,100,0.582393
1576517090.817971,66300.000,10936,2,EA,1,100,0.582175
1576517090.890476,66361.000,10954,1,EA,1,100,0.582187
1576517090.959414,66419.000,10971,2,EA,1,100,0.582246
1576517091.028353,66477.000,10971,2,EA,1,100,0.582052
1576517091.094915,66533.000,10989,2,EA,1,100,0.582081
1576517091.161477,66589.000,10989,2,EA,1,100,0.582042
1576517091.224473,66642.000,11005,2,EA,1,100,0.581989
1576517091.287468,66695.000,11005,2,EA,1,100,0.581919
1576517091.353436,66750.500,11023,2,EA,1,100,0.582220
1576517091.419403,66806.000,11023,2,EA,1,100,0.581923
1576517091.489531,66865.000,11041,1,EA,1,100,0.581858
1576517091.556686,66921.500,11059,2,EA,1,100,0.581846
1576517091.623842,66978.000,11059,2,EA,1,100,0.581910
1576517091.695753,67038.500,11078,2,EA,1,100,0.582142
1576517091.767663,67099.000,11078,2,EA,1,100,0.582023
1576517091.833036,67154.000,11096,1,EA,1,100,0.582102
1576517091.901975,67212.000,11113,2,EA,1,100,0.582097
1576517091.970914,67270.000,11113,2,EA,1,100,0.582178
1576517092.033910,67323.000,11131,2,EA,1,100,0.582119
1576517092.096905,67376.000,11131,2,EA,1,100,0.582165
1576517092.162873,67431.500,11149,2,EA,1,100,0.582129
1576517092.228840,67487.000,11149,2,EA,1,100,0.582199
1576517092.297185,67544.500,11166,2,EA,1,100,0.581957
1576517092.365529,67602.000,11166,2,EA,1,100,0.581169
1576517092.432685,67658.500,11183,2,EA,1,100,0.579112
1576517092.499841,67715.000,11183,2,EA,1,100,0.575677
1576517092.569968,67774.000,11201,1,EA,1,100,0.574772
1576517092.632370,67826.500,11220,2,EA,1,100,0.574239
1576517092.694772,67879.000,11220,2,EA,1,100,0.573763
1576517092.760145,67934.000,11238,2,EA,1,100,0.573597
1576517092.825518,67989.000,11238,2,EA,1,100,0.573461
1576517092.893268,68046.000,11256,2,EA,1,100,0.573241
1576517092.961018,68103.000,11256,2,EA,1,100,0.573083
1576517093.028768,68160.000,11274,2,EA,1,100,0.573136
1576517093.096519,68217.000,11274,2,EA,1,100,0.572970
1576517093.171401,68280.000,11292,1,EA,1,100,0.573033
1576517093.232019,68331.000,11309,2,EA,1,100,0.572887
1576517093.292638,68382.000,11309,2,EA,1,100,0.572712
1576517093.357416,68436.500,11327,2,EA,1,100,0.572594
1576517093.422195,68491.000,11327,2,EA,1,100,0.572606
1576517093.492323,68550.000,11345,2,EA,1,100,0.572514
1576517093.562450,68609.000,11345,2,EA,1,100,0.572374
1576517093.629606,68665.500,11362,2,EA,1,100,0.572435
1576517093.696762,68722.000,11362,2,EA,1,100,0.572332
1576517093.769267,68783.000,11380,1,EA,1,100,0.572274
1576517093.831668,68835.500,11398,2,EA,1,100,0.571779
1576517093.894070,68888.000,11398,2,EA,1,100,0.571418
1576517093.958254,68942.000,11416,2,EA,1,100,0.571039
1576517094.022439,68996.000,11416,2,EA,1,100,0.570970
1576517094.091972,69054.500,11434,2,EA,1,100,0.570830
