EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1576517088.497823,64348.000,10600,1,T0,1,100,26.451
1576517088.628568,64458.000,10619,1,T0,1,100,26.435
1576517088.764069,64572.000,10637,1,T0,1,100,26.483
1576517088.898381,64685.000,10654,1,T0,1,100,26.477
1576517089.035070,64800.000,10688,1,T0,1,100,26.456
1576517089.159873,64905.000,10706,1,T0,1,100,26.445
1576517089.295373,65019.000,10724,1,T0,1,100,26.483
1576517089.429685,65132.000,10742,1,T0,1,100,26.467
1576517089.566375,65247.000,10760,1,T0,1,100,26.467
1576517089.697121,65357.000,10779,1,T0,1,100,26.472
1576517089.824301,65464.000,10797,1,T0,1,100,26.461
1576517089.956235,65575.000,10815,1,T0,1,100,26.483
1576517090.098868,65695.000,10832,1,T0,1,100,26.510
1576517090.236745,65811.000,10866,1,T0,1,100,26.467
1576517090.368680,65922.000,10884,1,T0,1,100,26.483
1576517090.507746,66039.000,10902,1,T0,1,100,26.488
1576517090.646812,66156.000,10921,1,T0,1,100,26.499
1576517090.784690,66272.000,10939,1,T0,1,100,26.472
1576517090.927322,66392.000,10957,1,T0,1,100,26.494
1576517091.062823,66506.000,10974,1,T0,1,100,26.456
1576517091.192380,66615.000,11008,1,T0,1,100,26.531
1576517091.323126,66725.000,11026,1,T0,1,100,26.477
1576517091.457438,66838.000,11044,1,T0,1,100,26.499
1576517091.590562,66950.000,11062,1,T0,1,100,26.483
1576517091.733194,67070.000,11081,1,T0,1,100,26.504
1576517091.871071,67186.000,11099,1,T0,1,100,26.494
1576517092.001817,67296.000,11116,1,T0,1,100,26.504
1576517092.130186,67404.000,11134,1,T0,1,100,26.477
1576517092.263309,67516.000,11169,1,T0,1,100,26.499
1576517092.397621,67629.000,11186,1,T0,1,100,26.494
1576517092.536688,67746.000,11204,1,T0,1,100,26.499
1576517092.665056,67854.000,11223,1,T0,1,100,26.477
1576517092.789860,67959.000,11241,1,T0,1,100,26.504
1576517092.926549,68074.000,11259,1,T0,1,100,26.504
1576517093.064426,68190.000,11277,1,T0,1,100,26.488
1576517093.201116,68305.000,11295,1,T0,1,100,26.504
1576517093.325919,68410.000,11312,1,T0,1,100,26.494
1576517093.457853,68521.000,11330,1,T0,1,100,26.499
1576517093.595731,68637.000,11365,1,T0,1,100,26.515
1576517093.731231,68751.000,11383,1,T0,1,100,26.494
1576517093.864355,68863.000,11401,1,T0,1,100,26.472
1576517093.989158,68968.000,11419,1,T0,1,100,26.499
1576517094.128224,69085.000,11437,1,T0,1,100,26.547
1576517094.261347,69197.000,11455,1,T0,1,100,26.499
1576517094.399225,69313.000,11473,1,T0,1,100,26.520
1576517094.524028,69418.000,11493,1,T0,1,100,26.510
1576517094.655963,69529.000,11512,1,T0,1,100,26.510
1576517094.780766,69634.000,11532,1,T0,1,100,26.515
1576517094.915078,69747.000,11550,1,T0,1,100,26.494
1576517095.051767,69862.000,11568,1,T0,1,100,26.488
1576517095.186079,69975.000,11586,1,T0,1,100,26.520
1576517095.326334,70093.000,11603,1,T0,1,100,26.515
1576517095.465400,70210.000,11637,1,T0,1,100,26.526
1576517095.590203,70315.000,11656,1,T0,1,100,26.520
