EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1576518600.225996,33611.000,5351,1,H0,1,100,97.649
1576518600.368674,33731.000,5369,1,H0,1,100,97.645
1576518600.507785,33848.000,5386,1,H0,1,100,97.645
1576518600.636195,33956.000,5404,1,H0,1,100,97.649
1576518600.765794,34065.000,5422,1,H0,1,100,97.653
1576518600.900149,34178.000,5456,1,H0,1,100,97.657
1576518601.033315,34290.000,5475,1,H0,1,100,97.645
1576518601.173615,34408.000,5493,1,H0,1,100,97.653
1576518601.302025,34516.000,5511,1,H0,1,100,97.653
1576518601.436380,34629.000,5529,1,H0,1,100,97.653
1576518601.564790,34737.000,5547,1,H0,1,100,97.645
1576518601.696767,34848.000,5565,1,H0,1,100,97.653
1576518601.831122,34961.000,5582,1,H0,1,100,97.657
1576518601.970233,35078.000,5600,1,H0,1,100,97.642
1576518602.098643,35186.000,5635,1,H0,1,100,97.642
1576518602.223486,35291.000,5653,1,H0,1,100,97.649
1576518602.360219,35406.000,5671,1,H0,1,100,97.645
1576518602.499330,35523.000,5689,1,H0,1,100,97.645
1576518602.637252,35639.000,5707,1,H0,1,100,97.661
1576518602.762094,35744.000,5725,1,H0,1,100,97.649
1576518602.892883,35854.000,5743,1,H0,1,100,97.661
1576518603.030804,35970.000,5760,1,H0,1,100,97.657
1576518603.168726,36086.000,5779,1,H0,1,100,97.657
1576518603.297137,36194.000,5813,1,H0,1,100,97.653
1576518603.421979,36299.000,5831,1,H0,1,100,97.645
1576518603.559901,36415.000,5849,1,H0,1,100,97.649
1576518603.694256,36528.000,5867,1,H0,1,100,97.645
1576518603.832178,36644.000,5885,1,H0,1,100,97.661
1576518603.971289,36761.000,5903,1,H0,1,100,97.649
1576518604.102077,36871.000,5921,1,H0,1,100,97.645
1576518604.229298,36978.000,5939,1,H0,1,100,97.657
1576518604.361275,37089.000,5957,1,H0,1,100,97.661
1576518604.489685,37197.000,5975,1,H0,1,100,97.664
1576518604.620473,37307.000,6009,1,H0,1,100,97.668
1576518604.759584,37424.000,6027,1,H0,1,100,97.649
1576518604.898695,37541.000,6045,1,H0,1,100,97.676
1576518605.023538,37646.000,6063,1,H0,1,100,97.725
1576518605.154326,37756.000,6082,1,H0,1,100,97.733
1576518605.288681,37869.000,6100,1,H0,1,100,97.714
1576518605.423036,37982.000,6117,1,H0,1,100,97.722
1576518605.560958,38098.000,6135,1,H0,1,100,97.722
1576518605.688179,38205.000,6153,1,H0,1,100,97.809
1576518605.813022,38310.000,6171,1,H0,1,100,97.821
1576518605.950944,38426.000,6205,1,H0,1,100,97.821
1576518606.092433,38545.000,6224,1,H0,1,100,97.855
1576518606.220248,38652.500,6245,2,H0,1,100,97.901
1576518606.348064,38760.000,6245,2,H0,1,100,97.951
1576518606.484797,38875.000,6264,1,H0,1,100,97.981
1576518606.621530,38990.000,6299,1,H0,1,100,98.027
1576518606.759451,39106.000,6317,1,H0,1,100,98.015
1576518606.885484,39212.000,6335,1,H0,1,100,97.970
