EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1576517094.485993,69386.000,11484,2,RD,1,100,TL
1576517094.485993,69386.000,11484,2,RD,1,100,TU
1576517097.521679,71940.000,12380,2,RD,1,100,TL
1576517100.557365,74494.000,12380,2,RD,1,100,TU
1576517103.593052,77048.000,13277,2,RD,1,100,TL
1576517106.628738,79602.000,13277,2,RD,1,100,TU
1576517109.664424,82156.000,14175,2,RD,1,100,TL
1576517112.700110,84710.000,14175,2,RD,1,100,TU
1576517115.735797,87264.000,15071,2,RD,1,100,TL
1576517118.771483,89818.000,15071,2,RD,1,100,TU
1576517121.807169,92372.000,15968,2,RD,1,100,TL
1576517124.842855,94926.000,15968,2,RD,1,100,TU
1576517127.878542,97480.000,16864,2,RD,1,100,TL
1576517130.914228,100034.000,16864,2,RD,1,100,TU
1576517133.949914,102588.000,17760,2,RD,1,100,TL
1576517136.985600,105142.000,17760,2,RD,1,100,TU
1576517140.021286,107696.000,18654,2,RD,1,100,TL
1576517143.056973,110250.000,18654,2,RD,1,100,TU
1576517146.092659,112804.000,19550,2,RD,1,100,TL
1576517149.128345,115358.000,19550,2,RD,1,100,TU
1576517152.164032,117912.000,20446,2,RD,1,100,TL
1576517155.199718,120466.000,20446,2,RD,1,100,TU
1576517158.235404,123020.000,21342,2,RD,1,100,TL
1576517161.271090,125574.000,21342,2,RD,1,100,TU
1576517164.306777,128128.000,22238,2,RD,1,100,TL
1576517167.342463,130682.000,22238,2,RD,1,100,TU
1576517170.378149,133236.000,23134,2,RD,1,100,TL
1576517173.413835,135790.000,23134,2,RD,1,100,TU
1576517176.449522,138344.000,24031,2,RD,1,100,TL
1576517179.485208,140898.000,24031,2,RD,1,100,TU
1576517182.520894,143452.000,24928,2,RD,1,100,TL
1576517185.556580,146006.000,24928,2,RD,1,100,TU
1576517188.592267,148560.000,25822,2,RD,1,100,TL
1576517191.627953,151114.000,25822,2,RD,1,100,TU
1576517194.663639,153668.000,26718,2,RD,1,100,TL
1576517197.699325,156222.000,26718,2,RD,1,100,TU
1576517200.735012,158776.000,27615,2,RD,1,100,TL
1576517203.770698,161330.000,27615,2,RD,1,100,TU
1576517206.806384,163884.000,28514,2,RD,1,100,TL
1576517209.842070,166438.000,28514,2,RD,1,100,TU
1576517212.877757,168992.000,29411,2,RD,1,100,TL
1576517215.913443,171546.000,29411,2,RD,1,100,TU
1576517218.949129,174100.000,30307,2,RD,1,100,TL
1576517221.984815,176654.000,30307,2,RD,1,100,TU
1576517225.020501,179208.000,31203,2,RD,1,100,TL
1576517228.056188,181762.000,31203,2,RD,1,100,TU
1576517231.091874,184316.000,32099,2,RD,1,100,TL
1576517234.127560,186870.000,32099,2,RD,1,100,TU
1576517237.172755,189432.000,32977,2,RD,1,100,TL
1576517240.217950,191994.000,32977,2,RD,1,100,TU
1576517243.253637,194548.000,33875,2,RD,1,100,TL
1576517246.289323,197102.000,33875,2,RD,1,100,TU
1576517249.325009,199656.000,34773,2,RD,1,100,TL
1576517252.360695,202210.000,34773,2,RD,1,100,TU
1576517255.396382,204764.000,35669,2,RD,1,100,TL
1576517258.432068,207318.000,35669,2,RD,1,100,TU
1576517261.467754,209872.000,36567,2,RD,1,100,TL
1576517264.503440,212426.000,36567,2,RD,1,100,TU
1576517267.539127,214980.000,37464,2,RD,1,100,TL
1576517270.574813,217534.000,37464,2,RD,1,100,TU
1576517273.610499,220088.000,38362,2,RD,1,100,TL
1576517276.646185,222642.000,38362,2,RD,1,100,TU
1576517279.681872,225196.000,39258,2,RD,1,100,TL
1576517282.717558,227750.000,39258,2,RD,1,100,TU
1576517285.753244,230304.000,40154,2,RD,1,100,TL
1576517288.788930,232858.000,40154,2,RD,1,100,TU
1576517291.824616,235412.000,41050,2,RD,1,100,TL
1576517294.860303,237966.000,41050,2,RD,1,100,TU
1576517297.895989,240520.000,41947,2,RD,1,100,TL
1576517300.931675,243074.000,41947,2,RD,1,100,TU
1576517303.967361,245628.000,42845,2,RD,1,100,TL
1576517307.003048,248182.000,42845,2,RD,1,100,TU
1576517310.038734,250736.000,43741,2,RD,1,100,TL
1576517313.074420,253290.000,43741,2,RD,1,100,TU
1576517316.110106,255844.000,44637,2,RD,1,100,TL
1576517319.145793,258398.000,44637,2,RD,1,100,TU
1576517322.181479,260952.000,45533,2,RD,1,100,TL
1576517325.217165,263506.000,45533,2,RD,1,100,TU
1576517328.252851,266060.000,46395,2,RD,1,100,TL
1576517331.288538,268614.000,46395,2,RD,1,100,TU
1576517334.324224,271168.000,47291,2,RD,1,100,TL
1576517337.359910,273722.000,47291,2,RD,1,100,TU
1576517340.395597,276276.000,48188,2,RD,1,100,TL
1576517343.431283,278830.000,48188,2,RD,1,100,TU
1576517346.466969,281384.000,49085,2,RD,1,100,TL
1576517349.502655,283938.000,49085,2,RD,1,100,TU
1576517352.538342,286492.000,49981,2,RD,1,100,TL
1576517355.574028,289046.000,49981,2,RD,1,100,TU
1576517358.609714,291600.000,50877,2,RD,1,100,TL
1576517361.645400,294154.000,50877,2,RD,1,100,TU
1576517364.681087,296708.000,51773,2,RD,1,100,TL
1576517367.716773,299262.000,51773,2,RD,1,100,TU
1576517370.753053,301816.500,52669,2,RD,1,100,TL
1576517373.789334,304371.000,52669,2,RD,1,100,TU
1576517376.824426,306924.500,53566,2,RD,1,100,TL
1576517379.859518,309478.000,53566,2,RD,1,100,TU
1576517382.895798,312032.500,54464,2,RD,1,100,TL
1576517385.932079,314587.000,54464,2,RD,1,100,TU
1576517388.967171,317140.500,55360,2,RD,1,100,TL
1576517392.002263,319694.000,55360,2,RD,1,100,TU
1576517395.037949,322248.000,56257,2,RD,1,100,TL
1576517398.073635,324802.000,56257,2,RD,1,100,TU
1576517401.109321,327356.000,57155,2,RD,1,100,TL
1576517404.145008,329910.000,57155,2,RD,1,100,TU
1576517407.180694,332464.000,58051,2,RD,1,100,TL
1576517410.216380,335018.000,58051,2,RD,1,100,TU
1576517413.252066,337572.000,58949,2,RD,1,100,TL
1576517416.287753,340126.000,58949,2,RD,1,100,TU
1576517419.323439,342680.000,59845,2,RD,1,100,TL
1576517422.359125,345234.000,59845,2,RD,1,100,TU
1576517425.394811,347788.000,60742,2,RD,1,100,TL
1576517428.430498,350342.000,60742,2,RD,1,100,TU
1576517431.466184,352896.000,61640,2,RD,1,100,TL
1576517434.501870,355450.000,61640,2,RD,1,100,TU
1576517437.537556,358004.000,62536,2,RD,1,100,TL
1576517440.573243,360558.000,62536,2,RD,1,100,TU
1576517443.608929,363112.000,63433,2,RD,1,100,TL
1576517446.644615,365666.000,63433,2,RD,1,100,TU
1576517449.680301,368220.000,64330,2,RD,1,100,TL
1576517452.715988,370774.000,64330,2,RD,1,100,TU
1576517455.751674,373328.000,65228,2,RD,1,100,TL
1576517458.787360,375882.000,65228,2,RD,1,100,TU
1576517461.823046,378436.000,588,2,RD,1,100,TL
1576517464.858733,380990.000,588,2,RD,1,100,TU
1576517467.894419,383544.000,1484,2,RD,1,100,TL
1576517470.930105,386098.000,1484,2,RD,1,100,TU
1576517473.965791,388652.000,2380,2,RD,1,100,TL
1576517477.001477,391206.000,2380,2,RD,1,100,TU
1576517480.037164,393760.000,3277,2,RD,1,100,TL
1576517483.072850,396314.000,3277,2,RD,1,100,TU
1576517486.108536,398868.000,4173,2,RD,1,100,TL
1576517489.144222,401422.000,4173,2,RD,1,100,TU
1576517492.179909,403976.000,5067,2,RD,1,100,TL
1576517495.215595,406530.000,5067,2,RD,1,100,TU
1576517498.251281,409084.000,5962,2,RD,1,100,TL
1576517501.286968,411638.000,5962,2,RD,1,100,TU
1576517504.322654,414192.000,6858,2,RD,1,100,TL
1576517507.358340,416746.000,6858,2,RD,1,100,TU
1576517510.394026,419300.000,7753,2,RD,1,100,TL
1576517513.429713,421854.000,7753,2,RD,1,100,TU
1576517516.465399,424408.000,8648,2,RD,1,100,TL
1576517519.501085,426962.000,8648,2,RD,1,100,TU
1576517522.536771,429516.000,9544,2,RD,1,100,TL
1576517525.572458,432070.000,9544,2,RD,1,100,TU
1576517528.608144,434624.000,10440,2,RD,1,100,TL
1576517531.643830,437178.000,10440,2,RD,1,100,TU
1576517534.679516,439732.000,11337,2,RD,1,100,TL
1576517537.715203,442286.000,11337,2,RD,1,100,TU
1576517540.750889,444840.000,12233,2,RD,1,100,TL
1576517543.786575,447394.000,12233,2,RD,1,100,TU
1576517546.822261,449948.000,13129,2,RD,1,100,TL
1576517549.857948,452502.000,13129,2,RD,1,100,TU
1576517552.893634,455056.000,14025,2,RD,1,100,TL
1576517555.929320,457610.000,14025,2,RD,1,100,TU
1576517558.965006,460164.000,14921,2,RD,1,100,TL
1576517562.000693,462718.000,14921,2,RD,1,100,TU
1576517565.036379,465272.000,15817,2,RD,1,100,TL
1576517568.072065,467826.000,15817,2,RD,1,100,TU
1576517571.107751,470380.000,16714,2,RD,1,100,TL
1576517574.143437,472934.000,16714,2,RD,1,100,TU
1576517577.179124,475488.000,17610,2,RD,1,100,TL
1576517580.214810,478042.000,17610,2,RD,1,100,TU
1576517583.250496,480596.000,18506,2,RD,1,100,TL
1576517586.286182,483150.000,18506,2,RD,1,100,TU
1576517589.321869,485704.000,19401,2,RD,1,100,TL
1576517592.357555,488258.000,19401,2,RD,1,100,TU
1576517595.393241,490812.000,20297,2,RD,1,100,TL
1576517598.428927,493366.000,20297,2,RD,1,100,TU
