EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1576517088.531103,64376.000,10601,2,TH,1,100,16228
1576517088.531103,64376.000,10601,2,TH,1,100,16234
1576517088.660661,64485.000,10620,1,TH,1,100,16252
1576517088.797350,64600.000,10655,1,TH,1,100,16222
1576517088.936416,64717.000,10672,1,TH,1,100,16266
1576517089.064785,64825.000,10689,1,TH,1,100,16242
1576517089.191965,64932.000,10707,1,TH,1,100,16210
1576517089.327466,65046.000,10725,1,TH,1,100,16228
1576517089.461778,65159.000,10743,1,TH,1,100,16258
1576517089.600844,65276.000,10761,1,TH,1,100,16248
1576517089.728024,65383.000,10780,1,TH,1,100,16232
1576517089.855204,65490.000,10798,1,TH,1,100,16234
1576517089.990705,65604.000,10833,1,TH,1,100,16208
1576517090.130960,65722.000,10850,1,TH,1,100,16254
1576517090.267649,65837.000,10867,1,TH,1,100,16250
1576517090.403149,65951.000,10885,1,TH,1,100,16188
1576517090.542216,66068.000,10903,1,TH,1,100,16262
1576517090.680093,66184.000,10922,1,TH,1,100,16258
1576517090.817971,66300.000,10940,1,TH,1,100,16244
1576517090.961792,66421.000,10975,1,TH,1,100,16214
1576517091.097292,66535.000,10992,1,TH,1,100,16282
1576517091.223284,66641.000,11009,1,TH,1,100,16262
1576517091.355219,66752.000,11027,1,TH,1,100,16246
1576517091.489531,66865.000,11045,1,TH,1,100,16250
1576517091.623842,66978.000,11063,1,TH,1,100,16284
1576517091.767663,67099.000,11082,1,TH,1,100,16258
1576517091.904352,67214.000,11117,1,TH,1,100,16258
1576517092.032721,67322.000,11135,1,TH,1,100,16272
1576517092.162278,67431.000,11152,1,TH,1,100,16270
1576517092.295402,67543.000,11170,1,TH,1,100,16286
1576517092.433280,67659.000,11187,1,TH,1,100,16258
1576517092.569968,67774.000,11205,1,TH,1,100,16242
1576517092.694772,67879.000,11224,1,TH,1,100,16266
1576517092.825518,67989.000,11242,1,TH,1,100,16284
1576517092.961018,68103.000,11260,1,TH,1,100,16268
1576517093.096519,68217.000,11278,1,TH,1,100,16262
1576517093.232019,68331.000,11313,1,TH,1,100,16230
1576517093.359199,68438.000,11331,1,TH,1,100,16286
1576517093.489945,68548.000,11348,1,TH,1,100,16288
1576517093.629012,68665.000,11366,1,TH,1,100,16274
1576517093.769267,68783.000,11384,1,TH,1,100,16222
1576517093.894070,68888.000,11402,1,TH,1,100,16282
